n,beta,gamma_over_eta,gamma,eta,delta,R,n_anom,anom_rate,strict_rate,has_flank_rate,gamma_bias,gamma_mae,gamma_rmse,gamma_std,gamma_medae,beta_bias,beta_mae,beta_rmse,eta_bias,eta_mae,eta_rmse,NE_mean_clean,NE_mean_capped,NE_median,NE_p90,hug_rate,hug_median,n_clean
50,0.8,0.5,50.0,100.0,0.5,300,0,0.0,0.30666666666666664,0.35333333333333333,0.06653567705648139,0.8604367722384635,1.4562383057112434,1.4571481080276238,0.5603035272422972,0.054736202606370306,0.06436112598314188,0.0972289011050014,-0.8605922380610896,15.655429699972629,19.427607416189023,0.19491149004770605,0.19491149004770605,0.17446640781841657,0.3450652190927781,1.0,0.0010000000000000022,300
50,0.8,0.5,50.0,100.0,0.7,300,0,0.0,0.33666666666666667,0.35333333333333333,0.0717913318152448,0.8575180904406917,1.4474144859045697,1.4480484036385606,0.5592904998430157,0.05440436291523376,0.06399508330963428,0.0954184526561797,-0.8569375028868793,15.664253143373257,19.450492750193327,0.19456876077232946,0.19456876077232946,0.17398050786299912,0.3454380273438092,1.0,0.0010000000000000024,300
50,0.8,0.5,50.0,100.0,1.0,300,0,0.0,0.3333333333333333,0.35333333333333333,0.08883273961073909,0.8455701738280508,1.4340418494164089,1.4336792613175346,0.547410345309288,0.05361233136920512,0.0633561684389635,0.09407238735101592,-0.888697073159412,15.65976624202971,19.430302556984962,0.19399611986137136,0.19399611986137136,0.17537778049137592,0.3450652190927781,1.0,0.0010000000000000024,300
50,1.2,0.0,0.0,100.0,0.0,300,0,0.0,1.0,0.9966666666666667,-0.6057292881460813,3.2284623609968692,4.5475247019081735,4.514533158894311,2.3234070530961586,0.060783257011966206,0.16365277052428623,0.21625226021975796,0.11444711452231289,11.124512003369974,14.34071214413917,0.1951159569440162,0.1951159569440162,0.16073043426726366,0.3616473078359122,0.8366666666666667,0.009490225640587411,300
50,1.2,0.0,0.0,100.0,0.01,300,0,0.0,0.5133333333333333,0.9966666666666667,1.1287547870966739,3.2106495173006526,4.5792115516507845,4.4453302391568394,2.464264652463081,0.004292441854271318,0.14825341650850446,0.20090007709993374,-3.010047451621657,11.154900840639488,14.042181087911803,0.18609499305501337,0.18609499305501337,0.15955112379640274,0.3214854809757522,0.9066666666666666,0.0021249073649088953,300
50,1.2,0.0,0.0,100.0,0.03,300,0,0.0,0.62,0.9966666666666667,0.643794803507699,3.2540088936410476,4.53993898597455,4.50156876193283,2.475063915787099,0.019262067542575114,0.1548374354420735,0.20588304972328172,-2.153039189819636,11.22126099636864,14.206920585787115,0.19067688835457028,0.19067688835457028,0.16512368710767944,0.3245076530344431,0.8666666666666667,0.005352915678719514,300
50,1.2,0.0,0.0,100.0,0.05,300,0,0.0,0.7,0.9966666666666667,0.36193358412219856,3.289754923464746,4.501386886508199,4.494309443502858,2.489168888858901,0.02697693686182874,0.16048480120235814,0.20944438958645595,-1.6352333919783424,11.238001906042642,14.35604711665134,0.19432745229133663,0.19432745229133663,0.1670769968978848,0.3491055941326763,0.87,0.006467079563936058,300
50,1.2,0.0,0.0,100.0,0.08,300,0,0.0,0.8,0.9966666666666667,0.15437151978221458,3.17991312652623,4.280222035323138,4.28458426375964,2.4564376472475646,0.03371862050617093,0.1597450449903788,0.20631653322528373,-1.1935427212141863,11.11608485558968,14.178347479954864,0.1926767329417077,0.1926767329417077,0.16685729106783026,0.3467816523697748,0.8766666666666667,0.007395588673191502,300
50,1.2,0.0,0.0,100.0,0.1,300,0,0.0,0.8466666666666667,0.9966666666666667,0.031856602849274225,3.1499740743491533,4.22955431066823,4.236501067476503,2.4665555895828337,0.03612979404712904,0.1590663557201458,0.20306116855013812,-0.9008270170734348,11.10364457207678,14.205060760620693,0.19170222006237633,0.19170222006237633,0.16532381058374782,0.35086635122022236,0.8766666666666667,0.008325883812501732,300
50,1.2,0.0,0.0,100.0,0.15,300,0,0.0,0.9133333333333333,0.9966666666666667,-0.04685219323092104,3.0817244540651547,4.1046016253476445,4.111191924278997,2.4411666997549393,0.0380400593073236,0.1566786131696815,0.19820164694347978,-0.6618689699261067,10.969170575057845,14.0039290313657,0.1889339704795727,0.1889339704795727,0.16201724307911528,0.3477792982938351,0.8833333333333333,0.008977644055412001,300
