n,beta,eta,gamma,seed,route2_delta,route2_mse,est_beta,est_eta,est_gamma,steps,converged,reason
15,1.0,100.0,1000,12642,0.86043,0.904169,1.0843,194.71,998.66,4,True,delta_stable
15,1.0,100.0,1000,12643,0.706369,0.171008,0.709,129.38,1000.62,4,True,delta_stable
15,1.0,100.0,1000,12644,0.958759,0.137381,1.3704,98.79,996.07,5,True,delta_stable
15,1.0,100.0,1000,12645,0.515157,0.01876,0.8807,93.28,1000.87,4,True,delta_stable
15,1.0,100.0,1000,12646,0.859464,0.101069,1.1613,72.6,998.54,6,True,delta_stable
15,1.0,100.0,1000,12647,0.967457,0.02047,1.0719,87.63,996.14,4,True,delta_stable
15,1.0,100.0,1000,12648,0.981178,0.253475,1.4919,89.29,994.46,5,True,delta_stable
15,1.0,100.0,1000,12649,0.123348,0.369365,0.5714,56.91,1003.99,3,True,delta_stable
15,1.0,1000.0,1000,13500,0.999885,0.083573,1.2575,1130.61,985.92,10,False,max_iterations
15,1.0,1000.0,1000,13501,0.999941,0.008924,1.0276,1089.13,985.15,3,True,delta_stable
15,1.0,1000.0,1000,13502,0.001001,0.226273,1.2013,569.68,1023.8,3,True,delta_stable
15,1.0,1000.0,1000,13503,0.995739,0.136756,0.6866,803.79,992.9,3,True,delta_stable
15,1.0,1000.0,1000,13504,0.955575,0.095788,0.7961,1232.79,996.76,6,True,delta_stable
15,1.0,1000.0,1000,13505,0.701627,0.164112,1.3702,835.48,999.73,10,False,max_iterations
15,1.0,1000.0,1000,13506,0.001,0.04244,1.1664,925.4,1095.86,3,True,delta_stable
15,1.0,1000.0,1000,13507,1.0,0.267551,1.1936,1474.45,929.42,3,True,delta_stable
15,1.0,1000.0,1000,13508,1.0,0.037458,1.0341,1185.58,956.94,3,True,delta_stable
15,1.0,1000.0,1000,13509,1.0,0.041026,0.9838,1195.91,951.22,3,True,delta_stable
15,1.0,1000.0,1000,13510,0.001117,0.066706,0.8029,1166.12,1016.22,3,True,delta_stable
15,1.0,1000.0,1000,13511,0.035063,0.041197,1.2023,984.67,1005.58,10,False,max_iterations
15,1.0,1000.0,1000,13512,1.0,0.351279,1.0819,1579.39,905.81,3,True,delta_stable
15,1.0,1000.0,1000,13513,1.0,0.01156,1.004,1103.65,971.71,3,True,delta_stable
15,1.0,1000.0,1000,13514,,,,,,1,False,mdm_failed
15,1.0,1000.0,1000,13515,0.995371,0.068172,1.0405,742.17,992.54,4,True,delta_stable
15,1.0,1000.0,1000,13516,0.597855,0.141145,0.8281,665.96,1000.98,10,False,max_iterations
15,1.0,1000.0,1000,13517,0.996046,0.136334,0.6825,811.72,992.77,3,True,delta_stable
15,1.0,1000.0,1000,13518,0.998923,0.003288,1.0533,981.38,990.01,4,True,delta_stable
15,1.0,1000.0,1000,13519,1.0,0.239924,1.4872,1028.34,957.82,10,False,max_iterations
15,1.0,1000.0,1000,13520,0.999027,0.043593,1.1198,1170.68,989.68,10,False,max_iterations
15,1.0,1000.0,1000,13521,1.0,0.226782,1.3376,1322.11,904.87,10,False,max_iterations
15,1.0,1000.0,1000,13522,0.855284,0.093008,0.7638,1192.86,1000.16,10,False,max_iterations
15,1.0,1000.0,1000,13523,1.0,0.159611,1.2647,1286.32,913.12,3,True,delta_stable
15,1.0,1000.0,1000,13524,0.003537,0.193843,0.7006,677.41,1010.71,3,True,delta_stable
15,1.0,1000.0,1000,13525,1.0,0.432853,1.4824,1439.88,918.44,3,True,delta_stable
15,1.0,1000.0,1000,13526,0.993574,0.15629,0.6641,791.59,993.67,4,True,delta_stable
15,1.0,1000.0,1000,13527,0.998148,0.087898,0.7162,914.51,991.43,4,True,delta_stable
15,1.0,1000.0,1000,13528,0.001018,0.123556,0.7469,756.84,1019.29,3,True,delta_stable
15,1.0,1000.0,1000,13529,0.999998,0.059449,1.062,1234.91,979.44,3,True,delta_stable
15,1.0,1000.0,1000,13530,1.0,0.097375,1.1553,730.48,975.08,3,True,delta_stable
15,1.0,1000.0,1000,13531,0.00108,0.025428,0.9139,866.83,1016.49,3,True,delta_stable
15,1.0,1000.0,1000,13532,0.001,0.009503,0.9957,910.5,1038.39,3,True,delta_stable
15,1.0,1000.0,1000,13533,0.001,0.023059,1.115,979.18,1096.99,3,True,delta_stable
15,1.0,1000.0,1000,13534,1.0,0.095457,0.9948,1304.75,949.43,3,True,delta_stable
15,1.0,1000.0,1000,13535,0.0055,0.223631,1.1811,563.23,1008.9,10,False,max_iterations
15,1.0,1000.0,1000,13536,0.001,0.173188,0.9367,605.42,1116.11,3,True,delta_stable
15,1.0,1000.0,1000,13537,1.0,0.075002,1.1735,793.04,954.68,3,True,delta_stable
15,1.0,1000.0,1000,13538,0.001041,0.142342,1.1653,661.28,1017.17,10,False,max_iterations
15,1.0,1000.0,1000,13539,0.88956,0.174887,1.1869,625.91,997.95,10,False,max_iterations
15,1.0,1000.0,1000,13540,1.0,0.037287,1.1757,1073.97,969.14,10,False,max_iterations
15,1.0,1000.0,1000,13541,1.0,0.045479,0.982,788.92,975.5,3,True,delta_stable
15,1.0,1000.0,1000,13542,0.001,0.205256,0.8204,1411.59,1059.97,3,True,delta_stable
15,1.0,1000.0,1000,13543,0.99992,0.154605,0.9222,1385.17,985.73,3,True,delta_stable
15,1.0,1000.0,1000,13544,1.0,0.154649,1.0261,1386.68,933.34,3,True,delta_stable
15,1.0,1000.0,1000,13545,0.001018,0.051773,0.7941,1094.81,1019.43,3,True,delta_stable
15,1.0,1000.0,1000,13546,0.013859,0.140437,0.9617,1372.7,1008.04,10,False,max_iterations
15,1.0,1000.0,1000,13547,0.999997,0.090112,1.2829,901.72,979.75,10,False,max_iterations
15,1.0,1000.0,1000,13548,0.999781,0.026732,1.1628,991.88,987.17,3,True,delta_stable
15,1.0,1000.0,1000,13549,0.001,0.01827,1.0104,911.77,1101.86,3,True,delta_stable
15,1.0,5000.0,1000,17500,0.001,0.22437,1.173,5063.85,1440.79,3,True,delta_stable
15,1.0,5000.0,1000,17501,0.004606,0.145954,0.9018,3154.86,1011.74,4,True,delta_stable
15,1.0,5000.0,1000,17502,0.001,0.273863,0.8502,6865.29,1335.04,3,True,delta_stable
15,1.0,5000.0,1000,17503,1.0,0.366739,1.1297,7897.71,881.46,10,False,max_iterations
15,1.0,5000.0,1000,17504,0.001,0.174597,0.7659,3593.69,1201.67,3,True,delta_stable
15,1.0,5000.0,1000,17505,1.0,0.035152,1.0327,5804.74,909.58,3,True,delta_stable
15,1.0,5000.0,1000,17506,1.0,0.030911,1.0969,5409.5,878.28,3,True,delta_stable
15,1.0,5000.0,1000,17507,0.001226,0.10263,1.0697,3438.7,1016.27,3,True,delta_stable
15,1.0,5000.0,1000,17508,,,,,,0,False,mdm_failed
15,1.0,5000.0,1000,17509,0.253203,0.16174,1.3208,6212.75,1004.95,10,False,max_iterations
15,1.0,5000.0,1000,17510,1.0,0.189647,1.1146,2914.87,948.88,3,True,delta_stable
15,1.0,5000.0,1000,17511,0.999994,0.044848,0.7898,5084.08,980.46,3,True,delta_stable
15,1.0,5000.0,1000,17512,1.0,0.40741,1.2486,7737.18,785.67,10,False,max_iterations
15,1.0,5000.0,1000,17513,0.001,0.748502,0.7017,6945.79,1712.79,3,True,delta_stable
15,1.0,5000.0,1000,17514,0.001,0.134194,0.705,4667.05,1206.65,3,True,delta_stable
15,1.0,5000.0,1000,17515,1.0,0.039838,0.9761,4338.52,852.47,3,True,delta_stable
15,1.0,5000.0,1000,17516,1.0,0.044072,0.8406,5588.11,930.57,3,True,delta_stable
15,1.0,5000.0,1000,17517,1.0,0.047984,0.7865,4944.68,952.08,3,True,delta_stable
15,1.0,5000.0,1000,17518,0.001,0.131837,0.8133,4427.75,1289.63,3,True,delta_stable
15,1.0,5000.0,1000,17519,1.0,0.50475,1.5673,3007.27,844.99,3,True,delta_stable
15,1.0,5000.0,1000,17520,1.0,0.382784,1.6008,5725.47,971.48,3,True,delta_stable
15,1.0,5000.0,1000,17521,0.001,0.260547,1.0409,4102.79,1476.1,3,True,delta_stable
15,1.0,5000.0,1000,17522,1.0,0.17943,1.0879,6995.63,888.62,3,True,delta_stable
15,1.0,5000.0,1000,17523,0.002515,0.05292,0.8175,4303.15,1014.26,4,True,delta_stable
15,1.0,5000.0,1000,17524,0.001,0.832788,0.9538,5606.92,1903.28,3,True,delta_stable
15,1.0,5000.0,1000,17525,0.001,0.046954,0.9202,4455.76,1169.53,3,True,delta_stable
15,1.0,5000.0,1000,17526,0.001,0.307254,0.7956,2428.75,1031.85,3,True,delta_stable
15,1.0,5000.0,1000,17527,0.001,0.023065,1.0115,4974.42,1151.35,3,True,delta_stable
15,1.0,5000.0,1000,17528,0.001,0.828695,0.9524,5609.34,1900.88,3,True,delta_stable
15,1.0,5000.0,1000,17529,0.001,0.071795,1.0151,5322.72,1259.61,3,True,delta_stable
15,1.0,5000.0,1000,17530,0.001,0.323213,1.0133,2933.14,1390.08,3,True,delta_stable
15,1.0,5000.0,1000,17531,0.99998,0.14972,1.0449,3080.35,982.74,3,True,delta_stable
15,1.0,5000.0,1000,17532,0.001,0.23941,0.6797,3156.39,1029.56,3,True,delta_stable
15,1.0,5000.0,1000,17533,0.001,0.096101,0.7055,5332.27,1070.28,3,True,delta_stable
15,1.0,5000.0,1000,17534,0.971703,0.017825,0.9113,5498.11,994.35,11,True,delta_stable
15,1.0,5000.0,1000,17535,,,,,,1,False,mdm_failed
15,1.0,5000.0,1000,17536,0.001,0.955175,0.8114,4001.53,1937.94,3,True,delta_stable
15,1.0,5000.0,1000,17537,0.001,0.233797,0.7555,4060.0,1372.41,3,True,delta_stable
15,1.0,5000.0,1000,17538,0.001,0.258686,0.6463,4444.28,1348.2,3,True,delta_stable
15,1.0,5000.0,1000,17539,1.0,0.021522,1.1218,4617.97,970.87,10,False,max_iterations
15,1.0,5000.0,1000,17540,1.0,0.402913,1.4718,6689.35,742.73,10,False,max_iterations
15,1.0,5000.0,1000,17541,1.0,0.013963,1.0298,4446.17,971.62,3,True,delta_stable
15,1.0,5000.0,1000,17542,1.0,0.189075,1.3255,3658.4,894.58,10,False,max_iterations
15,1.0,5000.0,1000,17543,1.0,0.077089,0.9287,3666.51,970.3,3,True,delta_stable
15,1.0,5000.0,1000,17544,0.001,0.354107,0.6809,2543.48,1104.42,3,True,delta_stable
15,1.0,5000.0,1000,17545,0.975558,0.102005,0.6889,4639.12,994.7,5,True,delta_stable
15,1.0,5000.0,1000,17546,0.001,0.457552,0.6117,2665.39,1297.95,3,True,delta_stable
15,1.0,5000.0,1000,17547,0.001,0.207665,1.0029,7257.78,1061.27,10,False,max_iterations
15,1.0,5000.0,1000,17548,1.0,0.09358,1.0185,5995.15,768.43,3,True,delta_stable
15,1.0,5000.0,1000,17549,0.001,0.531866,0.6741,5205.39,1651.15,3,True,delta_stable
15,2.0,100.0,1000,13600,0.001001,0.37378,1.1504,56.09,1022.63,3,True,delta_stable
15,2.0,100.0,1000,13601,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13602,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13603,0.90021,0.147046,1.2705,88.16,997.77,7,True,delta_stable
15,2.0,100.0,1000,13604,0.002542,0.121442,1.4933,76.09,1010.05,4,True,delta_stable
15,2.0,100.0,1000,13605,1.0,0.397816,2.9821,139.46,968.81,10,False,max_iterations
15,2.0,100.0,1000,13606,0.001001,0.41451,1.1286,52.66,1023.11,3,True,delta_stable
15,2.0,100.0,1000,13607,0.003612,0.158243,1.6054,65.47,1008.97,4,True,delta_stable
15,2.0,100.0,1000,13608,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13609,0.988727,0.268836,2.878,127.58,991.48,10,False,max_iterations
15,2.0,100.0,1000,13610,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13611,0.999998,0.176794,2.7154,121.98,976.9,10,False,max_iterations
15,2.0,100.0,1000,13612,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13613,0.001,0.138362,1.3116,86.14,1026.25,3,True,delta_stable
15,2.0,100.0,1000,13614,0.001,0.571337,0.8774,49.49,1033.06,3,True,delta_stable
15,2.0,100.0,1000,13615,,,,,,0,False,mdm_failed
15,2.0,100.0,1000,13616,0.001047,0.111649,1.399,85.48,1016.27,3,True,delta_stable
15,2.0,100.0,1000,13617,0.001,0.276681,1.1392,70.03,1040.32,3,True,delta_stable
15,2.0,100.0,1000,13618,1.0,0.28521,3.0132,116.68,972.68,10,False,max_iterations
15,2.0,100.0,1000,13619,0.00102,0.071217,1.7516,76.44,1017.3,3,True,delta_stable
15,2.0,100.0,1000,13620,1.0,0.512272,3.1174,144.51,955.38,10,False,max_iterations
15,2.0,100.0,1000,13621,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13622,0.001,0.472618,1.0218,51.77,1027.71,3,True,delta_stable
15,2.0,100.0,1000,13623,,,,,,0,False,mdm_failed
15,2.0,100.0,1000,13624,0.001064,0.001075,2.0143,97.17,1014.89,3,True,delta_stable
15,2.0,100.0,1000,13625,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13626,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13627,0.001,0.129095,1.603,70.24,1033.37,3,True,delta_stable
15,2.0,100.0,1000,13628,0.999998,0.120036,2.2083,132.97,977.87,10,False,max_iterations
15,2.0,100.0,1000,13629,0.999568,0.02682,2.2268,111.75,987.0,10,False,max_iterations
15,2.0,100.0,1000,13630,0.006184,0.146459,1.2353,98.58,1008.28,4,True,delta_stable
15,2.0,100.0,1000,13631,0.001,0.302146,1.2057,62.1,1027.63,3,True,delta_stable
15,2.0,100.0,1000,13632,0.191956,0.065377,1.6336,82.16,1001.1,10,False,max_iterations
15,2.0,100.0,1000,13633,1.0,61.331447,13.1417,648.07,491.41,10,False,max_iterations
15,2.0,100.0,1000,13634,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13635,0.001,0.566308,0.9025,48.76,1051.41,3,True,delta_stable
15,2.0,100.0,1000,13636,1.0,1.11466,3.7563,158.44,955.72,10,False,max_iterations
15,2.0,100.0,1000,13637,,,,,,1,False,mdm_failed
15,2.0,100.0,1000,13638,0.001034,0.07351,1.5773,83.1,1016.62,3,True,delta_stable
15,2.0,100.0,1000,13639,1.0,42.436144,13.4013,413.82,698.72,10,False,max_iterations
15,2.0,100.0,1000,13640,0.905641,0.03694,2.3666,94.24,995.91,10,False,max_iterations
15,2.0,100.0,1000,13641,1.0,0.456594,2.6734,158.47,963.09,10,False,max_iterations
15,2.0,100.0,1000,13642,0.159673,0.010086,1.843,93.74,1001.19,10,False,max_iterations
15,2.0,100.0,1000,13643,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13644,1.0,0.376631,3.0316,133.12,970.22,10,False,max_iterations
15,2.0,100.0,1000,13645,0.001,0.136154,1.4825,73.81,1024.79,3,True,delta_stable
15,2.0,100.0,1000,13646,0.001008,0.080031,1.4688,90.45,1019.28,3,True,delta_stable
15,2.0,100.0,1000,13647,,,,,,2,False,mdm_failed
15,2.0,100.0,1000,13648,0.999999,0.18807,2.494,135.56,976.09,10,False,max_iterations
15,2.0,100.0,1000,13649,0.001737,0.016778,1.9411,87.43,1010.73,3,True,delta_stable
15,2.0,1000.0,1000,14500,1.0,0.440558,2.6331,1572.29,886.61,10,False,max_iterations
15,2.0,1000.0,1000,14501,0.001,0.14237,2.1426,705.89,1225.36,3,True,delta_stable
15,2.0,1000.0,1000,14502,0.001263,0.010443,2.1838,1042.85,1012.73,3,True,delta_stable
15,2.0,1000.0,1000,14503,0.001,0.077119,1.8049,765.93,1113.18,3,True,delta_stable
15,2.0,1000.0,1000,14504,0.001,0.063451,1.6462,824.12,1034.91,10,False,max_iterations
15,2.0,1000.0,1000,14505,0.001,0.304483,1.5757,701.35,1412.66,3,True,delta_stable
15,2.0,1000.0,1000,14506,0.756541,0.089859,1.5117,826.09,998.89,10,False,max_iterations
15,2.0,1000.0,1000,14507,0.001,0.380625,1.4249,536.51,1288.32,3,True,delta_stable
15,2.0,1000.0,1000,14508,,,,,,1,False,mdm_failed
15,2.0,1000.0,1000,14509,1.0,0.152696,2.4669,1253.16,815.33,10,False,max_iterations
15,2.0,1000.0,1000,14510,0.001004,0.208844,1.2946,710.18,1021.02,10,False,max_iterations
15,2.0,1000.0,1000,14511,0.001,0.084522,2.0892,793.01,1199.21,3,True,delta_stable
15,2.0,1000.0,1000,14512,0.001,0.449875,1.7192,557.39,1484.01,3,True,delta_stable
15,2.0,1000.0,1000,14513,0.001,0.076652,1.5397,936.2,1140.06,3,True,delta_stable
15,2.0,1000.0,1000,14514,0.001,0.235294,1.2691,693.72,1089.16,3,True,delta_stable
15,2.0,1000.0,1000,14515,1.0,0.936855,3.3508,1490.29,509.78,10,False,max_iterations
15,2.0,1000.0,1000,14516,0.001,0.708938,1.4059,407.92,1519.76,3,True,delta_stable
15,2.0,1000.0,1000,14517,0.001,0.032604,1.8087,854.23,1046.92,3,True,delta_stable
15,2.0,1000.0,1000,14518,0.001,0.180715,2.1628,645.47,1219.99,3,True,delta_stable
15,2.0,1000.0,1000,14519,0.001,0.212838,1.3144,751.29,1182.98,3,True,delta_stable
15,2.0,1000.0,1000,14520,0.001,0.209122,1.2791,794.48,1192.21,3,True,delta_stable
15,2.0,1000.0,1000,14521,,,,,,2,False,mdm_failed
15,2.0,1000.0,1000,14522,0.001,0.090027,1.5862,786.46,1040.26,10,False,max_iterations
15,2.0,1000.0,1000,14523,,,,,,2,False,mdm_failed
15,2.0,1000.0,1000,14524,,,,,,1,False,mdm_failed
15,2.0,1000.0,1000,14525,0.001,0.237362,1.4559,676.73,1242.59,3,True,delta_stable
15,2.0,1000.0,1000,14526,1.0,0.16757,2.797,1083.85,958.21,10,False,max_iterations
15,2.0,1000.0,1000,14527,1.0,0.196584,2.5616,1301.34,835.88,10,False,max_iterations
15,2.0,1000.0,1000,14528,0.001,0.09089,1.4898,844.69,1041.15,3,True,delta_stable
15,2.0,1000.0,1000,14529,0.001004,0.007,1.9101,932.45,1020.42,3,True,delta_stable
15,2.0,1000.0,1000,14530,,,,,,2,False,mdm_failed
15,2.0,1000.0,1000,14531,0.001,0.05212,1.7268,822.29,1043.36,3,True,delta_stable
15,2.0,1000.0,1000,14532,0.001,0.033944,1.6582,963.3,1058.29,10,False,max_iterations
15,2.0,1000.0,1000,14533,0.998033,0.018533,1.7286,996.36,990.01,10,False,max_iterations
15,2.0,1000.0,1000,14534,0.001,1.233545,0.771,306.52,1612.41,3,True,delta_stable
15,2.0,1000.0,1000,14535,0.001,0.188305,1.8173,723.23,1321.49,3,True,delta_stable
15,2.0,1000.0,1000,14536,0.001,0.021235,1.756,972.35,1074.78,3,True,delta_stable
15,2.0,1000.0,1000,14537,0.001,0.491218,1.0597,728.76,1443.41,3,True,delta_stable
15,2.0,1000.0,1000,14538,1.0,2.25605,4.0981,1884.6,389.25,10,False,max_iterations
15,2.0,1000.0,1000,14539,0.001,0.014671,2.1327,1096.83,1029.86,3,True,delta_stable
15,2.0,1000.0,1000,14540,1.0,0.073075,2.3663,1169.04,895.37,10,False,max_iterations
15,2.0,1000.0,1000,14541,,,,,,1,False,mdm_failed
15,2.0,1000.0,1000,14542,,,,,,2,False,mdm_failed
15,2.0,1000.0,1000,14543,0.001,0.32331,1.4775,586.6,1290.08,3,True,delta_stable
15,2.0,1000.0,1000,14544,0.001,0.104481,1.6774,772.76,1163.81,3,True,delta_stable
15,2.0,1000.0,1000,14545,1.0,0.145784,2.5659,1141.96,786.5,10,False,max_iterations
15,2.0,1000.0,1000,14546,0.001,0.6492,0.921,503.23,1333.68,3,True,delta_stable
15,2.0,1000.0,1000,14547,1.0,0.244045,2.7449,1302.54,882.59,10,False,max_iterations
15,2.0,1000.0,1000,14548,0.001294,0.066869,1.7657,769.84,1012.97,3,True,delta_stable
15,2.0,1000.0,1000,14549,0.001,0.054184,1.6536,1091.0,1126.14,3,True,delta_stable
15,2.0,5000.0,1000,18500,0.001,0.057639,1.7948,3970.84,1068.91,3,True,delta_stable
15,2.0,5000.0,1000,18501,0.001,0.699192,1.3487,4241.91,1755.09,3,True,delta_stable
15,2.0,5000.0,1000,18502,0.001,0.457419,2.1473,4415.46,1662.06,3,True,delta_stable
15,2.0,5000.0,1000,18503,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18504,0.001,1.834381,2.1986,2745.23,2273.25,3,True,delta_stable
15,2.0,5000.0,1000,18505,1.0,0.838983,3.1806,6544.09,371.38,10,False,max_iterations
15,2.0,5000.0,1000,18506,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18507,0.001,1.182144,1.2167,3469.3,1966.96,3,True,delta_stable
15,2.0,5000.0,1000,18508,0.001,0.392556,2.0671,4728.06,1623.28,3,True,delta_stable
15,2.0,5000.0,1000,18509,0.001,0.670264,1.2917,4236.98,1722.19,3,True,delta_stable
15,2.0,5000.0,1000,18510,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18511,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18512,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18513,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18514,0.001,1.095322,1.2893,4101.41,1967.85,3,True,delta_stable
15,2.0,5000.0,1000,18515,1.0,1.073688,2.2218,6597.66,20.56,10,False,max_iterations
15,2.0,5000.0,1000,18516,0.001,3.092876,1.2885,3117.77,2680.65,3,True,delta_stable
15,2.0,5000.0,1000,18517,0.001,0.137586,2.39,4478.67,1297.79,3,True,delta_stable
15,2.0,5000.0,1000,18518,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18519,0.001,0.150297,1.6162,4360.71,1311.66,10,False,max_iterations
15,2.0,5000.0,1000,18520,0.001,0.095068,1.5741,4616.23,1209.37,3,True,delta_stable
15,2.0,5000.0,1000,18521,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18522,0.001,2.868934,1.2058,3329.76,2612.34,3,True,delta_stable
15,2.0,5000.0,1000,18523,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18524,0.001,0.116185,1.9655,5848.3,1295.13,3,True,delta_stable
15,2.0,5000.0,1000,18525,0.001,1.104439,1.7899,4092.74,2029.79,3,True,delta_stable
15,2.0,5000.0,1000,18526,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18527,0.001,1.515016,1.4782,4329.99,2195.4,3,True,delta_stable
15,2.0,5000.0,1000,18528,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18529,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18530,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18531,0.001,3.438967,1.2151,2175.74,2722.18,3,True,delta_stable
15,2.0,5000.0,1000,18532,0.001,1.004661,1.2015,3737.63,1884.03,3,True,delta_stable
15,2.0,5000.0,1000,18533,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18534,1.0,0.056956,2.4706,5030.86,960.69,10,False,max_iterations
15,2.0,5000.0,1000,18535,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18536,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18537,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18538,1.0,0.135974,2.3122,6035.86,737.92,10,False,max_iterations
15,2.0,5000.0,1000,18539,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18540,0.001,0.142983,1.3605,4166.95,1113.96,3,True,delta_stable
15,2.0,5000.0,1000,18541,0.001,0.1206,1.7092,3925.06,1230.74,3,True,delta_stable
15,2.0,5000.0,1000,18542,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18543,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18544,0.001,0.177168,2.3718,4000.49,1320.39,3,True,delta_stable
15,2.0,5000.0,1000,18545,0.001,1.218476,0.8431,2289.04,1768.03,3,True,delta_stable
15,2.0,5000.0,1000,18546,,,,,,1,False,mdm_failed
15,2.0,5000.0,1000,18547,0.001,0.147478,2.053,5264.76,1379.43,3,True,delta_stable
15,2.0,5000.0,1000,18548,,,,,,2,False,mdm_failed
15,2.0,5000.0,1000,18549,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16600,0.001,0.714459,2.1142,38.51,1056.94,3,True,delta_stable
15,5.0,100.0,1000,16601,0.001177,0.038627,4.1504,90.17,1010.06,4,True,delta_stable
15,5.0,100.0,1000,16602,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16603,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16604,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16605,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16606,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16607,1.0,0.322851,6.7854,143.96,953.77,10,False,max_iterations
15,5.0,100.0,1000,16608,0.676839,0.005581,5.0515,92.63,993.63,10,False,max_iterations
15,5.0,100.0,1000,16609,0.001,0.827628,1.8259,35.17,1065.73,3,True,delta_stable
15,5.0,100.0,1000,16610,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16611,1.0,0.08671,5.0386,129.15,958.89,10,False,max_iterations
15,5.0,100.0,1000,16612,0.920815,0.005988,5.2056,106.49,991.04,10,False,max_iterations
15,5.0,100.0,1000,16613,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16614,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16615,0.001,1.1039,1.485,22.31,1077.87,3,True,delta_stable
15,5.0,100.0,1000,16616,1.0,5.073862,12.5597,266.16,835.86,10,False,max_iterations
15,5.0,100.0,1000,16617,0.001,0.20662,3.3891,68.03,1024.43,3,True,delta_stable
15,5.0,100.0,1000,16618,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16619,1.0,0.42559,7.2675,146.68,955.56,10,False,max_iterations
15,5.0,100.0,1000,16620,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16621,0.999999,0.082759,5.6347,125.67,972.17,10,False,max_iterations
15,5.0,100.0,1000,16622,0.001,0.716261,1.8709,43.22,1047.42,3,True,delta_stable
15,5.0,100.0,1000,16623,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16624,1.0,12.00922,14.3619,390.26,719.96,10,False,max_iterations
15,5.0,100.0,1000,16625,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16626,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16627,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16628,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16629,0.001,0.707302,1.5752,51.38,1041.82,3,True,delta_stable
15,5.0,100.0,1000,16630,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16631,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16632,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16633,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16634,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16635,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16636,0.001,0.610641,2.0636,48.65,1046.0,3,True,delta_stable
15,5.0,100.0,1000,16637,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16638,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16639,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16640,0.001,0.145001,3.7648,71.17,1029.0,3,True,delta_stable
15,5.0,100.0,1000,16641,0.001,0.05295,4.0235,88.01,1020.9,3,True,delta_stable
15,5.0,100.0,1000,16642,,,,,,2,False,mdm_failed
15,5.0,100.0,1000,16643,,,,,,0,False,mdm_failed
15,5.0,100.0,1000,16644,1.0,2.507655,10.6433,210.49,886.34,10,False,max_iterations
15,5.0,100.0,1000,16645,0.001,0.675323,2.0662,42.66,1047.36,3,True,delta_stable
