beta,eta,gamma,gamma_over_eta,n,repeat_id,delta,beta_hat,eta_hat,gamma_hat,r_squared,converged,status,loss
2.0,1000.0,250.0,0.25,10,78,0.62,1.4593617483836094,1254.07664042976,267.49171943287934,0.9244463740680576,True,success,0.137933329238499
2.0,1000.0,250.0,0.25,10,78,0.64,1.4501004184124244,1249.1576035537505,271.4751481906707,0.923260507963766,True,success,0.1381380808560068
2.0,1000.0,250.0,0.25,10,78,0.66,1.441301563888114,1244.395158649613,275.291454587733,0.922043575703536,True,success,0.1384046368749996
2.0,1000.0,250.0,0.25,10,78,0.68,1.432937143280708,1239.7745002433485,278.9537021289774,0.920792961697998,True,success,0.138720198701582
2.0,1000.0,250.0,0.25,10,78,0.7,1.424980068210707,1235.2826833769154,282.47371317262395,0.919506243035934,True,success,0.1390744636330005
2.0,1000.0,250.0,0.25,10,78,0.72,1.417407291047731,1230.907446747905,285.8622274334126,0.9181805481373004,True,success,0.1394579144512081
2.0,1000.0,250.0,0.25,10,78,0.74,1.4102005097776389,1226.6367590390155,289.1290378324819,0.9168122846542274,True,success,0.1398611618160439
2.0,1000.0,250.0,0.25,10,78,0.76,1.4033330044397183,1222.462543742001,292.28310780357305,0.915399764455287,True,success,0.1402803204714235
2.0,1000.0,250.0,0.25,10,78,0.78,1.396796286540623,1218.372554098416,295.3326725983997,0.913937657812444,True,success,0.1407053035711749
2.0,1000.0,250.0,0.25,10,78,0.8,1.3905732393646115,1214.3582287388474,298.28532860997086,0.91242241306273,True,success,0.1411311673316646
2.0,1000.0,250.0,0.25,10,78,0.82,1.3846469187498045,1210.411943817708,301.1481112663516,0.9108504879065872,True,success,0.1415541690382888
2.0,1000.0,250.0,0.25,10,78,0.84,1.379003542806436,1206.5259901784098,303.9275644869135,0.9092176065083956,True,success,0.1419703167924023
2.0,1000.0,250.0,0.25,10,78,0.86,1.3736388465443246,1202.6905407201914,306.6298025691626,0.9075170372041508,True,success,0.1423724634760469
2.0,1000.0,250.0,0.25,10,78,0.88,1.3685398607014927,1198.8990456020176,309.2605667097852,0.905743846359982,True,success,0.1427581219888809
2.0,1000.0,250.0,0.25,10,78,0.9,1.363698250579972,1195.1441232493146,311.82527627226534,0.90389166516261,True,success,0.1431235727036326
2.0,1000.0,250.0,0.25,10,78,0.92,1.3591066098867517,1191.4185923302605,314.3290767962823,0.901953451264354,True,success,0.1434653919838735
2.0,1000.0,250.0,0.25,10,78,0.94,1.3547588750654929,1187.7152668835486,316.7768853365416,0.8999212539652145,True,success,0.1437802011630985
2.0,1000.0,250.0,0.25,10,78,0.96,1.3506500313982737,1184.0269677936806,319.1734343557713,0.8977861428756153,True,success,0.1440647343266743
2.0,1000.0,250.0,0.25,10,78,0.98,1.3467761828920708,1180.3464254435169,321.5233150870658,0.8955380169481002,True,success,0.144315756580561
2.0,1000.0,250.0,0.25,10,78,1.0,1.3431345780488464,1176.6661941865586,323.8310217808145,0.8931653906773453,True,success,0.1445300095843287
2.0,1000.0,250.0,0.25,10,129,0.48,2.0622524948440235,1149.9028636812482,106.82488215781682,0.8195760451462628,True,success,0.0439388261875382
2.0,1000.0,250.0,0.25,10,129,0.5,2.04836784899876,1137.660335401136,116.21125604226722,0.8039528238508002,True,success,0.0374346581567327
2.0,1000.0,250.0,0.25,10,129,0.52,2.035957733105963,1125.4730040855193,125.39600983979685,0.7861180883310405,True,success,0.0315928687606186
2.0,1000.0,250.0,0.25,10,129,0.54,2.025012640264632,1113.254041562153,134.4425042187929,0.765530696425962,True,success,0.0263364208046375
2.0,1000.0,250.0,0.25,10,129,0.56,2.015556993475146,1100.905255100811,143.419104088223,0.7414471291317275,True,success,0.0216018628918132
2.0,1000.0,250.0,0.25,10,129,0.58,2.007658629980344,1088.3095506420327,152.40383866618572,0.7128113607323197,True,success,0.0173382510949876
2.0,1000.0,250.0,0.25,10,129,0.6,2.001445183258219,1075.3189624329957,161.4916973430659,0.6780606240597293,True,success,0.0135071878798569
2.0,1000.0,250.0,0.25,10,129,0.62,1.997138428361772,1061.733364332336,170.80720494359207,0.6347538261223995,True,success,0.0100845542086953
2.0,1000.0,250.0,0.25,10,129,0.64,1.995108801009313,1047.261040499036,180.5285163619978,0.5788039411370438,True,success,0.0070658739448083
2.0,1000.0,250.0,0.25,10,129,0.66,1.9960310671883792,1031.4286872057778,190.9401306619376,0.5026209519235165,True,success,0.0044797686526234
2.0,1000.0,250.0,0.25,10,129,0.68,2.001246748606325,1013.3495005081396,202.572429015565,0.3897365998871783,True,success,0.0024279722488222
2.0,1000.0,250.0,0.25,10,129,0.7,2.014178003629066,990.8655853915756,216.71460967293768,0.1924553623719331,True,success,0.0012416086861899
2.0,1000.0,250.0,0.25,10,129,0.72,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.74,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.76,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.78,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.8,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.82,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.84,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.86,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.88,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.9,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.92,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.94,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.96,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,0.98,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,129,1.0,2.1720208052441423,888.8982023421491,278.8441844685147,-547.371958501158,True,success,0.0205733857796705
2.0,1000.0,250.0,0.25,10,142,0.48,1.7410925375766988,1042.9297223273602,116.4981093183603,0.9416504149578482,True,success,0.036423984399295
2.0,1000.0,250.0,0.25,10,142,0.5,1.7286196545485482,1036.6301763729782,121.59146046716891,0.9391647235144324,True,success,0.0362423458204074
2.0,1000.0,250.0,0.25,10,142,0.52,1.7168074017440875,1030.5132987703653,126.48674916953206,0.9365473687582344,True,success,0.0362360964592932
2.0,1000.0,250.0,0.25,10,142,0.54,1.7056122923385144,1024.5598760753585,131.2013383288131,0.933787918358364,True,success,0.0363823401332481
2.0,1000.0,250.0,0.25,10,142,0.56,1.6949933985268753,1018.752762996712,135.75092251995676,0.9308751150175107,True,success,0.0366617745605981
2.0,1000.0,250.0,0.25,10,142,0.58,1.6849206162885784,1013.0751063175354,140.1497648288818,0.9277951484786638,True,success,0.0370567870823571
2.0,1000.0,250.0,0.25,10,142,0.6,1.675359887423526,1007.5125468351968,144.4109178894568,0.9245339611046064,True,success,0.0375532932943144
2.0,1000.0,250.0,0.25,10,142,0.62,1.6662887086710871,1002.0502863935568,148.54639910834894,0.9210740431292008,True,success,0.0381378432982806
2.0,1000.0,250.0,0.25,10,142,0.64,1.657680240700281,996.675583979008,152.56734912183876,0.9173971446756622,True,success,0.0387998776007806
2.0,1000.0,250.0,0.25,10,142,0.66,1.649514715929745,991.3755763481856,156.48417109983487,0.913481578530235,True,success,0.0395295745256627
2.0,1000.0,250.0,0.25,10,142,0.68,1.6417740049380505,986.138022382086,160.30665626892832,0.9093028046107468,True,success,0.0403185162176706
2.0,1000.0,250.0,0.25,10,142,0.7,1.6344424326936444,980.950984216069,164.04409957932978,0.90483266736745,True,success,0.0411593655731997
2.0,1000.0,250.0,0.25,10,142,0.72,1.6275067721859715,975.8026594031876,167.70540897747094,0.9000386632537665,True,success,0.0420457121953518
2.0,1000.0,250.0,0.25,10,142,0.74,1.6209562604145549,970.6812131686802,171.2992118319836,0.8948830284568503,True,success,0.042971944449257
2.0,1000.0,250.0,0.25,10,142,0.76,1.6147816111521094,965.5747798402616,174.83396200351766,0.8893219127387593,True,success,0.0439333308277762
2.0,1000.0,250.0,0.25,10,142,0.78,1.608973795229303,960.4714904434438,178.31805176594816,0.8833044404050664,True,success,0.0449261779747357
2.0,1000.0,250.0,0.25,10,142,0.8,1.6035328589146085,955.3577880095096,181.75993323525853,0.8767680355593109,True,success,0.0459461822935661
2.0,1000.0,250.0,0.25,10,142,0.82,1.5984590579272693,950.2197249202952,185.16825557146336,0.8696387054186199,True,success,0.0469900129128222
2.0,1000.0,250.0,0.25,10,142,0.84,1.5937469637040138,945.0436744670368,188.55202573427397,0.8618304640548854,True,success,0.0480564336323733
2.0,1000.0,250.0,0.25,10,142,0.86,1.5894043785598402,939.8128526787276,191.92080475796357,0.8532343128346055,True,success,0.0491428767090928
2.0,1000.0,250.0,0.25,10,142,0.88,1.5854394551814754,934.5090874728878,195.28495476668996,0.843717083758515,True,success,0.050247907128575
2.0,1000.0,250.0,0.25,10,142,0.9,1.5818648316295705,929.1116114270138,198.65596146362964,0.8331119840696048,True,success,0.0513706286847408
2.0,1000.0,250.0,0.25,10,142,0.92,1.5786997595102124,923.5960241746452,202.04686901613,0.8212061872992902,True,success,0.0525105434522658
2.0,1000.0,250.0,0.25,10,142,0.94,1.575967051836255,917.933804537528,205.4728862245613,0.8077256004855404,True,success,0.0536685095809648
2.0,1000.0,250.0,0.25,10,142,0.96,1.57370351446462,912.0892456964436,208.95226282503535,0.7923041486388389,True,success,0.0548453908443593
2.0,1000.0,250.0,0.25,10,142,0.98,1.571957294344376,906.0177797843836,212.50760611446933,0.7744445109777376,True,success,0.0560434767821711
2.0,1000.0,250.0,0.25,10,142,1.0,1.570796430062521,899.6613274956646,216.1679519544243,0.7534465742034433,True,success,0.0572663827866595
2.0,1000.0,250.0,0.25,10,157,0.48,2.03702347813349,1516.019939821595,299.9232732501252,0.721588680349015,True,success,0.2691115959887644
2.0,1000.0,250.0,0.25,10,157,0.5,2.0265829591029094,1497.5887768041316,313.334413239888,0.7005786497496336,True,success,0.2517825021305395
2.0,1000.0,250.0,0.25,10,157,0.52,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.54,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.56,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.58,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.6,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.62,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.64,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.66,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.68,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.7,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.72,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.74,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.76,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.78,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.8,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.82,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.84,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.86,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.88,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.9,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.92,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.94,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.96,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,0.98,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,157,1.0,2.7154048209716333,1127.2237899236684,543.0996734876793,-847.4708184669229,True,success,0.2300443257884895
2.0,1000.0,250.0,0.25,10,160,0.48,1.5697186852854226,1402.6641732882597,32.71831763172937,0.9858704550597254,True,success,0.2556352683908298
2.0,1000.0,250.0,0.25,10,160,0.5,1.5575601984963945,1396.454426900027,38.1996187658265,0.985268159822223,True,success,0.2509737585882078
2.0,1000.0,250.0,0.25,10,160,0.52,1.5458753677116972,1390.463460446867,43.46564846871168,0.9846509912477748,True,success,0.2466754477193383
2.0,1000.0,250.0,0.25,10,160,0.54,1.53464229969911,1384.6775803643393,48.52868208251213,0.9840190052270208,True,success,0.2427069800857054
2.0,1000.0,250.0,0.25,10,160,0.56,1.5238383079770683,1379.0845524860474,53.40021817852395,0.983372255094254,True,success,0.239039061383334
2.0,1000.0,250.0,0.25,10,160,0.58,1.513442243087125,1373.672825602373,58.09103430020056,0.9827107261624312,True,success,0.2356450444126503
2.0,1000.0,250.0,0.25,10,160,0.6,1.5034332403128507,1368.4318414389206,62.61123739367199,0.982034380323398,True,success,0.2325012068437534
2.0,1000.0,250.0,0.25,10,160,0.62,1.493796981231862,1363.350003345427,66.97031008501716,0.981342901217722,True,success,0.2295834663739905
2.0,1000.0,250.0,0.25,10,160,0.64,1.4845092574729832,1358.419763998865,71.17715000590589,0.9806363592635318,True,success,0.2268750153127761
2.0,1000.0,250.0,0.25,10,160,0.66,1.4755583361314302,1353.630543978043,75.24011147339812,0.9799142901804084,True,success,0.2243553449723454
2.0,1000.0,250.0,0.25,10,160,0.68,1.4669270832489607,1348.97429834287,79.16703903069481,0.9791764382466536,True,success,0.2220086451008037
2.0,1000.0,250.0,0.25,10,160,0.7,1.4586007679982222,1344.443006326394,82.96530198247132,0.9784224254389162,True,success,0.2198198570519999
2.0,1000.0,250.0,0.25,10,160,0.72,1.4505655221599345,1340.0291067390483,86.64182582710441,0.9776518139688988,True,success,0.2177752478587036
2.0,1000.0,250.0,0.25,10,160,0.74,1.4428091235638527,1335.7251900736533,90.20312357357962,0.9768640554702356,True,success,0.2158618631615518
2.0,1000.0,250.0,0.25,10,160,0.76,1.435318101707024,1331.5249158547958,93.65531551254531,0.976058658165716,True,success,0.2140688417649509
2.0,1000.0,250.0,0.25,10,160,0.78,1.4280821743551562,1327.4214857473628,97.00417170699562,0.9752349161954178,True,success,0.2123850526266544
2.0,1000.0,250.0,0.25,10,160,0.8,1.4210900485034652,1323.4090121828697,100.25512032959504,0.9743921615687036,True,success,0.2108011011340336
2.0,1000.0,250.0,0.25,10,160,0.82,1.4143315944664456,1319.4817506976171,103.413278989427,0.9735296257888624,True,success,0.2093081261154999
2.0,1000.0,250.0,0.25,10,160,0.84,1.4077998215278087,1315.633397569207,106.48347473508473,0.9726462735696904,True,success,0.2078966975308201
2.0,1000.0,250.0,0.25,10,160,0.86,1.401478089142086,1311.8613595250383,109.470264920729,0.9717417810608366,True,success,0.2065632334505075
2.0,1000.0,250.0,0.25,10,160,0.88,1.395366439701592,1308.157858056856,112.37795511981436,0.970814496874808,True,success,0.2052965282789753
2.0,1000.0,250.0,0.25,10,160,0.9,1.3894551465254483,1304.518798168922,115.2106185359108,0.9698634639048064,True,success,0.2040911303197817
2.0,1000.0,250.0,0.25,10,160,0.92,1.3837331650337892,1300.9409208671227,117.97211192004032,0.9688878311042022,True,success,0.2029430040530239
2.0,1000.0,250.0,0.25,10,160,0.94,1.3781922896990757,1297.4203577334192,120.66609173201354,0.9678864810437958,True,success,0.2018473361695665
2.0,1000.0,250.0,0.25,10,160,0.96,1.3728324910559015,1293.9507543945397,123.29602847101737,0.9668574279560204,True,success,0.2007957134791226
2.0,1000.0,250.0,0.25,10,160,0.98,1.36764424661367,1290.5293036634637,125.865221305259,0.9657995120905538,True,success,0.1997851692789675
2.0,1000.0,250.0,0.25,10,160,1.0,1.362622207909604,1287.1520442016977,128.37681079912784,0.964711094092455,True,success,0.1988111091031119
2.0,1000.0,250.0,0.25,10,173,0.48,1.5389905269239186,1509.0526842164668,73.27509477652404,0.9840096490679582,True,success,0.343498761000708
2.0,1000.0,250.0,0.25,10,173,0.5,1.5280694130699417,1502.834728727143,78.66837951777883,0.98346980262126,True,success,0.3378769083112007
2.0,1000.0,250.0,0.25,10,173,0.52,1.5175504896196628,1496.819187441087,83.86291949689524,0.9829157846605558,True,success,0.3326202170442739
2.0,1000.0,250.0,0.25,10,173,0.54,1.5074124751389968,1490.9941670333208,88.87005824756132,0.982347652136612,True,success,0.3276987476020611
2.0,1000.0,250.0,0.25,10,173,0.56,1.4976407306726938,1485.3469014981074,93.70030343229902,0.9817651905589876,True,success,0.3230824188107352
2.0,1000.0,250.0,0.25,10,173,0.58,1.488211867405978,1479.8688216420994,98.3634108571072,0.9811685815064852,True,success,0.3187495143170866
2.0,1000.0,250.0,0.25,10,173,0.6,1.4791117292708629,1474.5493159774326,102.8684786687893,0.9805576097930966,True,success,0.3146758855096833
2.0,1000.0,250.0,0.25,10,173,0.62,1.4703271805175986,1469.3784392731704,107.22397791271734,0.9799320005143008,True,success,0.3108394356621947
2.0,1000.0,250.0,0.25,10,173,0.64,1.4618424885257142,1464.3480302324813,111.4378401124732,0.9792916052798932,True,success,0.3072219421225309
2.0,1000.0,250.0,0.25,10,173,0.66,1.453644336691066,1459.449936090269,115.51748987726738,0.9786361561762588,True,success,0.3038059170096994
2.0,1000.0,250.0,0.25,10,173,0.68,1.4457202231095876,1454.6764866563285,119.46989032125856,0.9779653375144952,True,success,0.300575334818308
2.0,1000.0,250.0,0.25,10,173,0.7,1.4380588614534806,1450.020288685418,123.30158075917748,0.9772787554175264,True,success,0.2975152104643699
2.0,1000.0,250.0,0.25,10,173,0.72,1.4306489609762412,1445.4746040731268,127.01870994227367,0.9765760078540936,True,success,0.2946121719877301
2.0,1000.0,250.0,0.25,10,173,0.74,1.4234800545920148,1441.033007815009,130.627066328466,0.9758566324328772,True,success,0.2918538231390087
2.0,1000.0,250.0,0.25,10,173,0.76,1.416542387393883,1436.6893815000074,134.13210516326856,0.975120107305281,True,success,0.2892286813957622
2.0,1000.0,250.0,0.25,10,173,0.78,1.4098290376295282,1432.4370976228404,137.53897314195493,0.974365682195657,True,success,0.2867247671687541
2.0,1000.0,250.0,0.25,10,173,0.8,1.403324203695166,1428.273253017447,140.85253137597715,0.9735932716401338,True,success,0.2843366506311798
2.0,1000.0,250.0,0.25,10,173,0.82,1.39702792881027,1424.1896159810603,144.07737488816164,0.9728015482098016,True,success,0.2820502624754507
2.0,1000.0,250.0,0.25,10,173,0.84,1.390930886105259,1420.1817850743855,147.21785313010218,0.971989863270484,True,success,0.2798581985986136
2.0,1000.0,250.0,0.25,10,173,0.86,1.385021753052252,1416.2465036094177,150.2780866289834,0.9711577466612265,True,success,0.2777551728281728
2.0,1000.0,250.0,0.25,10,173,0.88,1.3792928033175589,1412.3795643540782,153.26198364624244,0.9703044189932496,True,success,0.2757345049082629
2.0,1000.0,250.0,0.25,10,173,0.9,1.3737440440307749,1408.5742156478293,156.17325461394125,0.9694283174721056,True,success,0.2737854784387112
2.0,1000.0,250.0,0.25,10,173,0.92,1.3683660253146257,1404.8275337215491,159.01542715483504,0.968528708845684,True,success,0.2719038940491002
2.0,1000.0,250.0,0.25,10,173,0.94,1.3631530063945263,1401.135511952098,161.79185861384946,0.967604470941096,True,success,0.2700838984719534
2.0,1000.0,250.0,0.25,10,173,0.96,1.3580999803411131,1397.494140573884,164.50574855965155,0.966654347280366,True,success,0.2683197676294361
2.0,1000.0,250.0,0.25,10,173,0.98,1.353200993061784,1393.9000197283565,167.1601503755172,0.9656771245279128,True,success,0.266606905071872
2.0,1000.0,250.0,0.25,10,173,1.0,1.3484517360030226,1390.349364357366,169.75798210946272,0.964671338539251,True,success,0.2649401927687136
2.0,1000.0,250.0,0.25,10,179,0.48,1.5880887693695875,1455.8383834456215,25.538743209701728,0.9265197666398944,True,success,0.3005892031020629
2.0,1000.0,250.0,0.25,10,179,0.5,1.5729990163043674,1447.4132998599416,32.72054157135389,0.9250665011675812,True,success,0.2929714839658672
2.0,1000.0,250.0,0.25,10,179,0.52,1.55879255929057,1439.4027101475529,39.4972174791213,0.9236029012637772,True,success,0.286052164568388
2.0,1000.0,250.0,0.25,10,179,0.54,1.5454005775054105,1431.7639676361068,45.90688228880344,0.9221253145225032,True,success,0.279739283179053
2.0,1000.0,250.0,0.25,10,179,0.56,1.5327538841401165,1424.4620113798362,51.98301023885798,0.9206316569799866,True,success,0.2739584605352173
2.0,1000.0,250.0,0.25,10,179,0.58,1.52079815420738,1417.4637909682974,57.75514905477562,0.9191185150384774,True,success,0.2686427017373374
2.0,1000.0,250.0,0.25,10,179,0.6,1.5094756326111798,1410.7427409049974,63.24950186787035,0.9175842978762572,True,success,0.263738886509299
2.0,1000.0,250.0,0.25,10,179,0.62,1.4987500218955228,1404.2705677394538,68.48940839229502,0.9160242710624836,True,success,0.259193671943594
2.0,1000.0,250.0,0.25,10,179,0.64,1.4885717065583124,1398.027033723004,73.495745018417,0.9144371946089244,True,success,0.2549689964341063
2.0,1000.0,250.0,0.25,10,179,0.66,1.4789101465574552,1391.9896499541037,78.28726171524302,0.9128187139154256,True,success,0.2510248090005831
2.0,1000.0,250.0,0.25,10,179,0.68,1.4697317203678333,1386.1399056069886,82.88086401207197,0.9111656957423364,True,success,0.24732894441154
2.0,1000.0,250.0,0.25,10,179,0.7,1.4610066180762105,1380.4607945593968,87.29185372401628,0.909474732839504,True,success,0.2438528235007455
2.0,1000.0,250.0,0.25,10,179,0.72,1.452708967559159,1374.9364320164063,91.53413372121234,0.907741975724254,True,success,0.2405706273762204
2.0,1000.0,250.0,0.25,10,179,0.74,1.4448146035063487,1369.552451074616,95.62038345767311,0.9059635345572346,True,success,0.2374597862189655
2.0,1000.0,250.0,0.25,10,179,0.76,1.4373049770459585,1364.29452769582,99.56221364008648,0.9041344042655324,True,success,0.2344984526883039
2.0,1000.0,250.0,0.25,10,179,0.78,1.4301586990369766,1359.150803726592,103.37029302564704,0.9022504623233508,True,success,0.2316693478556494
2.0,1000.0,250.0,0.25,10,179,0.8,1.42335954779267,1354.109189378251,107.05446970718192,0.9003063817525836,True,success,0.2289552954132854
2.0,1000.0,250.0,0.25,10,179,0.82,1.4168923970097087,1349.1584645364069,110.62387054431888,0.898296536529422,True,success,0.2263409579857388
2.0,1000.0,250.0,0.25,10,179,0.84,1.4107437611931135,1344.2879546372972,114.08699282709252,0.8962147608150008,True,success,0.2238122699703259
2.0,1000.0,250.0,0.25,10,179,0.86,1.4049013526965255,1339.4875313137554,117.451786260205,0.894054364159961,True,success,0.2213564128887246
2.0,1000.0,250.0,0.25,10,179,0.88,1.399355977778375,1334.7468901058278,120.72572746747804,0.8918074364526496,True,success,0.2189606283319788
2.0,1000.0,250.0,0.25,10,179,0.9,1.3940975353805851,1330.056690487433,123.91588937018469,0.8894659009879553,True,success,0.2166140710467989
2.0,1000.0,250.0,0.25,10,179,0.92,1.3891202783319014,1325.4067928330585,127.02900595746615,0.8870197419163837,True,success,0.2143049547840292
2.0,1000.0,250.0,0.25,10,179,0.94,1.3844103615652072,1320.7900576279512,130.07153495153838,0.8844608903885572,True,success,0.212026748538894
2.0,1000.0,250.0,0.25,10,179,0.96,1.3799714596851904,1316.1942059618527,133.0497190191767,0.8817745545038825,True,success,0.2097649918065684
2.0,1000.0,250.0,0.25,10,179,0.98,1.3757964852512337,1311.6105834374262,135.96964830459277,0.8789483004971154,True,success,0.2075115837741697
2.0,1000.0,250.0,0.25,10,179,1.0,1.371885516281405,1307.0284332446786,138.83732520983926,0.875965735944086,True,success,0.2052555502514543
2.0,1000.0,250.0,0.25,10,182,0.48,1.9795609939847432,1304.066570770266,187.05834553193276,0.7368748382492682,True,success,0.0965225695688896
2.0,1000.0,250.0,0.25,10,182,0.5,1.967210195998816,1289.9040689979124,197.55426342420373,0.721162436508896,True,success,0.0870637173181332
2.0,1000.0,250.0,0.25,10,182,0.52,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.54,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.56,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.58,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.6,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.62,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.64,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.66,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.68,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
2.0,1000.0,250.0,0.25,10,182,0.7,2.753563148460689,954.9638411368996,401.3088751520897,-898.4645155583516,True,success,0.1668869859844296
