beta,eta,gamma,gamma_over_eta,n,repeat_id,default_loss,base_l6_delta,base_l6_loss,loss_048,loss_050,new_grid_best_delta,new_grid_best_loss,extended_l6_loss,extended_l6_delta,loss_reduction,at_new_upper_boundary
2.0,1000.0,250.0,0.25,15,63,0.26370913914233907,0.5,0.0235861350597552,0.026283512307524872,0.0235861350597552,0.78,0.0118633999149834,0.0118633999149834,0.78,0.011722735144771798,False
2.0,1000.0,250.0,0.25,15,68,0.548938491643114,0.5,0.031797600894605746,0.03271708435189648,0.031797600894605746,0.52,0.0314277915583115,0.0314277915583115,0.52,0.0003698093362942481,False
2.0,1000.0,250.0,0.25,15,83,0.1472794710043447,0.5,0.011926821178096637,0.01196666929819797,0.011926821178096637,0.52,0.0120646567289463,0.011926821178096637,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,87,0.33234814288247466,0.5,0.049187944460571766,0.05242870316330046,0.049187944460571766,0.94,0.0225429383830976,0.0225429383830976,0.94,0.026645006077474165,False
2.0,1000.0,250.0,0.25,15,88,0.5611381314291591,0.5,0.13167695688511322,0.14273222461646848,0.13167695688511322,0.7,0.0502044184806761,0.0502044184806761,0.7,0.08147253840443712,False
2.0,1000.0,250.0,0.25,15,93,0.38489120189627807,0.5,0.10116844999080214,0.10849470187823125,0.10116844999080214,0.96,0.0155379999358647,0.0155379999358647,0.96,0.08563045005493744,False
2.0,1000.0,250.0,0.25,15,94,0.4171925291005129,0.5,0.010046167468080772,0.010726418512686478,0.010046167468080772,0.52,0.0098790742033741,0.0098790742033741,0.52,0.00016709326470667162,False
2.0,1000.0,250.0,0.25,15,96,0.1682434146651179,0.5,0.05238734503459582,0.05384267584447511,0.05238734503459582,1.0,0.0374872161878082,0.0374872161878082,1.0,0.014900128846787618,True
2.0,1000.0,250.0,0.25,15,97,0.22896478391261998,0.5,0.002347796686834113,0.0031095465832275434,0.002347796686834113,0.54,0.00169743459651,0.00169743459651,0.54,0.000650362090324113,False
2.0,1000.0,250.0,0.25,15,99,0.387857034705891,0.5,0.11533934405703891,0.11729321472489254,0.11533934405703891,0.84,0.1056048228998586,0.1056048228998586,0.84,0.009734521157180306,False
2.0,1000.0,250.0,0.25,15,100,0.24369614572414042,0.5,0.03310885069442756,0.0368744442894475,0.03310885069442756,0.88,0.0051809736955431,0.0051809736955431,0.88,0.02792787699888446,False
2.0,1000.0,250.0,0.25,15,105,0.2418019677757168,0.5,0.026124806977674657,0.027517396217502096,0.026124806977674657,0.62,0.022838104587053,0.022838104587053,0.62,0.0032867023906216555,False
2.0,1000.0,250.0,0.25,15,110,0.15384189475325508,0.5,0.022285634358728545,0.022837406739344573,0.022285634358728545,0.56,0.0217428841830606,0.0217428841830606,0.56,0.000542750175667947,False
2.0,1000.0,250.0,0.25,15,147,0.2664088809358196,0.5,0.002901205043086506,0.003001257751015798,0.002901205043086506,0.52,0.003111485434971,0.002901205043086506,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,151,0.12732551362074562,0.5,0.04942111910416528,0.04951616320735781,0.04942111910416528,0.52,0.0494300781901389,0.04942111910416528,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,156,0.08540770672519249,0.5,0.022359885892188673,0.022807668393136086,0.022359885892188673,0.6,0.0214421084637039,0.0214421084637039,0.6,0.0009177774284847735,False
2.0,1000.0,250.0,0.25,15,176,0.2599038280765117,0.5,0.03806289399999384,0.038864931178949985,0.03806289399999384,0.58,0.036748797865386,0.036748797865386,0.58,0.0013140961346078395,False
2.0,1000.0,250.0,0.25,15,187,0.2782241604438112,0.5,0.030250511639320687,0.030763986267221183,0.030250511639320687,0.52,0.0303294937432159,0.030250511639320687,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,191,0.33712069191894733,0.5,0.016041292817100396,0.016275075204037297,0.016041292817100396,0.52,0.0160586956121269,0.016041292817100396,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,199,0.36013031650572214,0.5,0.07204499341343977,0.07999197487009048,0.07204499341343977,0.74,0.0132959252536196,0.0132959252536196,0.74,0.05874906815982017,False
2.0,1000.0,250.0,0.25,15,205,0.5400040546139002,0.5,0.054107325415060734,0.057012694419089405,0.054107325415060734,0.52,0.0531115855079883,0.0531115855079883,0.52,0.0009957399070724335,False
2.0,1000.0,250.0,0.25,15,210,0.4566759091912418,0.5,0.01293665866257071,0.014758019969510695,0.01293665866257071,0.6,0.0096225361227836,0.0096225361227836,0.6,0.00331412253978711,False
2.0,1000.0,250.0,0.25,15,231,0.2744479171928781,0.5,0.03183824351537201,0.037202157436725676,0.03183824351537201,0.66,0.0061249564772961,0.0061249564772961,0.66,0.025713287038075912,False
2.0,1000.0,250.0,0.25,15,243,0.15581473086046,0.5,0.02050576794284838,0.020692431584000363,0.02050576794284838,0.52,0.0204956409879642,0.0204956409879642,0.52,1.0126954884181333e-05,False
2.0,1000.0,250.0,0.25,15,251,0.15694305779557097,0.5,0.0077383783743908,0.007909868169013247,0.0077383783743908,0.52,0.00776535210274,0.0077383783743908,0.5,0.0,False
2.0,1000.0,250.0,0.25,15,265,0.24060116325768222,0.5,0.013745347988722139,0.015130252517316041,0.013745347988722139,0.62,0.0108088396997155,0.0108088396997155,0.62,0.002936508289006639,False
2.0,1000.0,250.0,0.25,15,266,0.3033493471940298,0.5,0.03498443195401691,0.03936036423466214,0.03498443195401691,0.56,0.0286515632391046,0.0286515632391046,0.56,0.006332868714912312,False
2.0,1000.0,250.0,0.25,15,273,0.22283399611986487,0.5,0.0529159512146437,0.05475257578202224,0.0529159512146437,0.78,0.0454773585777244,0.0454773585777244,0.78,0.007438592636919303,False
2.0,1000.0,250.0,0.25,15,279,0.2532019164639236,0.5,0.004276459883471076,0.005385673206151609,0.004276459883471076,0.54,0.0032176633077527,0.0032176633077527,0.54,0.0010587965757183756,False
2.0,1000.0,250.0,0.25,20,2,0.48816265289375366,0.5,0.2802433401655656,0.2853575894555285,0.2802433401655656,1.0,0.2160343809506369,0.2160343809506369,1.0,0.06420895921492872,True
2.0,1000.0,250.0,0.25,20,4,0.10506116455494344,0.5,0.06016206187715167,0.06086875425885499,0.06016206187715167,0.86,0.0556386792283074,0.0556386792283074,0.86,0.004523382648844269,False
2.0,1000.0,250.0,0.25,20,10,0.32910136204165785,0.5,0.00798466439987845,0.01047724263935106,0.00798466439987845,0.66,0.0005416431054599,0.0005416431054599,0.66,0.0074430212944185505,False
2.0,1000.0,250.0,0.25,20,14,0.1343791338992063,0.5,0.054974508625935246,0.055750666129711635,0.054974508625935246,0.74,0.051452720688663,0.051452720688663,0.74,0.0035217879372722444,False
2.0,1000.0,250.0,0.25,20,27,0.3788397302586793,0.5,0.04995092447015151,0.055563836637487735,0.04995092447015151,0.58,0.038887744514377,0.038887744514377,0.58,0.011063179955774508,False
2.0,1000.0,250.0,0.25,20,28,0.31320521362955944,0.5,0.009101294613522083,0.011366532666836168,0.009101294613522083,0.68,0.0015497756388287,0.0015497756388287,0.68,0.007551518974693383,False
2.0,1000.0,250.0,0.25,20,31,0.30181045047658644,0.5,0.02739597629300059,0.027823947622973386,0.02739597629300059,0.52,0.0274687468252388,0.02739597629300059,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,44,0.5183790727719642,0.5,0.018693739414121672,0.020186646538098204,0.018693739414121672,0.54,0.0173620270459346,0.0173620270459346,0.54,0.0013317123681870734,False
2.0,1000.0,250.0,0.25,20,52,0.23200853890373654,0.5,0.006320494663115293,0.008240510837948599,0.006320494663115293,0.66,0.0002645762001797,0.0002645762001797,0.66,0.006055918462935593,False
2.0,1000.0,250.0,0.25,20,54,0.2990740611688297,0.5,0.014932132668360722,0.017919071919512655,0.014932132668360722,0.7,0.0015182779594247,0.0015182779594247,0.7,0.013413854708936022,False
2.0,1000.0,250.0,0.25,20,55,0.09452425482658812,0.5,0.015799880900918568,0.01592948065279533,0.015799880900918568,0.52,0.0157863417601793,0.0157863417601793,0.52,1.3539140739267375e-05,False
2.0,1000.0,250.0,0.25,20,58,0.29449298382789646,0.5,0.12033426353834442,0.12632512660613485,0.12033426353834442,1.0,0.0501212054300571,0.0501212054300571,1.0,0.07021305810828732,True
2.0,1000.0,250.0,0.25,20,62,0.185983205578771,0.5,0.007013375105413939,0.0073056137944984756,0.007013375105413939,0.52,0.0069741405247811,0.0069741405247811,0.52,3.923458063283952e-05,False
2.0,1000.0,250.0,0.25,20,63,0.3460608499949369,0.5,0.009779208006983788,0.012276686241617289,0.009779208006983788,0.64,0.0027804063333038,0.0027804063333038,0.64,0.0069988016736799875,False
2.0,1000.0,250.0,0.25,20,71,0.20161971583437244,0.5,0.0053522190023704425,0.00581398245724791,0.0053522190023704425,0.54,0.0050696444815135,0.0050696444815135,0.54,0.0002825745208569425,False
2.0,1000.0,250.0,0.25,20,86,0.22309786914413784,0.5,0.004716542878866092,0.006181499062974887,0.004716542878866092,0.6,0.0015282532947083,0.0015282532947083,0.6,0.003188289584157792,False
2.0,1000.0,250.0,0.25,20,87,0.20790638005413375,0.5,0.028493252118683414,0.029321578701214417,0.028493252118683414,0.58,0.0271284723946428,0.0271284723946428,0.58,0.0013647797240406156,False
2.0,1000.0,250.0,0.25,20,99,0.3365064866597814,0.5,0.010452999992714538,0.011331720579080348,0.010452999992714538,0.54,0.0099767285407334,0.0099767285407334,0.54,0.0004762714519811386,False
2.0,1000.0,250.0,0.25,20,100,0.2715113728784105,0.5,0.007996605815877073,0.009043587096188428,0.007996605815877073,0.56,0.0068377312855911,0.0068377312855911,0.56,0.001158874530285973,False
2.0,1000.0,250.0,0.25,20,104,0.4147004463577476,0.5,0.01958787686059357,0.022796168045071785,0.01958787686059357,0.66,0.0081326126261531,0.0081326126261531,0.66,0.011455264234440468,False
2.0,1000.0,250.0,0.25,20,111,0.14045672112020713,0.5,0.06874066514457515,0.07010544259137065,0.06874066514457515,1.0,0.0488862138197118,0.0488862138197118,1.0,0.019854451324863347,True
2.0,1000.0,250.0,0.25,20,127,0.18771468978451356,0.5,0.006933961456457081,0.007387218416913244,0.006933961456457081,0.52,0.0067184941307743,0.0067184941307743,0.52,0.00021546732568278153,False
2.0,1000.0,250.0,0.25,20,128,0.20049306209723336,0.5,0.055079441848163484,0.057028565705419886,0.055079441848163484,1.0,0.0363660306535068,0.0363660306535068,1.0,0.018713411194656686,True
2.0,1000.0,250.0,0.25,20,139,0.3488776618011054,0.5,0.027826686958378918,0.02841642501563291,0.027826686958378918,0.52,0.0280172853656899,0.027826686958378918,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,145,0.21451747372228458,0.5,0.0800242790217972,0.08226008882224897,0.0800242790217972,1.0,0.045996254733204,0.045996254733204,1.0,0.03402802428859321,True
2.0,1000.0,250.0,0.25,20,150,0.2237998643950263,0.5,0.005217517752527966,0.006750732163621313,0.005217517752527966,0.64,0.0011315704869542,0.0011315704869542,0.64,0.004085947265573766,False
2.0,1000.0,250.0,0.25,20,153,0.22264905251991762,0.5,0.013094395806654098,0.01502043611331249,0.013094395806654098,0.7,0.0052358838583712,0.0052358838583712,0.7,0.007858511948282899,False
2.0,1000.0,250.0,0.25,20,154,0.32632333620712434,0.5,0.00590623261476041,0.006034307632208174,0.00590623261476041,0.52,0.0060433884531658,0.00590623261476041,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,167,0.2869817441928,0.5,0.019478279569154357,0.022395543227452065,0.019478279569154357,0.78,0.0050513124359566,0.0050513124359566,0.78,0.014426967133197757,False
2.0,1000.0,250.0,0.25,20,169,0.17305736153453133,0.5,0.011915082230494242,0.013483917096439686,0.011915082230494242,0.68,0.0063402127677927,0.0063402127677927,0.68,0.0055748694627015425,False
2.0,1000.0,250.0,0.25,20,178,0.5419347362872148,0.5,0.08199082071318518,0.08875521755628193,0.08199082071318518,0.8,0.0294912599997287,0.0294912599997287,0.8,0.05249956071345648,False
2.0,1000.0,250.0,0.25,20,185,0.28972954554846486,0.5,0.02016325688229873,0.021421799369327425,0.02016325688229873,0.54,0.019074318429485,0.019074318429485,0.54,0.001088938452813732,False
2.0,1000.0,250.0,0.25,20,194,0.23654728835391783,0.5,0.029505074254968504,0.029653974638268278,0.029505074254968504,0.52,0.0295855279437357,0.029505074254968504,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,196,0.28742355141857695,0.5,0.07161602543275834,0.08111216614050226,0.07161602543275834,0.62,0.0351103217461289,0.0351103217461289,0.62,0.03650570368662944,False
2.0,1000.0,250.0,0.25,20,203,0.17587368825167635,0.5,0.03859172666060601,0.04071586685284717,0.03859172666060601,1.0,0.0159204500695416,0.0159204500695416,1.0,0.022671276591064406,True
2.0,1000.0,250.0,0.25,20,206,0.17077634702027644,0.5,0.09951500723980578,0.1007346250646886,0.09951500723980578,1.0,0.0851427198290514,0.0851427198290514,1.0,0.014372287410754372,True
2.0,1000.0,250.0,0.25,20,210,0.37978862378222716,0.5,0.08001110323005046,0.08253189234414825,0.08001110323005046,0.96,0.0653425436042126,0.0653425436042126,0.96,0.014668559625837865,False
2.0,1000.0,250.0,0.25,20,222,0.513002800539323,0.5,0.05119667883084335,0.05193299305339185,0.05119667883084335,0.52,0.0513868004848297,0.05119667883084335,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,240,0.2854939178480484,0.5,0.021219498610951928,0.02395784600556206,0.021219498610951928,0.8,0.0061630144091029,0.0061630144091029,0.8,0.015056484201849029,False
2.0,1000.0,250.0,0.25,20,242,0.23960645354511084,0.5,0.0031953496811798978,0.004208007539350857,0.0031953496811798978,0.56,0.0018784434857413,0.0018784434857413,0.56,0.0013169061954385977,False
2.0,1000.0,250.0,0.25,20,254,0.07429537806422495,0.5,0.012360710929811435,0.012655943147467976,0.012360710929811435,0.54,0.0121425367547955,0.0121425367547955,0.54,0.00021817417501593557,False
2.0,1000.0,250.0,0.25,20,256,0.227482305945672,0.5,0.026229400369285092,0.029024091181931923,0.026229400369285092,0.9,0.0021497023903933,0.0021497023903933,0.9,0.02407969797889179,False
2.0,1000.0,250.0,0.25,20,260,0.32069543138853046,0.5,0.015743978841862474,0.016407703026012833,0.015743978841862474,0.54,0.0151745466379742,0.0151745466379742,0.54,0.0005694322038882742,False
2.0,1000.0,250.0,0.25,20,261,0.3587291140051299,0.5,0.06806521239979219,0.07257717776643416,0.06806521239979219,0.98,0.0228389728876599,0.0228389728876599,0.98,0.04522623951213228,False
2.0,1000.0,250.0,0.25,20,276,0.40868311858770767,0.5,0.07486488101780317,0.08332022909438354,0.07486488101780317,0.58,0.0546558820114414,0.0546558820114414,0.58,0.02020899900636177,False
2.0,1000.0,250.0,0.25,20,289,0.21094785245017877,0.5,0.014457325554848192,0.014632115334292995,0.014457325554848192,0.52,0.0147029846843902,0.014457325554848192,0.5,0.0,False
2.0,1000.0,250.0,0.25,20,299,0.1087205544915648,0.5,0.007588020937123166,0.00821876286502625,0.007588020937123166,0.62,0.0061754284822539,0.0061754284822539,0.62,0.0014125924548692662,False
2.0,1000.0,500.0,0.5,7,24,0.5196085116623954,0.5,0.09364967048628621,0.09886113303761071,0.09364967048628621,0.82,0.0490629195435716,0.0490629195435716,0.82,0.04458675094271461,False
2.0,1000.0,500.0,0.5,7,55,0.5966434865615573,0.5,0.22606453332912418,0.22768064829600568,0.22606453332912418,0.7,0.2206591753760858,0.2206591753760858,0.7,0.005405357953038398,False
2.0,1000.0,500.0,0.5,7,79,0.7878509044205464,0.5,0.15123615895049558,0.1598894594101949,0.15123615895049558,0.84,0.0130384881390847,0.0130384881390847,0.84,0.13819767081141088,False
2.0,1000.0,500.0,0.5,7,100,0.7957259561550268,0.5,0.2607806186442572,0.26286148885680843,0.2607806186442572,0.8,0.0682399313531863,0.0682399313531863,0.8,0.19254068729107093,False
2.0,1000.0,500.0,0.5,7,172,0.8759110186804516,0.5,0.10206564696092224,0.10380956741619995,0.10206564696092224,0.66,0.0976202277639136,0.0976202277639136,0.66,0.004445419197008638,False
2.0,1000.0,500.0,0.5,7,188,1.0934524076034116,0.5,0.1303959088714738,0.13646026509336728,0.1303959088714738,0.56,0.1155036368913181,0.1155036368913181,0.56,0.014892271980155691,False
2.0,1000.0,500.0,0.5,7,196,0.39895232112333945,0.5,0.06869253400431585,0.06896283214333505,0.06869253400431585,0.52,0.0686773676881598,0.0686773676881598,0.52,1.516631615605668e-05,False
2.0,1000.0,500.0,0.5,7,199,0.9717686199550255,0.5,0.2201114707622854,0.23976500560183323,0.2201114707622854,0.64,0.0256446879034681,0.0256446879034681,0.64,0.1944667828588173,False
2.0,1000.0,500.0,0.5,7,218,0.47086869216769756,0.5,0.16120807030818435,0.1650901005996279,0.16120807030818435,1.0,0.1114198977332635,0.1114198977332635,1.0,0.04978817257492085,True
2.0,1000.0,500.0,0.5,7,229,1.1104980874541353,0.5,0.016756565694251328,0.01961523058044366,0.016756565694251328,0.52,0.1747310813648182,0.016756565694251328,0.5,0.0,False
2.0,1000.0,500.0,0.5,7,242,0.6981644982643249,0.5,0.045522716281231446,0.05651188304691073,0.045522716281231446,0.54,0.0264481872357148,0.0264481872357148,0.54,0.019074529045516646,False
2.0,1000.0,500.0,0.5,7,243,1.7841801938235498,0.5,0.35638781288598764,0.3798874816965711,0.35638781288598764,0.66,0.131400833025271,0.131400833025271,0.66,0.22498697986071664,False
2.0,1000.0,500.0,0.5,7,253,0.716122464736145,0.5,0.0932215523819208,0.09443181938334318,0.0932215523819208,0.78,0.0799011073080099,0.0799011073080099,0.78,0.013320445073910905,False
2.0,1000.0,500.0,0.5,7,290,0.3360801971648294,0.5,0.00489920849906769,0.005083026175233983,0.00489920849906769,0.52,0.0051062250485906,0.00489920849906769,0.5,0.0,False
2.0,1000.0,500.0,0.5,10,0,0.43957491542453786,0.5,0.07778800786571427,0.07956169641702199,0.07778800786571427,1.0,0.0689834600735835,0.0689834600735835,1.0,0.008804547792130774,True
2.0,1000.0,500.0,0.5,10,19,0.7352141999076427,0.5,0.13326485303820626,0.1352450815385382,0.13326485303820626,0.8,0.0154710117023,0.0154710117023,0.8,0.11779384133590626,False
2.0,1000.0,500.0,0.5,10,30,0.49491775551925665,0.5,0.08483714075868169,0.08502248880878695,0.08483714075868169,0.52,0.0848877911604776,0.08483714075868169,0.5,0.0,False
2.0,1000.0,500.0,0.5,10,35,0.21468137621658803,0.5,0.008716370540188886,0.009233739545950878,0.008716370540188886,0.54,0.0083729331846268,0.0083729331846268,0.54,0.00034343735556208524,False
2.0,1000.0,500.0,0.5,10,48,0.8386249030166576,0.5,0.016761462399163145,0.02162757759603405,0.016761462399163145,0.6,0.003258653198932,0.003258653198932,0.6,0.013502809200231145,False
2.0,1000.0,500.0,0.5,10,80,0.6739568219428897,0.5,0.15871064824678996,0.16659011743933508,0.15871064824678996,0.98,0.0282200848419537,0.0282200848419537,0.98,0.13049056340483625,False
2.0,1000.0,500.0,0.5,10,86,0.4147165469479406,0.5,0.056805603973225996,0.0597548353812402,0.056805603973225996,1.0,0.0334876702504976,0.0334876702504976,1.0,0.023317933722728397,True
2.0,1000.0,500.0,0.5,10,94,1.1100680984276867,0.5,0.15083713896420523,0.16478455886879192,0.15083713896420523,0.74,0.021068494707671,0.021068494707671,0.74,0.12976864425653423,False
2.0,1000.0,500.0,0.5,10,95,0.2822817789222866,0.5,0.22635065576109395,0.22730708288781434,0.22635065576109395,1.0,0.2185708574890122,0.2185708574890122,1.0,0.0077797982720817505,True
2.0,1000.0,500.0,0.5,10,106,0.8704716295895889,0.5,0.039023373609891845,0.04294518364354111,0.039023373609891845,0.62,0.0229230824067478,0.0229230824067478,0.62,0.016100291203144046,False
2.0,1000.0,500.0,0.5,10,116,0.21157373858080003,0.5,0.08959144855005106,0.08972707440866086,0.08959144855005106,0.52,0.0895862557673072,0.0895862557673072,0.52,5.192782743870805e-06,False
2.0,1000.0,500.0,0.5,10,128,0.6795996850721411,0.5,0.012276439979349161,0.016002883639843063,0.012276439979349161,0.64,0.0005151382106732,0.0005151382106732,0.64,0.011761301768675961,False
2.0,1000.0,500.0,0.5,10,141,0.6103956936565238,0.5,0.1834187746258323,0.19109171585252963,0.1834187746258323,1.0,0.0516379814320925,0.0516379814320925,1.0,0.1317807931937398,True
2.0,1000.0,500.0,0.5,10,145,0.7343606786497232,0.5,0.021112826912344507,0.0249100251998137,0.021112826912344507,0.54,0.0159855565237582,0.0159855565237582,0.54,0.005127270388586305,False
2.0,1000.0,500.0,0.5,10,161,0.8042093700803261,0.5,0.03740155375888944,0.04269142218693043,0.03740155375888944,0.7,0.0107013874339229,0.0107013874339229,0.7,0.02670016632496654,False
2.0,1000.0,500.0,0.5,10,179,0.6204099460995542,0.5,0.13175981301260073,0.13669387253629478,0.13175981301260073,1.0,0.0841442997389169,0.0841442997389169,1.0,0.047615513273683824,True
2.0,1000.0,500.0,0.5,10,183,0.594167644352485,0.5,0.02396574240933924,0.02680665591528501,0.02396574240933924,0.72,0.012686397029387,0.012686397029387,0.72,0.011279345379952241,False
2.0,1000.0,500.0,0.5,10,203,0.6716056696205261,0.5,0.015095846985241076,0.01659145685098634,0.015095846985241076,0.56,0.012647726611822,0.012647726611822,0.56,0.002448120373419075,False
2.0,1000.0,500.0,0.5,10,251,0.3331363961627572,0.5,0.1445196904548673,0.14467647903554776,0.1445196904548673,0.52,0.1445195172090857,0.1445195172090857,0.52,1.7324578158173232e-07,False
2.0,1000.0,500.0,0.5,10,260,1.1193304101777481,0.5,0.13199579016781296,0.1507468625575422,0.13199579016781296,0.6,0.0525733821414646,0.0525733821414646,0.6,0.07942240802634837,False
2.0,1000.0,500.0,0.5,10,263,0.9313322967096226,0.5,0.32363155988817116,0.32933249588798863,0.32363155988817116,1.0,0.2592167280337162,0.2592167280337162,1.0,0.06441483185445496,True
2.0,1000.0,500.0,0.5,10,279,0.586291444648372,0.5,0.1076028197147629,0.11326148257094171,0.1076028197147629,1.0,0.0405602936833775,0.0405602936833775,1.0,0.06704252603138541,True
2.0,1000.0,500.0,0.5,10,285,0.9283721115773875,0.5,0.011882475970322926,0.015786119918522534,0.011882475970322926,0.6,0.0008487993622983,0.0008487993622983,0.6,0.011033676608024626,False
2.0,1000.0,500.0,0.5,10,294,1.219393532831095,0.5,0.2974656457508381,0.3130475140688345,0.2974656457508381,0.88,0.0426120207892294,0.0426120207892294,0.88,0.25485362496160874,False
2.0,1000.0,500.0,0.5,10,295,1.0281987396046381,0.5,0.06964559045859738,0.07827946963155852,0.06964559045859738,0.6,0.0332794834926937,0.0332794834926937,0.6,0.03636610696590368,False
2.0,1000.0,500.0,0.5,15,0,0.6258413093172805,0.5,0.027538170097796535,0.032595423549743534,0.027538170097796535,0.72,0.0026212893458009,0.0026212893458009,0.72,0.024916880751995635,False
2.0,1000.0,500.0,0.5,15,18,0.8347743870865589,0.5,0.03741244666466647,0.042227508450345175,0.03741244666466647,0.8,0.0106887180112583,0.0106887180112583,0.8,0.02672372865340817,False
2.0,1000.0,500.0,0.5,15,22,0.5663196761611107,0.5,0.02795047457685874,0.028435725735209798,0.02795047457685874,0.52,0.0281417962789453,0.02795047457685874,0.5,0.0,False
2.0,1000.0,500.0,0.5,15,40,0.8294849052173141,0.5,0.021751228062375012,0.026396198786805963,0.021751228062375012,0.6,0.009372074582183,0.009372074582183,0.6,0.012379153480192012,False
2.0,1000.0,500.0,0.5,15,43,0.4607461237204915,0.5,0.0035484850352942455,0.004539065847314261,0.0035484850352942455,0.56,0.0024718994384837,0.0024718994384837,0.56,0.0010765855968105456,False
2.0,1000.0,500.0,0.5,15,60,0.21504034486213,0.5,0.03945762939618104,0.04112740823295459,0.03945762939618104,1.0,0.0254768437072255,0.0254768437072255,1.0,0.013980785688955541,True
2.0,1000.0,500.0,0.5,15,63,0.5097725360334155,0.5,0.06513825304012737,0.0705470915954426,0.06513825304012737,1.0,0.011864124792956,0.011864124792956,1.0,0.05327412824717137,True
2.0,1000.0,500.0,0.5,15,81,0.5365249893414382,0.5,0.013019810785461869,0.014294853020893826,0.013019810785461869,0.6,0.0107917469548727,0.0107917469548727,0.6,0.0022280638305891692,False
2.0,1000.0,500.0,0.5,15,84,0.7400224451581981,0.5,0.11605945570510644,0.12585289987480322,0.11605945570510644,0.82,0.0086402302513888,0.0086402302513888,0.82,0.10741922545371764,False
2.0,1000.0,500.0,0.5,15,89,0.39031196128225554,0.5,0.12040578102493335,0.12398210118399541,0.12040578102493335,1.0,0.0668607375918453,0.0668607375918453,1.0,0.05354504343308805,True
2.0,1000.0,500.0,0.5,15,91,0.34242174814104764,0.5,0.03648945548541328,0.03926191801052145,0.03648945548541328,0.84,0.0215325096930403,0.0215325096930403,0.84,0.014956945792372982,False
2.0,1000.0,500.0,0.5,15,97,0.08936001401483755,0.5,0.018252094689734016,0.018255591645370835,0.018252094689734016,0.52,0.0183654883472764,0.018252094689734016,0.5,0.0,False
2.0,1000.0,500.0,0.5,15,99,0.1403700629826781,0.5,0.012123252960608448,0.013196555661367081,0.012123252960608448,0.64,0.0091714737028935,0.0091714737028935,0.64,0.002951779257714948,False
2.0,1000.0,500.0,0.5,15,103,0.36485725526374774,0.5,0.021784480573466262,0.023576108014992696,0.021784480573466262,0.68,0.0161635462748365,0.0161635462748365,0.68,0.005620934298629761,False
2.0,1000.0,500.0,0.5,15,113,0.2847403790741828,0.5,0.014199579094825245,0.016566290911818694,0.014199579094825245,0.72,0.0030660455248309,0.0030660455248309,0.72,0.011133533569994344,False
2.0,1000.0,500.0,0.5,15,122,0.19593982881092473,0.5,0.035904790179077425,0.03778669658606166,0.035904790179077425,0.74,0.027513603246282,0.027513603246282,0.74,0.008391186932795426,False
2.0,1000.0,500.0,0.5,15,139,0.08223719819123626,0.5,0.019247342681280935,0.019695719012124316,0.019247342681280935,0.6,0.0183392103428811,0.0183392103428811,0.6,0.0009081323383998349,False
2.0,1000.0,500.0,0.5,15,141,1.0138707229571249,0.5,0.0642198982067914,0.07132323580631653,0.0642198982067914,0.86,0.011735225559173,0.011735225559173,0.86,0.0524846726476184,False
2.0,1000.0,500.0,0.5,15,156,0.2020087528818592,0.5,0.00369790295359745,0.004896032293689288,0.00369790295359745,0.58,0.0016685883619841,0.0016685883619841,0.58,0.0020293145916133503,False
2.0,1000.0,500.0,0.5,15,168,0.55642743120323,0.5,0.02270763855614264,0.02744738942431039,0.02270763855614264,0.7,0.0017968135862378,0.0017968135862378,0.7,0.020910824969904842,False
2.0,1000.0,500.0,0.5,15,181,0.5944591554977621,0.5,0.1458225307254878,0.1529153062496739,0.1458225307254878,1.0,0.0475385808889914,0.0475385808889914,1.0,0.09828394983649638,True
2.0,1000.0,500.0,0.5,15,194,0.9480467597400544,0.5,0.04929433670204513,0.05632704934292242,0.04929433670204513,0.7,0.0055187607804283,0.0055187607804283,0.7,0.04377557592161683,False
2.0,1000.0,500.0,0.5,15,210,1.0120256980582012,0.5,0.04080990881999738,0.047573124470634276,0.04080990881999738,0.62,0.0207323041124965,0.0207323041124965,0.62,0.02007760470750088,False
2.0,1000.0,500.0,0.5,15,240,0.6326168345411882,0.5,0.019983248042631553,0.024112354538363093,0.019983248042631553,0.62,0.0080523670972555,0.0080523670972555,0.62,0.011930880945376053,False
2.0,1000.0,500.0,0.5,15,242,0.8099820958937392,0.5,0.030293655303390874,0.03500841922050617,0.030293655303390874,0.54,0.0247608621856778,0.0247608621856778,0.54,0.005532793117713073,False
2.0,1000.0,500.0,0.5,15,248,0.5419165637689745,0.5,0.011019960158271471,0.012719296343003655,0.011019960158271471,0.64,0.0066681665173325,0.0066681665173325,0.64,0.004351793640938971,False
2.0,1000.0,500.0,0.5,15,268,0.11879167477037607,0.5,0.02544359201161888,0.026480080605388614,0.02544359201161888,0.78,0.0201054875861722,0.0201054875861722,0.78,0.005338104425446681,False
