method,beta_group,beta,gamma_over_eta,n,n_total,n_valid,failure_rate,J1_primary,J1_valid,P95_joint_error,CVaR95_joint_error,beta_bias,beta_sd,beta_rmse,beta_mae,eta_bias,eta_sd,eta_rmse,eta_mae,gamma_bias,gamma_sd,gamma_rmse,gamma_mae,x0.90_bias,x0.90_sd,x0.90_rmse,x0.90_mae,x0.95_bias,x0.95_sd,x0.95_rmse,x0.95_mae,x0.99_bias,x0.99_sd,x0.99_rmse,x0.99_mae
MDM-0.1,in_domain_unseen,2.25,0.75,10,300,300,0.0,0.525923631590267,0.525923631590267,0.9257650590455211,1.012399027813427,-0.12373329778422654,0.30577907600991827,0.3293920199827067,0.2732520721856949,-0.09192561863072773,0.30819019567256994,0.3211151072128341,0.2624750993848995,0.06858735696563248,0.24592483112293098,0.25491498848929434,0.21141196690260766,0.004449379093673939,0.1129580895567225,0.11285741093950992,0.0907047481032407,0.021244365774766162,0.1373968166664045,0.13880303319140191,0.11074205738200535,0.05507756410724511,0.2001431844909671,0.20726144854228368,0.16625996681527663
MDM-0.1,in_domain_unseen,2.25,0.75,15,300,300,0.0,0.47564643779806265,0.47564643779806265,0.858359811593623,0.9477780071487402,-0.07324475470807926,0.30546863148514236,0.313631697958366,0.26554012687835093,-0.05627832356528991,0.27599346667980534,0.2812218614802611,0.22683358178381297,0.0508197999413389,0.21531567643881705,0.22088222303145036,0.17974387129126293,0.012276977288937611,0.08657125274150045,0.08729446736906295,0.07018459136806736,0.025105681251923962,0.10373999615360101,0.10656645224334217,0.08595886500452425,0.05029921590659936,0.15525556760447684,0.16295384240769842,0.13061418186820853
MDM-0.1,in_domain_unseen,2.25,0.75,20,300,300,0.0,0.42368756518335804,0.42368756518335804,0.7178485097986865,0.8440875083279309,-0.05692870266155655,0.2685315528523144,0.274061504194002,0.22177109918315693,-0.06257765077684628,0.24444294756018148,0.2519308287472685,0.21006394675947562,0.047353890642525646,0.1970261634265071,0.20231733078665737,0.16481067937658747,0.010332887684949279,0.08324646325317225,0.0837474913052584,0.06638188722787193,0.022132307692790686,0.09986341724366621,0.10212393846227072,0.08038037698225586,0.04499838378592453,0.1473387673255931,0.15382198973439135,0.12142510436409422
MDM-0.1,in_domain_unseen,2.25,1.0,7,300,299,0.0033333333333332993,0.6867654699870157,0.681390496821961,1.100888751861839,1.2453761503730083,-0.1897186049281538,0.37109640267314264,0.41622723610513357,0.3527080884841128,-0.16147325108944272,0.3912206404501808,0.42262905178995974,0.36066494528785037,0.14073607443707603,0.304855317023407,0.3353096802460073,0.2784353335211873,0.02914571495955572,0.12123260492266281,0.12448960678917183,0.0969305944933193,0.052894824406256286,0.14547765926812295,0.15456658767247328,0.12056614318793044,0.09656833198228192,0.20081224134385522,0.2225222032386893,0.17651550130081162
MDM-0.1,in_domain_unseen,2.25,1.0,10,300,300,0.0,0.5997014228361873,0.5997014228361873,1.017451575398345,1.157767209589603,-0.13144190421258814,0.3645983607360411,0.3869959073240976,0.3269407537092092,-0.14081791192630552,0.3226049872282089,0.35150639943607837,0.2916429352310279,0.10565605625092755,0.27460402601347095,0.293801319639021,0.2421926221882014,0.01795425130010118,0.09811280310129139,0.09958107349474254,0.07878556434999116,0.03773325108600442,0.12044097437912328,0.12602171685552496,0.10006021313983952,0.07382612858621337,0.17172122500348075,0.18665525025654967,0.1476645179753334
MDM-0.1,in_domain_unseen,2.25,1.0,15,300,300,0.0,0.4539387444916747,0.4539387444916747,0.8154018575437806,0.8830641492374794,-0.05840348279853519,0.29149809474653143,0.296814536222628,0.24464253083945833,-0.05500170261714648,0.2633335247090069,0.2685862692736456,0.22369299916399854,0.04541195437011655,0.20954007254520443,0.21406291317107903,0.17447603488829877,0.008931777296388332,0.07833364899003073,0.07871139270282697,0.062391602956309265,0.01817025654281082,0.09061071568911468,0.09226642047823332,0.07329580626987219,0.03531211515106824,0.1255360157612425,0.1302063967660775,0.10288804517227178
MDM-0.1,in_domain_unseen,2.25,1.0,20,300,300,0.0,0.45009825457843733,0.45009825457843733,0.8236569841091181,0.9774813110084576,0.006021916172530964,0.3157452147238688,0.3152760493493614,0.25120212872447173,-0.018311599479164987,0.2524118406804735,0.25265525827393953,0.2015077497512082,-0.0025050798192337662,0.19869599101557617,0.19838037188125185,0.16123774887433248,-0.00016866155703765262,0.06393092096498336,0.063824503340282,0.05184312559194427,0.004784517213137096,0.07279593002358842,0.07283182597510963,0.05842110278832531,0.011675814638434333,0.10448862603238902,0.10496573111119202,0.08325383491739953
MDM-0.1,in_domain_unseen,2.75,0.1,7,300,300,0.0,0.6382116773588058,0.6382116773588058,1.1186983182089485,1.1832228366245403,-0.28567949348844446,0.2777117286131524,0.39809483526134204,0.34558396615548664,-0.2611667343915172,0.27053429429781256,0.37570321380398214,0.31388156554119995,0.22268593331007727,0.24142702318432208,0.328148963723405,0.26408631395500914,0.05011485483860115,0.2766826476320165,0.2807304909537873,0.2278016179819246,0.13913002441736552,0.3703121563377311,0.39500778876131704,0.31543305208557065,0.4321628868101529,0.6615692820907467,0.7892906705974236,0.6207907900835729
MDM-0.1,in_domain_unseen,2.75,0.1,10,300,300,0.0,0.5643333224252661,0.5643333224252661,1.0024622266612253,1.0912237981710793,-0.23550899510982504,0.25368478847539255,0.3458409154150189,0.29301935656455386,-0.1994670039676424,0.25772883484013953,0.32556078409239725,0.2699427574830861,0.19512031840507738,0.23449454051111196,0.3047561908896759,0.24347869497525249,0.06602951572324042,0.2568272356362603,0.26476453403227357,0.21040402792974877,0.14035016439714623,0.3502490409475922,0.37678063205982126,0.2984490871996003,0.3889812510338344,0.6367903263295992,0.7452896485911464,0.5908163379452718
MDM-0.1,in_domain_unseen,2.75,0.1,15,300,300,0.0,0.455580041870761,0.455580041870761,0.8391148388873452,0.9658323078610527,-0.15898367623515602,0.2460703808373483,0.2926168248641861,0.23868293827452722,-0.13292331550113015,0.2262762121340139,0.2621046780091328,0.208173697953835,0.12279706536383604,0.19564810450683018,0.23071563909517576,0.18376732313894614,0.024839771977598908,0.19836619901301308,0.1995870721090585,0.16210707282352743,0.07013962061241033,0.27053476494710244,0.2790424016067932,0.22954394724039948,0.22711959771531834,0.500816405387388,0.549148729093642,0.4470685560428318
MDM-0.1,in_domain_unseen,2.75,0.1,20,300,300,0.0,0.4032888357957017,0.4032888357957017,0.745015695047184,0.8301100876025799,-0.12039423080376324,0.23728194844394,0.26572507996923794,0.21799084466082974,-0.10659643445665476,0.1993039792417421,0.22572653601203532,0.18136910679123902,0.09786093910367549,0.17778693748703428,0.20268102499445242,0.16061212692350152,0.02197517794947054,0.17161621086854575,0.1727334898989726,0.13763284768010153,0.05879183740424253,0.23033979491005444,0.23735215720003222,0.19030653802224592,0.18591935001231757,0.4258021414241405,0.4639710229510551,0.367718336045086
MDM-0.1,in_domain_unseen,2.75,0.25,7,300,299,0.0033333333333332993,0.6579189106714566,0.6522068388044714,1.1472505300006468,1.2596568865542035,-0.2428043394586982,0.2976733459153129,0.38375384760317005,0.31749713021350584,-0.2090756543270981,0.3369959677203042,0.3961048991745024,0.33146103722731085,0.19919832977030708,0.28600919935590197,0.3481488961393414,0.2848059310711435,0.05893777008234368,0.24913934723028872,0.25561001882090323,0.20609375036788138,0.11696742428895344,0.322033318487928,0.3421110865841097,0.2770290389111646,0.27643581525968625,0.5138980669768434,0.5827733135298443,0.4700496966048237
MDM-0.1,in_domain_unseen,2.75,0.25,10,300,300,0.0,0.5506350771581829,0.5506350771581829,0.9854232363366996,1.0795739532820163,-0.21499670873700585,0.26972813535600126,0.344578497414394,0.2895967386845294,-0.18473620432463464,0.2642947889395726,0.3220968201188648,0.26588975272976595,0.16243041941902914,0.2334873997731354,0.28410963691144353,0.23693173519991015,0.02624619517142035,0.18298056550262884,0.18455119566522976,0.1516607378421579,0.07216087690296609,0.2368593778498522,0.2472297497226133,0.20430776796379707,0.20328982591991673,0.38876741075631216,0.43813588378093,0.35557415265560127
MDM-0.1,in_domain_unseen,2.75,0.25,15,300,300,0.0,0.4726094275504137,0.4726094275504137,0.8563891530012383,0.958930111107223,-0.13930136394396045,0.2733110998972782,0.30635735799762365,0.2511243652614584,-0.1288660928534308,0.23726876678697814,0.26965771394049487,0.2189216528224014,0.1206260215212489,0.20586448879560862,0.23830559691839345,0.1945711235833941,0.029547868134480428,0.14950606218807724,0.15215331829060202,0.1195640372568331,0.06430963328908647,0.1924737704325978,0.2026287098709575,0.1578718505383189,0.16296529193069498,0.31935082365454576,0.35805402541282877,0.28202571137755256
MDM-0.1,in_domain_unseen,2.75,0.25,20,300,300,0.0,0.4324435549170497,0.4324435549170497,0.7434932274650782,0.8810819302870327,-0.1276542656521547,0.2391623206126092,0.2707463113100466,0.22521777386453284,-0.11428925360247552,0.22561879661651243,0.2525790874249197,0.21163163969029122,0.10261565212808327,0.1987696999392383,0.22340024104036574,0.18582058841336516,0.019803604447288597,0.1316270892385151,0.13289138824031205,0.10880438906945054,0.04883439270955475,0.17120091879920404,0.17775503741669424,0.14644306540577134,0.13232745483678288,0.2934672527646473,0.3214755153776507,0.26110489077785703
MDM-0.1,in_domain_unseen,2.75,0.5,7,300,300,0.0,0.7030129924399234,0.7030129924399234,1.2044619829700252,1.287850102575028,-0.27345103926972847,0.32443158677825873,0.4238873347115031,0.36721195878250107,-0.23365350193317405,0.35359861299903905,0.42333103455424087,0.3576825944529251,0.20511111827424994,0.30590683110782546,0.3678826310030826,0.3103656214263306,0.03576297095765673,0.1679908339001357,0.17148131277761133,0.13680094597858214,0.07815709543130318,0.21311772303927023,0.22666340292775422,0.17896232612939983,0.1792292179386098,0.32306429319000146,0.3689793331684848,0.29907758982507876
MDM-0.1,in_domain_unseen,2.75,0.5,10,300,300,0.0,0.5781572683415465,0.5781572683415465,0.9865764563487002,1.1167423934550142,-0.18740452691255394,0.29473357807576256,0.3488535210454983,0.28980018809724084,-0.16450920897525242,0.3023291288693374,0.34374628093990006,0.2888822121117457,0.14532867453719525,0.2711645611400831,0.3072548488312336,0.25536123234729396,0.023277944006410013,0.14108895797756738,0.1427641519902108,0.1131564656985304,0.05321596175769049,0.17749299563464757,0.18501537649654726,0.14587128227199206,0.12584811039445107,0.2722825997236543,0.2995470496517781,0.23825614790533503
MDM-0.1,in_domain_unseen,2.75,0.5,15,300,300,0.0,0.4930142489831014,0.4930142489831014,0.8498328927161222,0.9462315518660288,-0.14942624532964538,0.2701353496607142,0.30831488163755133,0.255372471141104,-0.11620298744668095,0.2623370135638233,0.2865212742796489,0.23765388866617243,0.10626655578996645,0.23409534539588442,0.2567304867879162,0.21436450572345223,0.011127940479682751,0.11181144710770806,0.11217824253373776,0.09010187617603127,0.03193196886564657,0.14249264669448286,0.14579480266146438,0.1176354642700336,0.08541789874432365,0.22379457781847273,0.23919298438006248,0.19441596435161776
MDM-0.1,in_domain_unseen,2.75,0.5,20,300,300,0.0,0.4360741593879054,0.4360741593879054,0.7947661143075173,0.8811451357826798,-0.11560279026768787,0.2500546425154739,0.2751052615764943,0.23092063934358223,-0.0977351421081197,0.23351133466845178,0.2527804243676197,0.20666973691723764,0.09383037457455982,0.20473251674783008,0.22489958780603192,0.18258825405627466,0.01661240674591135,0.09403871340652423,0.09534030668251224,0.07601886205405553,0.03469230338995796,0.11824794737594808,0.12304277460676209,0.09666578167861607,0.08055960867243006,0.1864884936449505,0.20285926718757002,0.15880763296060924
MDM-0.1,in_domain_unseen,2.75,0.75,7,300,298,0.00666666666666671,0.6805500038833844,0.6695777126408098,1.1887337837343537,1.3021712267174916,-0.24631559045894003,0.311128613226171,0.3964184007508155,0.33188454341995155,-0.213124336278801,0.35063469379287154,0.4098220408137388,0.34520529123947413,0.18333092204677395,0.2998736262642211,0.3510450963547659,0.28756916939590094,0.022105825057963643,0.13281559431717793,0.13442267303001318,0.10844834412289196,0.05102099356308403,0.16296916011067059,0.17050796153736134,0.13471996867575792,0.11558032288520208,0.23354987153462012,0.2602331931151065,0.20423271991053144
MDM-0.1,in_domain_unseen,2.75,0.75,10,300,300,0.0,0.578931673201139,0.578931673201139,1.0029253308814907,1.1001064162021172,-0.20063514750077688,0.29203077025566315,0.35390981895513157,0.2978767246979793,-0.16254517639188445,0.30202100038230917,0.34253987129183444,0.2846755080425683,0.15148619804936939,0.2643122405923729,0.3042633051453789,0.25243055463371167,0.019804277387275287,0.11435530509944906,0.1158695592230286,0.0935932195230833,0.04243048120629711,0.1383422359427225,0.14448226442558407,0.11517431270583814,0.09481893051379885,0.19757752994419173,0.2188547166230734,0.17436941155600946
MDM-0.1,in_domain_unseen,2.75,0.75,15,300,300,0.0,0.48858236011132483,0.48858236011132483,0.8696225684331795,0.937780349937984,-0.14904603477286182,0.2680437819447039,0.3063049101096309,0.2547167096145461,-0.11500738575667085,0.2618101731177285,0.2855569709136145,0.236077666884444,0.10102609729823753,0.23090841837026854,0.2516887780917624,0.2063354898346439,0.005136136333777122,0.09171139484217429,0.09170236224069338,0.0712381416154165,0.020481962850749942,0.11181303875252188,0.11349005500560634,0.08859355603948695,0.05754969807404501,0.16369048309266798,0.17325480298106521,0.1363599976509568
MDM-0.1,in_domain_unseen,2.75,0.75,20,300,300,0.0,0.4463079973204448,0.4463079973204448,0.8258187033887937,0.9457585594500675,-0.0952768407338629,0.26311325449615713,0.2794199332954139,0.22903719622513288,-0.07110633146750338,0.2506664787723478,0.26015447015755966,0.21102345962271893,0.0631821215739532,0.2227293463501793,0.23116007658419738,0.18852601544486747,0.004812039188945108,0.07778530168753582,0.07780450095751638,0.06379293956434787,0.015258121935593835,0.09644070704217034,0.09748137032212459,0.07886382909238011,0.039982461677025745,0.14691183578386788,0.15201888405774802,0.11957255327457887
MDM-0.1,in_domain_unseen,2.75,1.0,7,300,300,0.0,0.6798308029088814,0.6798308029088814,1.1158048428234826,1.2009693678657711,-0.24563505893150706,0.3215292604714639,0.40419431461177224,0.3434767056342599,-0.1851084976466636,0.3719064846136077,0.41487171642287723,0.35413433079508344,0.17113416603792808,0.3125974353724461,0.35591900136349797,0.3021541653078061,0.01777277093155856,0.10204503977472024,0.10341349474513054,0.0834891264239463,0.03929550015920225,0.12611250071970107,0.13189194299784152,0.10538308766085729,0.08602582275109608,0.18267709781397035,0.20164356632149738,0.16482505223203314
MDM-0.1,in_domain_unseen,2.75,1.0,10,300,300,0.0,0.5890432263475486,0.5890432263475486,0.9628572725922266,1.055729952555616,-0.1784984144092434,0.3039892022140633,0.3520839211880422,0.2941952642452607,-0.13519692262512908,0.331659623315978,0.35764459072232757,0.2974841725238798,0.1230332191710348,0.2832480187420978,0.3083815520971392,0.25873924453009883,0.010412705959853552,0.09337709185220819,0.09380107385973525,0.07486529049840754,0.02595189277756663,0.11339027190547507,0.11613783472951393,0.09354896641612007,0.06062733008548075,0.16207065952861577,0.1727860396687211,0.14122626497560467
MDM-0.1,in_domain_unseen,2.75,1.0,15,300,300,0.0,0.5099211716158305,0.5099211716158305,0.8418908631724306,0.958937749213699,-0.13637777900350753,0.3010141296619859,0.3300096561838332,0.2829432787322499,-0.12472661597473227,0.2694675660603144,0.29652564025243533,0.24664239049454,0.09363394599349095,0.23366740989323875,0.2513678037465673,0.2099587088228403,5.036250390068164e-05,0.06803216232954457,0.06791869941759676,0.05397588092459292,0.01330040314027226,0.08239265730240627,0.08332359930488493,0.06647935636962303,0.04291083387439387,0.1210897999013262,0.12827783715489816,0.10330760638361058
MDM-0.1,in_domain_unseen,2.75,1.0,20,300,300,0.0,0.45437728585222387,0.45437728585222387,0.8052446878923991,0.8968585910837927,-0.1179234589720568,0.26472818284216665,0.28940170973500995,0.24047042957586806,-0.10161289167344939,0.24290855808321307,0.2629316744942286,0.21476001536847653,0.08414649510376312,0.2159795377949504,0.23145691358986806,0.18944274186159155,0.003461646774082617,0.0661539231284858,0.06613423272804454,0.05233872069501284,0.014353937358232916,0.07977807047074699,0.08092812187754078,0.06445327247160826,0.0391249513979686,0.11533263792436875,0.12160608729795684,0.09687766855821063
MDM-0.1,in_domain_unseen,3.25,0.1,7,300,300,0.0,0.719932852268613,0.719932852268613,1.2039708204658495,1.3053030327957194,-0.3697986868426905,0.2375221476571636,0.4392946431680649,0.38534073794124574,-0.30186578289617416,0.2948917590444536,0.4216565307656748,0.3528121759998534,0.281948061367677,0.2612702230347145,0.3840954286660006,0.31633945885279807,0.04820421771188766,0.2551050180072457,0.25920125047984877,0.20138526484692548,0.12619809695463663,0.3408818863910194,0.36295879280744814,0.28244717855970985,0.3883394758450424,0.5982472424373917,0.7124003876846684,0.5662205809146703
MDM-0.1,in_domain_unseen,3.25,0.1,10,300,300,0.0,0.6152542487919462,0.6152542487919462,1.1073789267073404,1.180164425896572,-0.3116106991686619,0.23115787978146335,0.3877590488995628,0.3363156032282175,-0.24333042604287972,0.26569176485236107,0.35995347352429286,0.29612156315359733,0.2188870448383463,0.22554876035372978,0.31402899157696373,0.2517454863246005,0.009396375728478998,0.19934040597162692,0.19922960122662664,0.16226020550343614,0.06510937150636617,0.26729274580957674,0.2746752461492825,0.21733094111046464,0.26262694512374773,0.48002850650467527,0.5464724953175754,0.42838128429732003
MDM-0.1,in_domain_unseen,3.25,0.1,15,300,300,0.0,0.5557655193140232,0.5557655193140232,0.9997147944352736,1.0780481312925339,-0.2527731358871071,0.24190444724899204,0.34959542419733247,0.29435558578760007,-0.21282599960716136,0.23708618847013252,0.318303943848546,0.2599055672418111,0.19698188066986855,0.21608965497416263,0.2921317359841871,0.23449504647127745,0.0248208521985718,0.17504717240699144,0.17650906179661346,0.14322567551230278,0.07634655603603664,0.23688579441914495,0.24850880591539298,0.20327357960647144,0.25546709055612826,0.43380338372197697,0.5028136091038982,0.40622386022648604
MDM-0.1,in_domain_unseen,3.25,0.1,20,300,300,0.0,0.46174885637611807,0.46174885637611807,0.8082322865978288,0.9318687136573234,-0.20055132621342703,0.22668478417678845,0.30238310003258667,0.2534011086738225,-0.16475446557731535,0.20110513652873868,0.2597161892260767,0.20744297963505937,0.14359932265011893,0.18389106152650603,0.233075027047559,0.18664855779755715,-0.003204588975958412,0.1454466458804915,0.14523939008546194,0.1109894655158039,0.031208991327423583,0.19121522692155205,0.19343057308238612,0.148930474929272,0.15791669785502926,0.34479866604788684,0.37871825477894616,0.2939157143991188
MDM-0.1,in_domain_unseen,3.25,0.25,7,300,300,0.0,0.732816084496627,0.732816084496627,1.2208103722581882,1.3118715835605987,-0.3480683781861757,0.25925224776100464,0.43375025621785807,0.3736398410226835,-0.3067407472445687,0.30156130191436004,0.4297975966697183,0.36386262499540645,0.28698353472745136,0.28647541984277747,0.4051594190252082,0.33861217666347754,0.056380513556258574,0.2117204653330827,0.21875762668210758,0.1772989528467242,0.11849666148096503,0.2742381210563736,0.29832418160874846,0.24239286580492408,0.2965842705093287,0.4403873264075733,0.5303364562078428,0.43545411165613057
MDM-0.1,in_domain_unseen,3.25,0.25,10,300,300,0.0,0.6180377746613291,0.6180377746613291,1.098163166998705,1.1833333178497167,-0.27938123298960055,0.2603423821089948,0.3815836763837888,0.32213644436287486,-0.22624167551346885,0.28072705183062996,0.36018090053457014,0.30001470501187705,0.20229416233358186,0.25677061767647846,0.3265490892895982,0.270425885103573,0.012815912352141332,0.16971053078986856,0.16991146613121816,0.13284981622356032,0.05423074435898652,0.2200577094726889,0.2262851103079952,0.17825269430052856,0.17986999219989636,0.3623375738115628,0.4039852758434664,0.32378682566055533
MDM-0.1,in_domain_unseen,3.25,0.25,15,300,300,0.0,0.4977456708286812,0.4977456708286812,0.9260377307712901,1.0481245791047802,-0.20484820189944478,0.23051773116484783,0.30809752047290717,0.251309130316292,-0.1477934265158943,0.2480477952072252,0.28838431522209623,0.2341743566861451,0.13256897010492363,0.22860627368374684,0.2639340020554818,0.21077270197294332,-0.004498189959956995,0.13299940147097236,0.13285372295089798,0.105640897720733,0.019688501231760292,0.17595152500550515,0.1767579694629827,0.13888047942562481,0.09879400690866262,0.3012017753350778,0.31651280685177374,0.24697815874200282
MDM-0.1,in_domain_unseen,3.25,0.25,20,300,300,0.0,0.4835058923380935,0.4835058923380935,0.8400183419096229,0.9463766344061372,-0.18158510953222987,0.24257119914099262,0.30268432846948323,0.2544237898283295,-0.1584141626915912,0.22933949035077708,0.27841754034097344,0.23576584259937736,0.14672231903486282,0.20799178226663165,0.2542514866330509,0.212727621511017,0.016924503154101475,0.11039931453498451,0.1115070435502095,0.08831296795298425,0.04605184288613262,0.14376888080694822,0.15073607736060818,0.11846352744995717,0.1353894713781439,0.24784264086894597,0.282048808443096,0.22643195914374223
MDM-0.1,in_domain_unseen,3.25,0.5,7,300,300,0.0,0.7052388363152134,0.7052388363152134,1.1907048085503344,1.2862343180622167,-0.32142271795739785,0.2629773891317482,0.4150170443765212,0.35350350229482685,-0.2664414061331598,0.334853029271485,0.42748546050573205,0.3627429450590441,0.2333256768920099,0.29703886216355385,0.3773312207867449,0.31669182709114335,0.016203132898958725,0.143543969019827,0.1442176468197743,0.11408228033894538,0.051541669133918444,0.1852274971622695,0.19196719843875815,0.15251125774320315,0.14421815215286002,0.2862856461257165,0.3201330166520563,0.2577972170198305
MDM-0.1,in_domain_unseen,3.25,0.5,10,300,300,0.0,0.5989079531973979,0.5989079531973979,1.1244381767648508,1.2016295611324892,-0.26399222250294035,0.2618091354460041,0.37149352197180513,0.31066812317327624,-0.20724343413936733,0.28588938966522853,0.352718218469018,0.2873048968903013,0.18606850145250106,0.24871241131438482,0.3102791612340771,0.25036251554734856,0.007919729135920405,0.11313964260852316,0.11322823077044618,0.09079184206602918,0.03464167870012697,0.14381983306501075,0.14769984136101016,0.11973562145392772,0.10777553423918482,0.2242158952681476,0.2484366268872922,0.19877256357406384
MDM-0.1,in_domain_unseen,3.25,0.5,15,300,300,0.0,0.5346567941296253,0.5346567941296253,0.9312339446334614,1.0074764053951286,-0.21552790232951305,0.25435773265240386,0.3330682712629624,0.2753039959546234,-0.15576201937923126,0.2681625415440405,0.309730934101677,0.2599179542367987,0.1468533996836081,0.24003394753374915,0.28105188604130155,0.23906741617493352,0.004730462341288515,0.09910606386419707,0.09905376887815935,0.08080907671097644,0.02494978809501742,0.1252242798340229,0.12748075064522268,0.1016680035790091,0.08245244308279123,0.1986273034203239,0.21475498057585746,0.1752343172402649
MDM-0.1,in_domain_unseen,3.25,0.5,20,300,300,0.0,0.4940439665423485,0.4940439665423485,0.870486361989504,1.0093674187613277,-0.21930150119800365,0.22326029551202153,0.31268539692152686,0.26624777683304207,-0.17257919825332618,0.22386515418481703,0.2823687923687013,0.2292235028219947,0.15336723857822607,0.2078403973210782,0.25802160476434055,0.21134682458189563,8.109395390864748e-05,0.09244490435898622,0.09229073653604135,0.07372909958968665,0.020428045538239476,0.11550666671728069,0.11710944653241635,0.09197058705896963,0.07911192455166553,0.17767680655039284,0.19422284632245077,0.15307633692978598
MDM-0.1,in_domain_unseen,3.25,0.75,7,300,299,0.0033333333333332993,0.7238126314687781,0.7188363509874982,1.1879861122732271,1.2693708361065839,-0.3420721944169392,0.27201759545485155,0.43676021829946754,0.3779644176178024,-0.2770507859778745,0.32234848927937154,0.4246388657699835,0.3639175740017226,0.2549779619293005,0.28443781159511616,0.3816386312856772,0.3268366911734813,0.01793788086531059,0.11883979831688363,0.11998929728306672,0.09680486253370074,0.04778858461764077,0.1447221385620927,0.1521781775534483,0.12540828754038197,0.12165154537341795,0.20637491923064208,0.239264001213223,0.19746324212561966
MDM-0.1,in_domain_unseen,3.25,0.75,10,300,300,0.0,0.6229497656409423,0.6229497656409423,1.1006912549219927,1.1700071147235866,-0.27206722418835433,0.25812462032583094,0.37473563974778645,0.32222366989049583,-0.22602932216145089,0.298364705352395,0.3739171212342645,0.317762289208287,0.19308535256542306,0.26604431173555426,0.328368081979358,0.27415653735197265,0.003598077687832282,0.1015463041829241,0.10144075060487898,0.08067033266969174,0.025832974772124238,0.12509069907225978,0.1275259449549355,0.10178086672275387,0.0825570545658727,0.1825387632516847,0.20006248860730713,0.16198538361530712
MDM-0.1,in_domain_unseen,3.25,0.75,15,300,300,0.0,0.5273603678626398,0.5273603678626398,0.9471857862244255,1.0374310853997208,-0.19427431840375373,0.2716460836107796,0.333598761313419,0.2827859311129526,-0.1564174354012641,0.253882197311657,0.2978384298725252,0.24472773677606663,0.14561300186405676,0.2389566523323662,0.27948719779882614,0.23116194758832317,0.007114048146290885,0.08352203804908374,0.08368564642817049,0.06817190597318304,0.023303808873738188,0.10212261022124469,0.10458169821418399,0.08534774338861527,0.06562842061351294,0.15004078838843424,0.16353680618904418,0.13205041504412787
MDM-0.1,in_domain_unseen,3.25,0.75,20,300,300,0.0,0.4673261826725277,0.4673261826725277,0.8464021482331645,0.9479216477671634,-0.17195521720473056,0.22994093310429667,0.28681908350923546,0.2340054521224125,-0.13075844645498763,0.24047002874150938,0.2733694446346453,0.22467233023252944,0.12078820639247648,0.21671289427407978,0.2477856353510923,0.20531811046992207,0.003000514181627873,0.06896995590830539,0.06892025624314738,0.05600369002770558,0.015607362652038758,0.08564383946166004,0.08691379320469068,0.07053687590582859,0.049615044280516836,0.1307679792191616,0.13966000188573624,0.11383239401553602
MDM-0.1,in_domain_unseen,3.25,1.0,7,300,300,0.0,0.6993506616418874,0.6993506616418874,1.211752869465964,1.292293095364896,-0.3108144437806386,0.269925087331918,0.4113663890717222,0.34585058010279407,-0.2604998077246477,0.326988745806439,0.4176426513688062,0.3535117355540652,0.24705065123666914,0.29101879634879935,0.38137076138407877,0.31803803717442114,0.022866681114179783,0.09872925473972824,0.10118230721904002,0.08147460640194502,0.045803846603000964,0.11960973704897124,0.1278936795280838,0.1032727922016129,0.09987084357072402,0.16737487716919683,0.19466677615326933,0.15776639108169968
MDM-0.1,in_domain_unseen,3.25,1.0,10,300,300,0.0,0.6069794672038943,0.6069794672038943,1.0398804540875972,1.1213027115289755,-0.26703194411885983,0.25423493470346625,0.36841011096805515,0.3123855893884955,-0.21881206733996195,0.2780514291154634,0.3534594876209942,0.30187618469006006,0.20654055561225307,0.25558403164612925,0.3282749676023635,0.2705665920309937,0.012760517623984882,0.08509613059852304,0.0859071848842116,0.06785286567841983,0.031244519983857515,0.10185037076043953,0.10637264557353958,0.08298402729458468,0.07672119643145253,0.14225123582632526,0.16141283931483458,0.12536645397199314
MDM-0.1,in_domain_unseen,3.25,1.0,15,300,300,0.0,0.5250546924808728,0.5250546924808728,0.9479818348539291,1.0376375146409806,-0.18415036240153096,0.2585941956234247,0.3171110385801386,0.26173770567482574,-0.15347507795638923,0.2703814432079782,0.31051092944078174,0.2594711982417985,0.13856744771017473,0.2443441383914782,0.2805458643513242,0.23323089576935832,0.006347126639194423,0.06591212327132392,0.06610758391234492,0.05371878474846904,0.019124478631500973,0.08136513324333752,0.08345036233758236,0.06765724804093971,0.050673362768171,0.12076337809650055,0.1307783259510105,0.10598114654204735
MDM-0.1,in_domain_unseen,3.25,1.0,20,300,300,0.0,0.4473614315314932,0.4473614315314932,0.791999827025195,0.8666443499866114,-0.18284876271249878,0.2231067704194428,0.2881742162809314,0.24117143254367715,-0.13233388243297364,0.21596017530434983,0.2529734988087579,0.2094892504667611,0.12387786822163546,0.19460934410799374,0.23041762170726712,0.18943027015859953,-0.0005315504119806374,0.05999141525887471,0.05989370488001234,0.04676006760377367,0.00960690420072533,0.07020763153515037,0.0707458391875082,0.05561074329585587,0.03702966429027439,0.0975403742956012,0.10418064554633287,0.0828355072701994
