budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,train_beta_width,n_train_per_n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.90_rmse,x0.95_rmse,x0.99_rmse
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,5.5,6000,6000,0.0,0.38059699681864256,-0.269863368273487,0.01816540948856711,0.2704739629627628,-0.12498882550559016,0.1469447094079251,0.1929024503031932,0.11098877254034024,0.148901785328046,0.18570555730406102,0.0747214371740989,0.08781762858871732,0.1230751614331986
fixed_total,location_high_3.5_4.5,"[3.5, 4.5]",3.5,4.5,1.0,12000,5.75,6000,6000,0.0,0.40919624729050463,-0.29966403578399065,0.01750419982037581,0.30017474958352497,-0.13622381729935149,0.14813499828881294,0.20123928241775768,0.12096127633749398,0.14903526853209836,0.19193603028375325,0.0754890005990625,0.08772693953168106,0.11871323130000692
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,0.75,6000,6000,0.0,1.2696695405375107,0.9065419190019752,0.25489412281698515,0.9416891399246974,0.5619734482886424,0.5854020435112963,0.8114509185423383,-0.22197276918553574,0.1325169017209675,0.25851443424577425,0.5007589434243643,0.39952806874418656,0.4891329227234735
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,1.0,6000,6000,0.0,0.7429983092564513,0.5610810621949966,0.1623813739908182,0.5841021095275852,0.23467835742366253,0.3496192605673039,0.42105484978975133,-0.1425918141069987,0.11512519355006591,0.18325945179417083,0.3396114264608053,0.3480532507633134,0.3931033713751536
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,1.25,6000,5998,0.0003333333333332966,0.4660203775026266,0.32091701745989176,0.1285982828056186,0.34572025289790614,0.1076653062474708,0.2512037076744474,0.2732848334516901,-0.08763371540386204,0.12030219496261291,0.14882833493991113,0.28109853469553336,0.33505252698322135,0.4297528130992757
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,1.5,6000,6000,0.0,0.3192115497646425,0.1589992463558192,0.11355511398843753,0.19538007863476434,0.03552585500373508,0.21138419408785103,0.2143313245211682,-0.04449110140835314,0.12572946452602024,0.13335937051748487,0.2271709613780286,0.2859269529467901,0.4187167549983565
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,1.75,6000,6000,0.0,0.25141330431042,0.040435784709550414,0.10450420573104932,0.11204624720348891,-0.010052741727930043,0.1854115742427617,0.1856684677162955,-0.014195466599137304,0.12642254811778245,0.12720655709428452,0.18548724525325588,0.23618629140676767,0.376561142391056
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,2.0,6000,6000,0.0,0.24819941282056282,-0.05086502198912445,0.09642903316880101,0.109014949158747,-0.04186928331962263,0.17261262098529864,0.17760402010172133,0.017845932516504934,0.1336413139246604,0.13481654730816747,0.17192374433329552,0.2201108961548798,0.36918186126264646
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,2.25,6000,6000,0.0,0.27599182098279657,-0.12841761157049375,0.08653256557764293,0.15484740839323632,-0.06979952715643117,0.16651692985939523,0.18054152045002048,0.04097270566207489,0.13387587263021258,0.1399947311754738,0.15692812401249437,0.19457286340567398,0.3272090290308951
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,2.5,6000,6000,0.0,0.3184141754358669,-0.19268381690053593,0.07813666398214543,0.20792155731727668,-0.0951122969457066,0.16079144234227077,0.18680451809170542,0.0667154626110153,0.13715854913804076,0.15251322939924647,0.14659837343530355,0.1781293998763953,0.2998330365302451
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,2.75,6000,6000,0.0,0.3643455242138866,-0.24843217619405142,0.07041454963538198,0.25821682478245384,-0.11221546822841705,0.15933057366784897,0.19486998736704214,0.09022473332836016,0.1412807298990015,0.16762285177602784,0.1410297936823672,0.16911430047286355,0.28191990977841075
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,3.0,6000,6000,0.0,0.406210495969383,-0.2977282912573063,0.06322127367002695,0.3043655675409892,-0.12590010618336198,0.15817424934183147,0.20215281359153664,0.10799984902251844,0.1408621593045354,0.17749030477231453,0.1343209044659302,0.15616282270583964,0.2517705101725501
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,3.25,6000,6000,0.0,0.44665202141735894,-0.3407819073991224,0.05783831911355395,0.345654483586243,-0.14220666639908436,0.1571212002530183,0.21190963410227812,0.12190476247490996,0.14233031438610377,0.18739080336980024,0.13235530850847962,0.14932815513894201,0.2276522411988471
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,3.5,6000,6000,0.0,0.48512511936495833,-0.37900243354970475,0.05302277614477155,0.38269281526776183,-0.1534562567127138,0.15717879401945117,0.21965854976486984,0.14010902184463409,0.14496784714900868,0.20160037722309446,0.1285475441225587,0.14340224060743345,0.21209700063577897
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,3.75,6000,6000,0.0,0.5178060541586083,-0.41375933301415896,0.048568057113558126,0.41659962636254527,-0.16193649020053072,0.15617699359067652,0.2249680310101881,0.1493605512647387,0.1471471389480762,0.2096598341630898,0.12874480913571382,0.1407004148792145,0.19390857445756307
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,4.0,6000,6000,0.0,0.5473129095319504,-0.44412301874249577,0.04518497683035862,0.4464152748593535,-0.1694115114630503,0.1572965907584991,0.2311673722166069,0.15866073087782342,0.147162669476926,0.2163942451523272,0.130862131338516,0.14104549842243277,0.18038823356155897
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,4.25,6000,6000,0.0,0.5764462164424449,-0.4720427897144085,0.042146632571947146,0.4739202864428536,-0.17824069061238532,0.15721687526323905,0.23766104041934527,0.16947436742498656,0.14996406037668708,0.22628970903584605,0.1307633368510559,0.14003431738423908,0.171030800885301
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,4.5,6000,6000,0.0,0.6008013592735459,-0.4972168824081658,0.039857487000316286,0.49881157028661416,-0.18354525255833284,0.15791640573596985,0.24212041357983335,0.17678854695314813,0.14925320231182435,0.23135901966656303,0.13339084946323157,0.1421605141160701,0.16315449878001226
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,4.75,6000,6000,0.0,0.6242833509044764,-0.5204100549356729,0.03757822502667399,0.5217648061344046,-0.1905880310332289,0.15814979845774063,0.24765093935932275,0.18370582095489044,0.14972010184318257,0.2369814371010816,0.13607372194347025,0.14441006778479254,0.15697576040810057
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,5.0,6000,6000,0.0,0.6460315804839616,-0.5410697826395526,0.03569967462738613,0.5422460364474653,-0.19645579091083065,0.15882120796584803,0.2526160126610765,0.1906376317603609,0.15222465142366448,0.24394915266677658,0.13858333440845153,0.14738635963563898,0.1556313439110253
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,5.25,6000,6000,0.0,0.665180525064164,-0.5604839535160976,0.0342688668587394,0.56153042807932,-0.19999048191108434,0.1597360080864524,0.2559443934445717,0.19634154332786335,0.1519704716855426,0.24827641194842257,0.1413639785603546,0.15060221146755054,0.1542460080336218
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,5.5,6000,6000,0.0,0.6826213848216592,-0.5782447064584244,0.0324879312666531,0.5791564817164959,-0.203883664194125,0.15952279243873105,0.25886642999647896,0.20029211543730768,0.1530518499101845,0.25206724523921775,0.1450156933638278,0.1551058379544301,0.15636456810594787
fixed_total,location_low_1.5_2.5,"[1.5, 2.5]",1.5,2.5,1.0,12000,5.75,6000,6000,0.0,0.699258681737181,-0.5948409937307387,0.03142154737921047,0.5956701746016864,-0.20806379979955025,0.16050517795964803,0.2627701719884894,0.2044802178659626,0.15258867861100112,0.2551305230425325,0.14928427696763322,0.1600450632145285,0.15894668174565443
