budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,train_beta_width,n_train_per_n,n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x0.90_rmse,x0.95_rmse,x0.99_rmse
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,4.0,1500,1500,0.0,0.3456420076674533,-0.24043277955913486,0.03371613455837853,0.2427837337308052,-0.13408811382268432,0.12127671283540861,0.18077018001863546,0.11343773690239567,0.122427408190028,0.16687299996149002,0.0811620268240805,0.09684060863101424,0.15037226795487116
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,4.25,1500,1500,0.0,0.3903387497685644,-0.27889543679869655,0.03124027050492308,0.28063850151399816,-0.15557643207062616,0.12365817646141261,0.19870877331373882,0.13451174267078803,0.12664311212713703,0.18471923139460258,0.07893724896409472,0.09350126668334163,0.14519026622085945
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,4.5,1500,1500,0.0,0.42748921181305505,-0.31287199710030444,0.027514393234380482,0.3140786903150743,-0.17090939463215393,0.12447649727471034,0.21140976786419885,0.1492320027246735,0.13095325281890685,0.19851325537132344,0.08112300271831792,0.09517879158851056,0.14358205257955217
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,4.75,1500,1500,0.0,0.4603175057676936,-0.34564507614468143,0.025044591531429197,0.3465506197854249,-0.18545716049488942,0.12322587488103036,0.22264063317716526,0.1598516668955287,0.1291688435801048,0.20548971385692139,0.08124328898850061,0.0919303037078008,0.12846377555920518
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,5.0,1500,1500,0.0,0.4945241048419738,-0.3738279023581296,0.02338179410552313,0.3745579319743146,-0.2009638753768921,0.12498421174444871,0.23663710266233245,0.17493977140068906,0.1329330082429439,0.21968916110827347,0.08267133118304411,0.0929615558476661,0.1266675807402504
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,5.25,1500,1500,0.0,0.5220688588340568,-0.4001520048165121,0.021230747177976888,0.40071445081004,-0.21226311002183812,0.12419588622123187,0.24590641096085847,0.18492291115447476,0.1316393895232559,0.2269666480447114,0.08293618545862869,0.09164939607925182,0.11777391033782404
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,5.5,1500,1500,0.0,0.5479941196062553,-0.4244741428929016,0.01897051315490082,0.4248975622826959,-0.22110070224558456,0.12459822819464206,0.25377133248344247,0.19239916962156559,0.13547886690065483,0.23528647963458402,0.08711647692113968,0.09575658322004864,0.11814984919886726
fixed_density,center_w1_2.5_3.5,"[2.5, 3.5]",2.5,3.5,1.0,4500,20,5.75,1500,1500,0.0,0.5738081536084334,-0.44723233083587927,0.017990177255405942,0.44759377616121504,-0.23261710554775145,0.1256787214448915,0.2643772469850996,0.2008214491278793,0.1367607199907077,0.24294089809219702,0.09069698135968071,0.09866320544901791,0.11593684044200227
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,0.75,1500,1500,0.0,1.9376074491298867,1.3644048405260991,0.597252871923833,1.4893198966453232,0.7972669981128095,0.8678077397891069,1.178228704172297,-0.32191229750639516,0.2107797060478129,0.384741462601135,0.8780286104268079,0.7134551177237188,0.5947542017380342
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,1.0,1500,1500,0.0,1.3051470507949483,1.0380001771422316,0.35961824584945423,1.098491435396734,0.40438284662923857,0.49978468045020563,0.6427625458203612,-0.2314780834988275,0.17326168122948163,0.2891049986584488,0.6206041456626792,0.6133917569046353,0.5600816447237349
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,1.25,1500,1500,0.0,0.9326818402361883,0.7499588544434657,0.24787601605373055,0.7898353252503132,0.2541618997141486,0.35536175903031625,0.4368020868321313,-0.16344070920958412,0.16901387338970117,0.2350734162600902,0.49693143052133787,0.564714908359865,0.6454750386575872
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,1.5,1500,1500,0.0,0.6950879061136634,0.5421763867916874,0.1960001172789281,0.5764942928343069,0.15725958396668976,0.28916921750132807,0.32908003161663657,-0.11744947386402145,0.1695070397541794,0.2061743445391374,0.3896831202698858,0.4638915982798705,0.5920681450063083
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,1.75,1500,1500,0.0,0.518829734848255,0.37368662722196844,0.1638561483071425,0.40801058010508817,0.09312499366943913,0.24514515105495735,0.2621609151551144,-0.0842042597893212,0.16404541469394004,0.18434563962853273,0.2886435687725926,0.3526860712411446,0.4922819695631305
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,2.0,1500,1500,0.0,0.40843065803598405,0.2503745480000421,0.14317743295253046,0.28839820574146635,0.03894098001565791,0.22162627519351327,0.22494857258973652,-0.04964624980439236,0.17491673493918258,0.18176968129655138,0.2537642623965594,0.3228600102687262,0.49484370743151757
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,2.25,1500,1500,0.0,0.3312308798849476,0.14111040627673707,0.1278788599373412,0.19040548200243781,0.008802056385361311,0.20933173106570366,0.20944697812371157,-0.028803002456827025,0.16965018736941143,0.17202212522702245,0.20615789279146707,0.2606994901356098,0.4091025526207983
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,2.5,1500,1500,0.0,0.2905005186007675,0.05619106376872049,0.11756193386921786,0.13026522970591214,-0.025672198785460818,0.1941015111056589,0.19572772280110137,-0.007777344586137796,0.1705024146188505,0.1706229168783491,0.1749453280352416,0.22134787599896866,0.3565325094803739
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,2.75,1500,1500,0.0,0.2828965690402552,-0.016689296016472246,0.10491758952968162,0.10620214087852647,-0.041569384968276245,0.19475975703803455,0.19908312121535396,0.013212760285924654,0.1701828898695393,0.17063846253033974,0.15511918565888563,0.19429346125033298,0.31440339564606024
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,3.0,1500,1500,0.0,0.2868147712580124,-0.07983151621929965,0.09478749345195875,0.12390217963175959,-0.05872536498946467,0.18271837336051377,0.19186561734892024,0.03229833568037277,0.17051319142962276,0.1734893304315942,0.1457589240703983,0.18031837648206273,0.2908858427433369
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,3.25,1500,1500,0.0,0.30676601548852317,-0.13068317487523975,0.08865667498431438,0.15790141928030288,-0.07613695762503415,0.180218033094192,0.19558559100583212,0.046007637510826004,0.16976842504316603,0.17583744379076438,0.13389002904190309,0.16303441002813074,0.25778448770480034
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,3.5,1500,1500,0.0,0.33263258015365255,-0.1832793302899961,0.07916603105167803,0.19963565615985637,-0.08578995754490529,0.17726230249997568,0.19687786252875447,0.056381093982652106,0.16991045886804534,0.17896688357181767,0.1266184151695443,0.14972740108153132,0.22679239999414952
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,3.75,1500,1500,0.0,0.3589837062266021,-0.2246271343030813,0.07349346972550967,0.2363367061999625,-0.09690107352468404,0.17166776106881196,0.19707864342394218,0.06748549972151356,0.1721619531071097,0.18486284360281438,0.12202853164209414,0.1423358359962528,0.20923128425747467
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,4.0,1500,1500,0.0,0.385864273263098,-0.2625795146038734,0.06731537215450636,0.27106519494705805,-0.10509958717976339,0.17202241028519177,0.20153884255710272,0.07864412324200551,0.16920751089685024,0.18653951970002364,0.1196508508914942,0.1370912966347716,0.19160508678859844
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,4.25,1500,1500,0.0,0.4137501985238364,-0.2966153449789188,0.06080205437117825,0.30277894262895527,-0.11624056791160788,0.1688742615439095,0.2049667619304958,0.08784313280296847,0.17264477986732454,0.19365630684987586,0.12014063959902412,0.13636747833638907,0.18458273726035584
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,4.5,1500,1500,0.0,0.4386456811650765,-0.3301268912292354,0.056397030235193164,0.33490635842776884,-0.12263365399871405,0.16904703189575013,0.20879861306973257,0.09261257596696046,0.16760830231330362,0.19144425786526192,0.11873168540583114,0.13237954512991715,0.16781418016223437
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,4.75,1500,1500,0.0,0.4628858147750621,-0.3565931223886791,0.05091097432278458,0.36020668273904227,-0.12983958083779265,0.17030408608725126,0.21410853050650636,0.1010081124123836,0.1687848151658203,0.19665187615289226,0.11928653676782687,0.13275138892971647,0.16367029578379197
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,5.0,1500,1500,0.0,0.48689259973569593,-0.3830429716056089,0.046292598921613456,0.38582832210915097,-0.13709601101225602,0.170178774585038,0.21848758395964965,0.10649931319649973,0.17070855012572778,0.20115686712438355,0.12168002878590728,0.1348829033802542,0.16087900007720912
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,5.25,1500,1500,0.0,0.507623175134129,-0.4087185248776344,0.04156756048126024,0.4108254407342083,-0.13833499297103818,0.16993191923404183,0.21907573169282288,0.11101009427566892,0.16913130460214587,0.20226114051407026,0.1229361865281738,0.13630367268030572,0.15831122059988206
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,5.5,1500,1500,0.0,0.5282717876782032,-0.4308338798169362,0.038314995229288634,0.4325331110619876,-0.14607100867009548,0.1690111790949221,0.223343849360537,0.11590215979229371,0.16937983986737576,0.20519189663478568,0.12469691750269135,0.13800114212104536,0.15640493008975345
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,7,5.75,1500,1500,0.0,0.5473544232032737,-0.4508445438295338,0.035890270978246486,0.4522698923327955,-0.153340016824481,0.1688638697695167,0.228055162776303,0.12057065327308351,0.1688827511784712,0.2074600005315333,0.12818049226138806,0.14178202805734014,0.1583340992802102
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,0.75,1500,1500,0.0,1.9653802863053766,1.3379220207730054,0.507219254981321,1.430781322230869,0.9566699533942261,0.8491742918577819,1.2789971252355659,-0.3609344800836938,0.22250873969005147,0.42397031899915966,0.864706292383365,0.6342691516476675,0.550878704570718
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,1.0,1500,1500,0.0,1.2744766830275338,1.0078793690814603,0.28765419681705295,1.0480985622904024,0.47463961726007614,0.45345822289339877,0.656330742290672,-0.26060836146145927,0.1646557995367497,0.3082372074066208,0.5410128678558839,0.49084177592531886,0.42821155526626525
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,1.25,1500,1500,0.0,0.8985774047612639,0.7220134112413759,0.2098580001644912,0.7518739162864736,0.290826161558418,0.3098401957677677,0.4248726897894664,-0.19522469263123604,0.15334000995413588,0.2482139476874603,0.412589606140622,0.44331704234608027,0.46581381532915145
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,1.5,1500,1500,0.0,0.666419096087658,0.523250344699088,0.16750120433431043,0.5493895450821057,0.18332408648200738,0.25745136779863403,0.31598218303357306,-0.13844162555600323,0.15261141022830363,0.20601164867576205,0.30927860778430755,0.36071053149418275,0.4461985553260449
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,1.75,1500,1500,0.0,0.5000035451972002,0.36348176878724825,0.1557962776722758,0.39544316244413574,0.11017430518773665,0.2205105627597379,0.24643633905471632,-0.10044513443528853,0.15107406074093105,0.1813763525911207,0.25372643519036164,0.3087810141350328,0.42542718000826807
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,2.0,1500,1500,0.0,0.38955439817708837,0.24178339906506116,0.14658286400658688,0.2827214596143725,0.0657209896710526,0.1988425791472457,0.20935916710543945,-0.06358709006664975,0.15479858399269075,0.16730195623945626,0.20818949494283087,0.2611698030656743,0.3925856687262504
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,2.25,1500,1500,0.0,0.3111377597558999,0.13877825084356854,0.13226532004462394,0.19168165027057119,0.02157921009226498,0.18633702478227462,0.18752066940752515,-0.03986696787672458,0.15273187376221017,0.15780002864519455,0.1717717005026837,0.21901609861864246,0.3476819442303401
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,2.5,1500,1500,0.0,0.2727486712914086,0.061886643526090364,0.12688780509655828,0.14113730212961442,-0.01043069973473544,0.17468998197177169,0.17494297615238305,-0.009410958988242346,0.1542541781789446,0.15448965898644976,0.15395785255055738,0.19553096841343912,0.3151253112227696
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,2.75,1500,1500,0.0,0.2639242320122956,-0.00482137373072499,0.1203959388904955,0.12045233202906883,-0.03285970342218942,0.17109115956742438,0.17416208026203264,0.016576603820486157,0.15670479534848034,0.15752715877219498,0.14348300213115978,0.18231484909744064,0.29846201035642117
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,3.0,1500,1500,0.0,0.26607519268878965,-0.06071543802546287,0.10995986138114633,0.12557656926688765,-0.05228371564263915,0.16668591374313377,0.1746403675153319,0.033628724621335,0.15300977852696407,0.15661186241675606,0.12878227909579884,0.15983025501991022,0.2576214058161707
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,3.25,1500,1500,0.0,0.2829797433030435,-0.11312014340909167,0.10371992112313791,0.15344972141168875,-0.07600430209693018,0.1621595518138296,0.17903866538136542,0.04759460633121169,0.14908200705781663,0.15644767309548255,0.11596467116568084,0.14050571469530965,0.22200444005232378
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,3.5,1500,1500,0.0,0.30850851549344516,-0.15442167177876287,0.09484192080810484,0.1812044315063985,-0.08923326530773647,0.16137277992782464,0.1843539773272619,0.07105478254868276,0.15271815744064549,0.16839260428543665,0.11085484861009157,0.13522638175002524,0.21509847765436071
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,3.75,1500,1500,0.0,0.33457601489838684,-0.19573207069359155,0.08591243999082837,0.21374533962548836,-0.10056451080105946,0.1608204885078524,0.18962913331960563,0.07997219896582758,0.15464547262744227,0.17405410460579626,0.10595624563101948,0.12603653595579223,0.19268370601577664
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,4.0,1500,1500,0.0,0.36199536576000746,-0.23299226304463888,0.07979726390623691,0.24626967514637124,-0.11483485103880069,0.15920614108737993,0.19625682317514034,0.09046028486085733,0.1539736776770461,0.17853613441604496,0.10572916191935088,0.1234360654335163,0.1806229545389994
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,4.25,1500,1500,0.0,0.3893249254859973,-0.2670753853749268,0.07267963869706089,0.27678162836620296,-0.12373779864744279,0.1578426221058804,0.20052113763509494,0.1017656496147706,0.15625982148817358,0.1864325646585322,0.10339316876923349,0.11958459102234188,0.17060581696876917
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,4.5,1500,1500,0.0,0.41315052545273234,-0.29446115944046486,0.06615054104566552,0.30179521407228566,-0.13156712120997585,0.1595030302435846,0.20672243039704652,0.11442126976301988,0.154280535272161,0.19203864771360576,0.10004721754084031,0.1144634652741567,0.15790485263876824
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,4.75,1500,1500,0.0,0.4402711876726117,-0.32463048341572076,0.06212103004967517,0.33051686863997465,-0.14281288367411962,0.15796169927080164,0.21291027119629322,0.12119517952304179,0.15682684578311792,0.1981578528804717,0.10247827827713972,0.11552408493607345,0.15165122881993787
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,5.0,1500,1500,0.0,0.4628094170187489,-0.34919093096254405,0.05487510131084164,0.353473585282598,-0.15040554127573633,0.15718551786169602,0.21751469455467404,0.12990617551241063,0.1583585883374371,0.20478363860789014,0.09959409396152742,0.11205408874583761,0.14453046236769973
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,5.25,1500,1500,0.0,0.48579946429190224,-0.3739504887298822,0.04958051921131339,0.3772208333164951,-0.15723765355095218,0.15790634919406596,0.22280366214808286,0.13567681041761095,0.16022799070684293,0.209914483901686,0.1010989347467636,0.11306076760079106,0.14039006921415237
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,5.5,1500,1500,0.0,0.5072100622762125,-0.3979425659000014,0.04610153450824918,0.40060232193299,-0.1627333890334552,0.15839543805156386,0.2270562587230978,0.14013348630291964,0.16001549393604111,0.2126623669359627,0.10155487666085214,0.11297424645107064,0.13514491184565397
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,10,5.75,1500,1500,0.0,0.5255036376725248,-0.4190712470789502,0.043595105043989515,0.421331195486378,-0.16664616781154395,0.1580171424219538,0.2296164546962474,0.14480474610129682,0.1579829270095093,0.21426707784865595,0.10383987830699562,0.11536796943265668,0.1337059024093066
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,0.75,1500,1500,0.0,1.5029150032360008,0.6357268057701682,0.6872660971785777,0.936038658450384,0.8965316292867302,0.6274191093633641,1.0941486483167204,-0.37616944812588327,0.2096418811541683,0.4306087228853678,0.5609299531725418,0.6005443340800054,0.7454715721028599
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,1.0,1500,1500,0.0,1.0415183730137356,0.6472040512631615,0.4382180453508728,0.7815242260303948,0.47569103802074314,0.3783488089302454,0.6077288482467941,-0.2878341532582314,0.14768918063136252,0.32349042097316555,0.333322244541527,0.3818082865409249,0.5491076732118171
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,1.25,1500,1500,0.0,0.7863946766093105,0.5371101882669823,0.29915436201125445,0.6147528157145875,0.3119958593789134,0.28000641479760874,0.41915717760268084,-0.21979420491661145,0.12846919400729365,0.2545639869160662,0.26302650805116695,0.30460392030754646,0.4263760826761896
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,1.5,1500,1500,0.0,0.5956470601329633,0.4179704993558181,0.21834479084772615,0.47153155043640743,0.1983560772411584,0.22571153206747077,0.3004278037892073,-0.1601531983053969,0.12868000621836737,0.20541799312249467,0.22992179357984127,0.2716033551224011,0.36553366292416933
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,1.75,1500,1500,0.0,0.4587239125206138,0.30383295262496607,0.18500088782072044,0.355692247187926,0.13000820434437096,0.19001089751587433,0.23017863702825675,-0.11821419903200694,0.13025038011206616,0.1758648579575724,0.19356260207345638,0.23512083520031704,0.3254981249245862
fixed_density,center_w2_2.0_4.0,"[2.0, 4.0]",2.0,4.0,2.0,7500,15,2.0,1500,1500,0.0,0.35782734786908305,0.2055771752868517,0.1639634758603676,0.26292218189835215,0.08168348058217478,0.17076130730672678,0.18924105119416393,-0.07611300607267034,0.13159983919744087,0.15198737346161176,0.16656796325808965,0.20611699011983697,0.30280736584464
