sim_id,est_beta,est_eta,est_gamma,r_squared,has_intersection,gradient_type,grad_min,grad_max,sigma_min_min,sigma_min_max
976,0.993849,1131.661475,1082.582997,0.961767,True,normal,-0.058310,3.867002,250.777284,409.499913
977,1.870499,528.199647,1094.560899,0.804175,True,normal,0.006948,1.051035,85.537729,199.824879
978,1.595515,1011.276202,1081.774288,0.872680,True,normal,0.010068,1.778674,177.706449,395.266425
979,0.785211,484.221877,1447.427630,0.961715,True,normal,-0.552248,0.350807,141.212952,258.547042
980,1.894340,548.688679,1294.802168,0.943636,True,normal,-0.016479,0.986122,65.602537,146.788941
981,1.242024,845.000177,1293.051576,0.966649,True,normal,-0.021533,2.499941,135.164480,263.924256
982,1.006084,659.944661,1061.992313,0.955729,True,normal,-0.135475,2.617068,149.993361,221.959131
983,1.251662,861.018762,1054.578853,0.967284,True,normal,-0.020988,2.800014,125.806909,272.946817
984,1.229069,541.909976,1312.353211,0.947575,True,normal,-0.029472,1.782229,98.907799,164.701064
985,1.431270,647.489466,1268.039429,0.976394,True,normal,-0.035629,2.015137,66.499388,175.568724
986,1.866646,639.899938,1320.979028,0.872790,True,normal,0.003218,1.180900,81.850446,218.091793
987,1.518659,709.631327,1539.746817,0.736127,True,normal,0.007389,1.392683,187.763551,327.975598
988,1.351972,736.217381,1108.408714,0.846911,True,normal,-0.052653,1.556954,213.346441,318.341898
989,2.287067,936.960217,1190.512469,0.796010,True,normal,0.015388,0.602510,135.157617,317.922033
990,0.892359,667.452781,1266.406775,0.952463,True,normal,-0.213398,2.162433,138.430425,227.614673
991,1.512848,1052.665805,1098.156878,0.981040,True,normal,-0.022775,2.125932,91.797174,300.349040
992,1.910370,935.870395,990.670153,0.974082,True,normal,-0.002112,1.360046,57.540419,255.665724
993,1.363397,393.114246,1305.629782,0.983072,True,normal,-0.045577,1.518276,37.508280,88.877545
994,2.115210,827.564825,1356.220110,0.875309,True,normal,0.009044,0.790378,94.254358,262.614088
995,1.047255,816.449713,1110.617171,0.952431,True,normal,-0.150380,3.219517,172.297959,293.670685
996,0.980476,362.988270,1438.235775,0.948374,True,normal,-0.446158,0.511464,92.889778,218.350162
997,1.381462,1086.992140,1070.298053,0.986382,True,normal,-0.052133,2.747813,92.115940,319.897212
998,1.988754,1021.697534,1202.764230,0.958361,True,normal,-0.004303,1.101022,84.889805,282.393446
999,1.594959,687.080159,1144.627472,0.944692,True,normal,-0.002912,1.940295,79.599207,218.600092
1000,1.124439,883.537562,1090.989639,0.990114,True,normal,-0.139431,3.846047,81.473693,252.464064
