n,fold,seed,route,reliability,mse
20,1,73,Q,0.99,0.0961572933392174
20,1,73,QP,0.9,0.009409622473676726
20,1,73,QP,0.95,0.013384782009542144
20,1,73,QP,0.99,0.023548879805451853
20,1,73,QCP,0.9,0.00944786697810616
20,1,73,QCP,0.95,0.013388004057871985
20,1,73,QCP,0.99,0.02318793699284991
20,1,314,P,0.9,0.009713201432834813
20,1,314,P,0.95,0.013937339527240902
20,1,314,P,0.99,0.024874152345272536
20,1,314,Q,0.9,0.026335936408280414
20,1,314,Q,0.95,0.013852045176598236
20,1,314,Q,0.99,0.0981795915916831
20,1,314,QP,0.9,0.009503461287111381
20,1,314,QP,0.95,0.01339173830163418
20,1,314,QP,0.99,0.0231529156877738
20,1,314,QCP,0.9,0.009415739262936531
20,1,314,QCP,0.95,0.013363902739369458
20,1,314,QCP,0.99,0.023366711953886007
20,1,2718,P,0.9,0.009852375442263526
20,1,2718,P,0.95,0.014193704479194222
20,1,2718,P,0.99,0.025446051054158453
20,1,2718,Q,0.9,0.026254957586363054
20,1,2718,Q,0.95,0.013876130527268845
20,1,2718,Q,0.99,0.09915267135895273
20,1,2718,QP,0.9,0.009518749440235447
20,1,2718,QP,0.95,0.013371929312203192
20,1,2718,QP,0.99,0.022986869529257964
20,1,2718,QCP,0.9,0.00941832058056937
20,1,2718,QCP,0.95,0.013357941053056788
20,1,2718,QCP,0.99,0.023064215125835105
20,1,4099,P,0.9,0.00995910470608291
20,1,4099,P,0.95,0.014296982056791144
20,1,4099,P,0.99,0.025575050723788895
20,1,4099,Q,0.9,0.025498668752582967
20,1,4099,Q,0.95,0.013871099704402227
20,1,4099,Q,0.99,0.10108813707040376
20,1,4099,QP,0.9,0.009594683729855415
20,1,4099,QP,0.95,0.013479445865144223
20,1,4099,QP,0.99,0.023269412222941526
20,1,4099,QCP,0.9,0.009436801630014343
20,1,4099,QCP,0.95,0.013373991372527488
20,1,4099,QCP,0.99,0.02309869122383296
20,1,8128,P,0.9,0.010049228467810327
20,1,8128,P,0.95,0.014461397064760503
20,1,8128,P,0.99,0.02590535681871079
20,1,8128,Q,0.9,0.02606674778433711
20,1,8128,Q,0.95,0.013938128188217463
20,1,8128,Q,0.99,0.09924199572027848
20,1,8128,QP,0.9,0.009428506739021757
20,1,8128,QP,0.95,0.01334791616726361
20,1,8128,QP,0.99,0.02312063785224708
20,1,8128,QCP,0.9,0.009442767958163633
20,1,8128,QCP,0.95,0.01341665371899537
20,1,8128,QCP,0.99,0.02348529854751956
20,1,12011,P,0.9,0.009939934765892859
20,1,12011,P,0.95,0.014383222858741839
20,1,12011,P,0.99,0.026009245452878506
20,1,12011,Q,0.9,0.025645203309777192
20,1,12011,Q,0.95,0.013867190938879422
20,1,12011,Q,0.99,0.10105830627638371
20,1,12011,QP,0.9,0.009694361621421076
20,1,12011,QP,0.95,0.013574176296138284
20,1,12011,QP,0.99,0.023201822991905766
20,1,12011,QCP,0.9,0.009442774522152683
20,1,12011,QCP,0.95,0.013361117852786635
20,1,12011,QCP,0.99,0.02321046325843314
20,2,42,P,0.9,0.009900782312956505
20,2,42,P,0.95,0.014151458753583007
20,2,42,P,0.99,0.024888170493927195
20,2,42,Q,0.9,0.02408343369082441
20,2,42,Q,0.95,0.014102973341998892
20,2,42,Q,0.99,0.10810173427118731
20,2,42,QP,0.9,0.00950769094521156
20,2,42,QP,0.95,0.013363136400843682
20,2,42,QP,0.99,0.022493303944961913
20,2,42,QCP,0.9,0.009616381496311235
20,2,42,QCP,0.95,0.013610805147537246
20,2,42,QCP,0.99,0.023451266036867698
20,2,2026,P,0.9,0.00985117890332695
20,2,2026,P,0.95,0.014062738849092253
20,2,2026,P,0.99,0.024688858735705296
20,2,2026,Q,0.9,0.024352786761024058
20,2,2026,Q,0.95,0.014134275390868627
20,2,2026,Q,0.99,0.10702694308923945
20,2,2026,QP,0.9,0.009712915791881337
20,2,2026,QP,0.95,0.013687349590483431
20,2,2026,QP,0.99,0.023258380033943146
20,2,2026,QCP,0.9,0.009539337934669894
20,2,2026,QCP,0.95,0.013538661333754752
20,2,2026,QCP,0.99,0.023283309219873587
20,2,3407,P,0.9,0.009830691810888812
20,2,3407,P,0.95,0.013936904013494775
20,2,3407,P,0.99,0.024226570288876356
20,2,3407,Q,0.9,0.023702685475823316
20,2,3407,Q,0.95,0.014141881409303397
20,2,3407,Q,0.99,0.1094851550912698
20,2,3407,QP,0.9,0.009484650328758549
20,2,3407,QP,0.95,0.013389480917711829
20,2,3407,QP,0.99,0.02289733013410602
20,2,3407,QCP,0.9,0.00951872859217437
20,2,3407,QCP,0.95,0.01342471281295141
20,2,3407,QCP,0.99,0.022993502800449542
20,2,17,P,0.9,0.009784181566168166
20,2,17,P,0.95,0.01393139905983676
20,2,17,P,0.99,0.024230344339820065
20,2,17,Q,0.9,0.024007058592616762
20,2,17,Q,0.95,0.014077626339294949
20,2,17,Q,0.99,0.10879231778066488
20,2,17,QP,0.9,0.009452667002377693
20,2,17,QP,0.95,0.013343489171158364
20,2,17,QP,0.99,0.022628403776064027
20,2,17,QCP,0.9,0.009606385054617736
20,2,17,QCP,0.95,0.013601835618481554
20,2,17,QCP,0.99,0.023318128537773798
20,2,73,P,0.9,0.010056805162818065
20,2,73,P,0.95,0.014395213225372015
20,2,73,P,0.99,0.02554279631046535
20,2,73,Q,0.9,0.02404938572407508
20,2,73,Q,0.95,0.014115513434298389
20,2,73,Q,0.99,0.10853336394325586
20,2,73,QP,0.9,0.0096326887180242
20,2,73,QP,0.95,0.013633118801427205
20,2,73,QP,0.99,0.023664544244542934
20,2,73,QCP,0.9,0.009570724314602734
20,2,73,QCP,0.95,0.013521056839559818
20,2,73,QCP,0.99,0.02307693856671259
20,2,314,P,0.9,0.009712691543386824
20,2,314,P,0.95,0.0138076103069615
20,2,314,P,0.99,0.023978434695288944
20,2,314,Q,0.9,0.024270545421119616
20,2,314,Q,0.95,0.01405500760744152
20,2,314,Q,0.99,0.10737182072525037
20,2,314,QP,0.9,0.00960443452978571
20,2,314,QP,0.95,0.013609851191090264
20,2,314,QP,0.99,0.023676603681322034
20,2,314,QCP,0.9,0.009602002885851774
20,2,314,QCP,0.95,0.013622806215878863
20,2,314,QCP,0.99,0.02322816989850523
20,2,2718,P,0.9,0.010295178071822895
20,2,2718,P,0.95,0.014825300239422396
20,2,2718,P,0.99,0.026786279502433268
20,2,2718,Q,0.9,0.02499900916680994
20,2,2718,Q,0.95,0.014137518206912331
20,2,2718,Q,0.99,0.10493421755986913
20,2,2718,QP,0.9,0.009477206572028435
20,2,2718,QP,0.95,0.013419726199798004
20,2,2718,QP,0.99,0.022956058893621872
20,2,2718,QCP,0.9,0.009523262864167211
20,2,2718,QCP,0.95,0.013459302479038229
20,2,2718,QCP,0.99,0.022970202670294353
20,2,4099,P,0.9,0.010171421391635077
20,2,4099,P,0.95,0.014600939342731843
20,2,4099,P,0.99,0.026252458478019283
20,2,4099,Q,0.9,0.024091536034860972
20,2,4099,Q,0.95,0.01416995948202838
20,2,4099,Q,0.99,0.10925616436301988
20,2,4099,QP,0.9,0.009623518934574325
20,2,4099,QP,0.95,0.013586839352517949
20,2,4099,QP,0.99,0.023260536944101733
20,2,4099,QCP,0.9,0.009591406101825966
20,2,4099,QCP,0.95,0.013577387039719653
20,2,4099,QCP,0.99,0.023237237516527873
20,2,8128,P,0.9,0.009927862537761525
20,2,8128,P,0.95,0.014071542120012215
20,2,8128,P,0.99,0.024398670972261935
20,2,8128,Q,0.9,0.02285642141382665
20,2,8128,Q,0.95,0.014207563130047089
20,2,8128,Q,0.99,0.11335462269427239
20,2,8128,QP,0.9,0.009458139302591668
20,2,8128,QP,0.95,0.01334709279076752
20,2,8128,QP,0.99,0.0227718225304255
20,2,8128,QCP,0.9,0.009530964547301402
20,2,8128,QCP,0.95,0.01348848533743841
20,2,8128,QCP,0.99,0.023045003438661508
20,2,12011,P,0.9,0.010203577289436917
20,2,12011,P,0.95,0.014608915112848984
20,2,12011,P,0.99,0.02591066218777166
20,2,12011,Q,0.9,0.024759317215052465
20,2,12011,Q,0.95,0.014125586387520114
20,2,12011,Q,0.99,0.10566033848358428
20,2,12011,QP,0.9,0.009531485010243635
20,2,12011,QP,0.95,0.013421921405173093
20,2,12011,QP,0.99,0.022768245437615495
20,2,12011,QCP,0.9,0.00967130629050518
20,2,12011,QCP,0.95,0.013701820573728317
20,2,12011,QCP,0.99,0.02371560679438105
20,3,42,P,0.9,0.010187182414114855
20,3,42,P,0.95,0.014397506101522559
20,3,42,P,0.99,0.024604313211230223
20,3,42,Q,0.9,0.027485127383300164
20,3,42,Q,0.95,0.013970363080548378
20,3,42,Q,0.99,0.09497716057232948
20,3,42,QP,0.9,0.00967399828993209
20,3,42,QP,0.95,0.013508357955772089
20,3,42,QP,0.99,0.022433922997122605
20,3,42,QCP,0.9,0.00970774415558031
20,3,42,QCP,0.95,0.013601534165163492
20,3,42,QCP,0.99,0.022708869681445455
20,3,2026,P,0.9,0.01041314861684319
20,3,2026,P,0.95,0.014755007503202803
20,3,2026,P,0.99,0.02536377030912549
20,3,2026,Q,0.9,0.02766642687847733
20,3,2026,Q,0.95,0.014006099879410924
20,3,2026,Q,0.99,0.0943565030669317
20,3,2026,QP,0.9,0.00963668272012502
20,3,2026,QP,0.95,0.013504475483215638
20,3,2026,QP,0.99,0.02252144181058105
20,3,2026,QCP,0.9,0.00986917193708613
20,3,2026,QCP,0.95,0.013844125455565627
20,3,2026,QCP,0.99,0.02310037167236916
20,3,3407,P,0.9,0.010112002826304691
20,3,3407,P,0.95,0.014342831689120766
20,3,3407,P,0.99,0.024552417377427128
20,3,3407,Q,0.9,0.027722531089007452
20,3,3407,Q,0.95,0.013955563968837192
20,3,3407,Q,0.99,0.09369943052231505
20,3,3407,QP,0.9,0.009527975364227377
20,3,3407,QP,0.95,0.013379716404577179
20,3,3407,QP,0.99,0.02250932042435166
20,3,3407,QCP,0.9,0.009544797054971393
20,3,3407,QCP,0.95,0.01333388371279737
20,3,3407,QCP,0.99,0.02223204494786513
20,3,17,P,0.9,0.01005502406762814
20,3,17,P,0.95,0.014337481900529114
20,3,17,P,0.99,0.024881911715686544
20,3,17,Q,0.9,0.02811413294910644
20,3,17,Q,0.95,0.013981144228892321
20,3,17,Q,0.99,0.09096576162578865
20,3,17,QP,0.9,0.009707702005173907
20,3,17,QP,0.95,0.013551964939121855
20,3,17,QP,0.99,0.022703712939478086
20,3,17,QCP,0.9,0.00974443517149655
20,3,17,QCP,0.95,0.0135979179057381
20,3,17,QCP,0.99,0.02247731696916243
20,3,73,P,0.9,0.009959012980435186
20,3,73,P,0.95,0.014182394497976168
20,3,73,P,0.99,0.024557506783143564
20,3,73,Q,0.9,0.027684148415721477
20,3,73,Q,0.95,0.01405035119744196
20,3,73,Q,0.99,0.09433682447432017
20,3,73,QP,0.9,0.009925218327739141
20,3,73,QP,0.95,0.013795597783294145
20,3,73,QP,0.99,0.02326188643709139
20,3,73,QCP,0.9,0.009670503603469419
20,3,73,QCP,0.95,0.013567471708014922
20,3,73,QCP,0.99,0.022593477108608997
20,3,314,P,0.9,0.01004306134799298
20,3,314,P,0.95,0.014190549124954049
20,3,314,P,0.99,0.024027851580066158
20,3,314,Q,0.9,0.028055173116194765
20,3,314,Q,0.95,0.014050770834404407
20,3,314,Q,0.99,0.0926453557711618
20,3,314,QP,0.9,0.009760976242452143
20,3,314,QP,0.95,0.01362561542554457
20,3,314,QP,0.99,0.022673314974753566
20,3,314,QCP,0.9,0.009801969530990584
20,3,314,QCP,0.95,0.013665384352822975
20,3,314,QCP,0.99,0.022506782343341147
20,3,2718,P,0.9,0.009824685356394023
20,3,2718,P,0.95,0.014004520661480984
20,3,2718,P,0.99,0.02416112628050703
20,3,2718,Q,0.9,0.027247836869101226
20,3,2718,Q,0.95,0.01397259385937384
20,3,2718,Q,0.99,0.09483383829854539
20,3,2718,QP,0.9,0.010022980023213862
20,3,2718,QP,0.95,0.013954378817199237
20,3,2718,QP,0.99,0.023368644996662878
20,3,2718,QCP,0.9,0.009821824884253517
20,3,2718,QCP,0.95,0.013692988157908582
20,3,2718,QCP,0.99,0.02258274980325061
20,3,4099,P,0.9,0.009976419161361418
20,3,4099,P,0.95,0.014136205226684018
20,3,4099,P,0.99,0.02420413512090467
20,3,4099,Q,0.9,0.0270798410523172
20,3,4099,Q,0.95,0.01386242335897931
20,3,4099,Q,0.99,0.09522641568687114
20,3,4099,QP,0.9,0.009798045086504495
20,3,4099,QP,0.95,0.013642578743901729
20,3,4099,QP,0.99,0.02275137149841526
20,3,4099,QCP,0.9,0.009626837017386406
20,3,4099,QCP,0.95,0.013450225000921199
20,3,4099,QCP,0.99,0.022279130779302006
20,3,8128,P,0.9,0.009933827897071288
20,3,8128,P,0.95,0.014133976137730908
20,3,8128,P,0.99,0.024463504916825057
20,3,8128,Q,0.9,0.02800972446998029
20,3,8128,Q,0.95,0.014023619129513835
20,3,8128,Q,0.99,0.09258252894768006
20,3,8128,QP,0.9,0.009879300469823741
20,3,8128,QP,0.95,0.013808886678524389
20,3,8128,QP,0.99,0.02306571703741751
20,3,8128,QCP,0.9,0.009721414281084036
20,3,8128,QCP,0.95,0.013627078698943725
20,3,8128,QCP,0.99,0.022615487331840923
20,3,12011,P,0.9,0.009939010421963018
20,3,12011,P,0.95,0.014187897551805249
20,3,12011,P,0.99,0.024599826291720694
20,3,12011,Q,0.9,0.02776834398591528
20,3,12011,Q,0.95,0.013991038124940658
20,3,12011,Q,0.99,0.09400468007553925
20,3,12011,QP,0.9,0.009703125662510222
20,3,12011,QP,0.95,0.013589120811954552
20,3,12011,QP,0.99,0.022765547554955624
20,3,12011,QCP,0.9,0.009786112746492283
20,3,12011,QCP,0.95,0.013714640777216947
20,3,12011,QCP,0.99,0.02299611292811059
20,4,42,P,0.9,0.011252182731993849
20,4,42,P,0.95,0.016347515801355367
20,4,42,P,0.99,0.0290695409895408
20,4,42,Q,0.9,0.02483612072882955
20,4,42,Q,0.95,0.015712307891664702
20,4,42,Q,0.99,0.11378395984620344
20,4,42,QP,0.9,0.010802475551007561
20,4,42,QP,0.95,0.01538074585093464
20,4,42,QP,0.99,0.026127332391286208
20,4,42,QCP,0.9,0.01078804847390002
20,4,42,QCP,0.95,0.015464191689662178
20,4,42,QCP,0.99,0.0266355162027325
20,4,2026,P,0.9,0.011216920055080706
20,4,2026,P,0.95,0.01619544507773061
20,4,2026,P,0.99,0.028473640955686944
20,4,2026,Q,0.9,0.023853018163257834
20,4,2026,Q,0.95,0.01571418154720178
20,4,2026,Q,0.99,0.11580705024289382
20,4,2026,QP,0.9,0.010902712544674974
20,4,2026,QP,0.95,0.015606575589321423
20,4,2026,QP,0.99,0.026788107494447003
20,4,2026,QCP,0.9,0.010751076913121877
20,4,2026,QCP,0.95,0.015322753051993819
20,4,2026,QCP,0.99,0.02582092742742189
20,4,3407,P,0.9,0.011142995538259702
20,4,3407,P,0.95,0.015984810143872787
20,4,3407,P,0.99,0.02778473196441746
20,4,3407,Q,0.9,0.024336035122521818
20,4,3407,Q,0.95,0.015767065942508512
20,4,3407,Q,0.99,0.11585202809520775
20,4,3407,QP,0.9,0.010835102057999686
20,4,3407,QP,0.95,0.015486777022527546
20,4,3407,QP,0.99,0.026481889061582064
20,4,3407,QCP,0.9,0.010740984820308113
20,4,3407,QCP,0.95,0.015328464926165755
20,4,3407,QCP,0.99,0.026049593019298718
20,4,17,P,0.9,0.011113560259764652
20,4,17,P,0.95,0.016082083065837412
20,4,17,P,0.99,0.028194366563708363
20,4,17,Q,0.9,0.024105109340258137
20,4,17,Q,0.95,0.01568447564518735
20,4,17,Q,0.99,0.11535719943371156
20,4,17,QP,0.9,0.01084190157237248
20,4,17,QP,0.95,0.015541986581496742
20,4,17,QP,0.99,0.026806803111411787
20,4,17,QCP,0.9,0.010735572161373197
20,4,17,QCP,0.95,0.015319043430088091
20,4,17,QCP,0.99,0.02618369925414494
20,4,73,P,0.9,0.011175667091538576
20,4,73,P,0.95,0.016181362086754175
20,4,73,P,0.99,0.02874303726711381
20,4,73,Q,0.9,0.02430541817057087
20,4,73,Q,0.95,0.015677604360349564
20,4,73,Q,0.99,0.11476493815051249
20,4,73,QP,0.9,0.01086796638684528
20,4,73,QP,0.95,0.015549095660438175
20,4,73,QP,0.99,0.0268768108619262
20,4,73,QCP,0.9,0.010689178609658501
20,4,73,QCP,0.95,0.015191176105213795
20,4,73,QCP,0.99,0.02573444650371089
20,4,314,P,0.9,0.011037526321135024
20,4,314,P,0.95,0.015936736680257416
20,4,314,P,0.99,0.028116569948716707
20,4,314,Q,0.9,0.024501669032452555
20,4,314,Q,0.95,0.015739329649028314
20,4,314,Q,0.99,0.11451469288983666
20,4,314,QP,0.9,0.010856302426493549
20,4,314,QP,0.95,0.015437514512909483
20,4,314,QP,0.99,0.02646997753458205
20,4,314,QCP,0.9,0.010770711507158094
20,4,314,QCP,0.95,0.015450987586782573
20,4,314,QCP,0.99,0.02662728237843742
20,4,2718,P,0.9,0.01122385012589342
20,4,2718,P,0.95,0.016100650052059802
20,4,2718,P,0.99,0.02786240387000523
20,4,2718,Q,0.9,0.024607091084938193
20,4,2718,Q,0.95,0.01564264644831149
20,4,2718,Q,0.99,0.11296605252554529
20,4,2718,QP,0.9,0.010845487768817727
20,4,2718,QP,0.95,0.015489373448003262
20,4,2718,QP,0.99,0.026335262517335836
20,4,2718,QCP,0.9,0.010746582267387193
20,4,2718,QCP,0.95,0.015321436748208971
20,4,2718,QCP,0.99,0.025926790625193197
20,4,4099,P,0.9,0.011289687359179817
20,4,4099,P,0.95,0.016247026504564527
20,4,4099,P,0.99,0.028414282339752354
20,4,4099,Q,0.9,0.025520069811689267
20,4,4099,Q,0.95,0.015633108638108996
20,4,4099,Q,0.99,0.10962286676362339
20,4,4099,QP,0.9,0.01085612848284328
20,4,4099,QP,0.95,0.015508984416288856
20,4,4099,QP,0.99,0.02666371848998935
20,4,4099,QCP,0.9,0.01095265805707173
20,4,4099,QCP,0.95,0.015607951011674661
20,4,4099,QCP,0.99,0.026666259946140854
20,4,8128,P,0.9,0.01118286247835763
20,4,8128,P,0.95,0.01599454261139768
20,4,8128,P,0.99,0.027737023846979163
20,4,8128,Q,0.9,0.025318272605564403
20,4,8128,Q,0.95,0.01567897361232213
20,4,8128,Q,0.99,0.11101031516657069
20,4,8128,QP,0.9,0.010820451672848428
20,4,8128,QP,0.95,0.015420947308633571
20,4,8128,QP,0.99,0.026424264741483496
20,4,8128,QCP,0.9,0.01085162454159937
20,4,8128,QCP,0.95,0.015575447008903011
20,4,8128,QCP,0.99,0.026816110325980372
20,4,12011,P,0.9,0.011268529988532455
20,4,12011,P,0.95,0.01621732842368665
20,4,12011,P,0.99,0.028305218962728987
20,4,12011,Q,0.9,0.02489970633401072
20,4,12011,Q,0.95,0.015719992867345284
20,4,12011,Q,0.99,0.11233446191968433
20,4,12011,QP,0.9,0.010757927817049855
20,4,12011,QP,0.95,0.01526462406074239
20,4,12011,QP,0.99,0.025931312419255725
20,4,12011,QCP,0.9,0.010748883883037267
20,4,12011,QCP,0.95,0.01542212524868899
20,4,12011,QCP,0.99,0.026301578920896317
20,5,42,P,0.9,0.009143380870378285
20,5,42,P,0.95,0.013034789674959737
20,5,42,P,0.99,0.02291499150476576
20,5,42,Q,0.9,0.02456503488831561
20,5,42,Q,0.95,0.012580999257583686
20,5,42,Q,0.99,0.09871938329516777
20,5,42,QP,0.9,0.0090218146696695
20,5,42,QP,0.95,0.012613982546367971
20,5,42,QP,0.99,0.02111456136199449
20,5,42,QCP,0.9,0.008877590333435376
20,5,42,QCP,0.95,0.012464294184268351
20,5,42,QCP,0.99,0.021243741289049187
20,5,2026,P,0.9,0.009197672822591763
20,5,2026,P,0.95,0.013131695093914268
20,5,2026,P,0.99,0.02324906858286831
20,5,2026,Q,0.9,0.02410747936527001
20,5,2026,Q,0.95,0.012656075577304771
20,5,2026,Q,0.99,0.10060490898091833
20,5,2026,QP,0.9,0.008999386132216528
20,5,2026,QP,0.95,0.012583465749093864
20,5,2026,QP,0.99,0.02115319521954164
20,5,2026,QCP,0.9,0.008769931451701608
20,5,2026,QCP,0.95,0.012345349920024689
20,5,2026,QCP,0.99,0.02115491338938935
20,5,3407,P,0.9,0.009250524236151622
20,5,3407,P,0.95,0.01320084360321328
20,5,3407,P,0.99,0.02337192266377995
20,5,3407,Q,0.9,0.02387720080662129
20,5,3407,Q,0.95,0.012682219490229595
20,5,3407,Q,0.99,0.10183985917287465
20,5,3407,QP,0.9,0.008909335729838149
20,5,3407,QP,0.95,0.01254019611483313
20,5,3407,QP,0.99,0.021443121781225174
20,5,3407,QCP,0.9,0.008913142004549873
20,5,3407,QCP,0.95,0.012496060999612387
20,5,3407,QCP,0.99,0.02107606183677257
20,5,17,P,0.9,0.009205406887110482
20,5,17,P,0.95,0.013064546103042302
20,5,17,P,0.99,0.02275932991438483
20,5,17,Q,0.9,0.023776467323977535
20,5,17,Q,0.95,0.012626074640797735
20,5,17,Q,0.99,0.101976106148059
20,5,17,QP,0.9,0.008795798063649926
20,5,17,QP,0.95,0.012392465122846403
20,5,17,QP,0.99,0.021034145651084354
20,5,17,QCP,0.9,0.008894202646820943
20,5,17,QCP,0.95,0.012498086060736968
20,5,17,QCP,0.99,0.02127638108249828
20,5,73,P,0.9,0.00914276558405678
20,5,73,P,0.95,0.013065022487818807
20,5,73,P,0.99,0.023163313743610966
20,5,73,Q,0.9,0.025118506180641598
20,5,73,Q,0.95,0.012658837730544995
20,5,73,Q,0.99,0.09671939695045739
20,5,73,QP,0.9,0.00892572310954054
20,5,73,QP,0.95,0.012473308268826885
20,5,73,QP,0.99,0.02104282553350841
20,5,73,QCP,0.9,0.008840153037012126
20,5,73,QCP,0.95,0.012410686495024848
20,5,73,QCP,0.99,0.020960639180253975
20,5,314,P,0.9,0.009162363704711225
20,5,314,P,0.95,0.01301841201447814
20,5,314,P,0.99,0.022764859090070318
20,5,314,Q,0.9,0.024692243994907728
20,5,314,Q,0.95,0.01270213362573854
20,5,314,Q,0.99,0.1005745353252324
20,5,314,QP,0.9,0.00893205874481274
20,5,314,QP,0.95,0.012491584336277492
20,5,314,QP,0.99,0.02108190195007618
20,5,314,QCP,0.9,0.008820442708766136
20,5,314,QCP,0.95,0.012394780914645616
20,5,314,QCP,0.99,0.020944671708045766
20,5,2718,P,0.9,0.009203516021868242
20,5,2718,P,0.95,0.013086843369919943
20,5,2718,P,0.99,0.022937498578827452
20,5,2718,Q,0.9,0.02450308388256192
20,5,2718,Q,0.95,0.012593051474963578
20,5,2718,Q,0.99,0.09890291938472909
20,5,2718,QP,0.9,0.009010542739943278
20,5,2718,QP,0.95,0.012633918895486741
20,5,2718,QP,0.99,0.021502466272618072
20,5,2718,QCP,0.9,0.00887644483585409
20,5,2718,QCP,0.95,0.012553499675789592
20,5,2718,QCP,0.99,0.02154052969746758
20,5,4099,P,0.9,0.009106281029854522
20,5,4099,P,0.95,0.012894145667020617
20,5,4099,P,0.99,0.02232793902211925
20,5,4099,Q,0.9,0.024674747217146697
20,5,4099,Q,0.95,0.012616422776097392
20,5,4099,Q,0.99,0.09885943216559585
20,5,4099,QP,0.9,0.008791689368562372
20,5,4099,QP,0.95,0.012319431813967874
20,5,4099,QP,0.99,0.020697655295902898
20,5,4099,QCP,0.9,0.008764533743630142
20,5,4099,QCP,0.95,0.012350441887635405
20,5,4099,QCP,0.99,0.021107702472546768
20,5,8128,P,0.9,0.009373541378226647
20,5,8128,P,0.95,0.01335797732223931
20,5,8128,P,0.99,0.02338476547402003
20,5,8128,Q,0.9,0.024792502855633714
20,5,8128,Q,0.95,0.012724627127226622
20,5,8128,Q,0.99,0.09978936458944543
20,5,8128,QP,0.9,0.008878440628708196
20,5,8128,QP,0.95,0.012481582620683376
20,5,8128,QP,0.99,0.021348239864284593
20,5,8128,QCP,0.9,0.008842122367612882
20,5,8128,QCP,0.95,0.012433005846964348
20,5,8128,QCP,0.99,0.021156771257745396
20,5,12011,P,0.9,0.009262192751817505
20,5,12011,P,0.95,0.013176439636927748
20,5,12011,P,0.99,0.02304689839304395
20,5,12011,Q,0.9,0.023609973921299265
20,5,12011,Q,0.95,0.012780688599038062
20,5,12011,Q,0.99,0.10381169709703732
20,5,12011,QP,0.9,0.008752228667575032
20,5,12011,QP,0.95,0.012316343269417438
20,5,12011,QP,0.99,0.02090717190452909
20,5,12011,QCP,0.9,0.00879390401357076
20,5,12011,QCP,0.95,0.012374761465616696
20,5,12011,QCP,0.99,0.021067726899196282
