fit_id,rule_id,module,route,n,loss,architecture,optimizer,training_size,seed,fit_kind,test_state
G3-fit-0000,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420101,historical,sealed
G3-fit-0001,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420102,historical,sealed
G3-fit-0002,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420103,historical,sealed
G3-fit-0003,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420104,historical,sealed
G3-fit-0004,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420105,historical,sealed
G3-fit-0005,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420106,historical,sealed
G3-fit-0006,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420107,historical,sealed
G3-fit-0007,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420108,historical,sealed
G3-fit-0008,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420109,historical,sealed
G3-fit-0009,A-E1_historical,A-E1,H0_hsm,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420110,historical,sealed
G3-fit-0010,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420101,historical,sealed
G3-fit-0011,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420102,historical,sealed
G3-fit-0012,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420103,historical,sealed
G3-fit-0013,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420104,historical,sealed
G3-fit-0014,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420105,historical,sealed
G3-fit-0015,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420106,historical,sealed
G3-fit-0016,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420107,historical,sealed
G3-fit-0017,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420108,historical,sealed
G3-fit-0018,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420109,historical,sealed
G3-fit-0019,A-E1_historical,A-E1,H0_kde_scott1024,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420110,historical,sealed
G3-fit-0020,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420101,historical,sealed
G3-fit-0021,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420102,historical,sealed
G3-fit-0022,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420103,historical,sealed
G3-fit-0023,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420104,historical,sealed
G3-fit-0024,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420105,historical,sealed
G3-fit-0025,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420106,historical,sealed
G3-fit-0026,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420107,historical,sealed
G3-fit-0027,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420108,historical,sealed
G3-fit-0028,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420109,historical,sealed
G3-fit-0029,A-E1_historical,A-E1,H1,shared,raw_train_z_mse,historical_128_64_32,adam_historical,7000,420110,historical,sealed
G3-fit-0030,A-E1_controlled,A-E1,F0eq_hsm,5,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0031,A-E1_controlled,A-E1,F0eq_hsm,5,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0032,A-E1_controlled,A-E1,F0eq_hsm,5,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0033,A-E1_controlled,A-E1,F0eq_hsm,7,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0034,A-E1_controlled,A-E1,F0eq_hsm,7,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0035,A-E1_controlled,A-E1,F0eq_hsm,7,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0036,A-E1_controlled,A-E1,F0eq_hsm,10,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0037,A-E1_controlled,A-E1,F0eq_hsm,10,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0038,A-E1_controlled,A-E1,F0eq_hsm,10,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0039,A-E1_controlled,A-E1,F0eq_hsm,15,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0040,A-E1_controlled,A-E1,F0eq_hsm,15,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0041,A-E1_controlled,A-E1,F0eq_hsm,15,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0042,A-E1_controlled,A-E1,F0eq_hsm,20,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0043,A-E1_controlled,A-E1,F0eq_hsm,20,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0044,A-E1_controlled,A-E1,F0eq_hsm,20,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0045,A-E1_controlled,A-E1,F0eq_kde_scott1024,5,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0046,A-E1_controlled,A-E1,F0eq_kde_scott1024,5,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0047,A-E1_controlled,A-E1,F0eq_kde_scott1024,5,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0048,A-E1_controlled,A-E1,F0eq_kde_scott1024,7,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0049,A-E1_controlled,A-E1,F0eq_kde_scott1024,7,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0050,A-E1_controlled,A-E1,F0eq_kde_scott1024,7,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0051,A-E1_controlled,A-E1,F0eq_kde_scott1024,10,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0052,A-E1_controlled,A-E1,F0eq_kde_scott1024,10,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0053,A-E1_controlled,A-E1,F0eq_kde_scott1024,10,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0054,A-E1_controlled,A-E1,F0eq_kde_scott1024,15,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0055,A-E1_controlled,A-E1,F0eq_kde_scott1024,15,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0056,A-E1_controlled,A-E1,F0eq_kde_scott1024,15,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0057,A-E1_controlled,A-E1,F0eq_kde_scott1024,20,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0058,A-E1_controlled,A-E1,F0eq_kde_scott1024,20,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0059,A-E1_controlled,A-E1,F0eq_kde_scott1024,20,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0060,A-E1_controlled,A-E1,F1eq,5,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0061,A-E1_controlled,A-E1,F1eq,5,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0062,A-E1_controlled,A-E1,F1eq,5,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0063,A-E1_controlled,A-E1,F1eq,7,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0064,A-E1_controlled,A-E1,F1eq,7,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0065,A-E1_controlled,A-E1,F1eq,7,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0066,A-E1_controlled,A-E1,F1eq,10,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0067,A-E1_controlled,A-E1,F1eq,10,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0068,A-E1_controlled,A-E1,F1eq,10,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0069,A-E1_controlled,A-E1,F1eq,15,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0070,A-E1_controlled,A-E1,F1eq,15,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0071,A-E1_controlled,A-E1,F1eq,15,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0072,A-E1_controlled,A-E1,F1eq,20,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0073,A-E1_controlled,A-E1,F1eq,20,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0074,A-E1_controlled,A-E1,F1eq,20,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0075,A-E1_controlled,A-E1,F2,5,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0076,A-E1_controlled,A-E1,F2,5,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0077,A-E1_controlled,A-E1,F2,5,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0078,A-E1_controlled,A-E1,F2,7,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0079,A-E1_controlled,A-E1,F2,7,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0080,A-E1_controlled,A-E1,F2,7,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0081,A-E1_controlled,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0082,A-E1_controlled,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0083,A-E1_controlled,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0084,A-E1_controlled,A-E1,F2,15,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0085,A-E1_controlled,A-E1,F2,15,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0086,A-E1_controlled,A-E1,F2,15,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0087,A-E1_controlled,A-E1,F2,20,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0088,A-E1_controlled,A-E1,F2,20,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0089,A-E1_controlled,A-E1,F2,20,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0090,A-E1_controlled,A-E1,V,5,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0091,A-E1_controlled,A-E1,V,5,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0092,A-E1_controlled,A-E1,V,5,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0093,A-E1_controlled,A-E1,V,7,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0094,A-E1_controlled,A-E1,V,7,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0095,A-E1_controlled,A-E1,V,7,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0096,A-E1_controlled,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0097,A-E1_controlled,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0098,A-E1_controlled,A-E1,V,10,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0099,A-E1_controlled,A-E1,V,15,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0100,A-E1_controlled,A-E1,V,15,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0101,A-E1_controlled,A-E1,V,15,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0102,A-E1_controlled,A-E1,V,20,transformed_train_z_huber,m05,stage1,100000,420001,controlled,sealed
G3-fit-0103,A-E1_controlled,A-E1,V,20,transformed_train_z_huber,m05,stage1,100000,420002,controlled,sealed
G3-fit-0104,A-E1_controlled,A-E1,V,20,transformed_train_z_huber,m05,stage1,100000,420003,controlled,sealed
G3-fit-0105,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m01,stage1,100000,420001,search_stage1,sealed
G3-fit-0106,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m01,stage1,100000,420002,search_stage1,sealed
G3-fit-0107,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m01,stage1,100000,420003,search_stage1,sealed
G3-fit-0108,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m02,stage1,100000,420001,search_stage1,sealed
G3-fit-0109,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m02,stage1,100000,420002,search_stage1,sealed
G3-fit-0110,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m02,stage1,100000,420003,search_stage1,sealed
G3-fit-0111,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m03,stage1,100000,420001,search_stage1,sealed
G3-fit-0112,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m03,stage1,100000,420002,search_stage1,sealed
G3-fit-0113,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m03,stage1,100000,420003,search_stage1,sealed
G3-fit-0114,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m04,stage1,100000,420001,search_stage1,sealed
G3-fit-0115,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m04,stage1,100000,420002,search_stage1,sealed
G3-fit-0116,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m04,stage1,100000,420003,search_stage1,sealed
G3-fit-0117,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420001,search_stage1,sealed
G3-fit-0118,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420002,search_stage1,sealed
G3-fit-0119,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m05,stage1,100000,420003,search_stage1,sealed
G3-fit-0120,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m06,stage1,100000,420001,search_stage1,sealed
G3-fit-0121,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m06,stage1,100000,420002,search_stage1,sealed
G3-fit-0122,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m06,stage1,100000,420003,search_stage1,sealed
G3-fit-0123,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m07,stage1,100000,420001,search_stage1,sealed
G3-fit-0124,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m07,stage1,100000,420002,search_stage1,sealed
G3-fit-0125,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m07,stage1,100000,420003,search_stage1,sealed
G3-fit-0126,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m08,stage1,100000,420001,search_stage1,sealed
G3-fit-0127,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m08,stage1,100000,420002,search_stage1,sealed
G3-fit-0128,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m08,stage1,100000,420003,search_stage1,sealed
G3-fit-0129,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m09,stage1,100000,420001,search_stage1,sealed
G3-fit-0130,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m09,stage1,100000,420002,search_stage1,sealed
G3-fit-0131,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m09,stage1,100000,420003,search_stage1,sealed
G3-fit-0132,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m10,stage1,100000,420001,search_stage1,sealed
G3-fit-0133,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m10,stage1,100000,420002,search_stage1,sealed
G3-fit-0134,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m10,stage1,100000,420003,search_stage1,sealed
G3-fit-0135,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m11,stage1,100000,420001,search_stage1,sealed
G3-fit-0136,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m11,stage1,100000,420002,search_stage1,sealed
G3-fit-0137,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m11,stage1,100000,420003,search_stage1,sealed
G3-fit-0138,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m12,stage1,100000,420001,search_stage1,sealed
G3-fit-0139,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m12,stage1,100000,420002,search_stage1,sealed
G3-fit-0140,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,m12,stage1,100000,420003,search_stage1,sealed
G3-fit-0141,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o1,100000,420001,search_stage2,sealed
G3-fit-0142,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o1,100000,420002,search_stage2,sealed
G3-fit-0143,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o1,100000,420003,search_stage2,sealed
G3-fit-0144,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o2,100000,420001,search_stage2,sealed
G3-fit-0145,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o2,100000,420002,search_stage2,sealed
G3-fit-0146,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o2,100000,420003,search_stage2,sealed
G3-fit-0147,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o3,100000,420001,search_stage2,sealed
G3-fit-0148,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o3,100000,420002,search_stage2,sealed
G3-fit-0149,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_1,o3,100000,420003,search_stage2,sealed
G3-fit-0150,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o1,100000,420001,search_stage2,sealed
G3-fit-0151,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o1,100000,420002,search_stage2,sealed
G3-fit-0152,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o1,100000,420003,search_stage2,sealed
G3-fit-0153,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o2,100000,420001,search_stage2,sealed
G3-fit-0154,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o2,100000,420002,search_stage2,sealed
G3-fit-0155,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o2,100000,420003,search_stage2,sealed
G3-fit-0156,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o3,100000,420001,search_stage2,sealed
G3-fit-0157,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o3,100000,420002,search_stage2,sealed
G3-fit-0158,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_2,o3,100000,420003,search_stage2,sealed
G3-fit-0159,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o1,100000,420001,search_stage2,sealed
G3-fit-0160,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o1,100000,420002,search_stage2,sealed
G3-fit-0161,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o1,100000,420003,search_stage2,sealed
G3-fit-0162,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o2,100000,420001,search_stage2,sealed
G3-fit-0163,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o2,100000,420002,search_stage2,sealed
G3-fit-0164,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o2,100000,420003,search_stage2,sealed
G3-fit-0165,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o3,100000,420001,search_stage2,sealed
G3-fit-0166,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o3,100000,420002,search_stage2,sealed
G3-fit-0167,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_3,o3,100000,420003,search_stage2,sealed
G3-fit-0168,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o1,100000,420001,search_stage2,sealed
G3-fit-0169,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o1,100000,420002,search_stage2,sealed
G3-fit-0170,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o1,100000,420003,search_stage2,sealed
G3-fit-0171,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o2,100000,420001,search_stage2,sealed
G3-fit-0172,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o2,100000,420002,search_stage2,sealed
G3-fit-0173,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o2,100000,420003,search_stage2,sealed
G3-fit-0174,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o3,100000,420001,search_stage2,sealed
G3-fit-0175,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o3,100000,420002,search_stage2,sealed
G3-fit-0176,A-E1_optimized_supplement,A-E1,F2,10,transformed_train_z_huber,selected_top_4,o3,100000,420003,search_stage2,sealed
G3-fit-0177,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0178,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0179,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0180,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0181,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0182,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0183,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0184,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0185,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0186,A-E1_optimized_supplement,A-E1,F2,5,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0187,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0188,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0189,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0190,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0191,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0192,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
G3-fit-0193,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420107,winner_retrain,sealed
G3-fit-0194,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420108,winner_retrain,sealed
G3-fit-0195,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420109,winner_retrain,sealed
G3-fit-0196,A-E1_optimized_supplement,A-E1,F2,7,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420110,winner_retrain,sealed
G3-fit-0197,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420101,winner_retrain,sealed
G3-fit-0198,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420102,winner_retrain,sealed
G3-fit-0199,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420103,winner_retrain,sealed
G3-fit-0200,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420104,winner_retrain,sealed
G3-fit-0201,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420105,winner_retrain,sealed
G3-fit-0202,A-E1_optimized_supplement,A-E1,F2,10,selected:A-E1_loss,selected:A-E1_architecture,selected:A-E1_optimizer,100000,420106,winner_retrain,sealed
