beta,gamma_over_eta,n,repeat_id,cohort_delta,orig_best_delta,orig_best_loss,extended_best_delta,extended_best_loss,migrated,loss_improvement,rel_improvement
1.5,0.5,10,362,0.5,0.5,0.0171849241867559,0.76,0.0058211614115956,True,0.0113637627751602,0.6612634802263538
1.5,0.5,10,367,0.5,0.5,0.1969618144166062,1.0,0.1803832155231318,True,0.0165785988934744,0.0841716397799218
1.5,0.5,10,376,0.5,0.5,0.0461870830778996,0.5,0.0461870830778996,False,0.0,0.0
1.5,0.5,10,378,0.5,0.5,0.0013607269394453,0.5,0.0013607269394453,False,0.0,0.0
1.5,0.5,10,381,0.5,0.5,0.0200148887240828,0.64,0.0167528170945048,True,0.0032620716295779,0.1629822515901827
1.5,0.5,10,382,0.5,0.5,0.3217886106202605,0.5,0.3217886106202605,False,0.0,0.0
1.5,0.5,10,388,0.5,0.5,0.2426662612188876,0.92,0.0706554997416892,True,0.1720107614771984,0.708836739863243
1.5,0.5,10,389,0.5,0.5,0.146511276217033,1.0,0.111072445009452,True,0.035438831207581,0.2418846666456176
1.5,0.5,10,393,0.5,0.5,0.1335144153730549,0.58,0.1202014786778259,True,0.013312936695229,0.0997116053576024
1.5,0.5,10,397,0.5,0.5,0.1120596567668564,0.6,0.1049478673561836,True,0.0071117894106728,0.0634643154892859
1.5,0.5,10,399,0.5,0.5,0.2009736156355818,0.74,0.1427375498448219,True,0.0582360657907599,0.289769707364758
1.5,0.5,10,405,0.5,0.5,0.1114789665670827,0.58,0.1012669279951382,True,0.0102120385719444,0.0916050703232823
1.5,0.5,10,406,0.5,0.5,0.0517942129753506,0.76,0.0234944154575634,True,0.0282997975177871,0.5463891792555146
1.5,0.5,10,408,0.5,0.5,0.1064689324617109,0.94,0.0157808817188085,True,0.0906880507429024,0.851779468865401
1.5,0.5,10,409,0.5,0.5,0.5571484593001494,1.0,0.2691299914453336,True,0.2880184678548158,0.5169510263325582
1.5,0.5,10,411,0.5,0.5,0.030560224889242,0.66,0.0222045581395958,True,0.0083556667496462,0.2734164025274448
1.5,0.5,10,415,0.5,0.5,0.0759272458351976,0.64,0.0690590150355725,True,0.0068682307996251,0.0904580526275486
1.5,0.5,10,418,0.5,0.5,0.1381434956645533,0.66,0.0982239024293804,True,0.0399195932351729,0.2889719348937542
1.5,0.5,10,428,0.5,0.5,0.0125290447353772,0.66,0.0038268728649587,True,0.0087021718704184,0.6945598849884288
1.5,0.5,10,430,0.5,0.5,0.1712533183592982,1.0,0.136980997484021,True,0.0342723208752772,0.2001264629709079
1.5,0.5,10,431,0.5,0.5,0.3643734429215914,0.5,0.3643734429215914,False,0.0,0.0
1.5,0.5,10,432,0.5,0.5,0.0895973524415683,1.0,0.0835294388782014,True,0.0060679135633669,0.067724250750871
1.5,0.5,10,436,0.5,0.5,0.1513802002154668,1.0,0.1247308903375551,True,0.0266493098779116,0.1760422422481963
1.5,0.5,10,437,0.5,0.5,0.0869746096215981,0.82,0.0784582693207593,True,0.0085163403008387,0.0979175455675048
1.5,0.5,10,443,0.5,0.5,0.1644115633342272,1.0,0.1370736983172698,True,0.0273378650169574,0.1662770212906686
1.5,0.5,10,444,0.5,0.5,0.2268838920529861,0.78,0.0929746976203666,True,0.1339091944326195,0.5902102314136366
1.5,0.5,10,450,0.5,0.5,0.0806443596599573,1.0,0.074469387643149,True,0.0061749720168082,0.0765704141349185
1.5,0.5,10,451,0.5,0.5,0.0762768091508027,1.0,0.0073695891829576,True,0.068907219967845,0.903383619936334
1.5,0.5,10,455,0.5,0.5,0.072728946649493,0.54,0.0676202508871496,True,0.0051086957623433,0.0702429499902426
1.5,0.5,10,459,0.5,0.5,0.1061471612723476,0.5,0.1061471612723476,False,0.0,0.0
1.5,0.5,10,466,0.5,0.5,0.0230941421979069,0.56,0.0223833295346621,True,0.0007108126632447,0.0307789160191976
1.5,0.5,10,480,0.5,0.5,0.1095613717307777,1.0,0.0573889358057071,True,0.0521724359250706,0.4761937086117594
1.5,0.5,10,483,0.5,0.5,0.0666317557047832,0.8,0.017708370648296,True,0.0489233850564872,0.7342352687395148
1.5,0.5,10,485,0.5,0.5,0.0138060116209143,0.64,0.0086465197577331,True,0.0051594918631811,0.3737134231703241
1.5,0.5,10,487,0.5,0.5,0.10260603449903,0.54,0.1025248727776383,True,8.116172139170652e-05,0.0007910033926169
1.5,0.5,10,489,0.5,0.5,0.0295623323143261,1.0,0.0194087312421062,True,0.0101536010722199,0.3434641409297551
1.5,0.5,10,493,0.5,0.5,0.0035339407306391,0.58,0.0025500831528417,True,0.0009838575777973,0.2784023991311864
1.5,0.5,10,496,0.5,0.5,0.1161872037706506,0.74,0.0613410945289743,True,0.0548461092416762,0.4720494810249545
1.5,0.5,10,507,0.5,0.5,0.1354422844916579,0.74,0.0716448962881902,True,0.0637973882034676,0.4710300660012641
1.5,0.5,10,514,0.5,0.5,0.0092908562120831,0.64,0.0064889198324628,True,0.0028019363796202,0.3015799960369903
1.5,0.5,10,518,0.5,0.5,0.2048152850529156,1.0,0.1847967780807284,True,0.0200185069721872,0.0977393213939836
1.5,0.5,10,522,0.5,0.5,0.0908132949536653,0.88,0.0295347542171785,True,0.0612785407364867,0.6747749959711544
1.5,0.5,10,526,0.5,0.5,0.0881448630707238,0.78,0.066855565320221,True,0.0212892977505028,0.2415262445120728
1.5,0.5,10,532,0.5,0.5,0.0267013003919658,0.78,0.0087650596439909,True,0.0179362407479749,0.6717366002657971
1.5,0.5,10,534,0.5,0.5,0.0529349346396721,0.8,0.018384036305211,True,0.034550898334461,0.6527050343907834
1.5,0.5,10,541,0.5,0.5,0.0135886194122324,0.7,0.0069826278295466,True,0.0066059915826857,0.4861414822420499
1.5,0.5,10,544,0.5,0.5,0.0151800267146501,0.68,0.0070915487500725,True,0.0080884779645775,0.5328368728607982
1.5,0.5,10,545,0.5,0.5,0.0463129119251248,0.94,0.0221796762052346,True,0.0241332357198902,0.5210908732948378
1.5,0.5,10,549,0.5,0.5,0.1081887405425053,1.0,0.098590964613068,True,0.0095977759294372,0.0887132605602935
1.5,0.5,10,553,0.5,0.5,0.1526719585391357,0.52,0.1526717949815155,True,1.6355762014197417e-07,1.071300988780124e-06
1.5,0.5,10,559,0.5,0.5,0.1416293865094771,1.0,0.101024393481211,True,0.040604993028266,0.2866989261832959
1.5,0.5,10,563,0.5,0.5,0.1465317168627763,1.0,0.0980825301669549,True,0.0484491866958214,0.3306395893879615
1.5,0.5,10,564,0.5,0.5,0.3957176784489395,0.92,0.1213582278185846,True,0.2743594506303549,0.6933211872305983
1.5,0.5,10,572,0.5,0.5,0.1893924339794168,1.0,0.142644532633985,True,0.0467479013454318,0.246830881061027
1.5,0.5,10,575,0.5,0.5,0.0548711962799725,0.64,0.0462602410468986,True,0.0086109552330738,0.156930335346394
1.5,0.5,10,581,0.5,0.5,0.1685520271264918,1.0,0.0742513972968563,True,0.0943006298296354,0.5594749077616636
1.5,0.5,10,582,0.5,0.5,0.1911545727088143,1.0,0.0450575737367283,True,0.1460969989720859,0.7642872304950583
1.5,0.5,10,587,0.5,0.5,0.2348047789876706,1.0,0.0422848420090528,True,0.1925199369786177,0.8199149004063788
1.5,0.5,10,596,0.5,0.5,0.0847369839105273,1.0,0.0732227798383999,True,0.0115142040721274,0.1358816840151534
1.5,0.5,10,600,0.5,0.5,0.05595697147422,0.5,0.05595697147422,False,0.0,0.0
1.5,0.5,10,607,0.5,0.5,0.0045018757830477,0.56,0.0039705335104063,True,0.0005313422726414,0.1180268621898101
1.5,0.5,10,610,0.5,0.5,0.2008009650821054,1.0,0.1247527972405336,True,0.0760481678415717,0.3787241152475361
1.5,0.5,10,613,0.5,0.5,0.0424164789505962,0.5,0.0424164789505962,False,0.0,0.0
1.5,0.5,10,617,0.5,0.5,0.0518155298358057,1.0,0.0098768814975496,True,0.041938648338256,0.8093837594858575
1.5,0.5,10,627,0.5,0.5,0.0781707845152157,1.0,0.0482780658771137,True,0.029892718638102,0.3824026946062369
1.5,0.5,10,628,0.5,0.5,0.2816088023289512,0.6,0.2065346606599845,True,0.0750741416689667,0.2665901813014762
1.5,0.5,10,636,0.5,0.5,0.0489493456431148,0.72,0.021868133199366,True,0.0270812124437488,0.5532497337389439
1.5,0.5,10,637,0.5,0.5,0.136075996736319,1.0,0.089993689431289,True,0.0460823073050299,0.3386512567262385
1.5,0.5,10,650,0.5,0.5,0.4889856329624532,1.0,0.4325088260087295,True,0.0564768069537236,0.1154978861271783
1.5,0.5,10,655,0.5,0.5,0.0760501062507578,0.56,0.0733807988020816,True,0.0026693074486761,0.0350993256981753
1.5,0.5,10,656,0.5,0.5,0.1020576025613422,1.0,0.0725089824262434,True,0.0295486201350987,0.2895288483514831
1.5,0.5,10,658,0.5,0.5,0.2895912660823329,0.56,0.2566264130491579,True,0.0329648530331749,0.1138323454264769
1.5,0.5,10,659,0.5,0.5,0.1961690298066788,1.0,0.1755676851929409,True,0.0206013446137379,0.1050183335975114
1.5,0.5,10,665,0.5,0.5,0.1850223937396404,1.0,0.160690519149597,True,0.0243318745900434,0.1315077277850093
1.5,0.5,10,668,0.5,0.5,0.0513764963803035,0.72,0.0310402497191956,True,0.0203362466611079,0.3958278219396896
1.5,0.5,10,669,0.5,0.5,0.1057115217618026,0.82,0.0325651170201869,True,0.0731464047416157,0.6919435414659418
1.5,0.5,10,673,0.5,0.5,0.1009417208757004,0.72,0.0817765348409819,True,0.0191651860347184,0.1898638726232777
1.5,0.5,10,678,0.5,0.5,0.0441660657098024,0.78,0.0188338177251631,True,0.0253322479846393,0.5735681360229682
1.5,0.5,10,679,0.5,0.5,0.0709093284114205,0.7,0.0248525510024866,True,0.0460567774089338,0.6495164802818253
1.5,0.5,10,680,0.5,0.5,0.0452371673768064,0.58,0.0440550843838617,True,0.0011820829929446,0.0261307915921978
1.5,0.5,10,681,0.5,0.5,0.0811823810831093,1.0,0.0562696805928463,True,0.024912700490263,0.3068732421725715
1.5,0.5,10,686,0.5,0.5,1.2093477789139602,0.8,0.5000420347519191,True,0.7093057441620411,0.5865192432891589
1.5,0.5,10,689,0.5,0.5,0.0194508750844755,0.76,0.0096875775735784,True,0.0097632975108971,0.5019464403783847
1.5,0.5,10,690,0.5,0.5,0.1413961637883821,0.8,0.1383487573767738,True,0.0030474064116083,0.0215522566522324
1.5,0.5,10,691,0.5,0.5,0.1647963835437002,1.0,0.1130717481980548,True,0.0517246353456453,0.3138699662782901
1.5,0.5,10,702,0.5,0.5,0.3180421941887666,1.0,0.0803786207035707,True,0.2376635734851958,0.7472705755014888
1.5,0.5,10,705,0.5,0.5,0.1115142548746134,0.62,0.0963284325975742,True,0.0151858222770391,0.136178305581776
1.5,0.5,10,707,0.5,0.5,0.0908783509340361,0.58,0.0847148602635812,True,0.0061634906704548,0.0678213304610751
1.5,0.5,10,719,0.5,0.5,0.0084370944734648,0.56,0.0081755687162184,True,0.0002615257572463,0.030997135100111
1.5,0.5,10,727,0.5,0.5,0.1112961365228493,0.58,0.1005133104571831,True,0.0107828260656661,0.0968841004058788
1.5,0.5,10,728,0.5,0.5,0.1034975290209619,0.94,0.0221236200417461,True,0.0813739089792158,0.7862401136430484
1.5,0.5,10,734,0.5,0.5,0.1671968431289516,1.0,0.0842925981645618,True,0.0829042449643898,0.4958481476857153
1.5,0.5,10,735,0.5,0.5,0.017125538486825,0.58,0.0167956992388591,True,0.0003298392479658,0.0192600803892743
1.5,0.5,10,737,0.5,0.5,0.1258034715513667,1.0,0.0528547224699215,True,0.0729487490814452,0.5798627667572716
1.5,0.5,10,738,0.5,0.5,0.8413357032452216,1.0,0.3946001372383396,True,0.4467355660068819,0.5309837253830095
1.5,0.5,10,746,0.5,0.5,0.0928860928486695,1.0,0.0309504052769648,True,0.0619356875717047,0.6667918271964633
1.5,0.5,10,756,0.5,0.5,0.0881353422798596,1.0,0.0687406866156663,True,0.0193946556641933,0.2200553735028194
1.5,0.5,10,757,0.5,0.5,0.3866344378226114,1.0,0.1403496711304445,True,0.2462847666921668,0.6369964560817595
1.5,0.5,10,760,0.5,0.5,0.445804110366125,0.52,0.4387157569052977,True,0.0070883534608272,0.0159001527711483
1.5,0.5,10,764,0.5,0.5,0.0220329388220874,0.52,0.0219842436627969,True,4.8695159290439854e-05,0.0022101073163069
1.5,0.5,10,769,0.5,0.5,0.1730914339958418,1.0,0.075360986276089,True,0.0977304477197528,0.5646174710303723
1.5,0.5,10,777,0.5,0.5,0.286410852129458,0.6,0.2241905328901124,True,0.0622203192393455,0.2172414864057663
1.5,0.5,10,795,0.5,0.5,0.1922388444462784,0.6,0.1631086478501376,True,0.0291301965961408,0.1515312718407506
1.5,0.5,10,796,0.5,0.5,0.1899482506558917,0.66,0.1897111451714808,True,0.0002371054844109,0.0012482635854354
1.5,0.5,10,800,0.5,0.5,0.1337930353960636,0.64,0.1069408923980865,True,0.026852142997977,0.2006991090267701
1.5,0.5,10,806,0.5,0.5,0.2901382562379203,0.5,0.2901382562379203,False,0.0,0.0
1.5,0.5,10,807,0.5,0.5,0.2953244526400753,1.0,0.1345304195636952,True,0.16079403307638,0.5444656940492045
1.5,0.5,10,810,0.5,0.5,0.018370743652609,0.5,0.018370743652609,False,0.0,0.0
1.5,0.5,10,813,0.5,0.5,0.1221991983766803,1.0,0.0791252783249578,True,0.0430739200517225,0.352489383105008
1.5,0.5,10,820,0.5,0.5,0.1040180801320913,1.0,0.0240519294281609,True,0.0799661507039303,0.768771646259788
1.5,0.5,10,830,0.5,0.5,0.1093562869562058,0.86,0.0220948191241554,True,0.0872614678320504,0.7979556572453506
1.5,0.5,10,833,0.5,0.5,0.119667879489981,0.56,0.1185718241611056,True,0.0010960553288754,0.0091591439035001
1.5,0.5,10,838,0.5,0.5,0.034193505193914,0.5,0.034193505193914,False,0.0,0.0
1.5,0.5,10,839,0.5,0.5,0.4510897658303036,1.0,0.2584415598505952,True,0.1926482059797083,0.4270728812149134
1.5,0.5,10,840,0.5,0.5,0.0869025104481455,1.0,0.0341851227735002,True,0.0527173876746453,0.6066267522398173
1.5,0.5,10,843,0.5,0.5,0.0196633911731881,0.76,0.0043013523460071,True,0.015362038827181,0.7812507360443398
1.5,0.5,10,847,0.5,0.5,0.2053063288177046,1.0,0.098472053517296,True,0.1068342753004086,0.5203652313868454
1.5,0.5,10,848,0.5,0.5,0.4383519748137803,0.82,0.159720090760968,True,0.2786318840528122,0.6356350605496417
1.5,0.5,10,853,0.5,0.5,0.0221482948396387,0.84,0.0066293608339764,True,0.0155189340056623,0.7006830150142344
1.5,0.5,10,859,0.5,0.5,0.1557852918679871,1.0,0.0760345529452753,True,0.0797507389227118,0.51192726839895
1.5,0.5,10,870,0.5,0.5,0.1723900191968294,0.54,0.1655149561328256,True,0.0068750630640038,0.0398808648901772
1.5,0.5,10,874,0.5,0.5,0.0476855113312393,0.94,0.0053121553477303,True,0.0423733559835089,0.8886002225952788
1.5,0.5,10,882,0.5,0.5,0.026002579625053,0.6,0.0220464275711286,True,0.0039561520539243,0.1521445991501817
1.5,0.5,10,890,0.5,0.5,0.1497632562685872,1.0,0.0442671399086472,True,0.1054961163599399,0.7044192212991279
1.5,0.5,10,892,0.5,0.5,0.0605729446799547,0.6,0.0571512302031551,True,0.0034217144767996,0.0564891552636035
1.5,0.5,10,894,0.5,0.5,0.0140823323073183,0.8,0.0011991658918441,True,0.0128831664154742,0.914846073386513
1.5,0.5,10,905,0.5,0.5,0.12729458120372,0.72,0.1258545076009842,True,0.0014400736027357,0.011312921485881
1.5,0.5,10,906,0.5,0.5,0.1733549048674216,0.6,0.1629784739642929,True,0.0103764309031286,0.0598565752210147
1.5,0.5,10,908,0.5,0.5,0.0518592796135476,1.0,0.0328124331403208,True,0.0190468464732268,0.3672794264625896
1.5,0.5,10,912,0.5,0.5,0.179367193400245,0.66,0.1211519423647856,True,0.0582152510354594,0.3245590786803262
1.5,0.5,10,914,0.5,0.5,0.0288327771288295,0.98,0.0027524281386081,True,0.0260803489902214,0.904538223067802
1.5,0.5,10,916,0.5,0.5,0.0440789847730096,0.5,0.0440789847730096,False,0.0,0.0
1.5,0.5,10,918,0.5,0.5,0.0231489028677193,0.62,0.0207578280478397,True,0.0023910748198795,0.1032910645287576
1.5,0.5,10,923,0.5,0.5,0.1222190689627488,1.0,0.0827615719705973,True,0.0394574969921514,0.3228423954381271
1.5,0.5,10,925,0.5,0.5,0.2006563815427166,1.0,0.1295204465075736,True,0.071135935035143,0.354516185771043
1.5,0.5,10,928,0.5,0.5,0.0222927812950124,0.78,0.0131902145447429,True,0.0091025667502695,0.4083190262269357
1.5,0.5,10,932,0.5,0.5,0.1526373235269804,0.7,0.0900971887674775,True,0.0625401347595029,0.4097302895149902
1.5,0.5,10,940,0.5,0.5,0.0250685817817999,0.76,0.0115762265670711,True,0.0134923552147288,0.5382177313486636
1.5,0.5,10,944,0.5,0.5,0.052854207015193,1.0,0.0249911758590385,True,0.0278630311561545,0.5271677077312921
1.5,0.5,10,946,0.5,0.5,0.0577237898845051,0.76,0.0266346167055752,True,0.0310891731789298,0.5385851005475152
1.5,0.5,10,948,0.5,0.5,0.0437306255897466,0.82,0.0157480675837175,True,0.027982558006029,0.6398846947341643
1.5,0.5,10,950,0.5,0.5,0.0603178866410318,0.56,0.0595774437207595,True,0.0007404429202722,0.0122756774400746
1.5,0.5,10,962,0.5,0.5,0.0376477099625465,0.76,0.0170308684090348,True,0.0206168415535117,0.5476253821021828
1.5,0.5,10,969,0.5,0.5,0.0656807545795664,0.66,0.0606730299882182,True,0.0050077245913481,0.0762434083378521
1.5,0.5,10,972,0.5,0.5,0.0815205094791168,0.62,0.0797512532263072,True,0.0017692562528096,0.0217032040662462
1.5,0.5,10,977,0.5,0.5,0.0022413674933139,0.5,0.0022413674933139,False,0.0,0.0
1.5,0.5,10,983,0.5,0.5,0.0676347325994619,0.56,0.0675362699037012,True,9.846269576069266e-05,0.0014558007694625
1.5,0.5,10,984,0.5,0.5,0.074755527057629,0.64,0.066163730105436,True,0.008591796952193,0.1149319293216886
1.5,0.5,10,987,0.5,0.5,0.0064435869246463,0.62,0.0052391541812591,True,0.0012044327433872,0.1869196082046062
1.5,0.5,10,991,0.5,0.5,0.1336573371063465,0.6,0.1199653076374,True,0.0136920294689465,0.1024412857937777
1.5,0.5,10,992,0.5,0.5,0.142423259601453,0.5,0.142423259601453,False,0.0,0.0
1.5,0.5,20,0,0.5,0.5,0.034456304005913,1.0,0.0145384576222865,True,0.0199178463836264,0.5780610241948284
1.5,0.5,20,3,0.5,0.5,0.0029056154633706,0.52,0.0029047613241421,True,8.541392285277977e-07,0.0002939615511052
1.5,0.5,20,11,0.5,0.5,0.0036537268289954,0.8,0.0008968288670894,True,0.002756897961906,0.7545440835991554
1.5,0.5,20,12,0.5,0.5,0.0828210920011923,0.68,0.08164716153911,True,0.0011739304620822,0.0141742934525107
1.5,0.5,20,22,0.5,0.5,0.0243112287767502,1.0,0.0054924562274156,True,0.0188187725493346,0.7740773912395468
1.5,0.5,20,24,0.5,0.5,0.0629987145751533,1.0,0.0480341115684034,True,0.0149646030067499,0.23753822768714
1.5,0.5,20,26,0.5,0.5,0.0351177842767326,0.58,0.034661386138191,True,0.0004563981385416,0.0129962111204159
1.5,0.5,20,37,0.5,0.5,0.0585129398177512,1.0,0.0504311008916378,True,0.0080818389261134,0.1381205413928223
1.5,0.5,20,38,0.5,0.5,0.0167444461820181,1.0,0.0069011899880146,True,0.0098432561940035,0.5878520010159682
1.5,0.5,20,40,0.5,0.5,0.1415742179583586,1.0,0.1084983800912762,True,0.0330758378670824,0.2336289639742953
1.5,0.5,20,49,0.5,0.5,0.1366519824930389,0.8,0.1002062896889471,True,0.0364456928040918,0.2667044571120536
1.5,0.5,20,53,0.5,0.5,0.0229564134838151,0.96,0.0039943360632161,True,0.018962077420599,0.8260034797668974
1.5,0.5,20,56,0.5,0.5,0.005473595203141,0.7,0.0036337460132967,True,0.0018398491898442,0.3361317601251254
1.5,0.5,20,59,0.5,0.5,0.290149340710803,1.0,0.1363125289543043,True,0.1538368117564987,0.5301987293151583
1.5,0.5,20,61,0.5,0.5,0.006787900100643,0.88,0.001060833094364,True,0.005727067006279,0.8437170437638627
1.5,0.5,20,64,0.5,0.5,0.0306643007186168,1.0,0.0090808114777655,True,0.0215834892408513,0.703863735191836
1.5,0.5,20,68,0.5,0.5,0.0135729578977184,0.54,0.0134514544389997,True,0.0001215034587186,0.0089518776698711
1.5,0.5,20,70,0.5,0.5,0.0095998355502999,1.0,0.0018538615521563,True,0.0077459739981435,0.8068861135753035
1.5,0.5,20,74,0.5,0.5,0.1042949305805127,0.58,0.1031181838213725,True,0.0011767467591402,0.0112828759038465
1.5,0.5,20,75,0.5,0.5,0.0592664639936446,1.0,0.0476639042172727,True,0.0116025597763719,0.1957693946042764
1.5,0.5,20,79,0.5,0.5,0.2255294950026938,1.0,0.0765229884884478,True,0.1490065065142459,0.6606963160737187
1.5,0.5,20,80,0.5,0.5,0.0688430671887285,1.0,0.0145120148676185,True,0.05433105232111,0.7892015062630083
1.5,0.5,20,84,0.5,0.5,0.0948799648939054,0.68,0.0893102332511042,True,0.0055697316428012,0.058702926893252
1.5,0.5,20,86,0.5,0.5,0.1361744224321036,1.0,0.0400065057628226,True,0.0961679166692809,0.7062113057041249
1.5,0.5,20,87,0.5,0.5,0.0666511309899478,1.0,0.0098125397633982,True,0.0568385912265496,0.8527775955538082
1.5,0.5,20,88,0.5,0.5,0.0466396474389571,1.0,0.0055200197196978,True,0.0411196277192593,0.8816453377585546
1.5,0.5,20,94,0.5,0.5,0.1501830731579843,1.0,0.0875345668110256,True,0.0626485063469586,0.4171475854742692
1.5,0.5,20,97,0.5,0.5,0.065166175886804,1.0,0.0144779234829208,True,0.0506882524038832,0.7778307030311327
1.5,0.5,20,99,0.5,0.5,0.0691808970028599,0.8,0.042337816569745,True,0.0268430804331149,0.3880128994569875
1.5,0.5,20,100,0.5,0.5,0.026245563246438,0.84,0.010669927842559,True,0.015575635403879,0.5934578449556757
1.5,0.5,20,115,0.5,0.5,0.0248803391212277,1.0,0.0046885487482905,True,0.0201917903729372,0.8115560754439128
1.5,0.5,20,116,0.5,0.5,0.0076277911963347,0.96,0.0034525021574379,True,0.0041752890388968,0.5473785177684317
1.5,0.5,20,117,0.5,0.5,0.0445731576110565,0.86,0.0285725640291866,True,0.0160005935818698,0.3589737510070594
1.5,0.5,20,118,0.5,0.5,0.1370998872872394,1.0,0.0536133466009121,True,0.0834865406863273,0.6089468221911352
1.5,0.5,20,121,0.5,0.5,0.1157967309460226,1.0,0.0538054406239175,True,0.061991290322105,0.5353457719890351
1.5,0.5,20,122,0.5,0.5,0.0983892022572609,0.9,0.0506047862508538,True,0.047784416006407,0.4856672776090191
1.5,0.5,20,129,0.5,0.5,0.0753204121396105,0.88,0.0426967654552567,True,0.0326236466843537,0.4331315477122465
1.5,0.5,20,131,0.5,0.5,0.0023199064192288,0.52,0.0022929927795658,True,2.691363966298311e-05,0.011601174702525
1.5,0.5,20,133,0.5,0.5,0.0965125439578236,1.0,0.0864221477384704,True,0.0100903962193531,0.104550101008245
1.5,0.5,20,137,0.5,0.5,0.0905299810748433,0.88,0.0539849300643534,True,0.0365450510104899,0.4036789865257701
1.5,0.5,20,138,0.5,0.5,0.0262852063593283,0.86,0.0076816519484821,True,0.0186035544108461,0.707757594006637
1.5,0.5,20,141,0.5,0.5,0.0443877702309469,1.0,0.0101567828148077,True,0.0342309874161391,0.7711806030813755
1.5,0.5,20,142,0.5,0.5,0.0271557005022884,0.92,0.010993355342958,True,0.0161623451593304,0.595173199747448
1.5,0.5,20,144,0.5,0.5,0.278970114860784,1.0,0.1084508287475067,True,0.1705192861132772,0.6112457106682286
1.5,0.5,20,151,0.5,0.5,0.0034146118786595,0.76,0.0009466514871034,True,0.002467960391556,0.7227645422837752
1.5,0.5,20,153,0.5,0.5,0.1006991944613813,1.0,0.0583871781700942,True,0.0423120162912871,0.4201822717411508
