budget_policy,domain_id,domain_label,train_beta_min,train_beta_max,n_train_per_n,n,beta,n_total,n_valid,failure_rate,J1,beta_bias,beta_sd,beta_rmse,eta_bias,eta_sd,eta_rmse,gamma_bias,gamma_sd,gamma_rmse,x095_bias,x095_sd,x095_rmse
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,4.25,1500,1500,0.0,0.3309465276583064,-0.1690752202528314,0.14045770496355056,0.21977635164544473,-0.09169052375465317,0.1550378928099518,0.18007741628129856,0.08461202328615369,0.14714388639328016,0.16969408820568818,-0.013460005777560326,0.10077791690575277,0.10163950756982998
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,4.5,1500,1500,0.0,0.34285518259673103,-0.19496240467603695,0.1279674631476773,0.23318467734201287,-0.10224253409285555,0.1498053961790554,0.1813290693672958,0.09418172677490265,0.1464187342097277,0.17405272502529107,-0.01937695495552361,0.09727730931297879,0.09915660697729572
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,4.75,1500,1500,0.0,0.3569248199092776,-0.21490213120839963,0.11713110804133776,0.2447314364861812,-0.11508098088136655,0.14811790861113433,0.1875311202673294,0.10775924954604049,0.14399895114151004,0.17981637854756424,-0.019568323352182015,0.09015826195264003,0.0922280460001414
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,5.0,1500,1500,0.0,0.37101871869277103,-0.23466342630413217,0.10382005194392756,0.2565898304589985,-0.12565730751538023,0.14633511885506204,0.19284566358705885,0.1165990121265972,0.14507170456430604,0.1860835795042509,-0.02304441322500716,0.08594050147919674,0.08894881072195984
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,5.25,1500,1500,0.0,0.39213937798712417,-0.25685355916662594,0.09544228190341845,0.2740016554914314,-0.13504961582128927,0.14872224448933616,0.20085307864726995,0.12916523288456527,0.14725903973745083,0.19584285882818694,-0.02331386475131672,0.08610230390128389,0.08917511212362074
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,5.5,1500,1500,0.0,0.40727813871984064,-0.27669123580146787,0.08551529958141262,0.2895963245407889,-0.14281342073893197,0.14650338436058472,0.20455954131867737,0.1370971447638045,0.14623089172195394,0.2004116891477545,-0.026406963139454526,0.07910486802951971,0.08337107488883017
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,15,5.75,1500,1500,0.0,0.42612488227477036,-0.2991773863747052,0.07960579460560309,0.3095803067559357,-0.14957841501732172,0.14680481354733765,0.20954948759400233,0.1441420052157293,0.1451502300041151,0.20452740943863415,-0.03205174712296355,0.07606099290267261,0.08251504278138574
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,0.75,1500,1470,0.020000000000000018,1.0448030583541692,0.6200671702322754,0.3782449830762481,0.7262611353983421,0.5539824889411387,0.4393683143877321,0.7069722702776596,-0.1597785949282536,0.08125809380110348,0.1792416956286256,-0.15108574370572528,0.27377747632299737,0.31261800860599476
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,1.0,1500,1499,0.0006666666666667043,0.6581032665823803,0.46419655882170996,0.23621718502721217,0.5208068546680168,0.2560752571672483,0.27309211588645854,0.3743048067929481,-0.12285012734635863,0.07193600520945466,0.14234988750905442,-0.02004269112905776,0.22367065107715886,0.2244925277103687
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,1.25,1500,1500,0.0,0.44600082312165734,0.305879422355911,0.17349048403562015,0.35162636861636565,0.1302945976825359,0.20518139067308347,0.24299798146296475,-0.09097121200339062,0.08920288941925011,0.12738764509868414,0.02888372655370166,0.21899539294136272,0.22081956239069456
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,1.5,1500,1499,0.0006666666666667043,0.34948245083316754,0.18163851989087032,0.17899181886783525,0.25496911610423023,0.07228363966754155,0.18451991239387677,0.19811564575357749,-0.06294478516258008,0.11056688771970813,0.12719641181170013,0.03932439760388948,0.2184454816446676,0.22188511259187033
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,1.75,1500,1500,0.0,0.32762540331480716,0.11534767884455824,0.20370475225362203,0.23403642740994343,0.045824545059193755,0.17865128200493938,0.1843770375386148,-0.05261686107717182,0.12574764868053245,0.13627348814374923,0.02347797334789134,0.18489966005444494,0.18632312684665522
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,2.0,1500,1500,0.0,0.34026733404529885,0.07792321646293981,0.23353511326246482,0.24611850334955473,0.03238046491809149,0.18263815558679342,0.18542640746993602,-0.039970634168574146,0.13870747367413505,0.1443072705724264,0.020875101358548736,0.16214978869604715,0.16343437662127974
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,2.25,1500,1500,0.0,0.34019878999709197,0.05073013034848113,0.2362340618437901,0.2415426954924106,0.01926667297980283,0.18251866844707312,0.18347223307587662,-0.0347207406814804,0.15013253926444675,0.1540463652927172,0.009389198832993486,0.15585331117922385,0.15608400993433988
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,2.5,1500,1500,0.0,0.3398039447383025,0.022274490019339302,0.23713963248132447,0.23810474178843444,0.009536634128153205,0.18562480102268453,0.18580781227037343,-0.02161065262111352,0.15426326250796482,0.15571868769313454,0.0051613761889592906,0.1439892305073227,0.14403373345824283
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,2.75,1500,1500,0.0,0.3263109966259668,0.0018013710989252256,0.2249523589803907,0.22488457714897078,-0.003787522581407141,0.17598250136911237,0.17596459744763684,-0.006971355842621298,0.1578298481371918,0.15793116831281745,0.006876214279291624,0.13464106584024577,0.13477170866198787
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,3.0,1500,1500,0.0,0.3174500610270147,-0.020324134892758906,0.2166936703108395,0.2175727765923087,-0.013669089854625829,0.17263436682942648,0.17311730188413796,0.004477583685033807,0.1531751315062046,0.15318951635253938,0.0018239133860131033,0.12088073036071288,0.12085419396362444
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,3.25,1500,1500,0.0,0.3053744689084372,-0.04869923461738087,0.1984636267936487,0.20428697479681368,-0.034581199470290994,0.16516784793879324,0.1686952589855681,0.020445830168911557,0.15053033604122687,0.1518627926296241,-0.00301682430306717,0.11428571006941432,0.11428743269754156
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,3.5,1500,1500,0.0,0.29713235676147765,-0.06393285871502312,0.1862797668475381,0.19688684193183256,-0.049686866511361394,0.15605619444941893,0.16372563891828917,0.03859194122756216,0.1457461747014975,0.15072200924064685,0.002490071210460209,0.10727809280468815,0.10727123219972463
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,3.75,1500,1500,0.0,0.29527540196943425,-0.09256648816943099,0.16994942833086693,0.19347379077422838,-0.05971433100303949,0.1513053195837036,0.16261561690577064,0.04979325388420556,0.14438194391309883,0.15268142136493473,-0.003468158769757178,0.10138935243690304,0.10141486928602596
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,4.0,1500,1500,0.0,0.28892804388745635,-0.11192058567341084,0.1507199335059403,0.1876900943610957,-0.07110267280783537,0.14341153069871182,0.16002732883169496,0.059850085108945184,0.13810785718516175,0.1504762341712056,-0.008294578384092154,0.09562048801498654,0.0959478099818258
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,4.25,1500,1500,0.0,0.30511882416219666,-0.13777435650943332,0.13935781039844217,0.19593219634461276,-0.08790222781068865,0.14460129225085508,0.16918154652784187,0.07862162590617955,0.14112970610036962,0.16151060524976463,-0.005434313898986812,0.08797919114103182,0.08811758970830047
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,4.5,1500,1500,0.0,0.3105902215438267,-0.15726034974834915,0.12336490437985805,0.19984887115652214,-0.09803317335353127,0.13949858674630072,0.17046227015044285,0.08981893306199591,0.13933711406431948,0.16573873678553433,-0.0060678896835239665,0.08475271030437652,0.08494146518561882
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,4.75,1500,1500,0.0,0.327937106030017,-0.18616964719887527,0.11321912253728142,0.21787418739521872,-0.11122373931386081,0.13792916147729672,0.17715103952201536,0.09990448571109647,0.13683080314173418,0.16938445375678693,-0.014750663016907741,0.07889111525523743,0.08023241813803227
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,5.0,1500,1500,0.0,0.35072091852345477,-0.2075264964997048,0.10643410406625249,0.23321216330233635,-0.1264554681023223,0.14022432447190172,0.1887875472918246,0.11601973900870767,0.13974602329351954,0.18159435994908352,-0.013845324199103743,0.0769320571650468,0.07814274584082997
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,5.25,1500,1500,0.0,0.36564025188335997,-0.2287420022205052,0.09555025238193242,0.2478843838222632,-0.1365723357208408,0.1378084287607935,0.19398583748925177,0.12636075436835253,0.13660534888625178,0.18605273689999152,-0.016999374139271238,0.0705081328597643,0.07250559465285548
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,5.5,1500,1500,0.0,0.3849658885729741,-0.25148107008626275,0.08571215918877681,0.2656772574541878,-0.1446601472393247,0.13833664973963353,0.2001270317607836,0.13390404641742829,0.14016527845695165,0.19381305785477657,-0.021230712060546875,0.06963948238538842,0.07278164285379982
fixed_density,wide_1.5_5.0,"[1.5, 5.0]",1.5,5.0,12000,20,5.75,1500,1500,0.0,0.4090319313844099,-0.27446858688135306,0.08214193470887397,0.28648875095555143,-0.15723730808743475,0.14010834543585388,0.21057263026419548,0.144196868999561,0.14181380136821253,0.20221395563018657,-0.02605058095154073,0.06943769324395278,0.07414183444897153
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,0.75,1500,1500,0.0,1.3908193509362823,1.056212251044102,0.3590046484379908,1.1155190424031325,0.4582586637654315,0.6457740128683078,0.7916735833420565,-0.2027018811835203,0.1489140738102002,0.2514928834244988,0.0801398115832488,0.5205021048838228,0.5264638787498117
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,1.0,1500,1500,0.0,0.9007301919347799,0.7004092595753485,0.26472326686856285,0.748735480648387,0.20554773706699417,0.40387039922897,0.4530479342414893,-0.1486173831906909,0.15292511926506067,0.2132079453505744,0.13337832337023492,0.4761734044679816,0.4943477799352745
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,1.25,1500,1500,0.0,0.6244899591396086,0.4476932059706097,0.21511523697304397,0.4966617784167541,0.11319955627329807,0.307557916592575,0.3276323402095674,-0.09947469303295045,0.1615364294297776,0.18966242794739105,0.14471134363577146,0.4527650137269062,0.47518508659983477
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,1.5,1500,1500,0.0,0.4676670466943509,0.280000930738588,0.1899331496073355,0.33830618203045726,0.05416953152417498,0.26485789380264024,0.2702540944848869,-0.06636321783507196,0.1638228721886985,0.17670347528542016,0.1131009020359824,0.3702812240057782,0.38705115092969644
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,1.75,1500,1500,0.0,0.36379941873505683,0.14819561313886706,0.16739940855877145,0.22353035595068665,0.013818029660373687,0.2345237476883363,0.234852418725727,-0.04088767164118394,0.15991806013581286,0.16501072225525326,0.06723333351070697,0.2936274482960494,0.3011310702593627
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,2.0,1500,1500,0.0,0.3177720382879586,0.054781883693081616,0.15011827953636586,0.15975458981414847,-0.02045025289160437,0.21464358321306037,0.21554434828899952,-0.011712419173838716,0.16994189008629146,0.17028850011573732,0.05625230980795821,0.2855705557438035,0.29096477044197305
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,2.25,1500,1500,0.0,0.3010915714022975,-0.0314835820159898,0.13407982160063084,0.1376830765368094,-0.03884305815500113,0.20744036702962576,0.2109777271885267,0.006798135881446399,0.16480229159199883,0.16488754784769982,0.02213030086582382,0.2404686753594331,0.24140502050077492
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,2.5,1500,1500,0.0,0.3068017984894736,-0.09670480619069098,0.12141973672251469,0.15519260132010176,-0.06460009345162225,0.19411791822141575,0.20452339003430592,0.026521663525473825,0.16591484613712154,0.16796661269654364,0.001629164842265998,0.2132161268338039,0.21315126907651918
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,2.75,1500,1500,0.0,0.3302194136358225,-0.15557105577978428,0.10743950761245905,0.1890447187675808,-0.07260820459062285,0.1960176550717359,0.2089719052718871,0.045230360082809395,0.16616353288752625,0.17215602880849154,-0.011845840339182033,0.19340190315859457,0.1936999842056719
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,3.0,1500,1500,0.0,0.3533822381800027,-0.20548140755453187,0.09445346308732863,0.22613738722729637,-0.08286244408559462,0.18655019362282033,0.20406851479521015,0.06274817202874142,0.16786417760657238,0.17915615989520722,-0.020920972686177354,0.1803235831777589,0.18147342510250697
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,3.25,1500,1500,0.0,0.3812792253681177,-0.24786878002880575,0.08738017864564573,0.2628100788326684,-0.09586191038744304,0.18400729737437516,0.207426176971858,0.0741118225076409,0.16674851046773823,0.182425577340783,-0.03819388386935348,0.16407547305798045,0.1684089856578906
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,3.5,1500,1500,0.0,0.4119553291464952,-0.2918308905354347,0.07703946003457654,0.3018217857514415,-0.10180573813466555,0.1819670933610935,0.2084570859946594,0.0834543007422098,0.1679602123506459,0.18750052308359927,-0.05494605543772785,0.1498478433041875,0.15955712320979878
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,3.75,1500,1500,0.0,0.43899648674714087,-0.32666561496286445,0.0698290355800529,0.3340408170862258,-0.10918021210130446,0.17712179307718995,0.20801810869323248,0.09314475280557069,0.17089950400988918,0.19458446585580716,-0.06466204339684542,0.13839342616983882,0.15271264443286112
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,4.0,1500,1500,0.0,0.464788715925361,-0.35881716315338824,0.063078336426097,0.3643157703358149,-0.11370895888546037,0.17807392005103248,0.2112318823453393,0.10233133918010229,0.16802017544982925,0.1966816255195498,-0.07628072057614749,0.12874353198529057,0.14960813957907437
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,4.25,1500,1500,0.0,0.4906975843485211,-0.387605976683749,0.05610318975034427,0.391642518992162,-0.12228191683044848,0.17518655997509125,0.21359479806190124,0.11036293646640669,0.17209673429690436,0.20439549614373517,-0.08384972584946224,0.12309674383627234,0.14890763242995336
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,4.5,1500,1500,0.0,0.5142157794150161,-0.4168942587013166,0.05194914513760119,0.4201163380257832,-0.12691139238952084,0.17569460212866952,0.21668990671753416,0.11377163660083103,0.16745244967964978,0.2023996409333394,-0.09992086846686447,0.10880066947672591,0.14769520611709258
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,4.75,1500,1500,0.0,0.5357811740408823,-0.4396886583780873,0.04629348128420312,0.4421173758081221,-0.13153566381948023,0.17685951198834718,0.22036348376988524,0.12061042749529235,0.16883647740571417,0.207445480755705,-0.10631063366237169,0.10396958224705602,0.1486755474614681
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,5.0,1500,1500,0.0,0.5568861900556225,-0.46243373165015145,0.041557773820363485,0.46429608373006853,-0.13689831824263768,0.17631900003937626,0.22317888278097642,0.1250077312526891,0.17068992964827834,0.21152437587243506,-0.11545524755439733,0.09835164199671989,0.1516460054676982
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,5.25,1500,1500,0.0,0.5762176846032762,-0.48497497661029654,0.037073364657674066,0.4863889863222855,-0.1373933851715964,0.17688903008636106,0.22393260467045495,0.12903593530919813,0.16933873469973154,0.21285385267700893,-0.12386974491076407,0.0909303036061159,0.15364413950668246
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,5.5,1500,1500,0.0,0.5937683797433182,-0.5039106710336352,0.033712476541549324,0.5050363727185894,-0.14257052288625083,0.17560712750220311,0.22614963774047395,0.13238942259688652,0.16984629814010863,0.21530325674292003,-0.1322454581761742,0.08342631144944612,0.15634631650279296
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,7,5.75,1500,1500,0.0,0.6108328536230588,-0.5216631839896669,0.03106067006246128,0.5225864517743927,-0.14835301981136137,0.17567321515448062,0.22988937112775384,0.1356441854510544,0.16967881841061816,0.2171889788401461,-0.14018778522915748,0.07866213074347041,0.16073649488116823
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,0.75,1500,1500,0.0,1.2458165363589433,0.7992640852123808,0.39905334107995455,0.8932863396235873,0.5553389119412078,0.6232869996647272,0.8346430374384418,-0.20409077155977895,0.12580487260410136,0.23972767416971164,-0.09225154297422918,0.4260380837696935,0.4357726360967727
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,1.0,1500,1500,0.0,0.7777294312432368,0.5597921928016197,0.2540428353218136,0.6147048365884283,0.24329961025608768,0.3671317843589408,0.4403300923995764,-0.13630465151738555,0.12058680656455917,0.1819627484517166,0.06019013541162617,0.3686365165059973,0.3733967574154136
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,1.25,1500,1500,0.0,0.529520852177111,0.35456285950482275,0.2084013789355843,0.41123837611859804,0.1260244614959198,0.26139175774528584,0.29010733441003406,-0.09567478747224502,0.13405738093174627,0.16466045493444095,0.0822657248259379,0.35766774365783566,0.36689041986836973
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,1.5,1500,1500,0.0,0.40282805178044845,0.2184241837121978,0.1873183875429605,0.28770455370598536,0.06011656215446112,0.22979549316790385,0.23745476568481658,-0.05869403617406785,0.14028504331594385,0.15202553513025455,0.07749550068083713,0.29766320431269944,0.3074896208091307
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,1.75,1500,1500,0.0,0.32846849473135814,0.1099268886681457,0.179649476030388,0.21056196032069324,0.014702211945289898,0.2039106446091485,0.20437217599356836,-0.03392578812876799,0.1437011975104276,0.14760496799445819,0.05318054842905811,0.26379186995101817,0.26901288187811523
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,2.0,1500,1500,0.0,0.297247494189864,0.027488256616487173,0.16793830436923543,0.17011783017518042,-0.010989538218054729,0.19105790075697507,0.19131010422247377,-0.006300416553613028,0.15096999721462842,0.1510511194299068,0.04053833574234791,0.23709739358585236,0.24046008801309854
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,2.25,1500,1500,0.0,0.28776548359942944,-0.044656404374596816,0.15058823753570494,0.15702195342558947,-0.04009315010118575,0.1839409725129532,0.18819985618078422,0.01006926547866385,0.15049120280365907,0.1507776303937612,0.012003703564118288,0.20896612178172652,0.2092410517203757
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,2.5,1500,1500,0.0,0.295606688447338,-0.09818264503572732,0.13913198997951806,0.17024875118910143,-0.05957972732368738,0.17490236312219243,0.18471650343867052,0.03341652217130494,0.1522408548823744,0.15581556511062888,0.0026454474433071245,0.19025475111100154,0.1902097196927755
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,2.75,1500,1500,0.0,0.3199343848306212,-0.14818861545111142,0.13054898267092577,0.19746275750416023,-0.07641570906192661,0.17299346492256135,0.18906651828941015,0.05627229164829421,0.15642910287578105,0.16619362700693838,-0.0025998414206364656,0.18252299852446086,0.18248066857189524
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,3.0,1500,1500,0.0,0.3383941853792462,-0.1908720900704409,0.11567756819307287,0.22316929377582276,-0.08949234178025106,0.16889863248798406,0.19109319574905548,0.06988672160535749,0.15271173807444013,0.167897235094856,-0.017289056509448054,0.16161817103387982,0.16248671041406565
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,3.25,1500,1500,0.0,0.36501589076630847,-0.23289523341990845,0.10580711255046563,0.2557887241180431,-0.1082380756499472,0.1656038047087001,0.19779236101101488,0.08018634872488012,0.14923775818747997,0.1693721082459376,-0.03792779868678802,0.14280946994174337,0.14771413695083666
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,3.5,1500,1500,0.0,0.39142159551764755,-0.26521212149221907,0.0940079164368,0.28136998077316294,-0.11715277619689476,0.16394409751693004,0.2014560042206237,0.10096855051138622,0.1525717807915663,0.18291330657103883,-0.03383118207384536,0.13699856449560585,0.141069639362696
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,3.75,1500,1500,0.0,0.4174667241228433,-0.29982404390714346,0.08254679073480245,0.31097248643088593,-0.12547342269337575,0.16250802634003753,0.20526770939817812,0.10796531603262764,0.15426957740783806,0.18825447115879004,-0.04872972863101684,0.1265344209640916,0.13555394560116893
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,4.0,1500,1500,0.0,0.44352745447612146,-0.33092812019224327,0.07526192313983507,0.3393729535048844,-0.136930448806532,0.16104812817350248,0.21135078991766673,0.11639176469092333,0.15278076883441305,0.19202459453053888,-0.06098890748008046,0.1202169692114133,0.13476695357369373
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,4.25,1500,1500,0.0,0.46969029527085115,-0.3601912673483291,0.06685555864942709,0.3663392348891588,-0.14411529382479435,0.15961373609561794,0.21500878656799455,0.12690565251663283,0.15519914097454754,0.20043891875332914,-0.06645861883682734,0.11309736082786759,0.13114584896942064
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,4.5,1500,1500,0.0,0.4917784875946616,-0.38408864957430006,0.059459623820033024,0.38866075262631394,-0.14948076032898236,0.16132817573898148,0.21989526327081302,0.138059448685051,0.15293840422101293,0.20599750828565797,-0.07090789680620799,0.10635351856730635,0.12779460093128003
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,4.75,1500,1500,0.0,0.5167149967916542,-0.41015576309103197,0.05588708101310069,0.41394327338062736,-0.15948864064374954,0.1593644506910229,0.2254256491314742,0.14418567684443187,0.15509725468611957,0.21172772857135141,-0.08095755761464767,0.10108618485232544,0.1294825495002403
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,5.0,1500,1500,0.0,0.5378165309266756,-0.4320472298045506,0.047789447359601916,0.4346804774849411,-0.16522221708966311,0.15940184323939255,0.22954387238547863,0.15227035839809033,0.15633024274996335,0.21819512845557873,-0.08507010800582698,0.09335856881956353,0.12628117476453973
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,5.25,1500,1500,0.0,0.5580104365436824,-0.45314093719572446,0.04315881642494001,0.4551902356255726,-0.17125899447830095,0.1589991000774898,0.2336525266414925,0.1575540650923228,0.1574078403443491,0.22267463590820888,-0.09262025988137187,0.08861480267575461,0.12816341419552468
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,5.5,1500,1500,0.0,0.5771523223472539,-0.47396439373473537,0.03912700682935101,0.47557559712063685,-0.17539086731199077,0.1595423905998058,0.23706277976903323,0.16177957275947016,0.15677259964287815,0.2252418545971352,-0.10051562936540054,0.08067758466261182,0.12887173920325126
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,10,5.75,1500,1500,0.0,0.5943050325565683,-0.49293238805986794,0.03708902153394535,0.49432480987005983,-0.17828603418327338,0.15963025936132835,0.2392712724268456,0.16624119636514526,0.15482427866076068,0.22713588941475343,-0.10810468794783733,0.07657170439026566,0.1324610910881155
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,0.75,1500,1488,0.008000000000000007,1.2085390692477913,0.881578619947393,0.3085487515363055,0.9339803076944849,0.5426693328539132,0.4982834880162442,0.7366203771867994,-0.16073244181549445,0.10026332464898909,0.18942253364326803,0.094079477987021,0.39262201738713925,0.4036079780042075
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,1.0,1500,1500,0.0,0.7334538953451544,0.5698322099666281,0.18514747775304471,0.5991372822440223,0.2412601224531794,0.31321528345082983,0.3952782032072879,-0.11560522230391743,0.09688119310729243,0.15081205419808255,0.12007205961405804,0.3022058831764465,0.3250920019459111
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,1.25,1500,1499,0.0006666666666667043,0.49904284413154987,0.3516018033154292,0.17063778477447442,0.39079618375231323,0.13535115240627196,0.24054801526209255,0.27594325649477386,-0.08257821320687479,0.10840093771993935,0.1362427448591583,0.10489401801944635,0.2754813753792073,0.2946898642984608
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,1.5,1500,1500,0.0,0.3703100146442235,0.21224883861090113,0.17130663438708246,0.27271957850763584,0.0674923335027493,0.20233812231061074,0.21323376142472503,-0.05398528279802204,0.11991696040412798,0.13147205571179718,0.08770881080586067,0.24835800972986616,0.2633123911933515
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,1.75,1500,1500,0.0,0.3112773245574024,0.11687207253856803,0.1744883217719745,0.20996418343288273,0.033955591570137125,0.18288456856748925,0.18595012711848635,-0.039639881212660356,0.12911606589947575,0.13502283023102432,0.04993022182704554,0.2060473606187756,0.21194395059335006
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,2.0,1500,1500,0.0,0.28009704554103776,0.03829474675229818,0.1716172049579031,0.175782017537898,0.007968758803815717,0.17165443719998272,0.17178213943861928,-0.01507145445235877,0.133531540006434,0.1343351547474267,0.031298610355707156,0.18362705024790388,0.1862149761178088
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,2.25,1500,1500,0.0,0.2723696314771236,-0.026971324480507586,0.15933223996547943,0.16154655839165483,-0.014190446376217646,0.1710655721397725,0.17159629887194444,0.003256300204011083,0.13654472522419842,0.1365380380562359,0.012405099572592048,0.16673434637171636,0.16713974749862087
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,2.5,1500,1500,0.0,0.2774216997057276,-0.07021521361272004,0.15292704918288313,0.16822980554254552,-0.04261468674350432,0.16373292594941327,0.16913488774400273,0.02339189886276251,0.13971669423007832,0.1416154007958028,0.0014455874309721656,0.15053020754221566,0.15048696580369114
fixed_total,medium_1.5_3.5,"[1.5, 3.5]",1.5,3.5,12000,15,2.75,1500,1500,0.0,0.28611083072091126,-0.115000085484967,0.1380796266533954,0.17966160497657704,-0.06174678574356617,0.1544769315153422,0.16631259474799456,0.043694812338824815,0.14151095218736204,0.14805821821580747,-0.003907076592405718,0.14863812840730845,0.1486399327293381
