beta_true,sample_size,offset_value,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
1.5,5,0.1,78,2.808999,1932.333685,226.182065,1.308999,932.333685,-773.817935,0.916725
1.5,5,0.1,79,1.039230,408.017174,1149.679072,-0.460770,-591.982826,149.679072,0.956241
1.5,5,0.1,80,0.650152,495.921500,1685.030420,-0.849848,-504.078500,685.030420,0.987046
1.5,5,0.1,81,1.724936,692.821438,1041.723108,0.224936,-307.178562,41.723108,0.976202
1.5,5,0.1,82,0.747674,704.825328,1367.118196,-0.752326,-295.174672,367.118196,0.976203
1.5,5,0.1,83,1.792121,2070.011706,377.918442,0.292121,1070.011706,-622.081558,0.956084
1.5,5,0.1,84,3.126140,1717.000775,423.834495,1.626140,717.000775,-576.165505,0.901902
1.5,5,0.1,85,3.262415,1543.289369,554.032471,1.762415,543.289369,-445.967529,0.840002
1.5,5,0.1,86,4.080906,2125.910957,0.000000,2.580906,1125.910957,-1000.000000,0.517625
1.5,5,0.1,87,2.445967,1504.510667,528.446057,0.945967,504.510667,-471.553943,0.972112
1.5,5,0.1,88,1.140198,990.342264,942.484717,-0.359802,-9.657736,-57.515283,0.990931
1.5,5,0.1,89,2.990113,2552.421601,65.167760,1.490113,1552.421601,-934.832240,0.918764
1.5,5,0.1,90,1.925775,2544.570133,375.631833,0.425775,1544.570133,-624.368167,0.970424
1.5,5,0.1,91,1.867544,1270.317406,722.371836,0.367544,270.317406,-277.628164,0.987720
1.5,5,0.1,92,0.764494,727.438885,1291.604692,-0.735506,-272.561115,291.604692,0.962996
1.5,5,0.1,93,1.744218,942.181502,865.842904,0.244218,-57.818498,-134.157096,0.891260
1.5,5,0.1,94,2.907196,2015.148763,0.000000,1.407196,1015.148763,-1000.000000,0.801072
1.5,5,0.1,95,2.661720,1380.887854,461.877008,1.161720,380.887854,-538.122992,0.978270
1.5,5,0.1,96,2.825838,1291.702069,461.600855,1.325838,291.702069,-538.399145,0.899966
1.5,5,0.1,97,1.262039,565.180283,1218.694776,-0.237961,-434.819717,218.694776,0.929732
1.5,5,0.1,98,1.393748,1348.248187,937.413437,-0.106252,348.248187,-62.586563,0.970799
1.5,5,0.1,99,1.062009,384.753346,1461.991746,-0.437991,-615.246654,461.991746,0.980772
1.5,5,0.1,100,1.294056,1525.473436,887.376020,-0.205944,525.473436,-112.623980,0.998296
1.5,5,0.15,1,2.941002,2277.325544,0.000000,1.441002,1277.325544,-1000.000000,0.465255
1.5,5,0.15,2,1.892850,1121.321278,758.579334,0.392850,121.321278,-241.420666,0.955779
1.5,5,0.15,3,0.592283,461.654537,1142.931180,-0.907717,-538.345463,142.931180,0.980535
1.5,5,0.15,4,1.434693,454.637824,1134.456255,-0.065307,-545.362176,134.456255,0.958581
1.5,5,0.15,5,0.852375,556.761796,1630.201798,-0.647625,-443.238204,630.201798,0.963445
1.5,5,0.15,6,1.432509,984.497096,999.264921,-0.067491,-15.502904,-0.735079,0.991200
1.5,5,0.15,7,0.874202,527.687767,1524.999684,-0.625798,-472.312233,524.999684,0.925428
1.5,5,0.15,8,1.172007,556.836190,1056.485013,-0.327993,-443.163810,56.485013,0.984694
1.5,5,0.15,9,1.793619,1031.144860,838.345482,0.293619,31.144860,-161.654518,0.796865
1.5,5,0.15,10,1.427697,752.645211,815.775121,-0.072303,-247.354789,-184.224879,0.836726
1.5,5,0.15,11,1.358325,617.200123,1037.661683,-0.141675,-382.799877,37.661683,0.949363
1.5,5,0.15,12,1.128786,462.026666,1075.331784,-0.371214,-537.973334,75.331784,0.977687
1.5,5,0.15,13,1.052054,853.582961,1226.811855,-0.447946,-146.417039,226.811855,0.932463
1.5,5,0.15,14,1.124653,1292.841308,1070.224056,-0.375347,292.841308,70.224056,0.967874
1.5,5,0.15,15,1.647659,667.769537,1092.279143,0.147659,-332.230463,92.279143,0.946528
1.5,5,0.15,16,3.851342,2049.009225,0.000000,2.351342,1049.009225,-1000.000000,0.599164
1.5,5,0.15,17,1.735752,636.656161,1642.508690,0.235752,-363.343839,642.508690,0.819769
1.5,5,0.15,18,2.063165,2159.244046,366.539241,0.563165,1159.244046,-633.460759,0.963296
1.5,5,0.15,19,1.238183,1017.055979,822.998305,-0.261817,17.055979,-177.001695,0.976494
1.5,5,0.15,20,1.205836,548.646697,1582.771867,-0.294164,-451.353303,582.771867,0.963044
1.5,5,0.15,21,1.082974,597.101429,1084.648730,-0.417026,-402.898571,84.648730,0.934367
1.5,5,0.15,22,0.954006,415.255944,1173.834328,-0.545994,-584.744056,173.834328,0.998956
1.5,5,0.15,23,3.401048,2074.560257,0.000000,1.901048,1074.560257,-1000.000000,0.604245
1.5,5,0.15,24,4.016866,1968.847598,0.000000,2.516866,968.847598,-1000.000000,0.509850
1.5,5,0.15,25,1.221423,1231.475459,935.057454,-0.278577,231.475459,-64.942546,0.911394
1.5,5,0.15,26,1.586507,1598.782460,607.262952,0.086507,598.782460,-392.737048,0.988794
1.5,5,0.15,27,1.317359,856.543666,1464.427717,-0.182641,-143.456334,464.427717,0.965080
1.5,5,0.15,28,2.477566,1741.962123,407.042756,0.977566,741.962123,-592.957244,0.901715
1.5,5,0.15,29,1.024258,403.970469,1152.494259,-0.475742,-596.029531,152.494259,0.956876
1.5,5,0.15,30,0.620714,488.275079,1689.174555,-0.879286,-511.724921,689.174555,0.987770
1.5,5,0.15,31,1.609159,661.794823,1070.193222,0.109159,-338.205177,70.193222,0.974869
1.5,5,0.15,32,0.743495,703.245493,1368.131454,-0.756505,-296.754507,368.131454,0.976498
1.5,5,0.15,33,1.612007,1940.679613,500.596856,0.112007,940.679613,-499.403144,0.953785
1.5,5,0.15,34,2.702612,1520.225047,612.508484,1.202612,520.225047,-387.491516,0.878687
1.5,5,0.15,35,2.822577,1362.968682,726.798387,1.322577,362.968682,-273.201613,0.806210
1.5,5,0.15,36,4.080906,2125.910957,0.000000,2.580906,1125.910957,-1000.000000,0.517625
1.5,5,0.15,37,2.132033,1364.086166,663.722010,0.632033,364.086166,-336.277990,0.965166
1.5,5,0.15,38,1.123223,981.581987,949.441937,-0.376777,-18.418013,-50.558063,0.990974
1.5,5,0.15,39,2.586825,2271.436601,335.265118,1.086825,1271.436601,-664.734882,0.900590
1.5,5,0.15,40,1.765444,2398.059378,512.458567,0.265444,1398.059378,-487.541433,0.967862
1.5,5,0.15,41,1.761386,1218.061279,770.245375,0.261386,218.061279,-229.754625,0.986483
1.5,5,0.15,42,0.760946,726.188873,1292.483914,-0.739054,-273.811127,292.483914,0.963203
1.5,5,0.15,43,1.514634,860.176550,940.382869,0.014634,-139.823450,-59.617131,0.893240
1.5,5,0.15,44,2.907196,2015.148763,0.000000,1.407196,1015.148763,-1000.000000,0.801072
1.5,5,0.15,45,2.319047,1242.840139,594.354945,0.819047,242.840139,-405.645055,0.970465
1.5,5,0.15,46,2.460471,1160.468933,587.934401,0.960471,160.468933,-412.065599,0.883926
1.5,5,0.15,47,1.149634,537.477774,1242.365070,-0.350366,-462.522226,242.365070,0.933010
1.5,5,0.15,48,1.291408,1291.660081,988.026230,-0.208592,291.660081,-11.973770,0.970801
1.5,5,0.15,49,1.053731,382.851960,1463.391523,-0.446269,-617.148040,463.391523,0.981059
1.5,5,0.15,50,1.273275,1510.958720,899.851669,-0.226725,510.958720,-100.148331,0.998209
1.5,5,0.15,51,2.503044,1197.395346,1199.845542,1.003044,197.395346,199.845542,0.822012
1.5,5,0.15,52,0.771379,522.851369,1175.724257,-0.728621,-477.148631,175.724257,0.995338
1.5,5,0.15,53,1.687599,732.862576,1160.737496,0.187599,-267.137424,160.737496,0.936383
1.5,5,0.15,54,0.679252,411.334874,1188.451266,-0.820748,-588.665126,188.451266,0.983460
1.5,5,0.15,55,0.780695,852.490874,1004.021280,-0.719305,-147.509126,4.021280,0.944677
1.5,5,0.15,56,5.037409,2148.941919,0.000000,3.537409,1148.941919,-1000.000000,0.563438
1.5,5,0.15,57,0.871011,860.275063,1048.144701,-0.628989,-139.724937,48.144701,0.991373
1.5,5,0.15,58,2.086792,862.802009,971.341861,0.586792,-137.197991,-28.658139,0.968359
1.5,5,0.15,59,1.802221,2096.333972,453.038244,0.302221,1096.333972,-546.961756,0.895110
1.5,5,0.15,60,0.840652,565.921387,1066.518210,-0.659348,-434.078613,66.518210,0.993883
1.5,5,0.15,61,1.766712,1607.600328,706.451035,0.266712,607.600328,-293.548965,0.966405
1.5,5,0.15,62,2.420976,1775.155371,646.114426,0.920976,775.155371,-353.885574,0.921115
1.5,5,0.15,63,0.929695,927.053853,1033.920822,-0.570305,-72.946147,33.920822,0.962274
1.5,5,0.15,64,1.287608,386.067182,1515.761510,-0.212392,-613.932818,515.761510,0.981945
1.5,5,0.15,65,0.729290,1113.768863,957.225983,-0.770710,113.768863,-42.774017,0.999763
1.5,5,0.15,66,1.368273,1388.463969,885.530398,-0.131727,388.463969,-114.469602,0.964914
1.5,5,0.15,67,2.266766,2323.393216,0.000000,0.766766,1323.393216,-1000.000000,0.721686
1.5,5,0.15,68,2.277218,1336.962744,922.106868,0.777218,336.962744,-77.893132,0.977300
1.5,5,0.15,69,1.958920,1887.754821,998.567169,0.458920,887.754821,-1.432831,0.966464
1.5,5,0.15,70,1.539052,317.115541,1488.114264,0.039052,-682.884459,488.114264,0.968814
1.5,5,0.15,71,1.168776,528.665308,1174.849344,-0.331224,-471.334692,174.849344,0.818899
1.5,5,0.15,72,1.841468,1585.659730,512.757139,0.341468,585.659730,-487.242861,0.780851
1.5,5,0.15,73,1.861681,1049.744090,888.628763,0.361681,49.744090,-111.371237,0.918294
1.5,5,0.15,74,1.093992,1073.777978,1162.566140,-0.406008,73.777978,162.566140,0.923380
1.5,5,0.15,75,1.962406,795.674816,1358.490878,0.462406,-204.325184,358.490878,0.923292
1.5,5,0.15,76,1.207064,1025.074642,1003.700328,-0.292936,25.074642,3.700328,0.955917
1.5,5,0.15,77,0.723023,703.945546,1087.220026,-0.776977,-296.054454,87.220026,0.926825
1.5,5,0.15,78,1.788503,1135.502778,820.206519,0.288503,135.502778,-179.793481,0.975994
1.5,5,0.15,79,0.824364,739.664854,972.240504,-0.675636,-260.335146,-27.759496,0.986638
1.5,5,0.15,80,2.154452,2630.175216,123.713713,0.654452,1630.175216,-876.286287,0.979549
1.5,5,0.15,81,0.738615,766.155029,1319.398663,-0.761385,-233.844971,319.398663,0.900683
1.5,5,0.15,82,1.829901,1522.466500,1049.598628,0.329901,522.466500,49.598628,0.968118
1.5,5,0.15,83,0.540514,824.841270,1148.095671,-0.959486,-175.158730,148.095671,0.985078
1.5,5,0.15,84,0.833331,841.777219,1342.104445,-0.666669,-158.222781,342.104445,0.972188
1.5,5,0.15,85,1.942366,1728.960458,1038.022744,0.442366,728.960458,38.022744,0.993022
1.5,5,0.15,86,1.385172,1270.271417,1167.484002,-0.114828,270.271417,167.484002,0.959843
1.5,5,0.15,87,1.780752,727.158778,934.540957,0.280752,-272.841222,-65.459043,0.914889
1.5,5,0.15,88,1.245031,941.353367,1143.549027,-0.254969,-58.646633,143.549027,0.792830
1.5,5,0.15,89,2.109754,936.496108,734.936174,0.609754,-63.503892,-265.063826,0.943771
1.5,5,0.15,90,1.270408,579.157962,1532.854308,-0.229592,-420.842038,532.854308,0.998898
1.5,5,0.15,91,1.124881,1170.793508,946.361764,-0.375119,170.793508,-53.638236,0.972734
1.5,5,0.15,92,0.668192,933.078411,1177.678779,-0.831808,-66.921589,177.678779,0.982674
1.5,5,0.15,93,2.846100,1907.569511,405.644802,1.346100,907.569511,-594.355198,0.810510
1.5,5,0.15,94,1.497869,991.060317,1013.852327,-0.002131,-8.939683,13.852327,0.810385
1.5,5,0.15,95,1.820287,1141.725903,998.404193,0.320287,141.725903,-1.595807,0.859348
1.5,5,0.15,96,5.707965,1587.101196,0.000000,4.207965,587.101196,-1000.000000,0.658061
1.5,5,0.15,97,2.129404,591.253902,1540.200523,0.629404,-408.746098,540.200523,0.939259
1.5,5,0.15,98,0.894835,476.165534,1206.400513,-0.605165,-523.834466,206.400513,0.965009
1.5,5,0.15,99,2.212317,1342.509927,762.236188,0.712317,342.509927,-237.763812,0.973077
1.5,5,0.15,100,1.396071,747.568489,1528.183248,-0.103929,-252.431511,528.183248,0.830899
1.5,5,0.2,1,2.279977,1113.019007,1279.458884,0.779977,113.019007,279.458884,0.801950
1.5,5,0.2,2,0.768963,522.042192,1176.202136,-0.731037,-477.957808,176.202136,0.995456
1.5,5,0.2,3,1.549031,694.418979,1196.001754,0.049031,-305.581021,196.001754,0.935790
1.5,5,0.2,4,0.659341,407.464451,1190.921069,-0.840659,-592.535549,190.921069,0.983605
1.5,5,0.2,5,0.771977,847.834146,1006.799891,-0.728023,-152.165854,6.799891,0.945553
1.5,5,0.2,6,5.037409,2148.941919,0.000000,3.537409,1148.941919,-1000.000000,0.563438
1.5,5,0.2,7,0.867986,858.554194,1049.237860,-0.632014,-141.445806,49.237860,0.991399
1.5,5,0.2,8,1.925075,814.098963,1016.941734,0.425075,-185.901037,16.941734,0.963206
1.5,5,0.2,9,1.633524,1970.517775,570.250064,0.133524,970.517775,-429.749936,0.894945
1.5,5,0.2,10,0.835878,564.275907,1067.581948,-0.664122,-435.724093,67.581948,0.993991
1.5,5,0.2,11,1.662361,1542.518009,766.034621,0.162361,542.518009,-233.965379,0.964085
1.5,5,0.2,12,2.210920,1651.244716,762.165940,0.710920,651.244716,-237.834060,0.908135
1.5,5,0.2,13,0.913275,920.455255,1039.416283,-0.586725,-79.544745,39.416283,0.962305
1.5,5,0.2,14,1.256015,379.945896,1520.807328,-0.243985,-620.054104,520.807328,0.982121
1.5,5,0.2,15,0.728417,1113.194180,957.565728,-0.771583,113.194180,-42.434272,0.999767
1.5,5,0.2,16,1.318717,1356.951676,912.596546,-0.181283,356.951676,-87.403454,0.964548
1.5,5,0.2,17,2.266766,2323.393216,0.000000,0.766766,1323.393216,-1000.000000,0.721686
1.5,5,0.2,18,2.066504,1244.918239,1009.264169,0.566504,244.918239,9.264169,0.970692
1.5,5,0.2,19,1.790703,1780.184141,1100.653615,0.290703,780.184141,100.653615,0.961805
1.5,5,0.2,20,1.435670,304.403662,1499.774826,-0.064330,-695.596338,499.774826,0.967975
1.5,5,0.2,21,1.085602,504.000936,1192.950937,-0.414398,-495.999064,192.950937,0.816711
1.5,5,0.2,22,1.656377,1477.516462,611.412666,0.156377,477.516462,-388.587334,0.782540
1.5,5,0.2,23,1.769401,1007.229204,926.108902,0.269401,7.229204,-73.891098,0.913992
1.5,5,0.2,24,1.031427,1039.163220,1188.921345,-0.468573,39.163220,188.921345,0.925703
1.5,5,0.2,25,1.831930,756.403991,1394.488076,0.331930,-243.596009,394.488076,0.918357
1.5,5,0.2,26,1.184202,1011.271936,1014.207023,-0.315798,11.271936,14.207023,0.956127
1.5,5,0.2,27,0.714705,701.040806,1089.054117,-0.785295,-298.959194,89.054117,0.927880
1.5,5,0.2,28,1.666061,1084.768064,867.605732,0.166061,84.768064,-132.394268,0.973018
1.5,5,0.2,29,0.812850,735.548793,975.234813,-0.687150,-264.451207,-24.765187,0.986785
1.5,5,0.2,30,1.955617,2457.169807,287.747209,0.455617,1457.169807,-712.252791,0.974090
1.5,5,0.2,31,0.729073,761.334576,1321.906036,-0.770927,-238.665424,321.906036,0.901936
1.5,5,0.2,32,1.722900,1458.305616,1107.974451,0.222900,458.305616,107.974451,0.965454
1.5,5,0.2,33,0.533332,822.200065,1149.379903,-0.966668,-177.799935,149.379903,0.985541
1.5,5,0.2,34,0.829150,839.338248,1343.558041,-0.670850,-160.661752,343.558041,0.972451
1.5,5,0.2,35,1.793626,1637.208089,1123.924268,0.293626,637.208089,123.924268,0.990572
1.5,5,0.2,36,1.294436,1220.905744,1210.629372,-0.205564,220.905744,210.629372,0.960166
1.5,5,0.2,37,1.619545,685.279122,973.602982,0.119545,-314.720878,-26.397018,0.914019
1.5,5,0.2,38,1.173276,899.930249,1173.538421,-0.326724,-100.069751,173.538421,0.784705
1.5,5,0.2,39,1.927149,880.651928,788.140733,0.427149,-119.348072,-211.859267,0.936854
1.5,5,0.2,40,1.253503,574.629657,1536.722979,-0.246497,-425.370343,536.722979,0.998827
1.5,5,0.2,41,1.096068,1154.612177,959.652091,-0.403932,154.612177,-40.347909,0.972723
1.5,5,0.2,42,0.666581,932.183428,1178.147638,-0.833419,-67.816572,178.147638,0.982803
1.5,5,0.2,43,2.595263,1747.161786,554.224192,1.095263,747.161786,-445.775808,0.769847
1.5,5,0.2,44,1.372349,929.350272,1064.137708,-0.127651,-70.649728,64.137708,0.802928
1.5,5,0.2,45,1.646323,1073.256829,1062.779444,0.146323,73.256829,62.779444,0.860487
1.5,5,0.2,46,5.707965,1587.101196,0.000000,4.207965,587.101196,-1000.000000,0.658061
1.5,5,0.2,47,1.973367,558.056596,1570.946198,0.473367,-441.943404,570.946198,0.932868
1.5,5,0.2,48,0.890959,474.800450,1207.231546,-0.609041,-525.199550,207.231546,0.965276
1.5,5,0.2,49,2.017346,1255.547522,844.403328,0.517346,255.547522,-155.596672,0.966741
1.5,5,0.2,50,1.288668,705.851491,1561.287307,-0.211332,-294.148509,561.287307,0.825811
1.5,5,0.2,51,1.451632,1130.312878,914.404896,-0.048368,130.312878,-85.595104,0.935976
1.5,5,0.2,52,0.727644,672.231872,1979.243836,-0.772356,-327.768128,979.243836,0.977645
1.5,5,0.2,53,3.891400,2315.280159,0.000000,2.391400,1315.280159,-1000.000000,0.392228
1.5,5,0.2,54,0.693865,1027.225474,1006.219131,-0.806135,27.225474,6.219131,0.983098
1.5,5,0.2,55,1.709575,899.736352,1419.105899,0.209575,-100.263648,419.105899,0.973576
1.5,5,0.2,56,7.803979,2049.343730,0.000000,6.303979,1049.343730,-1000.000000,0.761897
1.5,5,0.2,57,1.057823,1509.735367,900.188654,-0.442177,509.735367,-99.811346,0.963910
1.5,5,0.2,58,1.788443,1721.490633,519.524660,0.288443,721.490633,-480.475340,0.974308
1.5,5,0.2,59,2.299554,917.187153,749.803462,0.799554,-82.812847,-250.196538,0.900630
1.5,5,0.2,60,1.066652,1032.536453,1228.744507,-0.433348,32.536453,228.744507,0.987766
1.5,5,0.2,61,1.291167,505.825430,1454.672099,-0.208833,-494.174570,454.672099,0.972252
1.5,5,0.2,62,4.303724,2617.675410,0.000000,2.803724,1617.675410,-1000.000000,0.313103
1.5,5,0.2,63,1.287461,672.746364,1186.473077,-0.212539,-327.253636,186.473077,0.979247
1.5,5,0.2,64,1.584991,944.809353,839.394556,0.084991,-55.190647,-160.605444,0.767271
1.5,5,0.2,65,0.885002,1067.106966,1302.450297,-0.614998,67.106966,302.450297,0.951470
1.5,5,0.2,66,1.449883,777.332950,1040.002556,-0.050117,-222.667050,40.002556,0.876292
1.5,5,0.2,67,6.971852,1933.682480,0.000000,5.471852,933.682480,-1000.000000,0.758817
1.5,5,0.2,68,1.407294,1114.817975,976.483101,-0.092706,114.817975,-23.516899,0.958155
1.5,5,0.2,69,1.216432,1155.475486,949.856842,-0.283568,155.475486,-50.143158,0.903169
1.5,5,0.2,70,1.061845,924.551655,920.561147,-0.438155,-75.448345,-79.438853,0.978050
1.5,5,0.2,71,1.405395,1516.532558,1284.370122,-0.094605,516.532558,284.370122,0.939232
1.5,5,0.2,72,1.271753,750.108832,957.939972,-0.228247,-249.891168,-42.060028,0.969415
1.5,5,0.2,73,0.705057,778.443862,1513.439545,-0.794943,-221.556138,513.439545,0.987160
1.5,5,0.2,74,1.351024,615.176070,1015.917400,-0.148976,-384.823930,15.917400,0.973368
1.5,5,0.2,75,0.620878,518.057561,1670.616522,-0.879122,-481.942439,670.616522,0.989727
1.5,5,0.2,76,0.687027,684.208023,1613.166117,-0.812973,-315.791977,613.166117,0.990142
1.5,5,0.2,77,0.825115,987.340946,997.397621,-0.674885,-12.659054,-2.602379,0.929430
1.5,5,0.2,78,1.034810,576.808097,1200.163271,-0.465190,-423.191903,200.163271,0.986298
1.5,5,0.2,79,1.740895,477.893774,965.464579,0.240895,-522.106226,-34.535421,0.968853
1.5,5,0.2,80,1.347659,605.645039,1366.657147,-0.152341,-394.354961,366.657147,0.915240
1.5,5,0.2,81,1.543987,1366.380678,1344.941449,0.043987,366.380678,344.941449,0.947809
1.5,5,0.2,82,4.836180,2281.095213,0.000000,3.336180,1281.095213,-1000.000000,0.531144
1.5,5,0.2,83,1.264082,1507.376545,811.394868,-0.235918,507.376545,-188.605132,0.987647
1.5,5,0.2,84,1.748361,1243.329319,1136.268311,0.248361,243.329319,136.268311,0.934781
1.5,5,0.2,85,1.699120,1119.182807,984.592866,0.199120,119.182807,-15.407134,0.969016
1.5,5,0.2,86,1.233394,362.609605,1616.214560,-0.266606,-637.390395,616.214560,0.949543
1.5,5,0.2,87,1.050465,569.125436,1384.061017,-0.449535,-430.874564,384.061017,0.839021
1.5,5,0.2,88,1.169853,1490.398814,1575.099283,-0.330147,490.398814,575.099283,0.989178
1.5,5,0.2,89,1.307388,902.328311,1032.203786,-0.192612,-97.671689,32.203786,0.971427
1.5,5,0.2,90,2.035681,859.755321,938.525014,0.535681,-140.244679,-61.474986,0.946556
1.5,5,0.2,91,1.066185,820.271669,1065.332584,-0.433815,-179.728331,65.332584,0.886502
1.5,5,0.2,92,1.111827,782.439873,935.002233,-0.388173,-217.560127,-64.997767,0.991567
1.5,5,0.2,93,0.743684,549.551794,1273.445540,-0.756316,-450.448206,273.445540,0.960024
1.5,5,0.2,94,1.730202,1348.287946,840.345231,0.230202,348.287946,-159.654769,0.654549
1.5,5,0.2,95,1.866906,1977.259525,478.214813,0.366906,977.259525,-521.785187,0.951008
1.5,5,0.2,96,1.099015,1071.391387,1489.413773,-0.400985,71.391387,489.413773,0.991914
1.5,5,0.2,97,1.658123,1176.283395,954.625682,0.158123,176.283395,-45.374318,0.991013
1.5,5,0.2,98,0.619080,902.087953,1019.619445,-0.880920,-97.912047,19.619445,0.984626
1.5,5,0.2,99,0.976346,396.665099,1061.278079,-0.523654,-603.334901,61.278079,0.994110
1.5,5,0.2,100,2.079212,1039.698133,1012.923803,0.579212,39.698133,12.923803,0.834189
1.5,7,0,1,4.409132,2106.951346,0.000000,2.909132,1106.951346,-1000.000000,0.870563
1.5,7,0,2,0.781767,774.586190,1196.801331,-0.718233,-225.413810,196.801331,0.993470
1.5,7,0,3,0.687646,807.491214,1315.727751,-0.812354,-192.508786,315.727751,0.981481
1.5,7,0,4,0.875162,750.467020,1302.220671,-0.624838,-249.532980,302.220671,0.994838
1.5,7,0,5,1.585070,731.317381,1073.093803,0.085070,-268.682619,73.093803,0.965702
1.5,7,0,6,1.257738,859.052289,1011.626742,-0.242262,-140.947711,11.626742,0.980835
1.5,7,0,7,3.065260,2696.353007,0.000000,1.565260,1696.353007,-1000.000000,0.753474
1.5,7,0,8,0.800888,790.862160,1513.936215,-0.699112,-209.137840,513.936215,0.947103
1.5,7,0,9,1.099805,754.277102,1082.092811,-0.400195,-245.722898,82.092811,0.977672
1.5,7,0,10,1.238527,1049.929080,1418.661484,-0.261473,49.929080,418.661484,0.933664
1.5,7,0,11,0.793344,716.392805,1156.014128,-0.706656,-283.607195,156.014128,0.961734
1.5,7,0,12,2.015228,2599.922750,154.361513,0.515228,1599.922750,-845.638487,0.926736
1.5,7,0,13,3.612422,2098.763171,0.000000,2.112422,1098.763171,-1000.000000,0.957876
1.5,7,0,14,5.613343,2355.937106,0.000000,4.113343,1355.937106,-1000.000000,0.968844
1.5,7,0,15,1.715523,1185.669368,981.000610,0.215523,185.669368,-18.999390,0.988778
1.5,7,0,16,1.169092,504.062932,1014.782804,-0.330908,-495.937068,14.782804,0.979216
1.5,7,0,17,1.666427,935.309395,1072.350712,0.166427,-64.690605,72.350712,0.948907
1.5,7,0,18,2.117708,637.702385,1310.222126,0.617708,-362.297615,310.222126,0.942083
1.5,7,0,19,4.043828,1858.567119,315.595682,2.543828,858.567119,-684.404318,0.982057
1.5,7,0,20,7.956072,2199.967157,0.000000,6.456072,1199.967157,-1000.000000,0.908289
1.5,7,0,21,1.397346,1462.563588,1034.325129,-0.102654,462.563588,34.325129,0.960559
1.5,7,0,22,1.143670,936.319501,1089.850671,-0.356330,-63.680499,89.850671,0.902435
1.5,7,0,23,3.943715,2125.947384,0.000000,2.443715,1125.947384,-1000.000000,0.919300
1.5,7,0,24,1.313059,677.616799,1357.116232,-0.186941,-322.383201,357.116232,0.816817
