level,group,delta,mean_composite,mean_bias_beta,mean_bias_gamma,mean_bias_eta,mean_sd_beta,mean_sd_gamma,mean_sd_eta
L4,beta=2.5_n=7_g=0.5,0.14,1.0317045440000001,-0.627318526,0.189839858,-0.2145461600000001,0.7844587844643413,0.2895811231175296,0.3273245047917077
L4,beta=2.5_n=7_g=0.5,0.16,1.1094621359999999,-0.670099598,0.206538504,-0.2328240339999999,0.7968735450787039,0.2786780013830364,0.3144593268755164
L4,beta=2.5_n=7_g=0.5,0.18,1.179134782,-0.7109185920000001,0.220275784,-0.2479404059999999,0.7880102973507919,0.2692725701022224,0.3029915498911877
L4,beta=2.5_n=7_g=0.5,0.2,1.241468462,-0.7495702780000002,0.2315320959999999,-0.2603660879999999,0.7680612667833566,0.2616016360615256,0.2935591262349237
L4,beta=2.5_n=7_g=0.5,0.22,1.2929979919999999,-0.7788298760000001,0.242010334,-0.2721577819999999,0.7658901569097248,0.2548706410350114,0.2849544850570046
L4,beta=2.5_n=7_g=0.5,0.24,1.3370615579999998,-0.8019957399999997,0.2517623160000001,-0.283303502,0.7718218373703662,0.2485901744430688,0.2768966426859225
L4,beta=2.5_n=7_g=0.5,0.26,1.37325089,-0.8190819599999999,0.260609148,-0.293559782,0.7851110017852347,0.243507411716267,0.2705302333062905
L4,beta=2.5_n=7_g=0.5,0.28,1.405553726,-0.833187758,0.268951908,-0.30341406,0.7978230408468483,0.2389700431534401,0.2639132594894259
L4,beta=2.5_n=7_g=0.5,0.3,1.438486244,-0.8513232659999999,0.275753208,-0.31140977,0.7971850765407653,0.2349428824983766,0.2579041191125095
L4,beta=2.5_n=7_g=0.5,0.32,1.466805916,-0.865438036,0.282225044,-0.319142836,0.8014313250662852,0.2315849516249108,0.252887374048487
L4,beta=2.5_n=7_g=0.5,0.34,1.489742678,-0.872765024,0.2892298040000001,-0.32774785,0.8157710569410075,0.2274763212370656,0.2475110356181174
L4,beta=2.5_n=7_g=0.5,0.36,1.507771098,-0.87475119,0.296264096,-0.336755812,0.8333659884890783,0.2236164650598755,0.2409738334185134
L4,beta=2.5_n=7_g=0.5,0.38,1.529250348,-0.884826828,0.3013588060000001,-0.3430647139999998,0.8372700450307283,0.220688347139278,0.236440365122978
L4,beta=2.5_n=7_g=0.5,0.4,1.543860334,-0.8848391,0.3076941759999999,-0.3513270580000001,0.8532236435307744,0.2166431495822077,0.2310028244259367
L4,beta=2.5_n=7_g=0.5,0.42,1.5592942319999996,-0.8898128219999999,0.3122847199999999,-0.35719669,0.8611925350689957,0.2149210058816121,0.228199149118797
L4,beta=2.5_n=7_g=0.5,0.44,1.5734338039999998,-0.8940899999999998,0.3165692679999999,-0.3627745360000001,0.8681169183018586,0.2135198687794636,0.2251406240503216
L4,beta=2.5_n=7_g=0.5,0.46,1.5890697219999999,-0.902568486,0.319724372,-0.366776864,0.8695522372207578,0.211875720556368,0.2225634608488184
L4,beta=2.5_n=7_g=0.5,0.48,1.603373098,-0.909387536,0.32298049,-0.3710050720000001,0.8721529122378453,0.2101289450403476,0.2194724154086463
L4,beta=2.5_n=7_g=0.5,0.5,1.6117738460000004,-0.908419646,0.3269263600000002,-0.37642784,0.8807076636723147,0.2085241197128775,0.2171117994814896
L4,beta=2.5_n=7_g=1.0,0.0,1.7839986040000002,1.17987083,-0.304874164,0.29925361,2.495863154391193,0.6392416587865574,0.6970377033931472
L4,beta=2.5_n=7_g=1.0,0.02,0.3782069519999998,0.2591078219999998,-0.065025384,0.054073746,1.6113636016066144,0.499067642200417,0.5574851608677212
L4,beta=2.5_n=7_g=1.0,0.04,0.1906888599999999,-0.1041493620000002,0.0362983759999999,-0.0502411219999998,1.2546813060892756,0.4185135364588117,0.4743745640795831
L4,beta=2.5_n=7_g=1.0,0.06,0.5287891160000002,-0.3171221580000001,0.0977089740000001,-0.113957984,1.0467939981080456,0.3610384810258211,0.4143940125457743
L4,beta=2.5_n=7_g=1.0,0.08,0.7490953700000004,-0.4557182260000001,0.1376204340000002,-0.15575671,0.9181630745774968,0.3248440681874718,0.3757868234009509
L4,beta=2.5_n=7_g=1.0,0.1,0.9071833920000002,-0.5551639700000002,0.166127774,-0.185891648,0.8310004280357045,0.3005848670690005,0.3492695634296477
L4,beta=2.5_n=7_g=1.0,0.12,1.0286524,-0.6314771860000001,0.1879760799999998,-0.209199134,0.7673869623478983,0.2829661406111875,0.3295338429221042
L4,beta=2.5_n=7_g=1.0,0.14,1.1262306939999995,-0.6926258819999997,0.2055188479999998,-0.228085964,0.7187571770814483,0.2694699423842184,0.314041409919474
L4,beta=2.5_n=7_g=1.0,0.16,1.2070977659999997,-0.7430988539999999,0.2200839919999999,-0.24391492,0.6804753968729652,0.2587281036634066,0.3014043857550423
L4,beta=2.5_n=7_g=1.0,0.18,1.2721452139999998,-0.7811100299999998,0.2329461940000001,-0.2580889899999999,0.6723298110409218,0.2500252013819578,0.2909525161874037
L4,beta=2.5_n=7_g=1.0,0.2,1.3259940300000002,-0.8103467180000001,0.2445626739999999,-0.271084638,0.6798980844848695,0.242543386403414,0.2816728062026064
L4,beta=2.5_n=7_g=1.0,0.22,1.3683104940000002,-0.8292957940000001,0.2554387,-0.283576,0.7068976883297748,0.2359605232625718,0.2727342403436497
L4,beta=2.5_n=7_g=1.0,0.24,1.4092893380000002,-0.851118214,0.264377026,-0.2937940980000001,0.7127680857022343,0.2304808930616816,0.2655436243628831
L4,beta=2.5_n=7_g=1.0,0.26,1.4489656100000001,-0.875317956,0.2716066100000001,-0.3020410440000001,0.7032846199223047,0.2258026120998251,0.259370441843573
L4,beta=2.5_n=7_g=1.0,0.28,1.48224029,-0.892214276,0.279138104,-0.3108879099999999,0.70854161767058,0.2206932354016708,0.2525599932523779
L4,beta=2.5_n=7_g=1.0,0.3,1.511421674,-0.905924706,0.2862008199999999,-0.319296148,0.7171068990697653,0.216484262575776,0.2466354209621409
L4,beta=2.5_n=7_g=1.0,0.32,1.5387387419999996,-0.92076289,0.2919091879999997,-0.3260666639999999,0.7187466862861913,0.2135166637707329,0.2424079623537314
L4,beta=2.5_n=7_g=1.0,0.34,1.5628212920000002,-0.933120614,0.297230788,-0.33246989,0.7226768591614207,0.2109111529838215,0.2386357855010041
L4,beta=2.5_n=7_g=1.0,0.36,1.579994696,-0.935341492,0.3037879579999998,-0.3408652460000001,0.7419410009516121,0.207319423159729,0.2333421239778503
L4,beta=2.5_n=7_g=1.0,0.38,1.597612414,-0.94089148,0.30910945,-0.3476114839999999,0.752993139113555,0.2043199782784613,0.2288806512847838
L4,beta=2.5_n=7_g=1.0,0.4,1.6127367179999998,-0.94478809,0.3140069319999998,-0.3539416960000001,0.7632343365669784,0.2015322299310791,0.2255474792379306
L4,beta=2.5_n=7_g=1.0,0.42,1.6288620079999996,-0.9514898899999996,0.3181299079999999,-0.3592422100000001,0.7681140876850172,0.1992963856929173,0.2221483869498375
L4,beta=2.5_n=7_g=1.0,0.44,1.6436176679999996,-0.955933896,0.3225847659999998,-0.3650990059999999,0.775472179784622,0.1973350063545166,0.2177997686058906
L4,beta=2.5_n=7_g=1.0,0.46,1.659366392,-0.9642086100000002,0.3258604559999998,-0.369297326,0.7767876221060788,0.1954307660662223,0.2146628153625459
L4,beta=2.5_n=7_g=1.0,0.48,1.6715151279999998,-0.965872828,0.3302834239999999,-0.375358876,0.7848234619529019,0.1934576008975669,0.2098345912242238
L4,beta=2.5_n=7_g=1.0,0.5,1.6831249359999996,-0.9696335519999996,0.3336191960000001,-0.3798721879999999,0.7892471508419855,0.1916802344000991,0.2071837089159207
L4,beta=2.5_n=10_g=0.1,0.0,0.1550539539999997,-0.0592294179999997,0.040949774,-0.054874762,0.9495238130642472,0.204797376781726,0.263165529482752
L4,beta=2.5_n=10_g=0.1,0.02,0.3175386279999997,-0.1697250139999999,0.0661148279999999,-0.0816987859999999,0.869495422549722,0.2073080809651019,0.2645149554192751
L4,beta=2.5_n=10_g=0.1,0.04,0.4356265120000002,-0.2495981780000002,0.084548506,-0.101479828,0.8249201711560764,0.2084586743043412,0.2656063099443214
L4,beta=2.5_n=10_g=0.1,0.06,0.5309184020000001,-0.3138772460000001,0.099505456,-0.1175357,0.7883087221521043,0.2086003439737624,0.2645783485588158
L4,beta=2.5_n=10_g=0.1,0.08,0.6111505959999995,-0.3678443739999997,0.112160324,-0.1311458979999999,0.7582414722233947,0.2083653129339217,0.2631466050410776
L4,beta=2.5_n=10_g=0.1,0.1,0.6827350239999994,-0.4158070159999996,0.123531792,-0.1433962159999999,0.72970897736305,0.2075874698448099,0.2611030154772095
L4,beta=2.5_n=10_g=0.1,0.12,0.7468518439999998,-0.4584842299999998,0.13383341,-0.154534204,0.7052135927114047,0.2065421592953231,0.2587015000756841
L4,beta=2.5_n=10_g=0.1,0.14,0.8063086119999998,-0.4977585059999998,0.143513388,-0.165036718,0.6830144449523723,0.2049955491301599,0.2558440386340781
L4,beta=2.5_n=10_g=0.1,0.16,0.8603705500000001,-0.5331610180000002,0.152433518,-0.1747760139999999,0.6636599730108539,0.2033405607277106,0.2530710229401575
L4,beta=2.5_n=10_g=0.1,0.18,0.9115706339999998,-0.5662261319999999,0.16107312,-0.1842713819999999,0.646070535813829,0.2011622601168326,0.2498574104327193
L4,beta=2.5_n=10_g=0.1,0.2,0.9557621720000002,-0.5922745340000002,0.16965348,-0.1938341580000001,0.6489030296736487,0.1986329642901776,0.2469535325212224
L4,beta=2.5_n=10_g=0.1,0.22,0.9990750780000001,-0.6198280540000001,0.1771031499999999,-0.2021438740000001,0.636318452232555,0.1964963149965463,0.2438217321949115
L4,beta=2.5_n=10_g=0.1,0.24,1.038053528,-0.6430874800000002,0.184479262,-0.2104867859999999,0.6336853077901996,0.1939758911117734,0.2405152787651944
L4,beta=2.5_n=10_g=0.1,0.26,1.0741723379999997,-0.6644523479999997,0.1913670179999999,-0.218352972,0.6303342302916459,0.191773546202556,0.2375269068962896
L4,beta=2.5_n=10_g=0.1,0.28,1.108558784,-0.6854144580000001,0.1976156439999999,-0.2255286820000001,0.6228155742148083,0.1897215102774199,0.2344184232352249
L4,beta=2.5_n=10_g=0.1,0.3,1.139809898,-0.703245836,0.2038053239999999,-0.232758738,0.6201677278702954,0.1877229935752376,0.231238435857556
L4,beta=2.5_n=10_g=0.1,0.32,1.165236158,-0.713012964,0.210887004,-0.2413361899999999,0.6352606953989206,0.1848894421177185,0.2273504943410507
L4,beta=2.5_n=10_g=0.1,0.34,1.1888905119999997,-0.7225304999999997,0.2172609919999999,-0.24909902,0.6468786487671142,0.1831372366727537,0.2243893533615345
L4,beta=2.5_n=10_g=0.1,0.36,1.2129892,-0.7342564299999998,0.222833024,-0.2558997460000001,0.6504346131929635,0.1810534746473294,0.2207119226917342
L4,beta=2.5_n=10_g=0.1,0.38,1.231006008,-0.7376041900000001,0.2292704539999999,-0.2641313639999999,0.6668606373071854,0.1784921741379853,0.2166917426479262
L4,beta=2.5_n=10_g=0.1,0.4,1.252328528,-0.7486516860000001,0.23386483,-0.269812012,0.6678853027751949,0.1767142996090631,0.21357175951985
L4,beta=2.5_n=10_g=0.1,0.42,1.270745184,-0.755975152,0.238753004,-0.2760170279999999,0.6742201338093432,0.1749382257225959,0.2104108091454469
L4,beta=2.5_n=10_g=0.1,0.44,1.2891990359999999,-0.7647727740000001,0.243008714,-0.2814175479999999,0.6767118934590027,0.1730032291950993,0.2072581079325275
L4,beta=2.5_n=10_g=0.1,0.46,1.3054762800000002,-0.7705387620000002,0.2475652959999999,-0.287372222,0.6825834444239626,0.1706960319781763,0.2034765169591625
L4,beta=2.5_n=10_g=0.1,0.48,1.31810178,-0.7712385559999999,0.252631912,-0.2942313119999999,0.6932545675889954,0.1683067580581967,0.2002077980245483
L4,beta=2.5_n=10_g=0.1,0.5,1.332716602,-0.7775767419999999,0.25620403,-0.2989358299999999,0.696344691253803,0.166538962088564,0.1971853420795042
L4,beta=2.5_n=10_g=0.5,0.0,0.8405275239999996,0.5886749419999995,-0.13076266,0.1210899220000001,1.559920835229202,0.370564213355894,0.4291646201509329
L4,beta=2.5_n=10_g=0.5,0.02,0.2679105620000002,0.2044716280000003,-0.038236242,0.0252026919999999,1.2425611825123084,0.3436987498115573,0.403442997721177
L4,beta=2.5_n=10_g=0.5,0.04,0.044640319999999595,-0.0017237199999997,0.013862448,-0.0290541519999999,1.0832227952886866,0.3215423879713964,0.3804420402148197
L4,beta=2.5_n=10_g=0.5,0.06,0.2737376399999999,-0.151241272,0.052761682,-0.0697346859999999,0.9698269635647756,0.300808792853375,0.358756156169818
L4,beta=2.5_n=10_g=0.5,0.08,0.4491393799999997,-0.2649335219999997,0.0828416099999999,-0.1013642480000001,0.8842830938979037,0.2830033871048605,0.3400732050200658
L4,beta=2.5_n=10_g=0.5,0.1,0.5895567660000001,-0.3552463139999999,0.107185878,-0.1271245740000002,0.8145973303638007,0.2672934552816359,0.3231879364559417
L4,beta=2.5_n=10_g=0.5,0.12,0.7032942580000004,-0.4279189360000002,0.1270617360000001,-0.1483135860000001,0.7606525694408359,0.2542550263624368,0.3088059102708739
L4,beta=2.5_n=10_g=0.5,0.14,0.7982208400000002,-0.4880549780000001,0.143831672,-0.16633419,0.7178785237628839,0.2430727384162913,0.2961446735364557
L4,beta=2.5_n=10_g=0.5,0.16,0.8768251099999997,-0.5357138859999999,0.1586638699999999,-0.1824473539999999,0.7009045752631113,0.2333117027614946,0.2845091445393517
L4,beta=2.5_n=10_g=0.5,0.18,0.9441998199999999,-0.5763783840000001,0.171409186,-0.1964122499999999,0.687367708581873,0.2254072144782884,0.2746747316980619
L4,beta=2.5_n=10_g=0.5,0.2,1.0026856700000002,-0.6116266160000001,0.1824466720000001,-0.2086123819999999,0.6762336775797628,0.2185840284059766,0.2662096179573496
L4,beta=2.5_n=10_g=0.5,0.22,1.0520613659999998,-0.639397596,0.1926264759999999,-0.2200372939999999,0.6800261063582502,0.2120183824329683,0.2582250080780507
L4,beta=2.5_n=10_g=0.5,0.24,1.097826302,-0.6673094700000002,0.20103551,-0.2294813219999999,0.6706190130473025,0.2071165413939985,0.2520648633857914
L4,beta=2.5_n=10_g=0.5,0.26,1.1394057480000002,-0.692999082,0.2084902859999999,-0.2379163800000001,0.6605515746678465,0.2026903859773608,0.2464056657334865
L4,beta=2.5_n=10_g=0.5,0.28,1.17581647,-0.7137528160000002,0.215753288,-0.2463103659999999,0.6586227878970455,0.1981784844523863,0.2407536633435652
L4,beta=2.5_n=10_g=0.5,0.3,1.2100663639999998,-0.7344497779999999,0.2220392459999999,-0.2535773400000001,0.6521074231561296,0.1946595397834869,0.2359886734805351
L4,beta=2.5_n=10_g=0.5,0.32,1.241457568,-0.7530467000000001,0.227933596,-0.260477272,0.6470898220036129,0.1914297894018108,0.2314849274304246
L4,beta=2.5_n=10_g=0.5,0.34,1.2676143999999998,-0.765263692,0.2342397619999999,-0.2681109459999999,0.6536643613838005,0.1885251165992555,0.2267290262592419
L4,beta=2.5_n=10_g=0.5,0.36,1.2926521059999996,-0.7780643219999996,0.2397734179999999,-0.274814366,0.6566033017731949,0.1857190171030601,0.2226462950930047
L4,beta=2.5_n=10_g=0.5,0.38,1.315066172,-0.7891933340000001,0.2448431479999999,-0.28102969,0.6601845102198194,0.1832155190465838,0.2191784746947677
L4,beta=2.5_n=10_g=0.5,0.4,1.3352228879999997,-0.7967459459999999,0.250417236,-0.2880597059999999,0.6691497420992509,0.1801535246807625,0.214017933815821
L4,beta=2.5_n=10_g=0.5,0.42,1.3554807639999997,-0.8080021179999999,0.2544429419999999,-0.293035704,0.669113378346858,0.1784821361141511,0.2112027750355516
L4,beta=2.5_n=10_g=0.5,0.44,1.37416609,-0.8178310740000001,0.2583691979999999,-0.297965818,0.6702137589802745,0.1767266217931402,0.2085822185553308
L4,beta=2.5_n=10_g=0.5,0.46,1.3887095280000004,-0.8220105800000002,0.2628318420000001,-0.303867106,0.6777599402820721,0.1746182988793329,0.2052629043945147
L4,beta=2.5_n=10_g=0.5,0.48,1.4019565299999999,-0.8261462080000002,0.2667586299999999,-0.309051692,0.6841604895943675,0.1733629876682899,0.2035706879704114
L4,beta=2.5_n=10_g=0.5,0.5,1.415433666,-0.8310163560000001,0.2704443139999999,-0.3139729959999999,0.6888232628741122,0.1719263739234686,0.2013257036056265
L4,beta=2.5_n=10_g=1.0,0.0,1.7344331040000003,1.1401560860000002,-0.3020315480000001,0.2922454700000001,2.202292952742304,0.5894451384606489,0.639884555604089
L4,beta=2.5_n=10_g=1.0,0.02,0.5976805080000003,0.3986506380000003,-0.1066032179999999,0.0924266520000001,1.52279350299725,0.4640384202478613,0.5184575873158591
L4,beta=2.5_n=10_g=1.0,0.04,0.07312242000000001,0.056239144,-0.0122285340000001,-0.0046547419999999,1.1796119513556609,0.3811365739235914,0.4359656086834245
L4,beta=2.5_n=10_g=1.0,0.06,0.2469248999999999,-0.141820552,0.0430919579999999,-0.06201239,0.987706434148335,0.3300913082421381,0.3836580599626528
L4,beta=2.5_n=10_g=1.0,0.08,0.4535647759999994,-0.2734838099999996,0.0797464399999998,-0.100334526,0.8688914457057608,0.2978761806436966,0.3501333956891672
L4,beta=2.5_n=10_g=1.0,0.1,0.6047007439999997,-0.3697959439999998,0.106437308,-0.1284674919999999,0.7877894195700383,0.2759200455207222,0.3268996465649642
L4,beta=2.5_n=10_g=1.0,0.12,0.7225620199999998,-0.444837428,0.1271992519999998,-0.15052534,0.7282201700186564,0.259744334238872,0.3094910652818057
L4,beta=2.5_n=10_g=1.0,0.14,0.8183964620000002,-0.5057390880000001,0.1440676620000001,-0.168589712,0.6823788322716592,0.2471988458105172,0.2957561041253754
L4,beta=2.5_n=10_g=1.0,0.16,0.8986444179999998,-0.5565841679999999,0.1582060519999999,-0.183854198,0.645984951023537,0.2371052546681152,0.2845109327744562
L4,beta=2.5_n=10_g=1.0,0.18,0.9673174020000003,-0.5999120720000002,0.17033988,-0.1970654500000001,0.6164883673251111,0.2287561073459717,0.2750417175391421
L4,beta=2.5_n=10_g=1.0,0.2,1.0270700939999997,-0.6373944679999999,0.180952534,-0.2087230919999999,0.5922949987664834,0.2216976220218004,0.2668874965381037
L4,beta=2.5_n=10_g=1.0,0.22,1.079736286,-0.670168796,0.190385102,-0.2191823879999999,0.5724158325168218,0.2156232393634015,0.2597337333758636
L4,beta=2.5_n=10_g=1.0,0.24,1.125528068,-0.69720472,0.1992099140000001,-0.2291134339999999,0.5640982506702605,0.2104206609678214,0.2532255435314994
L4,beta=2.5_n=10_g=1.0,0.26,1.1674218819999997,-0.7227104979999999,0.2068986779999999,-0.237812706,0.5516041896417236,0.2057179765457615,0.2475312433753069
L4,beta=2.5_n=10_g=1.0,0.28,1.203895734,-0.743217818,0.2143233820000001,-0.2463545339999999,0.5505605222187261,0.2013950467884897,0.2422402756889873
L4,beta=2.5_n=10_g=1.0,0.3,1.237466616,-0.7624191820000001,0.2209749919999999,-0.254072442,0.5470794635762767,0.1977520095212772,0.2374885194926277
L4,beta=2.5_n=10_g=1.0,0.32,1.2659693019999998,-0.776306524,0.2276634319999997,-0.2619993460000001,0.55603201642583,0.1944475001941987,0.2331706381382395
L4,beta=2.5_n=10_g=1.0,0.34,1.2934820139999996,-0.7915688719999998,0.2332648899999998,-0.268648252,0.5557894700765386,0.1912254195666538,0.2288924584562383
L4,beta=2.5_n=10_g=1.0,0.36,1.3180836260000002,-0.8043111460000001,0.238633748,-0.275138732,0.5586949215640604,0.1881710582523681,0.2249283497699225
L4,beta=2.5_n=10_g=1.0,0.38,1.3400672360000003,-0.8148223960000001,0.2437875440000001,-0.281457296,0.5640193776446057,0.1855686561091402,0.2214773723501673
L4,beta=2.5_n=10_g=1.0,0.4,1.3621080499999998,-0.82720601,0.2481414519999998,-0.286760588,0.5630397284508882,0.1831869442148573,0.2182890118828151
L4,beta=2.5_n=10_g=1.0,0.42,1.379971606,-0.833491158,0.2532254760000001,-0.2932549719999999,0.5727955974247563,0.1801172117343351,0.2143130752516581
L4,beta=2.5_n=10_g=1.0,0.44,1.397501078,-0.8404584079999999,0.2578504700000001,-0.2991921999999999,0.5793875355889712,0.1774733497748823,0.2105279914872017
L4,beta=2.5_n=10_g=1.0,0.46,1.4137900399999999,-0.8478675679999998,0.26174918,-0.3041732920000001,0.5836937159448338,0.1759700013759165,0.2082227693976766
L4,beta=2.5_n=10_g=1.0,0.48,1.427344192,-0.8507362680000001,0.2663237739999999,-0.31028415,0.594086336828445,0.1738502546933677,0.2048378384970897
L4,beta=2.5_n=10_g=1.0,0.5,1.4416532280000003,-0.857572862,0.269580656,-0.3144997100000001,0.5971771507492168,0.1723114208826183,0.2028080829727851
L4,beta=2.5_n=20_g=0.1,0.0,0.1651794479999997,-0.0760590259999998,0.0394529039999999,-0.049667518,0.6963345865740548,0.1716833578063585,0.2100982446515081
L4,beta=2.5_n=20_g=0.1,0.02,0.26083432799999984,-0.1407540479999998,0.054459674,-0.065620606,0.6623692684335529,0.1710825369373553,0.209115562620976
L4,beta=2.5_n=20_g=0.1,0.04,0.3338116819999998,-0.19023542,0.0658404479999999,-0.0777358139999999,0.6414023779704592,0.1710516797697684,0.2086338978428135
L4,beta=2.5_n=20_g=0.1,0.06,0.3980572359999997,-0.2337719799999997,0.075870852,-0.088414404,0.6221613141504915,0.1704319554610774,0.2075461456317461
L4,beta=2.5_n=20_g=0.1,0.08,0.4556156419999996,-0.2727080119999998,0.0848798539999999,-0.0980277759999999,0.6059809187286166,0.1695171037112952,0.2063914601358589
L4,beta=2.5_n=20_g=0.1,0.1,0.5080561380000005,-0.3080508900000005,0.093139304,-0.1068659439999999,0.5920468966057053,0.1683459265355054,0.2049413026974003
L4,beta=2.5_n=20_g=0.1,0.12,0.5567339039999999,-0.3407708619999998,0.100838072,-0.1151249700000001,0.57759259524092,0.1669526093240805,0.2032083075504842
L4,beta=2.5_n=20_g=0.1,0.14,0.6030473079999998,-0.3717441159999999,0.1082271059999999,-0.123076086,0.5620846846358678,0.165223132044505,0.2010105117248308
L4,beta=2.5_n=20_g=0.1,0.16,0.6469056679999999,-0.4007915479999999,0.115344154,-0.130769966,0.5477881719659337,0.163224504512211,0.1984919371916982
L4,beta=2.5_n=20_g=0.1,0.18,0.6877836919999998,-0.4274824119999998,0.1221421199999999,-0.13815916,0.5374611008616578,0.1611593014164422,0.1957615520193801
L4,beta=2.5_n=20_g=0.1,0.2,0.725850346,-0.452570954,0.128349726,-0.144929666,0.5259597905503837,0.159284606343296,0.1933554995728038
L4,beta=2.5_n=20_g=0.1,0.22,0.7623947939999995,-0.4764595859999998,0.1343864639999999,-0.1515487439999999,0.5150998071534776,0.1572015435679465,0.1907530094740034
L4,beta=2.5_n=20_g=0.1,0.24,0.7978590300000001,-0.4992931340000002,0.14039062,-0.1581752759999999,0.5056868499639405,0.1547989215244404,0.1877999289042909
L4,beta=2.5_n=20_g=0.1,0.26,0.8314635619999999,-0.5210274640000001,0.1460190559999999,-0.164417042,0.495736046342122,0.1523758528726326,0.1846651869836859
L4,beta=2.5_n=20_g=0.1,0.28,0.8632902959999997,-0.5414778499999999,0.1513933699999999,-0.1704190759999999,0.4865562496563195,0.1499764927524502,0.1815739595956996
L4,beta=2.5_n=20_g=0.1,0.3,0.8930793459999999,-0.560485568,0.156465302,-0.1761284759999999,0.4784362314881834,0.1477226888965281,0.1786233916370116
L4,beta=2.5_n=20_g=0.1,0.32,0.9210438800000001,-0.5781766860000002,0.1612765,-0.1815906939999999,0.4711681841821734,0.1455887700226064,0.1757758871510761
L4,beta=2.5_n=20_g=0.1,0.34,0.9474067039999999,-0.594691734,0.1658665299999999,-0.18684844,0.4647295062014372,0.1435498397295443,0.1730084609520714
L4,beta=2.5_n=20_g=0.1,0.36,0.9721551319999999,-0.610014488,0.170237114,-0.19190353,0.459249090458653,0.1416514859257004,0.1703848234463586
L4,beta=2.5_n=20_g=0.1,0.38,0.9954873519999997,-0.624311946,0.1744054979999999,-0.1967699079999998,0.4545627028844869,0.1398601404377692,0.1678715804843576
L4,beta=2.5_n=20_g=0.1,0.4,1.01748005,-0.637665648,0.178370544,-0.2014438580000001,0.4504455011003431,0.138193964438562,0.1654850607854865
L4,beta=2.5_n=20_g=0.1,0.42,1.0382231939999997,-0.6500335839999998,0.1821904499999999,-0.20599916,0.4471174257263827,0.1366435876734801,0.1632111738407003
L4,beta=2.5_n=20_g=0.1,0.44,1.0577756379999999,-0.6614164920000001,0.1858914539999999,-0.210467692,0.4446913748449106,0.1352050693977173,0.1610719199489508
L4,beta=2.5_n=20_g=0.1,0.46,1.076100106,-0.6717660299999999,0.189479516,-0.21485456,0.4434459180797635,0.133857320823262,0.1590804758023479
L4,beta=2.5_n=20_g=0.1,0.48,1.0931789339999998,-0.681148436,0.1929202559999999,-0.2191102419999999,0.4433361643712147,0.1325597329786432,0.1571047598069499
L4,beta=2.5_n=20_g=0.1,0.5,1.1087120079999997,-0.6891454979999998,0.1962564779999999,-0.223310032,0.4449626638902579,0.1313109795263818,0.1552659670969787
L4,beta=2.5_n=20_g=0.5,0.0,0.6443947659999993,0.4473908359999994,-0.09983776,0.0971661699999999,1.1860371294967011,0.3046434478699888,0.344225612567211
L4,beta=2.5_n=20_g=0.5,0.02,0.3250004579999998,0.2367063319999998,-0.0464408599999999,0.0418532660000001,1.0308356740630351,0.2764117411757395,0.315161630099009
L4,beta=2.5_n=20_g=0.5,0.04,0.1055352979999998,0.0923087719999999,-0.009643936,0.0035825899999999,0.9242243160504672,0.2547927053941616,0.2924213702394326
L4,beta=2.5_n=20_g=0.5,0.06,0.0662727019999996,-0.0206635039999998,0.0191582359999999,-0.0264509619999999,0.8307692338962434,0.2348468322316713,0.2715633342651894
L4,beta=2.5_n=20_g=0.5,0.08,0.2046900359999999,-0.1116100079999999,0.0423513539999999,-0.0507286740000001,0.7491666138994844,0.2175688292440945,0.2534321600943177
L4,beta=2.5_n=20_g=0.5,0.1,0.31745760999999983,-0.1854038099999999,0.0613419679999999,-0.070711832,0.685575837404639,0.202979977735633,0.2378653112880482
L4,beta=2.5_n=20_g=0.5,0.12,0.40966476799999946,-0.2456531999999995,0.076865424,-0.087146144,0.6369523338823686,0.1916428809272612,0.2255481666083856
L4,beta=2.5_n=20_g=0.5,0.14,0.486996054,-0.2961124939999999,0.089875878,-0.1010076820000001,0.5987120213223129,0.1827278760737396,0.2156913782182594
L4,beta=2.5_n=20_g=0.5,0.16,0.5534256039999996,-0.3393678799999997,0.1010583619999999,-0.112999362,0.567740289735537,0.175485892053928,0.2075436690789783
L4,beta=2.5_n=20_g=0.5,0.18,0.6115317239999999,-0.377096082,0.1108573819999999,-0.12357826,0.5421171475361397,0.1694513980093605,0.2006353155875461
L4,beta=2.5_n=20_g=0.5,0.2,0.6630740480000005,-0.4104396800000005,0.1195766659999999,-0.1330577020000001,0.5205964432964977,0.1643217848988963,0.1946592640093517
L4,beta=2.5_n=20_g=0.5,0.22,0.7093063559999999,-0.4402099859999997,0.1274335840000001,-0.1416627860000001,0.5023371482055417,0.1598904633590424,0.1894049111804727
L4,beta=2.5_n=20_g=0.5,0.24,0.7511521859999998,-0.4669997380000001,0.1345902599999999,-0.1495621879999998,0.486763417962923,0.1560112805554955,0.1847222527184622
L4,beta=2.5_n=20_g=0.5,0.26,0.7893080659999998,-0.4912473459999997,0.141172632,-0.1568880880000001,0.4734955381164162,0.1525778314506039,0.1805013871219336
L4,beta=2.5_n=20_g=0.5,0.28,0.8243048580000001,-0.5132673940000001,0.14728522,-0.163752244,0.4623512742190191,0.1495120687737066,0.1766613972678971
L4,beta=2.5_n=20_g=0.5,0.3,0.856483366,-0.5333449080000001,0.1529589699999999,-0.170179488,0.4530551691110698,0.1467667479987526,0.1731552686072322
