model,beta,gamma_over_eta,n,selected_loss,oracle_min_loss,regret,rel_regret,near_0.01,near_0.02,near_0.05
L2,4.0,0.1,7,0.2747716046290357,0.03984258922341126,0.23492901540562444,5.8964294235069845,0,0,0
L2,4.0,0.1,7,1.1396072467434917,0.7949611315483829,0.3446461151951088,0.4335383222118363,0,0,0
L2,4.0,0.1,7,0.08900749519620736,0.009533705478320487,0.07947378971788688,8.336086099849545,0,0,0
L2,4.0,0.1,7,1.5990159442814786,1.5912660948921942,0.007749849389284469,0.004870241007560404,1,1,1
L2,4.0,0.1,7,0.2803019183777057,0.020699416747173613,0.25960250163053206,12.541537029828596,0,0,0
L2,4.0,0.1,7,0.45609885371715675,0.0009934150329817103,0.455105438684175,458.12215798485295,0,0,0
L2,4.0,0.1,7,0.1692606138397615,0.020795653451124052,0.14846496038863743,7.139230355880573,0,0,0
L2,4.0,0.1,7,1.1860630989128322,1.1800948749819125,0.00596822393091978,0.005057410262044614,1,1,1
L2,4.0,0.1,7,1.1615868266228864,1.0231813351462689,0.13840549147661751,0.1352697578839549,0,0,0
L2,4.0,0.1,7,0.029220543427023477,0.011063710390142156,0.01815683303688132,1.6411160810083378,0,0,0
L2,4.0,0.1,7,0.20009993397161122,0.03359517838954319,0.166504755582068,4.956209895700216,0,0,0
L2,4.0,0.1,7,1.0061573472526781,0.7507415338375386,0.2554158134151395,0.34021804030148656,0,0,0
L2,4.0,0.1,7,0.0805404759656954,0.004968967369687077,0.07557150859600832,15.20869488035448,0,0,0
L2,4.0,0.1,7,0.08026010208551648,0.08026010208551648,0.0,0.0,1,1,1
L2,4.0,0.1,7,2.473953391926674,2.471957314056664,0.0019960778700101045,0.0008074888100451839,1,1,1
L2,4.0,0.1,7,1.3145122252952506,1.3061176327554422,0.008394592539808343,0.006427133612842167,1,1,1
L2,4.0,0.1,7,0.480441384207777,0.34966243536942504,0.13077894883835195,0.37401486579529625,0,0,0
L2,4.0,0.1,7,0.6764528096319853,0.02066511718721921,0.6557876924447661,31.734041791466456,0,0,0
L2,4.0,0.1,7,1.0553895571073364,1.0113359405051863,0.044053616602150125,0.04355982501733727,0,0,1
L2,4.0,0.1,7,0.5540134973999791,0.02870536751748621,0.5253081298824929,18.299996666564024,0,0,0
L2,4.0,0.1,7,0.8920171261263026,0.6174802516083979,0.27453687451790465,0.44460834788286346,0,0,0
L2,4.0,0.1,7,0.38629561666394363,0.01860076348896173,0.3676948531749819,19.767729071614905,0,0,0
L2,4.0,0.1,7,0.858084554054203,0.19267930280005346,0.6654052512541495,3.4534339785558164,0,0,0
L2,4.0,0.1,7,1.0477499073163472,0.4445257512593,0.6032241560570473,1.3570060999799662,0,0,0
L2,4.0,0.1,7,0.8347611503930075,0.6984721797114919,0.13628897068151558,0.1951244081586908,0,0,0
L2,4.0,0.1,7,0.9300469406397833,0.8252319199658447,0.10481502067393866,0.12701280468922824,0,0,0
L2,4.0,0.1,7,0.7841900362572912,0.22559005843186564,0.5585999778254256,2.476172849585648,0,0,0
L2,4.0,0.1,7,0.6371629776775851,0.2977503793706254,0.33941259830695975,1.1399233110110507,0,0,0
L2,4.0,0.1,7,0.15379396286881386,0.006043881893315893,0.14775008097549797,24.446222408630973,0,0,0
L2,4.0,0.1,7,1.0573522032556375,1.027100613930059,0.030251589325578587,0.029453384522695445,0,0,1
L2,4.0,0.1,7,1.0147674056971752,0.8664734843970797,0.14829392130009544,0.17114651973831968,0,0,0
L2,4.0,0.1,7,0.11083550475613493,0.08909214658495447,0.021743358171180463,0.24405471194306588,0,0,0
L2,4.0,0.1,7,0.21808651064358828,0.13184683016844168,0.0862396804751466,0.6540899039056958,0,0,0
L2,4.0,0.1,7,1.21057100644853,1.07514183081076,0.1354291756377699,0.1259640093583219,0,0,0
L2,4.0,0.1,7,0.22914146913805683,0.014885768164108163,0.21425570097394867,14.39332512853126,0,0,0
L2,4.0,0.1,7,0.2240129023959784,0.020926522702843117,0.20308637969313528,9.704736069960806,0,0,0
L2,4.0,0.1,7,1.195344197789684,1.15274628572671,0.04259791206297403,0.03695341515337837,0,0,1
L2,4.0,0.1,7,1.6135021660060755,1.559318539168929,0.054183626837146504,0.034748273348962286,0,0,1
L2,4.0,0.1,7,0.28905621551202976,0.028207720430832084,0.2608484950811977,9.247414930987496,0,0,0
L2,4.0,0.1,7,0.06404765285979468,0.007215626361845111,0.056832026497949564,7.876242982655912,0,0,0
L2,4.0,0.1,7,0.5089357739999153,0.21910217229565063,0.28983360170426464,1.3228239531699892,0,0,0
L2,4.0,0.1,7,0.08007875209798843,0.0529143391678176,0.027164412930170828,0.5133658164759275,0,0,0
L2,4.0,0.1,7,1.0985501847605301,0.5967376009468806,0.5018125838136496,0.8409267038265938,0,0,0
L2,4.0,0.1,7,1.0567909438026541,0.9769762479767277,0.07981469582592648,0.08169563588799524,0,0,0
L2,4.0,0.1,7,0.371752641004189,0.0018488554546308722,0.3699037855495581,200.07177122638296,0,0,0
L2,4.0,0.1,7,0.43154112982719184,0.047274142817933525,0.3842669870092583,8.12848132411797,0,0,0
L2,4.0,0.1,7,0.3285537863515258,0.18205681501190626,0.14649697133961956,0.8046772175490319,0,0,0
L2,4.0,0.1,7,0.3102523135393436,0.011279801630043728,0.2989725119092999,26.505121429882884,0,0,0
L2,4.0,0.1,7,0.020498294402121822,0.015918937336160347,0.004579357065961475,0.2876672587660313,0,0,0
L2,4.0,0.1,7,1.17573309148368,0.5776651701927108,0.5980679212909693,1.0353193374830822,0,0,0
L2,4.0,0.1,7,0.006649934185270928,0.006649934185270928,0.0,0.0,1,1,1
L2,4.0,0.1,7,1.4992392438628466,1.4327737423601423,0.06646550150270425,0.04638939110736262,0,0,1
L2,4.0,0.1,7,1.6157750957400914,1.6026896412587108,0.013085454481380543,0.00816468400650769,1,1,1
L2,4.0,0.1,7,1.2048296473252142,1.031030863239876,0.17379878408533833,0.168567974327363,0,0,0
L2,4.0,0.1,7,0.31003523404110866,0.023589831287838044,0.28644540275327063,12.142749104820865,0,0,0
L2,4.0,0.1,7,0.5699028488248107,0.4132464932946529,0.15665635553015778,0.3790869567487381,0,0,0
L2,4.0,0.1,7,0.15882180121744835,0.15882180121744835,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.2986122574948985,0.02800165095224366,0.27061060654265484,9.664094699422424,0,0,0
L2,4.0,0.1,7,0.9539260636067355,0.2610308138053889,0.6928952498013465,2.654457685282832,0,0,0
L2,4.0,0.1,7,1.3214332325248768,1.276863968215777,0.0445692643090998,0.034905256486623674,0,0,1
L2,4.0,0.1,7,1.108115499789521,1.0645084305179955,0.04360706927152558,0.04096451284120516,0,0,1
L2,4.0,0.1,7,0.5084272317372152,0.07640059950196304,0.4320266322352521,5.654754479042427,0,0,0
L2,4.0,0.1,7,0.7575768515386864,0.1573798705938239,0.6001969809448624,3.813683279063619,0,0,0
L2,4.0,0.1,7,0.14359097107014657,0.016335187970302763,0.1272557830998438,7.79028581312892,0,0,0
L2,4.0,0.1,7,1.8475439338465203,1.8470278913100209,0.0005160425364993948,0.0002793907655251416,1,1,1
L2,4.0,0.1,7,1.7992902817876706,0.7978558978653573,1.0014343839223132,1.2551569608015996,0,0,0
L2,4.0,0.1,7,0.6918368751391514,0.14298402212796185,0.5488528530111896,3.838560734569351,0,0,0
L2,4.0,0.1,7,0.45989198322158537,0.03332051220000844,0.42657147102157694,12.802068241360015,0,0,0
L2,4.0,0.1,7,1.736522219386977,1.7118865962396663,0.024635623147310604,0.014390920053597748,0,1,1
L2,4.0,0.1,7,0.16327183000533485,0.010025078653686863,0.15324675135164798,15.28633905483518,0,0,0
L2,4.0,0.1,7,0.10519442794967111,0.023230084773047315,0.0819643431766238,3.5283703859627256,0,0,0
L2,4.0,0.1,7,0.08207936534676816,0.08207936534676816,0.0,0.0,1,1,1
L2,4.0,0.1,7,1.741409572978195,1.7372909095542757,0.004118663423919422,0.002370739063485987,1,1,1
L2,4.0,0.1,7,0.3316251172860937,0.010490151595203907,0.3211349656908898,30.612995701388392,0,0,0
L2,4.0,0.1,7,0.8731734686524473,0.845525239276131,0.02764822937631628,0.03269947257870908,0,0,1
L2,4.0,0.1,7,1.0008888086313867,0.6021318753257789,0.3987569333056078,0.6622418603729678,0,0,0
L2,4.0,0.1,7,0.6358597942146704,0.04477375610553878,0.5910860381091316,13.201618303272323,0,0,0
L2,4.0,0.1,7,1.4531835168444256,1.4092598427894676,0.043923674054958006,0.031167902980912415,0,0,1
L2,4.0,0.1,7,0.020608559544469135,0.00854007655447228,0.012068482989996855,1.4131586424335758,0,0,0
L2,4.0,0.1,7,0.1677260495964239,0.0690298466030563,0.0986962029933676,1.429761296746063,0,0,0
L2,4.0,0.1,7,1.7351922344468305,1.7314119186486319,0.003780315798198597,0.0021833717080734527,1,1,1
L2,4.0,0.1,7,0.713937975371553,0.010765648149809869,0.7031723272217432,65.31630213403936,0,0,0
L2,4.0,0.1,7,0.05299927065484966,0.02439124916995502,0.028608021484894643,1.172880539473715,0,0,0
L2,4.0,0.1,7,0.08461065087481376,0.01771267028806791,0.06689798058674584,3.776843327333399,0,0,0
L2,4.0,0.1,7,0.09066089566080499,0.06251441902624236,0.02814647663456263,0.4502397538517838,0,0,0
L2,4.0,0.1,7,1.662916591921726,1.5973822175352406,0.06553437438648535,0.041026107381866836,0,0,1
L2,4.0,0.1,7,1.0957470333990522,0.6212840334949881,0.47446299990406415,0.7636813024712821,0,0,0
L2,4.0,0.1,7,0.09734661461941657,0.09159364627162761,0.0057529683477889615,0.06280968802932155,0,0,0
L2,4.0,0.1,7,1.334061222722472,1.204109748139967,0.129951474582505,0.10792328089964047,0,0,0
L2,4.0,0.1,7,0.9765238526098694,0.8414996458074355,0.13502420680243388,0.16045664127746065,0,0,0
L2,4.0,0.1,7,1.2104143223682868,0.8679589670973653,0.3424553552709215,0.39455247108761743,0,0,0
L2,4.0,0.1,7,0.011955133388500325,0.008627839662140329,0.0033272937263599967,0.3856462169736922,0,0,0
L2,4.0,0.1,7,0.43852252925619223,0.0494789507904289,0.3890435784657633,7.862809785793176,0,0,0
L2,4.0,0.1,7,1.612320237686085,1.6022937507390473,0.010026486947037672,0.006257583506403256,1,1,1
L2,4.0,0.1,7,0.9801357249258464,0.9218333469050609,0.05830237802078553,0.06324611516444746,0,0,0
L2,4.0,0.1,7,0.3662623170691511,0.0515522229270416,0.3147100941421095,6.104685235154603,0,0,0
L2,4.0,0.1,7,0.8712157237787816,0.6485959740168945,0.22261974976188714,0.3432333204030779,0,0,0
L2,4.0,0.1,7,0.011564821523709693,0.011207864887526741,0.0003569566361829521,0.031848763325136975,0,0,1
L2,4.0,0.1,7,1.027637084606331,0.7116925900365165,0.31594449456981444,0.4439339386034685,0,0,0
L2,4.0,0.1,7,0.574125004613432,0.03673741963718359,0.5373875849762484,14.627798856954403,0,0,0
L2,4.0,0.1,7,0.10975616608455291,0.03567491217443654,0.07408125391011637,2.0765644368761906,0,0,0
L2,4.0,0.1,7,0.957600029940102,0.9086467858719309,0.04895324406817103,0.053874888272670056,0,0,0
L2,4.0,0.1,7,0.2418192435277754,0.2287911363524351,0.013028107175340309,0.05694323382909168,0,0,0
L2,4.0,0.1,7,0.020520026861639923,0.020520026861639923,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.14477917410325636,0.05315015185185794,0.09162902225139842,1.7239653897281462,0,0,0
L2,4.0,0.1,7,1.1935160792188957,0.15878249509416573,1.03473358412473,6.516672908503439,0,0,0
L2,4.0,0.1,7,0.06393168856839357,0.05812182927017555,0.00580985929821802,0.09996002140970592,0,0,0
L2,4.0,0.1,7,0.3732831270106161,0.12722284287727714,0.24606028413333897,1.9340888677569945,0,0,0
L2,4.0,0.1,7,0.011031651684718308,0.004177653922658644,0.006853997762059664,1.640633209200298,0,0,0
L2,4.0,0.1,7,0.008942478858272157,0.008942478858272157,0.0,0.0,1,1,1
L2,4.0,0.1,7,1.8319425750294025,1.807444303541053,0.024498271488349488,0.013554094829010066,0,1,1
L2,4.0,0.1,7,0.8398969417077302,0.20958993942615042,0.6303070022815798,3.0073342451805525,0,0,0
L2,4.0,0.1,7,0.09379231294809029,0.09353733863368983,0.00025497431440045515,0.002725909440282276,1,1,1
L2,4.0,0.1,7,1.5842057269867666,1.4572585932403228,0.12694713374644384,0.08711366282916709,0,0,0
L2,4.0,0.1,7,0.49541701988583653,0.057301975642641875,0.43811504424319464,7.645723194178434,0,0,0
L2,4.0,0.1,7,0.30675687703619103,0.0697092654111239,0.23704761162506713,3.400517997529208,0,0,0
L2,4.0,0.1,7,0.5015777537054432,0.011557764080296842,0.49001998962514637,42.39747292129889,0,0,0
L2,4.0,0.1,7,0.8003686091436958,0.18975299611195787,0.610615613031738,3.2179497849481287,0,0,0
L2,4.0,0.1,7,1.7913524163335257,1.6000830796002514,0.1912693367332743,0.11953712852276338,0,0,0
L2,4.0,0.1,7,0.25283352135601245,0.25283352135601245,0.0,0.0,1,1,1
L2,4.0,0.1,7,1.6206552405273091,1.6110368938637767,0.009618346663532451,0.005970283300256774,1,1,1
L2,4.0,0.1,7,1.3458981301538895,1.3227919947751474,0.023106135378742065,0.017467701248577425,0,1,1
L2,4.0,0.1,7,0.3289836149162235,0.2482384391878506,0.08074517572837292,0.32527265314970116,0,0,0
L2,4.0,0.1,7,0.06313323753507731,0.05648133576318878,0.006651901771888534,0.1177716794761758,0,0,0
L2,4.0,0.1,7,1.2419602040991162,1.091058599657152,0.1509016044419642,0.13830751573690236,0,0,0
L2,4.0,0.1,7,0.6511050835998982,0.051008153921821946,0.6000969296780763,11.764725510313893,0,0,0
L2,4.0,0.1,7,1.377667864584152,0.7974732904850206,0.5801945740991314,0.7275410738161011,0,0,0
L2,4.0,0.1,7,0.2600521580606087,0.2600521580606087,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.06261366562622506,0.0006815323717990152,0.06193213325442604,90.8718878473023,0,0,0
L2,4.0,0.1,7,0.43302420117194307,0.004321953084284248,0.42870224808765883,99.19178661298578,0,0,0
L2,4.0,0.1,7,0.005240628765804851,0.005240628765804851,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.13321583522695093,0.08805486334877224,0.04516097187817869,0.5128731129739283,0,0,0
L2,4.0,0.1,7,0.7370842534205684,0.10045562929704438,0.636628624123524,6.337411139409934,0,0,0
L2,4.0,0.1,7,0.03355309524691462,0.03355309524691462,0.0,0.0,1,1,1
L2,4.0,0.1,7,1.222718368287228,1.176384987993139,0.046333380294089066,0.03938623900083235,0,0,1
L2,4.0,0.1,7,0.1314239614716794,0.024653600597436,0.1067703608742434,4.330822203931851,0,0,0
L2,4.0,0.1,7,0.21761691016340162,0.015236467010385432,0.20238044315301618,13.282635864014294,0,0,0
L2,4.0,0.1,7,0.8421340038274097,0.047990931962790515,0.7941430718646192,16.54777349354985,0,0,0
L2,4.0,0.1,7,0.68894624037008,0.6598192830972138,0.029126957272866183,0.04414384062275851,0,0,1
L2,4.0,0.1,7,0.5097028574168372,0.039007697399402894,0.4706951600174343,12.066725067054058,0,0,0
L2,4.0,0.1,7,1.128568894286579,0.7666666386388917,0.3619022556476873,0.47204643766708515,0,0,0
L2,4.0,0.1,7,0.272492482806818,0.03305690519623617,0.23943557761058182,7.243133505366489,0,0,0
L2,4.0,0.1,7,0.9687470109275078,0.8815493690689954,0.08719764185851242,0.09891407664507988,0,0,0
L2,4.0,0.1,7,1.1165097912739728,0.9930885246320502,0.12342126664192254,0.12428022636516863,0,0,0
L2,4.0,0.1,7,0.8141409259734893,0.30319931508879827,0.510941610884691,1.6851674309852946,0,0,0
L2,4.0,0.1,7,0.8678542491393451,0.30602364489426087,0.5618306042450842,1.8359058641995174,0,0,0
L2,4.0,0.1,7,0.08294093322792861,0.07270998780514165,0.010230945422786963,0.14070894153091149,0,0,0
L2,4.0,0.1,7,1.239225116780148,1.2187714386137092,0.020453678166438838,0.016782209952100502,0,1,1
L2,4.0,0.1,7,0.9993883341050979,0.8846420833127565,0.11474625079234135,0.12970923829742106,0,0,0
L2,4.0,0.1,7,0.3958015966160551,0.028876811396862573,0.3669247852191925,12.706554756909842,0,0,0
L2,4.0,0.1,7,0.19239868342570415,0.027544578449707514,0.16485410497599665,5.984992846305374,0,0,0
L2,4.0,0.1,7,0.869838464362566,0.3325521713145038,0.5372862930480622,1.6156451209573839,0,0,0
L2,4.0,0.1,7,0.4553837882435345,0.06988879886354107,0.3854949893799934,5.5158336621677835,0,0,0
L2,4.0,0.1,7,0.24026808554651066,0.04999967276010398,0.1902684127864067,3.8053931612573817,0,0,0
L2,4.0,0.1,7,0.9948041393048054,0.9014507089628525,0.09335343034195287,0.10355910690819572,0,0,0
L2,4.0,0.1,7,0.8593900300897948,0.4061342805528226,0.4532557495369722,1.1160243575597921,0,0,0
L2,4.0,0.1,7,1.212777914480054,0.1945623748711336,1.0182155396089203,5.233363029636768,0,0,0
L2,4.0,0.1,7,0.43669403163647763,0.022886380102386507,0.4138076515340911,18.080956869668558,0,0,0
L2,4.0,0.1,7,1.912997250895497,1.9108878877134021,0.002109363182094981,0.001103865483505198,1,1,1
L2,4.0,0.1,7,0.7466898254234164,0.042696227463990044,0.7039935979594264,16.488426256234792,0,0,0
L2,4.0,0.1,7,0.5383950337098056,0.14435049777814396,0.3940445359316616,2.729776079728377,0,0,0
L2,4.0,0.1,7,0.21256023481908443,0.022510866186053812,0.19004936863303062,8.44256134180977,0,0,0
L2,4.0,0.1,7,0.4679970470934596,0.07927073095920972,0.38872631613424985,4.90378114886157,0,0,0
L2,4.0,0.1,7,0.11391609603226312,0.08573480673268627,0.028181289299576848,0.3287030130882977,0,0,0
L2,4.0,0.1,7,0.12252681552729025,0.01771648134905952,0.10481033417823073,5.915979144684652,0,0,0
L2,4.0,0.1,7,0.14355628267347648,0.0010596747269629467,0.14249660794651353,134.47202648204345,0,0,0
L2,4.0,0.1,7,0.7247577751056508,0.043541705264081784,0.681216069841569,15.645139888526932,0,0,0
L2,4.0,0.1,7,0.9038297119556982,0.49610177517465237,0.4077279367810458,0.8218634908885488,0,0,0
L2,4.0,0.1,7,0.27568966249250826,0.04373728354172054,0.2319523789507877,5.303310131950256,0,0,0
L2,4.0,0.1,7,0.9248206714345764,0.4229122968215879,0.5019083746129884,1.186790685409477,0,0,0
L2,4.0,0.1,7,0.04623288360286755,0.01602515398002527,0.03020772962284228,1.8850196173150684,0,0,0
L2,4.0,0.1,7,1.7759152290364066,1.7572808476200092,0.018634381416397394,0.01060409976107977,0,1,1
L2,4.0,0.1,7,0.23047220539399405,0.041642596099152385,0.18882960929484166,4.534530192239508,0,0,0
L2,4.0,0.1,7,0.46797566842594784,0.01884989976547503,0.4491257686604728,23.826427421278893,0,0,0
L2,4.0,0.1,7,0.027622513735836247,0.027622513735836247,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.8558378612947819,0.46056231526299696,0.39527554603178494,0.8582455249428494,0,0,0
L2,4.0,0.1,7,0.028485618963001846,0.010451125888582028,0.018034493074419816,1.725602893571754,0,0,0
L2,4.0,0.1,7,0.6403090473925754,0.2601843342878836,0.3801247131046918,1.4609823229560737,0,0,0
L2,4.0,0.1,7,0.8900512692074845,0.08043540729971627,0.8096158619077682,10.065416327053573,0,0,0
L2,4.0,0.1,7,0.5089051939432984,0.21551626711925972,0.2933889268240386,1.3613307744500172,0,0,0
L2,4.0,0.1,7,0.06781610876982874,0.05370498514877682,0.014111123621051921,0.26275258399123336,0,0,0
L2,4.0,0.1,7,0.6299639409669658,0.05528987974442252,0.5746740612225433,10.393838146853895,0,0,0
L2,4.0,0.1,7,0.17848553532071038,0.03553343064143016,0.1429521046792802,4.023031328492256,0,0,0
L2,4.0,0.1,7,0.7391900715812334,0.32096519148952324,0.41822488009171016,1.3030225431948799,0,0,0
L2,4.0,0.1,7,0.3193634557176561,0.12455147316394471,0.1948119825537114,1.564108216506473,0,0,0
L2,4.0,0.1,7,0.8065667336596131,0.019433322355900805,0.7871334113037123,40.504315056797495,0,0,0
L2,4.0,0.1,7,1.3389363802362897,1.28097074757444,0.05796563266184962,0.04525133206328828,0,0,1
L2,4.0,0.1,7,1.298537977018673,0.9348130441694766,0.36372493284919627,0.3890884226720898,0,0,0
L2,4.0,0.1,7,0.05720782796378921,0.04168172155025724,0.01552610641353197,0.3724919661682292,0,0,0
L2,4.0,0.1,7,0.26288799436959337,0.07907878156873185,0.18380921280086152,2.3243809420748662,0,0,0
L2,4.0,0.1,7,0.5952544225807372,0.22048855299331838,0.37476586958741887,1.6997066945184027,0,0,0
L2,4.0,0.1,7,0.15215904224162574,0.10128526385554487,0.05087377838608087,0.5022821331505647,0,0,0
L2,4.0,0.1,7,0.16668243283789763,0.028807032959331007,0.13787539987856662,4.786171490594516,0,0,0
L2,4.0,0.1,7,1.5566690450327159,1.5225762701718473,0.03409277486086859,0.02239150545609165,0,0,1
L2,4.0,0.1,7,0.7436319625905378,0.08122861517910394,0.6624033474114338,8.154802909675075,0,0,0
L2,4.0,0.1,7,1.0839942076198459,0.4960199625051018,0.587974245114744,1.1853842376529282,0,0,0
L2,4.0,0.1,7,0.11923425925793109,0.07667815298105699,0.0425561062768741,0.5549964966864475,0,0,0
L2,4.0,0.1,7,0.18953168259294262,0.0011296517272151225,0.1884020308657275,166.77886319014993,0,0,0
L2,4.0,0.1,7,0.5839007139584682,0.12790866593376427,0.45599204802470394,3.5649816585596565,0,0,0
L2,4.0,0.1,7,0.8282210444052684,0.13263054696392987,0.6955904974413386,5.244572335440274,0,0,0
L2,4.0,0.1,7,0.2645343300588552,0.05378010119999769,0.2107542288588575,3.9188142855124743,0,0,0
L2,4.0,0.1,7,0.46699504515645374,0.07003118069278255,0.39696386446367116,5.668387431665598,0,0,0
L2,4.0,0.1,7,0.7495897994696228,0.039898154154523774,0.709691645315099,17.787580913304783,0,0,0
L2,4.0,0.1,7,1.015811293803434,0.5959215234275546,0.4198897703758795,0.7046058144716851,0,0,0
L2,4.0,0.1,7,1.5057561163684674,1.4943130841079069,0.011443032260560537,0.007657720716132213,1,1,1
L2,4.0,0.1,7,0.18219812913322153,0.011957810153841909,0.17024031897937963,14.236747095761789,0,0,0
L2,4.0,0.1,7,0.8388099438216077,0.3740222051067474,0.4647877387148603,1.2426741844971694,0,0,0
L2,4.0,0.1,7,0.956709466430802,0.6078111976923427,0.3488982687384593,0.574024088504967,0,0,0
L2,4.0,0.1,7,0.3942541356655878,0.034533276926997515,0.3597208587385903,10.416644197972616,0,0,0
L2,4.0,0.1,7,0.775386696126852,0.5606557776035375,0.2147309185233145,0.3829995642623333,0,0,0
L2,4.0,0.1,7,0.11283193792722768,0.015384046089335187,0.09744789183789249,6.334347366876853,0,0,0
L2,4.0,0.1,7,0.2895425887341466,0.023483243664369265,0.26605934506977735,11.329752774888792,0,0,0
L2,4.0,0.1,7,0.777223497913338,0.6190559761935158,0.15816752171982218,0.255497932016376,0,0,0
L2,4.0,0.1,7,1.6496299598917048,1.6494353892281834,0.000194570663521354,0.00011796197947007733,1,1,1
L2,4.0,0.1,7,0.4219596718061802,0.05645494934356424,0.365504722462616,6.474272436917577,0,0,0
L2,4.0,0.1,7,0.2069957204851243,0.00909523128686941,0.1979004891982549,21.758708817439263,0,0,0
L2,4.0,0.1,7,1.6735458307202165,1.6659554712807854,0.007590359439431094,0.004556159855578631,1,1,1
L2,4.0,0.1,7,1.3133793302589796,0.5932373820289492,0.7201419482300304,1.2139186943463527,0,0,0
L2,4.0,0.1,7,0.10804421714110325,0.10567972140707446,0.0023644957340287903,0.022374166988204276,0,0,1
L2,4.0,0.1,7,1.2938892866409377,0.46872124316582503,0.8251680434751127,1.7604664936920371,0,0,0
L2,4.0,0.1,7,0.013880998135910335,0.005888039463550945,0.00799295867235939,1.3574906761136099,0,0,0
L2,4.0,0.1,7,0.8398700950479798,0.4366011769105424,0.4032689181374374,0.9236551330233024,0,0,0
L2,4.0,0.1,7,1.5159237997253272,1.492862164570643,0.02306163515468418,0.015447933306901683,0,1,1
L2,4.0,0.1,7,1.1090951045214925,1.0363007100319352,0.07279439448955727,0.07024447034038411,0,0,0
L2,4.0,0.1,7,1.054391271303813,0.9229145419185412,0.13147672938527188,0.14245818373601524,0,0,0
L2,4.0,0.1,7,0.5360310335909706,0.010197663773246582,0.525833369817724,51.564101495211084,0,0,0
L2,4.0,0.1,7,0.3970173152453468,0.08292517653352575,0.314092138711821,3.7876571608483336,0,0,0
L2,4.0,0.1,7,1.0277649753171973,0.48673610939968137,0.541028865917516,1.1115445422465098,0,0,0
L2,4.0,0.1,7,1.1137941338096227,0.30850899822871886,0.8052851355809039,2.610248453706011,0,0,0
L2,4.0,0.1,7,0.04713563013248184,0.020369914824586766,0.026765715307895076,1.3139826817335776,0,0,0
L2,4.0,0.1,7,0.34728324458024606,0.15363010865139662,0.19365313592884945,1.260515517620764,0,0,0
L2,4.0,0.1,7,0.0535832739641583,0.0535832739641583,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.19349642091672822,0.05402906587582168,0.13946735504090654,2.5813393731709695,0,0,0
L2,4.0,0.1,7,0.9395044394314632,0.6529033679435534,0.2866010714879098,0.438963996143282,0,0,0
L2,4.0,0.1,7,0.05027516789170799,0.0478672702281486,0.002407897663559387,0.050303634447560586,0,0,0
L2,4.0,0.1,7,0.2148395447736467,0.01920176482334429,0.1956377799503024,10.188531197531299,0,0,0
L2,4.0,0.1,7,0.7550019054761947,0.4744186230418763,0.2805832824343184,0.5914255233811757,0,0,0
L2,4.0,0.1,7,1.001417289887208,0.9809748208617777,0.020442469025430343,0.020838933467702887,0,0,1
L2,4.0,0.1,7,0.39272034225101954,0.014499075785100068,0.37822126646591947,26.085887960844886,0,0,0
L2,4.0,0.1,7,0.08541056288169149,0.004590871176814235,0.08081969170487725,17.604434668750788,0,0,0
L2,4.0,0.1,7,0.14711252913385414,0.027128430451382152,0.11998409868247199,4.422817563939051,0,0,0
L2,4.0,0.1,7,0.09749369000992404,0.08824335072558015,0.009250339284343892,0.10482760693336168,0,0,0
L2,4.0,0.1,7,0.8082330494717349,0.2907781443004396,0.5174549051712953,1.779552264549317,0,0,0
L2,4.0,0.1,7,0.2626647810020841,0.012004287265431617,0.2506604937366525,20.880914309546053,0,0,0
L2,4.0,0.1,7,0.01882182339083246,0.0027214549218419434,0.016100368468990517,5.9160886111953,0,0,0
L2,4.0,0.1,7,0.21581208339133598,0.1317769535732899,0.08403512981804609,0.6377073345477561,0,0,0
L2,4.0,0.1,7,0.019819314139448624,0.01835872462160585,0.0014605895178427739,0.07955833250659736,0,0,0
L2,4.0,0.1,7,0.026384566455700656,0.018085327769708177,0.008299238685992479,0.45889346279325927,0,0,0
L2,4.0,0.1,7,0.5722110071740276,0.11696142965567695,0.45524957751835066,3.892305171530145,0,0,0
L2,4.0,0.1,7,1.148691540177822,1.11006665553613,0.03862488464169189,0.03479510392377041,0,0,1
L2,4.0,0.1,7,0.07331578621479351,0.07331578621479351,0.0,0.0,1,1,1
L2,4.0,0.1,7,0.027584634865785045,0.012020069952475293,0.015564564913309752,1.2948813921090818,0,0,0
L2,4.0,0.1,7,0.966524653169135,0.4615839556411491,0.504940697527986,1.0939303486548042,0,0,0
L2,4.0,0.1,7,0.15174672381188814,0.09048575535742026,0.06126096845446788,0.6770233415468105,0,0,0
L2,4.0,0.1,7,0.9970222643977996,0.3102685227795149,0.6867537416182847,2.213417382678907,0,0,0
L2,4.0,0.1,7,0.22179329621310245,0.0877894323323184,0.13400386388078406,1.526423628911569,0,0,0
L2,4.0,0.1,7,1.0069848549666887,0.8488292768051071,0.15815557816158154,0.1863220113670683,0,0,0
L2,4.0,0.1,7,1.3649968737078946,1.293575069282519,0.0714218044253756,0.055212724890399814,0,0,0
