beta,gamma_over_eta,n,method,mean_loss_primary,J1_primary,failure_rate,n_samples
3.0,0.5,15,LRE,0.540100923288681,0.7349155892268724,0.0,300
3.0,0.5,15,LSE,0.5531151779185027,0.7437171356897074,0.0,300
3.0,0.5,15,MDM-0.1,0.2919606291134357,0.5403338126690164,0.0,300
3.0,0.5,15,MLE,0.8457496141406173,0.9196464614951864,0.12,300
3.0,0.5,15,WMLE,0.3296348355848392,0.5741383418522397,0.0,300
3.0,0.5,20,LRE,0.43479253946565116,0.6593880037319841,0.0,300
3.0,0.5,20,LSE,0.4422010690109319,0.6649820065317046,0.0,300
3.0,0.5,20,MDM-0.1,0.21262805634934437,0.46111609855799257,0.0,300
3.0,0.5,20,MLE,0.5335883055474758,0.7304712900227331,0.02666666666666667,300
3.0,0.5,20,WMLE,0.293484089400692,0.5417417183498904,0.0,300
3.0,0.75,7,LRE,1.2492981861960901,1.1177200840085544,0.0,300
3.0,0.75,7,LSE,1.37187947150906,1.1712725863389188,0.0,300
3.0,0.75,7,MDM-0.1,0.4896542896593911,0.6997530204717884,0.0,300
3.0,0.75,7,MLE,2.790116254018353,1.6703641082166345,0.43,300
3.0,0.75,7,WMLE,0.5813831899196337,0.7624848784858842,0.0,300
3.0,0.75,10,LRE,0.9792027104709592,0.9895467197009746,0.0,300
3.0,0.75,10,LSE,1.045142131475861,1.0223219314266232,0.0,300
3.0,0.75,10,MDM-0.1,0.3569800323897206,0.5974780601743637,0.0,300
3.0,0.75,10,MLE,1.8037728728923648,1.3430461171874792,0.26,300
3.0,0.75,10,WMLE,0.47369752740536003,0.6882568760320235,0.0,300
3.0,0.75,15,LRE,0.7153863681689031,0.8458051596963115,0.0,300
3.0,0.75,15,LSE,0.7273069930437027,0.8528229552748346,0.0,300
3.0,0.75,15,MDM-0.1,0.26577844418900576,0.5155370444391031,0.0,300
3.0,0.75,15,MLE,1.0803170957841823,1.0393830361248841,0.1,300
3.0,0.75,15,WMLE,0.37774612246850814,0.6146105453606439,0.0,300
3.0,0.75,20,LRE,0.6221993744225324,0.7887961551773262,0.0,300
3.0,0.75,20,LSE,0.60659813578248,0.7788441023609796,0.0,300
3.0,0.75,20,MDM-0.1,0.2069272815963823,0.45489260446437496,0.0,300
3.0,0.75,20,MLE,0.6509614284323791,0.8068218071125612,0.03666666666666667,300
3.0,0.75,20,WMLE,0.3062672008436902,0.5534141314094628,0.0,300
3.0,1.0,7,LRE,1.719842890922858,1.3114278062184201,0.0,300
3.0,1.0,7,LSE,1.7970052315978697,1.3405242376017934,0.0,300
3.0,1.0,7,MDM-0.1,0.5314923350607031,0.7290352083820804,0.0,300
3.0,1.0,7,MLE,3.3666439619254382,1.8348416721683203,0.4066666666666667,300
3.0,1.0,7,WMLE,0.7025264971315861,0.8381685374264451,0.0,300
3.0,1.0,10,LRE,1.2372260041559915,1.112306614273237,0.0,300
3.0,1.0,10,LSE,1.2550539289928195,1.120291894549282,0.0,300
3.0,1.0,10,MDM-0.1,0.35044647066102985,0.5919851946299247,0.0,300
3.0,1.0,10,MLE,1.9833629090946465,1.4083191787001434,0.24,300
3.0,1.0,10,WMLE,0.467779905553532,0.6839443731426789,0.0,300
3.0,1.0,15,LRE,0.9967242450278267,0.9983607789911555,0.0,300
3.0,1.0,15,LSE,0.9590718914689582,0.9793221591840748,0.0,300
3.0,1.0,15,MDM-0.1,0.2722802822831716,0.5218048316019809,0.0,300
3.0,1.0,15,MLE,1.2367093255831558,1.1120743345582416,0.08333333333333333,300
3.0,1.0,15,WMLE,0.404863856536397,0.63628912967015,0.0,300
3.0,1.0,20,LRE,1.0223448800709645,1.011110716030131,0.0,300
3.0,1.0,20,LSE,0.9393262211222317,0.9691884342697409,0.0,300
3.0,1.0,20,MDM-0.1,0.21093082309325356,0.4592720578189507,0.0,300
3.0,1.0,20,MLE,1.130622203829297,1.0633072010615263,0.02666666666666667,300
3.0,1.0,20,WMLE,0.37124986998422066,0.6093027736554468,0.0,300
3.5,0.1,7,LRE,0.5325674567843479,0.72977219512965,0.0,300
3.5,0.1,7,LSE,0.5626161255328697,0.7500774130267286,0.0,300
3.5,0.1,7,MDM-0.1,0.5343962474813903,0.731024108686841,0.0,300
3.5,0.1,7,MLE,1.427535373476474,1.1947951177823226,0.36,300
3.5,0.1,7,WMLE,0.3214351859448427,0.5669525429388624,0.0,300
3.5,0.1,10,LRE,0.42331341754838614,0.6506254049361937,0.0,300
3.5,0.1,10,LSE,0.4561315195344337,0.6753750954354429,0.0,300
3.5,0.1,10,MDM-0.1,0.4194688988093242,0.6476641867583264,0.0,300
3.5,0.1,10,MLE,0.9233801610096858,0.9609267198957919,0.19666666666666666,300
3.5,0.1,10,WMLE,0.32186528339260906,0.5673317225333069,0.0,300
3.5,0.1,15,LRE,0.25059995882745556,0.5005995993081253,0.0,300
3.5,0.1,15,LSE,0.26745920557215186,0.5171645826737865,0.0,300
3.5,0.1,15,MDM-0.1,0.2643271130686337,0.5141275260756165,0.0,300
3.5,0.1,15,MLE,0.4329675783184682,0.6580027190813639,0.04666666666666667,300
3.5,0.1,15,WMLE,0.2444761502877567,0.4944452955461875,0.0,300
3.5,0.1,20,LRE,0.22496163518093326,0.47430120723115726,0.0,300
3.5,0.1,20,LSE,0.24931021987308952,0.4993097434189418,0.0,300
3.5,0.1,20,MDM-0.1,0.24099243513418184,0.4909098034610654,0.0,300
3.5,0.1,20,MLE,0.3751827289492038,0.6125216150873403,0.03666666666666667,300
3.5,0.1,20,WMLE,0.21957114828735325,0.46858419551597474,0.0,300
3.5,0.25,7,LRE,0.6728615514636496,0.8202813855401386,0.0,300
3.5,0.25,7,LSE,0.7523440520154778,0.867377687063414,0.0,300
3.5,0.25,7,MDM-0.1,0.5455261411581678,0.7385974148060415,0.0,300
3.5,0.25,7,MLE,1.6276069667942619,1.2757770051205115,0.33,300
3.5,0.25,7,WMLE,0.35934789246768173,0.5994563307428504,0.0,300
3.5,0.25,10,LRE,0.4885302066636869,0.6989493591553589,0.0,300
3.5,0.25,10,LSE,0.5337624255296579,0.7305904636180641,0.0,300
3.5,0.25,10,MDM-0.1,0.41658396754898513,0.6454331627279352,0.0,300
3.5,0.25,10,MLE,1.1349911054172344,1.0653596131904168,0.21666666666666667,300
3.5,0.25,10,WMLE,0.34097087468457044,0.5839271141885521,0.0,300
3.5,0.25,15,LRE,0.35551158460262555,0.596247922095017,0.0,300
3.5,0.25,15,LSE,0.3789301868394014,0.6155730556476634,0.0,300
3.5,0.25,15,MDM-0.1,0.29785824316600146,0.5457639078997452,0.0,300
3.5,0.25,15,MLE,0.6032361521306325,0.7766827873273828,0.06,300
3.5,0.25,15,WMLE,0.2931331087853813,0.5414176842192923,0.0,300
3.5,0.25,20,LRE,0.2893240915149556,0.5378885493435938,0.0,300
3.5,0.25,20,LSE,0.31365314402640737,0.5600474480134763,0.0,300
3.5,0.25,20,MDM-0.1,0.2347917320428032,0.4845531261304618,0.0,300
3.5,0.25,20,MLE,0.40096435186959345,0.6332174601743018,0.023333333333333334,300
3.5,0.25,20,WMLE,0.2512752667752445,0.5012736446046655,0.0,300
3.5,0.5,7,LRE,0.8834476286286591,0.9399189479038389,0.0,300
3.5,0.5,7,LSE,0.9631156164517478,0.9813845405608078,0.0,300
3.5,0.5,7,MDM-0.1,0.5761533090728818,0.7590476329407013,0.0,300
3.5,0.5,7,MLE,2.130758139014617,1.4597116629713611,0.38,300
3.5,0.5,7,WMLE,0.4260462908318336,0.6527222156720527,0.0,300
3.5,0.5,10,LRE,0.7251870299292927,0.8515791389702384,0.0,300
3.5,0.5,10,LSE,0.8259347052168463,0.9088094988592749,0.0,300
3.5,0.5,10,MDM-0.1,0.3923606523647322,0.6263869829145017,0.0,300
3.5,0.5,10,MLE,1.5019366139747623,1.2255352357132627,0.20333333333333334,300
3.5,0.5,10,WMLE,0.4013356811551843,0.6335106006652014,0.0,300
3.5,0.5,15,LRE,0.5842502608316871,0.764362650076315,0.0,300
3.5,0.5,15,LSE,0.6266284802956659,0.7915986863908162,0.0,300
3.5,0.5,15,MDM-0.1,0.32545632067551644,0.570487791872461,0.0,300
3.5,0.5,15,MLE,0.8165590285564271,0.9036365577799668,0.05,300
3.5,0.5,15,WMLE,0.35369770228011854,0.594724896300902,0.0,300
3.5,0.5,20,LRE,0.5011777062961104,0.7079390554956764,0.0,300
3.5,0.5,20,LSE,0.5230428879473944,0.7232170406920694,0.0,300
3.5,0.5,20,MDM-0.1,0.25185599698410954,0.5018525649870782,0.0,300
3.5,0.5,20,MLE,0.6500698310017324,0.8062690810155952,0.03,300
3.5,0.5,20,WMLE,0.30452890133637933,0.5518413733459818,0.0,300
3.5,0.75,7,LRE,1.2374070601375833,1.1123879989183554,0.0,300
3.5,0.75,7,LSE,1.3516575348987288,1.1626080745026368,0.0,300
3.5,0.75,7,MDM-0.1,0.5562488241511574,0.7458209062175433,0.0,300
3.5,0.75,7,MLE,2.822837660341717,1.6801302510048788,0.3566666666666667,300
3.5,0.75,7,WMLE,0.4815875625968469,0.693965101858045,0.0,300
3.5,0.75,10,LRE,1.075856270520107,1.0372349157833567,0.0,300
3.5,0.75,10,LSE,1.0980042509132912,1.0478569801806406,0.0,300
3.5,0.75,10,MDM-0.1,0.38980636112055067,0.624344745409578,0.0,300
3.5,0.75,10,MLE,1.7169730256927347,1.3103331735450852,0.2,300
3.5,0.75,10,WMLE,0.4001859561537228,0.6326025261992895,0.0,300
3.5,0.75,15,LRE,0.8458781649500157,0.9197163502678506,0.0,300
3.5,0.75,15,LSE,0.8708712937807862,0.9332048509200893,0.0,300
3.5,0.75,15,MDM-0.1,0.29549683198314153,0.543596203061741,0.0,300
3.5,0.75,15,MLE,1.1233119821693334,1.0598641338253376,0.07666666666666666,300
3.5,0.75,15,WMLE,0.33471883841442746,0.5785489075388766,0.0,300
3.5,0.75,20,LRE,0.8162456977670889,0.9034631690152558,0.0,300
3.5,0.75,20,LSE,0.8086635955969701,0.8992572466191029,0.0,300
3.5,0.75,20,MDM-0.1,0.23668355674539773,0.4865013430047216,0.0,300
3.5,0.75,20,MLE,0.8793640400169433,0.9377441228911774,0.016666666666666666,300
3.5,0.75,20,WMLE,0.2956963998794214,0.5437797347082929,0.0,300
3.5,1.0,7,LRE,1.796643426008814,1.3403892815181766,0.0,300
3.5,1.0,7,LSE,1.9905205189553037,1.4108580789559606,0.0,300
3.5,1.0,7,MDM-0.1,0.5711923940496891,0.7557727132211701,0.0,300
3.5,1.0,7,MLE,3.844984682170519,1.96086324922737,0.37333333333333335,300
3.5,1.0,7,WMLE,0.5180825313369217,0.7197795018871556,0.0,300
3.5,1.0,10,LRE,1.6272854714753069,1.2756509990884288,0.0,300
3.5,1.0,10,LSE,1.7373520563368618,1.3180865132216708,0.0,300
3.5,1.0,10,MDM-0.1,0.4132696584885359,0.6428605280218532,0.0,300
3.5,1.0,10,MLE,2.8227846944496524,1.680114488494654,0.23666666666666666,300
3.5,1.0,10,WMLE,0.4536008980728057,0.6734989963413499,0.0,300
3.5,1.0,15,LRE,1.2320734219382798,1.1099880278355618,0.0,300
3.5,1.0,15,LSE,1.2288229642339152,1.1085228749258695,0.0,300
3.5,1.0,15,MDM-0.1,0.29651511842327966,0.5445320178128,0.0,300
3.5,1.0,15,MLE,1.528776116464381,1.2364368631128646,0.06333333333333334,300
3.5,1.0,15,WMLE,0.3557140436916262,0.5964176755358833,0.0,300
3.5,1.0,20,LRE,1.1342947085011865,1.0650327264930344,0.0,300
3.5,1.0,20,LSE,1.0894589608776248,1.0437715079832488,0.0,300
3.5,1.0,20,MDM-0.1,0.2713626646463598,0.5209248166927352,0.0,300
3.5,1.0,20,MLE,1.1447854915987075,1.0699464900632683,0.023333333333333334,300
3.5,1.0,20,WMLE,0.31966428744501313,0.5653886163029931,0.0,300
4.0,0.1,7,LRE,0.6400907499890891,0.8000567167326883,0.0,300
4.0,0.1,7,LSE,0.6924729163286006,0.8321495756945386,0.0,300
4.0,0.1,7,MDM-0.1,0.6572177390267462,0.8106896687554037,0.0,300
4.0,0.1,7,MLE,1.5303654263255186,1.2370793937033784,0.35,300
4.0,0.1,7,WMLE,0.41221377686339683,0.6420387658571691,0.0,300
4.0,0.1,10,LRE,0.46337029516754713,0.6807130784460859,0.0,300
4.0,0.1,10,LSE,0.5044924228145896,0.7102763003328982,0.0,300
4.0,0.1,10,MDM-0.1,0.49075297986339383,0.7005376362932929,0.0,300
4.0,0.1,10,MLE,0.9671305101342538,0.9834279384552046,0.18333333333333332,300
4.0,0.1,10,WMLE,0.40748722100473583,0.6383472573801315,0.0,300
4.0,0.1,15,LRE,0.33612084958664945,0.5797593031479956,0.0,300
4.0,0.1,15,LSE,0.3670673498153128,0.6058608337030154,0.0,300
4.0,0.1,15,MDM-0.1,0.38404408457041284,0.6197129049571365,0.0,300
4.0,0.1,15,MLE,0.5624339197470102,0.7499559452041235,0.06,300
4.0,0.1,15,WMLE,0.33744386195587645,0.5808991839862374,0.0,300
4.0,0.1,20,LRE,0.260789896194874,0.5106759209076477,0.0,300
4.0,0.1,20,LSE,0.28552076783452557,0.5343414337617153,0.0,300
4.0,0.1,20,MDM-0.1,0.3023205386716914,0.5498368291335998,0.0,300
4.0,0.1,20,MLE,0.37888400149405366,0.6155355403988089,0.02,300
4.0,0.1,20,WMLE,0.2851848960746526,0.5340270555642781,0.0,300
4.0,0.25,7,LRE,0.7243927814194859,0.8511126725760144,0.0,300
4.0,0.25,7,LSE,0.7933649395633193,0.8907103567172211,0.0,300
4.0,0.25,7,MDM-0.1,0.7558805793022007,0.8694139286336519,0.0,300
4.0,0.25,7,MLE,1.6319852954082583,1.277491798567904,0.36333333333333334,300
4.0,0.25,7,WMLE,0.41866585906240883,0.6470439390508258,0.0,300
4.0,0.25,10,LRE,0.5591498313070297,0.7477632187444295,0.0,300
4.0,0.25,10,LSE,0.6155771396586363,0.7845872415854315,0.0,300
4.0,0.25,10,MDM-0.1,0.5206605627792164,0.7215681276076545,0.0,300
4.0,0.25,10,MLE,1.1427935966361253,1.069015246213133,0.20666666666666667,300
4.0,0.25,10,WMLE,0.42484768442101656,0.6518034093352202,0.0,300
4.0,0.25,15,LRE,0.39843652700797433,0.6312182879226285,0.0,300
4.0,0.25,15,LSE,0.43372399775126214,0.6585772526828285,0.0,300
4.0,0.25,15,MDM-0.1,0.3704122666768216,0.6086150398049834,0.0,300
4.0,0.25,15,MLE,0.6582284875406691,0.8113128173156573,0.06,300
4.0,0.25,15,WMLE,0.3481545689207639,0.590046243035886,0.0,300
4.0,0.25,20,LRE,0.33851706814601096,0.5818221963332191,0.0,300
4.0,0.25,20,LSE,0.36673227390602925,0.6055842417913706,0.0,300
4.0,0.25,20,MDM-0.1,0.3398479111696086,0.5829647598008035,0.0,300
4.0,0.25,20,MLE,0.5077183614572283,0.7125435856543993,0.02666666666666667,300
4.0,0.25,20,WMLE,0.3370749024397552,0.5805815209251455,0.0,300
4.0,0.5,7,LRE,0.9663704002490182,0.9830414031204476,0.0,300
4.0,0.5,7,LSE,1.0624600040693126,1.0307570053457376,0.0,300
4.0,0.5,7,MDM-0.1,0.6331131136645598,0.7956840539212532,0.0,300
4.0,0.5,7,MLE,2.0408110626569704,1.4285695862144658,0.3466666666666667,300
4.0,0.5,7,WMLE,0.47261504843188445,0.6874700345701509,0.0,300
4.0,0.5,10,LRE,0.7084558419745531,0.8416981893615746,0.0,300
4.0,0.5,10,LSE,0.7588316055466596,0.8711094107783819,0.0,300
4.0,0.5,10,MDM-0.1,0.5076626430037571,0.7125044863043019,0.0,300
4.0,0.5,10,MLE,1.3392887054987233,1.1572764170666934,0.19333333333333333,300
4.0,0.5,10,WMLE,0.48190427066510155,0.6941932516706725,0.0,300
4.0,0.5,15,LRE,0.5999307382384373,0.7745519596763263,0.0,300
4.0,0.5,15,LSE,0.642661315133449,0.8016615963942946,0.0,300
4.0,0.5,15,MDM-0.1,0.39361355415173854,0.627386287825721,0.0,300
4.0,0.5,15,MLE,0.841447389051676,0.9173044146038304,0.08,300
4.0,0.5,15,WMLE,0.3677549421245511,0.6064280189144884,0.0,300
4.0,0.5,20,LRE,0.5164384420488084,0.7186365159444713,0.0,300
4.0,0.5,20,LSE,0.5519669259839272,0.7429447664422485,0.0,300
4.0,0.5,20,MDM-0.1,0.29105579274682936,0.539495869072998,0.0,300
4.0,0.5,20,MLE,0.6716371096008281,0.8195346909074857,0.013333333333333334,300
4.0,0.5,20,WMLE,0.31427027787614437,0.5605981429474631,0.0,300
4.0,0.75,7,LRE,1.466175682518954,1.2108574162629364,0.0,300
4.0,0.75,7,LSE,1.68053893039051,1.2963560199229647,0.0,300
4.0,0.75,7,MDM-0.1,0.6561837076608792,0.8100516697476027,0.0,300
4.0,0.75,7,MLE,3.0289950902291665,1.7404008418261487,0.3433333333333333,300
4.0,0.75,7,WMLE,0.5182559187756702,0.7198999366409683,0.0,300
4.0,0.75,10,LRE,1.0928214940381396,1.0453810281606126,0.0,300
4.0,0.75,10,LSE,1.1658226180593299,1.0797326604578237,0.0,300
4.0,0.75,10,MDM-0.1,0.4724858081434159,0.6873760311091854,0.0,300
4.0,0.75,10,MLE,1.8730992285423023,1.368612154170166,0.15666666666666668,300
4.0,0.75,10,WMLE,0.47348424430099983,0.6881019141820489,0.0,300
4.0,0.75,15,LRE,0.8824350254117451,0.9393801282823396,0.0,300
4.0,0.75,15,LSE,0.9276605410672162,0.9631513593756779,0.0,300
4.0,0.75,15,MDM-0.1,0.3802383654577097,0.6166347099034482,0.0,300
4.0,0.75,15,MLE,1.2188181604688741,1.1040009784727884,0.03666666666666667,300
4.0,0.75,15,WMLE,0.3993267004408262,0.631923017812159,0.0,300
4.0,0.75,20,LRE,0.7750535150421711,0.880371237059782,0.0,300
4.0,0.75,20,LSE,0.7950913441591209,0.8916789467959422,0.0,300
4.0,0.75,20,MDM-0.1,0.3001140317174805,0.5478266438550433,0.0,300
4.0,0.75,20,MLE,0.8989721230112815,0.9481414045443229,0.01,300
4.0,0.75,20,WMLE,0.3283428571824454,0.5730120916546573,0.0,300
4.0,1.0,7,LRE,1.8244193684987025,1.350710690154891,0.0,300
4.0,1.0,7,LSE,2.021383855263665,1.4217537955861645,0.0,300
4.0,1.0,7,MDM-0.1,0.6328812848607049,0.7955383616524756,0.0,300
4.0,1.0,7,MLE,3.556792550789456,1.8859460625345192,0.31666666666666665,300
4.0,1.0,7,WMLE,0.568244218225089,0.7538197518141118,0.0,300
4.0,1.0,10,LRE,1.5950403689254802,1.2629490761410296,0.0,300
4.0,1.0,10,LSE,1.6616401532338774,1.289046218424257,0.0,300
4.0,1.0,10,MDM-0.1,0.5378690432011908,0.7333955571185243,0.0,300
4.0,1.0,10,MLE,2.545767897013498,1.5955462691547049,0.20666666666666667,300
4.0,1.0,10,WMLE,0.4728561648121859,0.687645377220109,0.0,300
4.0,1.0,15,LRE,1.4313456407763618,1.1963885826838878,0.0,300
4.0,1.0,15,LSE,1.4773671592161217,1.2154699334891512,0.0,300
4.0,1.0,15,MDM-0.1,0.3737078522046374,0.6113164910295137,0.0,300
4.0,1.0,15,MLE,1.753583705521762,1.3242294761565165,0.07333333333333333,300
4.0,1.0,15,WMLE,0.3642541625973798,0.6035347236053447,0.0,300
4.0,1.0,20,LRE,1.1958897509546402,1.093567442343928,0.0,300
4.0,1.0,20,LSE,1.158274994233114,1.0762318496648917,0.0,300
4.0,1.0,20,MDM-0.1,0.2799406110030382,0.5290941419095831,0.0,300
4.0,1.0,20,MLE,1.1329159645209939,1.0643852519276062,0.02666666666666667,300
4.0,1.0,20,WMLE,0.3017772314834363,0.5493425447600397,0.0,300
4.5,0.1,7,LRE,0.6251731557254611,0.7906789207544748,0.0,300
4.5,0.1,7,LSE,0.6727251827810893,0.8201982582163225,0.0,300
4.5,0.1,7,MDM-0.1,0.7200530070594503,0.8485593715583196,0.0,300
4.5,0.1,7,MLE,1.367512609063857,1.1694069475866204,0.3,300
4.5,0.1,7,WMLE,0.4856707751941975,0.6969008359832822,0.0,300
4.5,0.1,10,LRE,0.49950835571209934,0.7067590506757585,0.0,300
4.5,0.1,10,LSE,0.534445631127359,0.7310578849361786,0.0,300
4.5,0.1,10,MDM-0.1,0.58083435086539,0.7621248919077438,0.0,300
4.5,0.1,10,MLE,0.9538061373229041,0.9766299899772197,0.18666666666666668,300
4.5,0.1,10,WMLE,0.44902672874564964,0.6700945670169619,0.0,300
4.5,0.1,15,LRE,0.3380231709024033,0.5813976013903078,0.0,300
4.5,0.1,15,LSE,0.36533114853555787,0.604426297025169,0.0,300
4.5,0.1,15,MDM-0.1,0.4319123927754389,0.6572004205533034,0.0,300
4.5,0.1,15,MLE,0.48621475894670907,0.6972910145317441,0.023333333333333334,300
4.5,0.1,15,WMLE,0.38991059005167317,0.6244282104867406,0.0,300
4.5,0.1,20,LRE,0.2739563447860729,0.5234083919713868,0.0,300
4.5,0.1,20,LSE,0.2990745626200477,0.5468771001057255,0.0,300
4.5,0.1,20,MDM-0.1,0.37035109422937257,0.608564782278249,0.0,300
4.5,0.1,20,MLE,0.35130889014640676,0.5927131600921367,0.0033333333333333335,300
4.5,0.1,20,WMLE,0.3506524802717694,0.592159168021377,0.0,300
4.5,0.25,7,LRE,0.6685784553394838,0.8176664694968748,0.0,300
4.5,0.25,7,LSE,0.7313974645885288,0.85521778781111,0.0,300
4.5,0.25,7,MDM-0.1,0.7252085859208265,0.8515917953578619,0.0,300
4.5,0.25,7,MLE,1.4396890521920724,1.1998704314183561,0.29,300
4.5,0.25,7,WMLE,0.5094735380261664,0.713774150572971,0.0,300
4.5,0.25,10,LRE,0.5360310606073948,0.7321414211799485,0.0,300
4.5,0.25,10,LSE,0.6079257846461935,0.7796959565408772,0.0,300
4.5,0.25,10,MDM-0.1,0.5629074336618484,0.7502715732732038,0.0,300
4.5,0.25,10,MLE,1.074747497921494,1.0367002932002547,0.15,300
4.5,0.25,10,WMLE,0.5074548184583779,0.7123586305073997,0.0,300
4.5,0.25,15,LRE,0.3878268776031585,0.6227574789620423,0.0,300
4.5,0.25,15,LSE,0.4282601861603958,0.6544159122151568,0.0,300
4.5,0.25,15,MDM-0.1,0.41999831767925627,0.648072771900854,0.0,300
4.5,0.25,15,MLE,0.6044624458320483,0.7774718296067378,0.04666666666666667,300
4.5,0.25,15,WMLE,0.38809458537931735,0.6229723793069138,0.0,300
4.5,0.25,20,LRE,0.3325810318074864,0.5766983889412961,0.0,300
4.5,0.25,20,LSE,0.3651688528285986,0.6042920261170079,0.0,300
4.5,0.25,20,MDM-0.1,0.3544773215932154,0.5953799808468667,0.0,300
4.5,0.25,20,MLE,0.4556856060188171,0.6750448918544729,0.01,300
4.5,0.25,20,WMLE,0.3436279870910188,0.5861979077845798,0.0,300
4.5,0.5,7,LRE,1.0133694243991829,1.006662517629013,0.0,300
4.5,0.5,7,LSE,1.1273651259767312,1.0617745174832232,0.0,300
4.5,0.5,7,MDM-0.1,0.7657202637649753,0.8750544347439051,0.0,300
4.5,0.5,7,MLE,2.1803357937875596,1.4765960157699056,0.33666666666666667,300
4.5,0.5,7,WMLE,0.5505319690239107,0.741978415470363,0.0,300
4.5,0.5,10,LRE,0.8051136341071541,0.8972812458238242,0.0,300
4.5,0.5,10,LSE,0.8629313062696826,0.9289409595177094,0.0,300
4.5,0.5,10,MDM-0.1,0.612675246124901,0.7827357447599419,0.0,300
4.5,0.5,10,MLE,1.3600908444390123,1.1662293275505518,0.18666666666666668,300
4.5,0.5,10,WMLE,0.5049055555862861,0.7105670662128144,0.0,300
4.5,0.5,15,LRE,0.6686849275691015,0.8177315742767314,0.0,300
4.5,0.5,15,LSE,0.7226355371571508,0.8500797240007262,0.0,300
4.5,0.5,15,MDM-0.1,0.4718522352190495,0.6869150130977263,0.0,300
4.5,0.5,15,MLE,1.0096762540384205,1.0048264795667063,0.07666666666666666,300
4.5,0.5,15,WMLE,0.4189607071542077,0.6472717413530484,0.0,300
4.5,0.5,20,LRE,0.5832125087710122,0.7636835134864521,0.0,300
4.5,0.5,20,LSE,0.6111052825690276,0.7817322320136401,0.0,300
4.5,0.5,20,MDM-0.1,0.37367890095843853,0.6112928111457213,0.0,300
4.5,0.5,20,MLE,0.7519702574211733,0.8671621863418477,0.01,300
4.5,0.5,20,WMLE,0.3500280433567542,0.591631678797505,0.0,300
4.5,0.75,7,LRE,1.3627810919341963,1.1673821533389126,0.0,300
4.5,0.75,7,LSE,1.4930199368574049,1.2218919497473602,0.0,300
4.5,0.75,7,MDM-0.1,0.7382523110020743,0.8592161026203328,0.0,300
4.5,0.75,7,MLE,2.92918505064496,1.7114862110589615,0.32666666666666666,300
4.5,0.75,7,WMLE,0.5571965037108215,0.746455962338584,0.0,300
4.5,0.75,10,LRE,1.184400027260537,1.0883014413573737,0.0,300
4.5,0.75,10,LSE,1.2460177240703214,1.1162516401198797,0.0,300
4.5,0.75,10,MDM-0.1,0.570850246650828,0.7555463232991263,0.0,300
4.5,0.75,10,MLE,1.924923416059365,1.3874160933401936,0.16333333333333333,300
4.5,0.75,10,WMLE,0.49340594356253614,0.7024286038897734,0.0,300
4.5,0.75,15,LRE,1.0471167504733812,1.0232872277485834,0.0,300
4.5,0.75,15,LSE,1.0714235285188087,1.0350959030538227,0.0,300
4.5,0.75,15,MDM-0.1,0.4768688275815084,0.6905568967011397,0.0,300
4.5,0.75,15,MLE,1.3162462565055046,1.1472777590912782,0.07,300
4.5,0.75,15,WMLE,0.43758647097187187,0.6615031904472357,0.0,300
4.5,0.75,20,LRE,0.8943201025426581,0.9456849911797576,0.0,300
4.5,0.75,20,LSE,0.8890165968593252,0.9428767665285455,0.0,300
4.5,0.75,20,MDM-0.1,0.39979783782620226,0.6322956886032058,0.0,300
4.5,0.75,20,MLE,1.0149152503938146,1.007430022579144,0.013333333333333334,300
4.5,0.75,20,WMLE,0.3841618717663207,0.6198079313515766,0.0,300
4.5,1.0,7,LRE,1.870247848010979,1.36757005232309,0.0,300
4.5,1.0,7,LSE,2.031726363799743,1.425386391053227,0.0,300
4.5,1.0,7,MDM-0.1,0.7314647209859433,0.8552571081177538,0.0,300
4.5,1.0,7,MLE,3.447103006635604,1.8566375539225752,0.31333333333333335,300
4.5,1.0,7,WMLE,0.5446398765277733,0.737997206314342,0.0,300
4.5,1.0,10,LRE,1.7495523390160288,1.3227064447624155,0.0,300
4.5,1.0,10,LSE,1.9090248158028127,1.3816746418034938,0.0,300
4.5,1.0,10,MDM-0.1,0.5810840739031816,0.7622887077106558,0.0,300
4.5,1.0,10,MLE,2.797149870801342,1.6724681972466149,0.13333333333333333,300
4.5,1.0,10,WMLE,0.522954802091154,0.7231561394962737,0.0,300
4.5,1.0,15,LRE,1.5167991432056234,1.2315839976248568,0.0,300
4.5,1.0,15,LSE,1.5532678807494804,1.246301681275236,0.0,300
4.5,1.0,15,MDM-0.1,0.4282661307753368,0.6544204541235984,0.0,300
4.5,1.0,15,MLE,1.712209364420485,1.3085141819714774,0.03333333333333333,300
4.5,1.0,15,WMLE,0.4094309663828372,0.6398679288594149,0.0,300
4.5,1.0,20,LRE,1.3539868155651476,1.1636093913187309,0.0,300
4.5,1.0,20,LSE,1.3722009102976531,1.171409796056723,0.0,300
4.5,1.0,20,MDM-0.1,0.357605603468938,0.5980013406915891,0.0,300
4.5,1.0,20,MLE,1.433112152471331,1.1971266234076205,0.006666666666666667,300
4.5,1.0,20,WMLE,0.3483013611768719,0.5901706203945363,0.0,300
5.0,0.1,7,LRE,0.6700458635276925,0.8185632923162951,0.0,300
5.0,0.1,7,LSE,0.7061938074047561,0.840353382455712,0.0,300
5.0,0.1,7,MDM-0.1,0.82069196199699,0.9059205053408329,0.0,300
5.0,0.1,7,MLE,1.3080230585296526,1.14368835725894,0.29333333333333333,300
