beta,n,gamma_eta,rep,method,loss_i
1.5,7,0.5,446,oracle,0.0637396959427778
1.5,7,0.5,446,mdm0,0.05875402491800002
1.5,7,0.5,446,dual,0.0637396959427778
1.5,7,0.5,446,wmle,0.04302882797300003
1.5,7,0.5,447,oracle,0.09372018016111111
1.5,7,0.5,447,mdm0,0.21715657356544443
1.5,7,0.5,447,dual,0.18265118941211106
1.5,7,0.5,447,wmle,0.10172390100100001
1.5,7,0.5,448,oracle,0.18971286400011111
1.5,7,0.5,448,mdm0,0.18971286400011111
1.5,7,0.5,448,dual,0.18971286400011111
1.5,7,0.5,448,lmom,0.18971286400011111
1.5,7,0.5,448,wmle,0.18048697868111113
1.5,7,0.5,449,oracle,0.18421512068377774
1.5,7,0.5,449,mdm0,0.27497593458600006
1.5,7,0.5,449,dual,0.2171646952961112
1.5,7,0.5,449,wmle,0.27497593458600006
1.5,7,0.5,450,oracle,0.501494323246
1.5,7,0.5,450,mdm0,0.501494323246
1.5,7,0.5,450,dual,0.501494323246
1.5,7,0.5,450,lmom,0.45947073060411114
1.5,7,0.5,450,wmle,0.445687596884
1.5,7,0.5,451,oracle,0.3679295725571111
1.5,7,0.5,451,mdm0,0.3679295725571111
1.5,7,0.5,451,dual,0.3679295725571111
1.5,7,0.5,451,lmom,0.3679295725571111
1.5,7,0.5,451,wmle,0.3504245629217777
1.5,7,0.5,452,oracle,0.24245332900944447
1.5,7,0.5,452,mdm0,0.24245332900944447
1.5,7,0.5,452,dual,0.24245332900944447
1.5,7,0.5,452,wmle,0.18995700856200004
1.5,7,0.5,453,oracle,0.008559521000000006
1.5,7,0.5,453,mdm0,0.09616789436000003
1.5,7,0.5,453,dual,0.06493723573777774
1.5,7,0.5,453,wmle,0.015260954891111098
1.5,7,0.5,454,oracle,0.12423121372099999
1.5,7,0.5,454,mdm0,0.12423121372099999
1.5,7,0.5,454,dual,0.12423121372099999
1.5,7,0.5,454,lmom,0.09500820439877777
1.5,7,0.5,454,wmle,0.09126080180511113
1.5,7,0.5,455,oracle,0.4545715030251111
1.5,7,0.5,455,mdm0,0.4545715030251111
1.5,7,0.5,455,dual,0.4545715030251111
1.5,7,0.5,455,wmle,0.391697391077
1.5,7,0.5,456,oracle,0.3084997091649999
1.5,7,0.5,456,mdm0,0.29123091480444446
1.5,7,0.5,456,dual,0.29174219716777783
1.5,7,0.5,456,wmle,0.29123091480444446
1.5,7,0.5,457,oracle,0.18760563722944448
1.5,7,0.5,457,mdm0,0.18760563722944448
1.5,7,0.5,457,dual,0.18760563722944448
1.5,7,0.5,457,lmom,0.15372148734499996
1.5,7,0.5,457,wmle,0.14931378269644446
1.5,7,0.5,458,oracle,0.22784645902900003
1.5,7,0.5,458,mdm0,0.028557993576000015
1.5,7,0.5,458,dual,0.08471403042400001
1.5,7,0.5,458,wmle,0.041239177480111106
1.5,7,0.5,459,oracle,0.275331681662
1.5,7,0.5,459,mdm0,0.5345784668504444
1.5,7,0.5,459,dual,0.4870799769201112
1.5,7,0.5,459,lmom,0.5915186812157777
1.5,7,0.5,459,wmle,0.275331681662
1.5,7,0.5,460,oracle,0.517208661009
1.5,7,0.5,460,mdm0,0.47605428432244445
1.5,7,0.5,460,dual,0.48799450787077786
1.5,7,0.5,460,wmle,0.44368619718044433
1.5,7,0.5,461,oracle,0.4144287187351111
1.5,7,0.5,461,mdm0,0.4144287187351111
1.5,7,0.5,461,dual,0.4144287187351111
1.5,7,0.5,461,lmom,0.4144287187351111
1.5,7,0.5,461,wmle,0.401900334388
1.5,7,0.5,462,oracle,0.3155020694570001
1.5,7,0.5,462,mdm0,1.0446904141904447
1.5,7,0.5,462,dual,1.0446904141904447
1.5,7,0.5,462,wmle,0.8810386567947778
1.5,7,0.5,463,oracle,0.8379797096734445
1.5,7,0.5,463,mdm0,0.8048941445614444
1.5,7,0.5,463,dual,0.8319868741027776
1.5,7,0.5,463,wmle,0.7804231463511112
1.5,7,0.5,464,oracle,0.4066739510384444
1.5,7,0.5,464,mdm0,0.4066739510384444
1.5,7,0.5,464,dual,0.4066739510384444
1.5,7,0.5,464,lmom,0.4066739510384444
1.5,7,0.5,464,wmle,0.39247926170911107
1.5,7,0.5,465,oracle,0.32796967659799986
1.5,7,0.5,465,mdm0,3.9855391419797765
1.5,7,0.5,465,dual,2.4103456409649997
1.5,7,0.5,465,wmle,1.6634138281334445
1.5,7,0.5,466,oracle,0.23295122360277787
1.5,7,0.5,466,mdm0,0.23295122360277787
1.5,7,0.5,466,dual,0.23295122360277787
1.5,7,0.5,466,lmom,0.23295122360277787
1.5,7,0.5,466,wmle,0.23073852691599997
1.5,7,0.5,467,oracle,0.16810363911599996
1.5,7,0.5,467,mdm0,0.7938618628787778
1.5,7,0.5,467,dual,0.7938618628787778
1.5,7,0.5,467,wmle,0.38866539546811096
1.5,7,0.5,468,oracle,0.8776437004507777
1.5,7,0.5,468,mdm0,0.8708864511214445
1.5,7,0.5,468,dual,0.8776437004507777
1.5,7,0.5,468,wmle,0.8715472585751111
1.5,7,0.5,469,oracle,0.7302028405090001
1.5,7,0.5,469,mdm0,0.7302028405090001
1.5,7,0.5,469,dual,0.7302028405090001
1.5,7,0.5,469,wmle,0.7148272305071113
1.5,7,0.5,470,oracle,0.35894331282499986
1.5,7,0.5,470,mdm0,0.35894331282499986
1.5,7,0.5,470,dual,0.35894331282499986
1.5,7,0.5,470,lmom,0.35894331282499986
1.5,7,0.5,470,wmle,0.3434666520534445
1.5,7,0.5,471,oracle,0.3206566376537777
1.5,7,0.5,471,mdm0,0.3206566376537777
1.5,7,0.5,471,dual,0.3206566376537777
1.5,7,0.5,471,lmom,0.30946292579699997
1.5,7,0.5,471,wmle,0.30312888960144446
1.5,7,0.5,472,oracle,0.04461501676544446
1.5,7,0.5,472,mdm0,0.041605389352
1.5,7,0.5,472,dual,0.04307051230400001
1.5,7,0.5,472,wmle,0.03365481715211111
1.5,7,0.5,473,oracle,0.23623727802177782
1.5,7,0.5,473,mdm0,0.23623727802177782
1.5,7,0.5,473,dual,0.23623727802177782
1.5,7,0.5,473,lmom,0.23623727802177782
1.5,7,0.5,473,wmle,0.21718107055877772
1.5,7,0.5,474,oracle,0.23135033604500002
1.5,7,0.5,474,mdm0,0.07196493884277773
1.5,7,0.5,474,dual,0.1974494994457778
1.5,7,0.5,474,wmle,0.07196493884277773
1.5,7,0.5,475,oracle,0.15828835220100002
1.5,7,0.5,475,mdm0,0.157088383805
1.5,7,0.5,475,dual,0.15250378453200003
1.5,7,0.5,475,wmle,0.15828835220100002
1.5,7,0.5,476,oracle,0.7224565790717778
1.5,7,0.5,476,mdm0,2.3079436536494446
1.5,7,0.5,476,dual,2.3079436536494446
1.5,7,0.5,476,wmle,2.3079436536494446
1.5,7,0.5,477,oracle,0.3883117070810001
1.5,7,0.5,477,mdm0,4.5414894631084435
1.5,7,0.5,477,dual,3.4558475632001104
1.5,7,0.5,477,wmle,3.4558475632001104
1.5,7,0.5,478,oracle,0.09005258610899997
1.5,7,0.5,478,mdm0,0.32013460861911114
1.5,7,0.5,478,dual,0.19514044495711116
1.5,7,0.5,478,wmle,0.09639239775700002
1.5,7,0.5,479,oracle,0.23509075989199996
1.5,7,0.5,479,mdm0,3.310912202601
1.5,7,0.5,479,dual,1.8891478069227778
1.5,7,0.5,479,wmle,3.310912202601
1.5,7,0.5,480,oracle,0.024999772660000016
1.5,7,0.5,480,mdm0,0.033228006927111094
1.5,7,0.5,480,dual,0.02868416052900001
1.5,7,0.5,480,lmom,0.07121516434099999
1.5,7,0.5,480,wmle,0.05235166544599997
1.5,7,0.5,481,oracle,0.13414568492011109
1.5,7,0.5,481,mdm0,0.13414568492011109
1.5,7,0.5,481,dual,0.13414568492011109
1.5,7,0.5,481,wmle,0.07031498071477776
1.5,7,0.5,482,oracle,0.21198582538400002
1.5,7,0.5,482,mdm0,0.09673749128511104
1.5,7,0.5,482,dual,0.09550128793399999
1.5,7,0.5,482,wmle,0.09550128793399999
1.5,7,0.5,483,oracle,0.06059526098944444
1.5,7,0.5,483,mdm0,0.2989241587609999
1.5,7,0.5,483,dual,0.24886401754944454
1.5,7,0.5,483,wmle,0.0816319495617778
1.5,7,0.5,484,oracle,0.09495932294411105
1.5,7,0.5,484,mdm0,0.47198946750011095
1.5,7,0.5,484,dual,0.47198946750011095
1.5,7,0.5,484,wmle,0.3690501720170001
1.5,7,0.5,485,oracle,0.010743484545444453
1.5,7,0.5,485,mdm0,0.34814514531577767
1.5,7,0.5,485,dual,0.24342222321877774
1.5,7,0.5,485,wmle,0.06461638578544446
1.5,7,0.5,486,oracle,0.1470589129177778
1.5,7,0.5,486,mdm0,0.1470589129177778
1.5,7,0.5,486,dual,0.1470589129177778
1.5,7,0.5,486,lmom,0.1470589129177778
1.5,7,0.5,486,wmle,0.129827897684
1.5,7,0.5,487,oracle,0.37093318931600006
1.5,7,0.5,487,mdm0,0.7371265486237777
1.5,7,0.5,487,dual,0.7371265486237777
1.5,7,0.5,487,wmle,0.4920421078159999
1.5,7,0.5,488,oracle,0.05470174292244444
1.5,7,0.5,488,mdm0,0.06417429848544447
1.5,7,0.5,488,dual,0.04700696520977776
1.5,7,0.5,488,wmle,0.04700696520977776
1.5,7,0.5,489,oracle,0.16440698423
1.5,7,0.5,489,mdm0,0.11098125366900004
1.5,7,0.5,489,dual,0.10023950780899998
1.5,7,0.5,489,wmle,0.14799671047700003
1.5,7,0.5,490,oracle,0.08872898584111111
1.5,7,0.5,490,mdm0,0.33733650411177785
1.5,7,0.5,490,dual,0.28057632257000004
1.5,7,0.5,490,wmle,0.15103828936400004
1.5,7,0.5,491,oracle,0.680711337486
1.5,7,0.5,491,mdm0,0.680711337486
1.5,7,0.5,491,dual,0.680711337486
1.5,7,0.5,491,lmom,0.680711337486
1.5,7,0.5,491,wmle,0.6783643054191111
1.5,7,0.5,492,oracle,0.9454286305001112
1.5,7,0.5,492,mdm0,0.9454286305001112
1.5,7,0.5,492,dual,0.9454286305001112
1.5,7,0.5,492,lmom,0.9454286305001112
1.5,7,0.5,492,wmle,0.9431454535027778
1.5,7,0.5,493,oracle,0.08589481345999997
1.5,7,0.5,493,mdm0,0.08589481345999997
1.5,7,0.5,493,dual,0.08589481345999997
1.5,7,0.5,493,lmom,0.05883645079711111
1.5,7,0.5,493,wmle,0.05552001536099998
1.5,7,0.5,494,oracle,0.09024269010411107
1.5,7,0.5,494,mdm0,0.10476839650500007
1.5,7,0.5,494,dual,0.09193310830500002
1.5,7,0.5,494,wmle,0.09024269010411107
1.5,7,0.5,495,oracle,0.007063033474000006
1.5,7,0.5,495,mdm0,0.015659613717000007
1.5,7,0.5,495,dual,0.010958337685999997
1.5,7,0.5,495,lmom,0.008030667460111102
1.5,7,0.5,495,wmle,0.03429586294944446
1.5,7,0.5,496,oracle,0.13153694910411115
1.5,7,0.5,496,mdm0,0.13153694910411115
1.5,7,0.5,496,dual,0.13153694910411115
1.5,7,0.5,496,lmom,0.12152626019300002
1.5,7,0.5,496,wmle,0.10719158808399999
1.5,7,0.5,497,oracle,0.06625939998900003
1.5,7,0.5,497,mdm0,0.06625939998900003
1.5,7,0.5,497,dual,0.06625939998900003
1.5,7,0.5,497,lmom,0.06493142609877778
1.5,7,0.5,497,wmle,0.05556160136499998
1.5,7,0.5,498,oracle,0.5509255920737778
1.5,7,0.5,498,mdm0,0.5509255920737778
1.5,7,0.5,498,dual,0.5509255920737778
1.5,7,0.5,498,wmle,0.4628516670450001
1.5,7,0.5,499,oracle,0.1325764163187778
1.5,7,0.5,499,mdm0,0.11692918482177775
1.5,7,0.5,499,dual,0.12063603702377773
1.5,7,0.5,499,wmle,0.12062044319577779
1.5,7,1.0,0,oracle,0.07424671618011108
1.5,7,1.0,0,mdm0,0.07424671618011108
1.5,7,1.0,0,dual,0.07424671618011108
1.5,7,1.0,0,wmle,0.05390683442244444
1.5,7,1.0,1,oracle,0.269187392997
1.5,7,1.0,1,mdm0,0.269187392997
1.5,7,1.0,1,dual,0.269187392997
1.5,7,1.0,1,lmom,0.25739454128677786
1.5,7,1.0,1,wmle,0.25739454128677786
1.5,7,1.0,2,oracle,0.4553192547187777
1.5,7,1.0,2,mdm0,0.4553192547187777
1.5,7,1.0,2,dual,0.4553192547187777
1.5,7,1.0,2,wmle,0.3545240176417777
1.5,7,1.0,3,oracle,0.18805116222977786
1.5,7,1.0,3,mdm0,1.6045934057077775
1.5,7,1.0,3,dual,0.9324769644747778
1.5,7,1.0,3,wmle,0.6150683986224444
1.5,7,1.0,4,oracle,0.11146412376944448
1.5,7,1.0,4,mdm0,0.5945673790764444
1.5,7,1.0,4,dual,0.04223733760511114
1.5,7,1.0,4,wmle,0.04223733760511114
1.5,7,1.0,5,oracle,0.3272901774684444
1.5,7,1.0,5,mdm0,0.3272901774684444
1.5,7,1.0,5,dual,0.3272901774684444
1.5,7,1.0,5,wmle,0.26003683704499997
1.5,7,1.0,6,oracle,0.03559496315300001
1.5,7,1.0,6,mdm0,0.07029164202944448
1.5,7,1.0,6,dual,0.059273680701
1.5,7,1.0,6,wmle,0.034996768001000024
1.5,7,1.0,7,oracle,0.5140922688921111
1.5,7,1.0,7,mdm0,0.5140922688921111
1.5,7,1.0,7,dual,0.5140922688921111
1.5,7,1.0,7,wmle,0.27072216157844453
1.5,7,1.0,8,oracle,0.019473816926444433
1.5,7,1.0,8,mdm0,0.012658476191111115
1.5,7,1.0,8,dual,0.015730497229111105
1.5,7,1.0,8,wmle,0.010317965427999998
1.5,7,1.0,9,oracle,0.16245108132177788
1.5,7,1.0,9,mdm0,4.5878600860151115
1.5,7,1.0,9,dual,1.187802129677
1.5,7,1.0,9,wmle,0.6965340880161112
1.5,7,1.0,10,oracle,0.963567893264
1.5,7,1.0,10,mdm0,0.963567893264
1.5,7,1.0,10,dual,0.963567893264
1.5,7,1.0,10,lmom,0.9624678875400001
1.5,7,1.0,10,wmle,0.962184944904111
1.5,7,1.0,11,oracle,0.38127596172600003
1.5,7,1.0,11,mdm0,0.38127596172600003
1.5,7,1.0,11,dual,0.38127596172600003
1.5,7,1.0,11,wmle,0.35243021386144435
1.5,7,1.0,12,oracle,0.4379805597090001
1.5,7,1.0,12,mdm0,0.4379805597090001
1.5,7,1.0,12,dual,0.4379805597090001
1.5,7,1.0,12,lmom,0.4478699601517778
1.5,7,1.0,12,wmle,0.4494982034517779
1.5,7,1.0,13,oracle,0.5662564966929999
1.5,7,1.0,13,mdm0,3.1771790825639994
1.5,7,1.0,13,dual,2.4309711258010003
1.5,7,1.0,13,wmle,2.4309711258010003
1.5,7,1.0,14,oracle,0.037457912866777784
1.5,7,1.0,14,mdm0,0.09317005876011111
1.5,7,1.0,14,dual,0.031076563014
1.5,7,1.0,14,wmle,0.15246966374577775
1.5,7,1.0,15,oracle,0.4707227377414444
1.5,7,1.0,15,mdm0,0.4707227377414444
1.5,7,1.0,15,dual,0.4707227377414444
1.5,7,1.0,15,lmom,0.4707227377414444
1.5,7,1.0,15,wmle,0.4615821142747778
1.5,7,1.0,16,oracle,0.09432265029744444
1.5,7,1.0,16,mdm0,0.09432265029744444
1.5,7,1.0,16,dual,0.09432265029744444
1.5,7,1.0,16,wmle,0.06404873460811113
1.5,7,1.0,17,oracle,0.28045761383044454
1.5,7,1.0,17,mdm0,0.19163866170011107
1.5,7,1.0,17,dual,0.28045761383044454
1.5,7,1.0,17,wmle,0.19163866170011107
1.5,7,1.0,18,oracle,0.06961483217877777
1.5,7,1.0,18,mdm0,0.06961483217877777
1.5,7,1.0,18,dual,0.06961483217877777
1.5,7,1.0,18,wmle,0.0833055759401111
1.5,7,1.0,19,oracle,0.8431282045859999
1.5,7,1.0,19,mdm0,0.8431282045859999
1.5,7,1.0,19,dual,0.8431282045859999
1.5,7,1.0,19,wmle,0.765196984901111
1.5,7,1.0,20,oracle,0.13458806887400002
1.5,7,1.0,20,mdm0,0.13458806887400002
1.5,7,1.0,20,dual,0.13458806887400002
1.5,7,1.0,20,wmle,0.07369446027077778
1.5,7,1.0,21,oracle,0.15394659873399996
1.5,7,1.0,21,mdm0,0.15394659873399996
1.5,7,1.0,21,dual,0.15394659873399996
1.5,7,1.0,21,lmom,0.150016299061
1.5,7,1.0,21,wmle,0.14468971853077778
1.5,7,1.0,22,oracle,0.349687758881
1.5,7,1.0,22,mdm0,0.427121889801
1.5,7,1.0,22,dual,0.41013205715744433
1.5,7,1.0,22,wmle,0.349687758881
1.5,7,1.0,23,oracle,0.03860781770177779
1.5,7,1.0,23,mdm0,0.03860781770177779
1.5,7,1.0,23,dual,0.03860781770177779
1.5,7,1.0,23,lmom,0.049265831780111104
1.5,7,1.0,23,wmle,0.05488333846844445
1.5,7,1.0,24,oracle,0.4384470720467778
1.5,7,1.0,24,mdm0,4.450236983985445
1.5,7,1.0,24,dual,3.0963109601090006
1.5,7,1.0,24,wmle,1.4492414519849999
1.5,7,1.0,25,oracle,0.0809927488531111
1.5,7,1.0,25,mdm0,0.2746496853657777
1.5,7,1.0,25,dual,0.23038596806144437
1.5,7,1.0,25,wmle,0.0809927488531111
1.5,7,1.0,26,oracle,0.1761746624660001
1.5,7,1.0,26,mdm0,0.4644140058124446
1.5,7,1.0,26,dual,0.28409033199199996
1.5,7,1.0,26,wmle,0.21806461309511116
1.5,7,1.0,27,oracle,0.3662004379130001
1.5,7,1.0,27,mdm0,0.3662004379130001
1.5,7,1.0,27,dual,0.3662004379130001
1.5,7,1.0,27,wmle,0.3502639868591112
1.5,7,1.0,28,oracle,2.668367882325445
1.5,7,1.0,28,mdm0,6.028734076281777
1.5,7,1.0,28,dual,6.028734076281777
1.5,7,1.0,28,wmle,6.028734076281777
1.5,7,1.0,29,oracle,0.2637063955904444
1.5,7,1.0,29,mdm0,0.2637063955904444
1.5,7,1.0,29,dual,0.2637063955904444
1.5,7,1.0,29,lmom,0.2637063955904444
1.5,7,1.0,29,wmle,0.24598821593611106
1.5,7,1.0,30,oracle,0.892908974065
1.5,7,1.0,30,mdm0,0.9096237435224446
1.5,7,1.0,30,dual,0.8692996621764445
1.5,7,1.0,30,wmle,0.8774875235201112
1.5,7,1.0,31,oracle,0.12536228924011109
1.5,7,1.0,31,mdm0,0.12536228924011109
1.5,7,1.0,31,dual,0.12536228924011109
1.5,7,1.0,31,lmom,0.12536228924011109
1.5,7,1.0,31,wmle,0.11638166246999998
1.5,7,1.0,32,oracle,0.5725888875027779
1.5,7,1.0,32,mdm0,0.5725888875027779
1.5,7,1.0,32,dual,0.5725888875027779
1.5,7,1.0,32,wmle,0.49413694908
1.5,7,1.0,33,oracle,0.017843901976999997
1.5,7,1.0,33,mdm0,0.023070694351999977
1.5,7,1.0,33,dual,0.020640225430777773
1.5,7,1.0,33,wmle,0.017843901976999997
1.5,7,1.0,34,oracle,0.470197553502
1.5,7,1.0,34,mdm0,0.470197553502
1.5,7,1.0,34,dual,0.470197553502
1.5,7,1.0,34,wmle,0.44965738312977777
1.5,7,1.0,35,oracle,0.159988939937
1.5,7,1.0,35,mdm0,6.0302903972249995
1.5,7,1.0,35,dual,1.2506201877291112
1.5,7,1.0,35,wmle,0.5445926038351112
1.5,7,1.0,36,oracle,0.006906498888999996
1.5,7,1.0,36,mdm0,0.3101391657571111
1.5,7,1.0,36,dual,0.0590826733467778
1.5,7,1.0,36,wmle,0.033863018358444436
1.5,7,1.0,37,oracle,0.3888381307747778
1.5,7,1.0,37,mdm0,3.726150858774777
1.5,7,1.0,37,dual,2.5885517690587774
1.5,7,1.0,37,wmle,4.586439468825
1.5,7,1.0,38,oracle,0.762070340407778
1.5,7,1.0,38,mdm0,1.5027716600071108
1.5,7,1.0,38,dual,1.5027716600071108
1.5,7,1.0,38,wmle,1.0338782847224446
1.5,7,1.0,39,oracle,0.04001818388377777
1.5,7,1.0,39,mdm0,0.17294048955844443
1.5,7,1.0,39,dual,0.05927856252711113
1.5,7,1.0,39,wmle,0.05927856252711113
1.5,7,1.0,40,oracle,0.10343764737511112
1.5,7,1.0,40,mdm0,0.3223610430534446
1.5,7,1.0,40,dual,0.3223610430534446
1.5,7,1.0,40,wmle,0.11597908566844448
1.5,7,1.0,41,oracle,0.1827725594734445
1.5,7,1.0,41,mdm0,0.17625069862944442
1.5,7,1.0,41,dual,0.1827725594734445
1.5,7,1.0,41,wmle,0.061211300256000016
1.5,7,1.0,42,oracle,0.027645478544444456
1.5,7,1.0,42,mdm0,0.369916750244
1.5,7,1.0,42,dual,0.22128730118244433
1.5,7,1.0,42,wmle,0.069891541321
1.5,7,1.0,43,oracle,0.05218530591077779
1.5,7,1.0,43,mdm0,0.050216028425
1.5,7,1.0,43,dual,0.051138959088999944
1.5,7,1.0,43,wmle,0.05521016451344444
1.5,7,1.0,44,oracle,0.5296540818871112
1.5,7,1.0,44,mdm0,0.5296540818871112
1.5,7,1.0,44,dual,0.5296540818871112
1.5,7,1.0,44,wmle,0.515876250502
1.5,7,1.0,45,oracle,0.931057151946
1.5,7,1.0,45,mdm0,0.931057151946
1.5,7,1.0,45,dual,0.931057151946
1.5,7,1.0,45,wmle,0.8313869017111112
1.5,7,1.0,46,oracle,1.1184688996664445
1.5,7,1.0,46,mdm0,1.1184688996664445
1.5,7,1.0,46,dual,1.1184688996664445
1.5,7,1.0,46,wmle,1.107899630189
1.5,7,1.0,47,oracle,0.269955300965
1.5,7,1.0,47,mdm0,0.269955300965
1.5,7,1.0,47,dual,0.269955300965
1.5,7,1.0,47,lmom,0.269955300965
1.5,7,1.0,47,wmle,0.26145691739599997
1.5,7,1.0,48,oracle,0.119407575785
1.5,7,1.0,48,mdm0,0.5490083749911111
1.5,7,1.0,48,dual,0.37818570922199995
1.5,7,1.0,48,wmle,0.14679321806144444
1.5,7,1.0,49,oracle,0.31183983172499996
1.5,7,1.0,49,mdm0,0.31183983172499996
1.5,7,1.0,49,dual,0.31183983172499996
1.5,7,1.0,49,wmle,0.20258070987300003
1.5,7,1.0,50,oracle,0.5247668701700001
1.5,7,1.0,50,mdm0,0.5022431501841113
1.5,7,1.0,50,dual,0.5247668701700001
1.5,7,1.0,50,wmle,0.5051237422299999
1.5,7,1.0,51,oracle,0.010879261505444443
1.5,7,1.0,51,mdm0,0.12130126788900002
1.5,7,1.0,51,dual,0.09624638823311109
1.5,7,1.0,51,wmle,0.020834592396111115
1.5,7,1.0,52,oracle,0.04418296852499998
1.5,7,1.0,52,mdm0,0.1315065644334445
1.5,7,1.0,52,dual,0.11401118772899999
1.5,7,1.0,52,wmle,0.24737201891600002
1.5,7,1.0,53,oracle,0.06663078301399997
1.5,7,1.0,53,mdm0,0.8436346627009998
1.5,7,1.0,53,dual,0.38159600444377784
1.5,7,1.0,53,wmle,0.8436346627009998
1.5,7,1.0,54,oracle,0.058287035629444456
1.5,7,1.0,54,mdm0,0.23747782483244437
1.5,7,1.0,54,dual,0.06813664896411109
1.5,7,1.0,54,wmle,0.058287035629444456
1.5,7,1.0,55,oracle,0.1615629324791111
1.5,7,1.0,55,mdm0,0.1615629324791111
1.5,7,1.0,55,dual,0.1615629324791111
1.5,7,1.0,55,wmle,0.051088530746000005
1.5,7,1.0,56,oracle,0.4449144312441112
1.5,7,1.0,56,mdm0,0.4449144312441112
1.5,7,1.0,56,dual,0.4449144312441112
1.5,7,1.0,56,wmle,0.40243971497311115
1.5,7,1.0,57,oracle,0.18298275577300002
1.5,7,1.0,57,mdm0,0.18298275577300002
1.5,7,1.0,57,dual,0.18298275577300002
1.5,7,1.0,57,wmle,0.16904633629377777
1.5,7,1.0,58,oracle,0.4818024857081112
1.5,7,1.0,58,mdm0,0.4818024857081112
1.5,7,1.0,58,dual,0.4818024857081112
1.5,7,1.0,58,wmle,0.44205274435244446
1.5,7,1.0,59,oracle,0.008281752543777783
1.5,7,1.0,59,mdm0,1.1619437644560002
1.5,7,1.0,59,dual,0.2472641780720001
1.5,7,1.0,59,wmle,0.11526106538600002
1.5,7,1.0,60,oracle,0.3861445711454444
1.5,7,1.0,60,mdm0,0.3861445711454444
1.5,7,1.0,60,dual,0.3861445711454444
1.5,7,1.0,60,wmle,0.36727077952044435
1.5,7,1.0,61,oracle,0.13755388838099997
1.5,7,1.0,61,mdm0,0.13755388838099997
1.5,7,1.0,61,dual,0.13755388838099997
1.5,7,1.0,61,wmle,0.087971814209
1.5,7,1.0,62,oracle,0.2840516433317777
1.5,7,1.0,62,mdm0,1.63351051767
1.5,7,1.0,62,dual,0.9718892462071109
1.5,7,1.0,62,wmle,0.6726752773774444
1.5,7,1.0,63,oracle,0.4928037885347778
1.5,7,1.0,63,mdm0,6.006889846816112
1.5,7,1.0,63,dual,6.006889846816112
1.5,7,1.0,63,wmle,6.006889846816112
1.5,7,1.0,64,oracle,0.1778431922107777
1.5,7,1.0,64,mdm0,0.1778431922107777
1.5,7,1.0,64,dual,0.1778431922107777
1.5,7,1.0,64,wmle,0.1059921423317778
1.5,7,1.0,65,oracle,0.24201372408
1.5,7,1.0,65,mdm0,0.24201372408
1.5,7,1.0,65,dual,0.24201372408
1.5,7,1.0,65,wmle,0.15917796058011105
1.5,7,1.0,66,oracle,0.02376481334444444
1.5,7,1.0,66,mdm0,0.6177224127289999
1.5,7,1.0,66,dual,0.06291076622411113
1.5,7,1.0,66,wmle,0.02376481334444444
1.5,7,1.0,67,oracle,0.7672593203147775
1.5,7,1.0,67,mdm0,0.7672593203147775
1.5,7,1.0,67,dual,0.7672593203147775
1.5,7,1.0,67,wmle,0.7605380498959999
1.5,7,1.0,68,oracle,0.055768607283111116
1.5,7,1.0,68,mdm0,0.04924129164944442
1.5,7,1.0,68,dual,0.050701156276111096
1.5,7,1.0,68,wmle,0.04856587708577779
1.5,7,1.0,69,oracle,1.0274775296294445
1.5,7,1.0,69,mdm0,1.0274775296294445
1.5,7,1.0,69,dual,1.0274775296294445
1.5,7,1.0,69,wmle,1.0242277032414444
1.5,7,1.0,70,oracle,0.04737323517511113
1.5,7,1.0,70,mdm0,0.13682336993111105
1.5,7,1.0,70,dual,0.05255782045600001
1.5,7,1.0,70,wmle,0.04621494857477779
1.5,7,1.0,71,oracle,0.10208012216011109
1.5,7,1.0,71,mdm0,0.07971724294099997
1.5,7,1.0,71,dual,0.0853023157201111
1.5,7,1.0,71,wmle,0.07852852674499997
1.5,7,1.0,72,oracle,0.18765469964900008
1.5,7,1.0,72,mdm0,7.077896468852001
1.5,7,1.0,72,dual,4.152760312688112
1.5,7,1.0,72,wmle,1.6635652169267772
1.5,7,1.0,73,oracle,0.27231538188577775
1.5,7,1.0,73,mdm0,0.251667416709
1.5,7,1.0,73,dual,0.2656853075360001
1.5,7,1.0,73,wmle,0.21129770120600005
1.5,7,1.0,74,oracle,0.10864200348144451
1.5,7,1.0,74,mdm0,0.10864200348144451
1.5,7,1.0,74,dual,0.10864200348144451
1.5,7,1.0,74,wmle,0.10599480818044445
1.5,7,1.0,75,oracle,0.079453411124
1.5,7,1.0,75,mdm0,0.079453411124
1.5,7,1.0,75,dual,0.079453411124
1.5,7,1.0,75,wmle,0.034774084985444466
1.5,7,1.0,76,oracle,0.03892547197644442
1.5,7,1.0,76,mdm0,0.10104313466400001
1.5,7,1.0,76,dual,0.08455570677177777
1.5,7,1.0,76,wmle,0.2625545464239999
1.5,7,1.0,77,oracle,0.20073029735477774
1.5,7,1.0,77,mdm0,0.18134646369699997
1.5,7,1.0,77,dual,0.20073029735477774
1.5,7,1.0,77,lmom,0.15985847173777776
1.5,7,1.0,77,wmle,0.15497234850000002
1.5,7,1.0,78,oracle,0.3694906397489999
1.5,7,1.0,78,mdm0,0.6152073833374445
1.5,7,1.0,78,dual,0.43506697999211125
1.5,7,1.0,78,wmle,0.6152073833374445
1.5,7,1.0,79,oracle,0.17802839766911116
1.5,7,1.0,79,mdm0,0.17802839766911116
