beta,gamma_eta_ratio,eta,gamma,n,repeat_id,primary_class,high_has_root,low_geom_has_root,low_uniform_has_root,grid_gradient_has_root,min_abs_g_minus_offset,g_min,g_max,boundary_fraction,multipeak_fraction,beta_unstable,gradient_noise_suspect
7.0,0.0,1000.0,0.0,30,2,strict_root,True,True,True,True,0.009453410833081113,-0.016275884010634088,0.6837967914738592,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,3,strict_root,True,True,True,True,0.004459322489912182,-0.0035785716268812626,1.0626765309730246,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,4,strict_root,True,True,True,True,0.002650821085715363,0.02690744875164084,0.5247368915796237,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,5,strict_root,True,True,True,True,0.004890720747877164,0.04118070280106513,0.38788219081122327,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,6,strict_root,True,True,True,True,0.010104325176526457,-0.022363429369293964,0.7602631599197881,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,7,strict_root,True,True,True,True,0.003996627954397272,0.014330988305692719,0.3925623505315961,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,8,strict_root,True,True,True,True,0.0024523059662453356,-0.002671231729322772,0.8615758776402398,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,9,strict_root,True,True,True,True,0.005096041621865138,0.020097136198309346,0.3595937309716747,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,10,strict_root,True,True,True,True,0.003604506375622929,-0.030293288562846042,0.8739385360299647,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,11,strict_root,True,True,True,True,0.0019877408809703123,-0.003216218844151896,1.5122772470449892,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,12,strict_root,True,True,True,True,0.003372121784358223,-0.0045510166744323855,0.6280677868991846,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,13,strict_root,True,True,True,True,0.0027168567831781926,0.03467963857650404,0.4199259923980094,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,14,strict_root,True,True,True,True,0.004346402226675136,0.03559997619909059,0.7102044493975348,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,15,strict_root,True,True,True,True,0.0010456558960055123,0.04074853268349711,0.41443570562787385,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,16,strict_root,True,True,True,True,0.003903476971688899,0.0031516063040835673,1.088393835718225,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,17,strict_root,True,True,True,True,0.0057108815435207155,0.02186495994162376,0.6395006273167446,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,18,strict_root,True,True,True,True,0.002372585508832792,0.0174979465848815,0.4116189088509039,0.0,0.0,False,False
7.0,0.0,1000.0,0.0,30,19,strict_root,True,True,True,True,0.003534398343936457,0.0032657939550280388,0.43548459770136777,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,0,strict_root,True,True,True,True,0.0016771143660860022,0.0018380198831743147,1.8882976537793175,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,1,strict_root,True,True,True,True,0.009105700412093062,-0.4471194078709477,4.997095149320407,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,2,strict_root,True,True,True,True,0.0002928804672325813,-0.18519571513263314,3.689564158230504,0.020833333333333332,0.0,False,False
7.0,0.2,1000.0,200.0,3,3,strict_root,True,True,True,True,0.0002637292512871342,-0.06607117100604186,0.6141826917417441,0.075,0.0,False,False
7.0,0.2,1000.0,200.0,3,4,strict_root,True,True,True,True,0.0029091779865244027,0.004725115042798569,1.3054979485367053,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,5,strict_root,True,True,True,True,0.004682993748595557,0.00205374194431211,1.099173818526853,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,6,strict_root,True,True,True,True,0.005884200146709498,0.008632717391652993,1.0145828293121946,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,7,coarse_uniform_miss,True,True,False,True,0.10342686662616567,-7.157146611068807,16.892845713793058,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,8,strict_root,True,True,True,True,0.0059022728109370814,0.02997709752609132,2.0346792098842292,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,9,strict_root,True,True,True,True,0.004170069954619757,0.002851224050133781,2.279518471403931,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,10,strict_root,True,True,True,True,0.005181862002902257,-0.0655224681656065,2.786629079471274,0.0125,0.0,False,False
7.0,0.2,1000.0,200.0,3,11,strict_root,True,True,True,True,0.006209290167546691,0.0044790592595300395,1.4474596702106082,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,12,coarse_uniform_miss,True,True,False,True,0.026175526912194658,-0.3808849904475269,6.230815202593995,0.016666666666666666,0.0,False,False
7.0,0.2,1000.0,200.0,3,13,strict_root,True,True,True,True,0.0027933767043218094,0.008221400470559446,1.438082811868999,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,14,coarse_uniform_miss,True,True,False,True,0.10467941291994598,-26.1317052356892,51.66543799136877,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,15,coarse_uniform_miss,True,True,False,True,0.10041261364964536,-49.49114876026605,93.64475618745395,0.05416666666666667,0.0,False,False
7.0,0.2,1000.0,200.0,3,16,strict_root,True,True,True,True,0.0050781626739892505,-0.053199338401136005,0.9822264112385064,0.020833333333333332,0.0,False,False
7.0,0.2,1000.0,200.0,3,17,strict_root,True,True,True,True,0.0008826640296887844,0.00412371196144833,1.3217811783430753,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,3,18,coarse_uniform_miss,True,True,False,True,0.10507421851261833,-4844.932419147041,4857.154810423562,0.5916666666666667,0.0,True,False
7.0,0.2,1000.0,200.0,3,19,strict_root,True,True,True,True,0.0013846343651028603,0.014564603065121489,0.7090024173942067,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,0,strict_root,True,True,True,True,0.0008435257253402301,0.007637476830909943,1.7916730078807201,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,1,strict_root,True,True,True,True,0.0029501452598544448,0.09095967898724225,0.30564099549070883,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,2,strict_root,True,True,True,True,0.0057696543289805086,0.0014216726956650754,0.9906300434355411,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,3,coarse_uniform_miss,True,True,False,True,0.005577521287788809,-0.07225321794926752,1.727572654294268,0.0875,0.0,False,False
7.0,0.2,1000.0,200.0,5,4,strict_root,True,True,True,True,0.0021056331614304757,-0.0013439267734498325,4.517456225356015,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,5,strict_root,True,True,True,True,0.0019246723433093832,0.0014824418562144083,0.7248299640874711,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,6,strict_root,True,True,True,True,0.00039703095613032036,0.007196846822892208,1.9303371431691065,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,7,coarse_uniform_miss,True,True,False,True,0.10163568096964874,-23.667817420255915,65.59054354208912,0.004166666666666667,0.0,False,False
7.0,0.2,1000.0,200.0,5,8,strict_root,True,True,True,True,0.0029410791623944305,0.000701664549146986,4.463873558342925,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,9,strict_root,True,True,True,True,0.0033383418905707507,0.037445537993566175,0.7477220248411669,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,10,strict_root,True,True,True,True,0.003500848585663935,0.04017723674570999,0.30998884884177336,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,11,coarse_uniform_miss,True,True,False,True,0.0601095492635724,-25.17767931897512,79.53499236613193,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,12,strict_root,True,True,True,True,0.028983696206046766,-0.10303813346856024,2.636093960995842,0.016666666666666666,0.0,False,False
7.0,0.2,1000.0,200.0,5,13,strict_root,True,True,True,True,0.0038647120233746973,0.010978377316767401,0.3180327345062128,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,14,strict_root,True,True,True,True,0.005390069452817184,0.007540016961112775,0.28637326524064316,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,15,strict_root,True,True,True,True,0.03045149965369412,-0.17521781238552103,3.4571907411875262,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,16,strict_root,True,True,True,True,0.006199490357351484,0.006044507436397745,1.1659875211750554,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,17,strict_root,True,True,True,True,0.0016498049336899634,0.016333870349435092,1.3772495316254623,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,5,18,strict_root,True,True,True,True,0.001826462757234304,-0.04118036604280321,0.8353585807497707,0.008333333333333333,0.0,False,False
7.0,0.2,1000.0,200.0,5,19,strict_root,True,True,True,True,0.003690933916179348,-0.017923157533569083,1.4747488873833412,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,0,strict_root,True,True,True,True,0.0011514915208110238,-0.0011437382128312904,1.4679876637860156,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,1,strict_root,True,True,True,True,0.0014301311305525283,-0.0011476572799349193,1.0774601765789154,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,2,strict_root,True,True,True,True,0.001270146682871065,0.011895821160707903,0.5336755312912518,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,3,strict_root,True,True,True,True,0.0040450052610647436,0.032166546969473235,0.351764307504276,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,4,strict_root,True,True,True,True,0.0005608376988210789,0.0018578720268753418,1.3676823012507022,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,5,coarse_uniform_miss,True,True,False,True,0.06719822431754374,-0.29492825657021443,6.827287506786477,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,6,strict_root,True,True,True,True,0.0023452521272216975,-0.002592556131534941,0.6544600908680387,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,7,strict_root,True,True,True,True,0.0012503566919151443,-0.0005626922716374999,0.6464715913581522,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,8,strict_root,True,True,True,True,0.007598729224876671,0.003537122788782198,0.7564595809624515,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,9,strict_root,True,True,True,True,0.006362140304684155,-0.0007509077411076524,0.8384682190098744,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,10,strict_root,True,True,True,True,0.0017107988079524822,-0.05559714864017645,1.754557017614648,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,11,strict_root,True,True,True,True,0.0015917227511378085,-0.020420915108652925,1.326677881211742,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,12,strict_root,True,True,True,True,0.011914212929411527,-0.010775014678344763,1.2742998522972013,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,13,strict_root,True,True,True,True,0.00479396431664636,0.01999336766897999,0.2572220316124078,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,14,strict_root,True,True,True,True,0.006165067481015696,-0.0038434382237566836,0.6886443642707972,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,15,strict_root,True,True,True,True,0.00661791154977287,0.0009410902614432055,0.6819595787452661,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,16,strict_root,True,True,True,True,0.002897785040210682,-0.0025844164800595685,3.8407419231649422,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,17,strict_root,True,True,True,True,0.005526591789812185,0.00490116286004418,0.516483392650743,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,18,strict_root,True,True,True,True,0.006366621593099503,0.0005602299085245085,0.655611304906469,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,10,19,strict_root,True,True,True,True,0.0026333091269862274,-0.023053891975784963,1.9724156394215808,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,0,strict_root,True,True,True,True,0.0032229518812792596,0.05151297436023257,0.35340497987296854,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,1,strict_root,True,True,True,True,0.00876125917066052,-0.07186988624967823,1.793730143116278,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,2,strict_root,True,True,True,True,0.019121456559538563,-0.06338697569423198,1.6777374448652753,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,3,strict_root,True,True,True,True,0.001616980469224552,0.014196482297439509,0.46115465076848317,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,4,strict_root,True,True,True,True,0.006398415865865412,-0.05811880231464954,1.5710351715076758,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,5,strict_root,True,True,True,True,0.005862964006245752,-0.01788980662282438,1.1276484777412836,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,6,strict_root,True,True,True,True,0.004357617659943705,-0.008391488422940883,4.641593091738459,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,7,strict_root,True,True,True,True,0.007940004205701637,-0.040638349769211365,1.2776921535061108,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,8,strict_root,True,True,True,True,0.0011459688507603205,0.0017933988532302843,0.47006062326108655,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,9,strict_root,True,True,True,True,0.0012430302109048275,-0.00282754020886694,0.5973099670836766,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,10,strict_root,True,True,True,True,0.002084921531978909,0.025515419569179337,0.29512599986349586,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,11,strict_root,True,True,True,True,0.0032339261960590837,0.0005416699976288649,0.7679112385430774,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,12,strict_root,True,True,True,True,0.0018585763659935695,0.010369178666908542,0.7687266866067566,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,13,strict_root,True,True,True,True,0.0011245830878169188,0.04181169828759399,0.4016809338792559,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,14,strict_root,True,True,True,True,0.005680729956320768,-0.019226065142935053,1.0445062452166336,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,15,strict_root,True,True,True,True,0.004458493803223856,0.006979263106409282,0.6509321345462621,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,16,strict_root,True,True,True,True,0.009208009496716046,-0.009675001600481823,0.9894970380736867,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,17,strict_root,True,True,True,True,0.0022170864334618012,0.02382252215011798,0.4938215724041324,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,18,strict_root,True,True,True,True,0.009210640829966532,-0.003631586389679056,1.6604467040848623,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,20,19,strict_root,True,True,True,True,0.004753250480915419,0.015237982027315184,0.27580673944285666,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,0,strict_root,True,True,True,True,0.003162074334280257,-0.006365385828997197,0.7905205032827374,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,1,strict_root,True,True,True,True,0.011335007522579682,-0.03279000543489041,1.4184611196053254,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,2,strict_root,True,True,True,True,0.016852070548522488,-0.0403792024813165,1.1544805601883066,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,3,strict_root,True,True,True,True,0.004794454089902131,0.002669659556153486,0.7186961301674566,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,4,strict_root,True,True,True,True,0.006605521548255458,-0.003479115470867026,0.5541269945203802,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,5,strict_root,True,True,True,True,0.003979903816093047,-0.0026470967765169526,1.2936652800350157,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,6,strict_root,True,True,True,True,0.002195026243778847,0.0030071826635716726,0.7743942347191379,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,7,strict_root,True,True,True,True,0.0006543345245441784,0.00731822438757098,0.5157630355846982,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,8,strict_root,True,True,True,True,0.004218121717320722,0.009065891974455955,0.8582462553337735,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,9,strict_root,True,True,True,True,0.0042411898653595265,0.028102661241457216,0.26660326498312803,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,10,strict_root,True,True,True,True,0.0030501046335097287,0.00878598720782027,0.709647598944545,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,11,strict_root,True,True,True,True,0.0004507867794402015,0.0021280318551501697,0.7826334770700883,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,12,strict_root,True,True,True,True,0.002748598108985534,-0.0026937921472193383,1.0094985748968563,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,13,strict_root,True,True,True,True,0.0006254597871265116,0.005779811630831386,0.44317322651805413,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,14,strict_root,True,True,True,True,0.006445245786537504,-0.0041779599518689155,0.7808179764307863,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,15,strict_root,True,True,True,True,0.0072414292825817295,0.0029153169288311407,0.8170363958678797,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,16,strict_root,True,True,True,True,0.003416645510676164,-0.015085228284405004,1.0261955661634066,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,17,strict_root,True,True,True,True,0.017154532884273543,-0.06658194423091392,1.7294270135651426,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,18,strict_root,True,True,True,True,0.00979369575963604,-0.013300921563791672,0.8341530239062778,0.0,0.0,False,False
7.0,0.2,1000.0,200.0,30,19,strict_root,True,True,True,True,0.005712719768654978,-0.013609410525464244,0.5934893356561945,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,0,coarse_uniform_miss,True,True,False,True,0.10360123216850485,-2.305784911612795,13.405918986628853,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,1,coarse_uniform_miss,True,True,False,True,0.1008525293469064,-0.6016088675837189,6.964617456031525,0.0125,0.0,False,False
7.0,1.0,1000.0,1000.0,3,2,strict_root,True,True,True,True,0.0021034255064212304,0.007693963232778516,0.9918397227001182,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,3,strict_root,True,True,True,True,0.006602889579934143,0.007366776190088627,1.740222968403462,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,4,strict_root,True,True,True,True,0.00272095554322882,-0.05946874992149465,1.6697651996189777,0.0125,0.0,False,False
7.0,1.0,1000.0,1000.0,3,5,strict_root,True,True,True,True,0.002226158394122685,-0.027199694588905202,2.997165541736031,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,6,strict_root,True,True,True,True,0.0031043584611043784,0.004706599056886266,1.2514065677797215,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,7,strict_root,True,True,True,True,0.004471146508749857,0.018179194807340402,0.7845469495252839,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,8,strict_root,True,True,True,True,0.0010855862275522127,-0.20714235066871994,3.770660979983943,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,9,strict_root,True,True,True,True,0.0067305371986650375,0.004492466617858567,1.096960972547403,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,10,strict_root,True,True,True,True,7.831938295370378e-05,0.004188458495063712,1.784545717610691,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,11,strict_root,True,True,True,True,2.2199819058474346e-05,-0.06517773143271346,0.6242460144735155,0.058333333333333334,0.0,False,False
7.0,1.0,1000.0,1000.0,3,12,strict_root,True,True,True,True,0.09544666855750814,-0.3370296457959627,5.153510074817174,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,13,strict_root,True,True,True,True,0.004863661178586748,-0.06198229248171486,0.6844198236406757,0.0375,0.0,False,False
7.0,1.0,1000.0,1000.0,3,14,strict_root,True,True,True,True,0.007641246575241345,-0.06580442615231381,3.09145328647254,0.020833333333333332,0.0,False,False
7.0,1.0,1000.0,1000.0,3,15,coarse_uniform_miss,True,True,False,True,0.060668247407328985,-5.527558327511094,16.00809378109801,0.008333333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,3,16,coarse_uniform_miss,True,True,False,True,0.017868277376928157,-37.096211375386424,81.24620555443366,0.020833333333333332,0.0,False,False
7.0,1.0,1000.0,1000.0,3,17,coarse_uniform_miss,True,True,False,True,0.10080817336771372,-1.8275161907171893,16.242865496464958,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,18,strict_root,True,True,True,True,0.00319865257898079,0.006037406782423991,1.7701610658385596,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,3,19,strict_root,True,True,True,True,0.0061378186375755095,-0.06421032484114149,0.7351544641364082,0.04583333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,5,0,strict_root,True,True,True,True,0.003579769711123143,0.0018786241140595148,1.6910322904235404,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,1,strict_root,True,True,True,True,0.0032124202762881526,-0.06990614092769197,1.8400117337734305,0.020833333333333332,0.0,False,False
7.0,1.0,1000.0,1000.0,5,2,strict_root,True,True,True,True,0.0018515984389526757,-0.011783616562154308,0.28739540805350716,0.008333333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,5,3,strict_root,True,True,True,True,0.00519546149496497,-0.027547494611034524,0.8975171215193625,0.008333333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,5,4,strict_root,True,True,True,True,0.0004111941926695645,0.0023543979667683635,0.8792945356593396,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,5,strict_root,True,True,True,True,0.0011608445035805048,-0.06875028239236965,0.5125806146866397,0.041666666666666664,0.0,False,False
7.0,1.0,1000.0,1000.0,5,6,strict_root,True,True,True,True,0.0005782156618944351,-0.0010492876434424173,1.5812244880243043,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,7,coarse_uniform_miss,True,True,False,True,0.01607919028722568,-0.14087271284531291,11.395971577992322,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,8,coarse_uniform_miss,True,True,False,True,0.022373986345809768,-0.2100780566223085,2.677276040557939,0.05,0.0,False,False
7.0,1.0,1000.0,1000.0,5,9,strict_root,True,True,True,True,0.004265521316650353,0.004785553666350579,0.2754781772436592,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,10,strict_root,True,True,True,True,0.0019909379195033883,-0.06364797206964837,1.6938725033346225,0.016666666666666666,0.0,False,False
7.0,1.0,1000.0,1000.0,5,11,strict_root,True,True,True,True,0.0002379747608236421,0.0009210970111776502,1.526049092692633,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,12,coarse_uniform_miss,True,True,False,True,0.03513353488024086,-0.17152254481753815,3.979695556737934,0.029166666666666667,0.0,False,False
7.0,1.0,1000.0,1000.0,5,13,strict_root,True,True,True,True,0.0032515768315795196,-0.06599702429381576,2.04693345744934,0.029166666666666667,0.0,False,False
7.0,1.0,1000.0,1000.0,5,14,strict_root,True,True,True,True,0.002772397263990603,-0.07062483788380682,0.6067555769453633,0.03333333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,5,15,strict_root,True,True,True,True,0.002931608334746358,0.003555651926562771,0.40129370822397176,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,16,strict_root,True,True,True,True,0.0014435663589575654,-0.054400793449242944,0.5069872039762511,0.016666666666666666,0.0,False,False
7.0,1.0,1000.0,1000.0,5,17,strict_root,True,True,True,True,0.038244058175678504,-0.19454334220513733,2.6327507791325,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,18,strict_root,True,True,True,True,0.00878090531053509,-0.010851025086480837,3.71412272950015,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,5,19,coarse_uniform_miss,True,True,False,True,0.0067277809834252605,-0.15009024276690328,11.354791255093511,0.05,0.0,False,False
7.0,1.0,1000.0,1000.0,10,0,strict_root,True,True,True,True,0.00219879285423219,-0.003011021031948817,0.44847669478074226,0.004166666666666667,0.0,False,False
7.0,1.0,1000.0,1000.0,10,1,strict_root,True,True,True,True,0.0009365764514619596,0.000690725454306381,1.2902648477028835,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,2,strict_root,True,True,True,True,0.009345856965182808,2.047843194201785e-05,3.1106638780358984,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,3,strict_root,True,True,True,True,0.004891597700248759,0.0025707446210590725,0.44328034960844936,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,4,strict_root,True,True,True,True,0.002105736903296171,-0.04902631414431897,1.0861304687779256,0.020833333333333332,0.0,False,False
7.0,1.0,1000.0,1000.0,10,5,strict_root,True,True,True,True,0.007137068851310588,-0.0018947315190221128,1.4020042915375575,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,6,strict_root,True,True,True,True,0.002718030335530336,0.001823973743032026,0.1879557345278267,0.004166666666666667,0.0,False,False
7.0,1.0,1000.0,1000.0,10,7,strict_root,True,True,True,True,0.004876218485348596,-0.019860347583333472,0.310374354357604,0.008333333333333333,0.0,False,False
7.0,1.0,1000.0,1000.0,10,8,strict_root,True,True,True,True,0.0027188238471607395,0.008719926713568362,0.25190416794216736,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,9,strict_root,True,True,True,True,0.006079404216648682,-0.05131166769760737,0.4413751339298094,0.0125,0.0,False,False
7.0,1.0,1000.0,1000.0,10,10,strict_root,True,True,True,True,0.0011476686238240108,-0.04450911123494075,1.2541736483802466,0.0125,0.0,False,False
7.0,1.0,1000.0,1000.0,10,11,strict_root,True,True,True,True,0.0011361522103831012,-0.0029386878776489107,0.6452954157005818,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,12,strict_root,True,True,True,True,8.698837017584449e-05,-0.04762353924432295,0.2650514793426901,0.016666666666666666,0.0,False,False
7.0,1.0,1000.0,1000.0,10,13,strict_root,True,True,True,True,0.004907343790058499,-0.0009144731852619309,0.9031244630268924,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,14,strict_root,True,True,True,True,0.003232920557992472,0.0017339060007086063,1.8634450524100952,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,15,strict_root,True,True,True,True,0.00259439683372166,0.0016517224497567984,0.394164465187845,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,16,strict_root,True,True,True,True,0.006221738289825168,-0.002629564696536183,1.1150048702692668,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,17,coarse_uniform_miss,True,True,False,True,0.10257181043298151,-1.089832178098627,9.360596451943719,0.025,0.0,False,False
7.0,1.0,1000.0,1000.0,10,18,strict_root,True,True,True,True,0.001595646420314914,0.0009351188201375088,1.5800444449481452,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,10,19,coarse_uniform_miss,True,True,False,True,0.010077344248024742,-0.11154194447308761,6.447281875804209,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,20,0,strict_root,True,True,True,True,0.004874888351943524,0.001615335618196633,0.39962271276158573,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,20,1,strict_root,True,True,True,True,0.004902535484734016,0.005715624510016965,0.596231280170588,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,20,2,strict_root,True,True,True,True,0.011058786831706607,-0.027403674514503866,1.9968188895266499,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,20,3,strict_root,True,True,True,True,0.003304783224420335,0.006529035381794348,0.3363360527171522,0.0,0.0,False,False
7.0,1.0,1000.0,1000.0,20,4,strict_root,True,True,True,True,0.0003056025157103931,-0.03881890127491327,0.4873916492726052,0.008333333333333333,0.0,False,False
